科目,2007-03-31,2007-06-30,2007-09-30,2007-12-31,2008-03-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31
货币资金,"254,842.10","255,041.18","254,187.12","265,875.88","278,869.35","283,937.12","270,785.86","233,562.77","235,508.99","249,917.40","250,199.06","235,652.58","236,850.29","242,186.62","24,522.10","4,821.70","4,483.87","5,226.89","5,470.57","4,859.02","6,368.99","6,166.80","9,280.89","43,786.30","84,774.81","101,755.94","125,193.63","21,653,571.57","96,285,590.24","54,610,418.35","43,927,448.71","7,475,827.49","100,362,329.83","99,023,245.18","102,229,143.26","154,466,499.62","130,134,424.12","125,947,835.10","128,226,822.14","155,563,782.61","155,191,296.94","153,916,656.77","151,943,282.12","150,369,159.20"
短期借款,"155,887,478.00","155,887,478.00","144,642,478.00","122,179,224.10","118,899,224.10","69,532,325.79","66,252,325.79","62,935,175.79","62,935,168.79","30,659,847.79","28,330,000.00","25,000,000.00","25,000,000.00","25,000,000.00","25,000,000.00","25,000,000.00","25,000,000.00","25,000,000.00","25,000,000.00","25,000,000.00","25,000,000.00","25,000,000.00","25,000,000.00",,,,,,,,,,,,,,,,,,,,,
交易性金融资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"219,877.00","112,988.00",,,,,,,,,"7,695.00"
交易性金融负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应收票据,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付票据,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"923,640.74",,,,,,,,,,,
应收账款,"1,513,550.72","1,685,660.69","278,760.33","369,035.38","316,520.38","475,595.56","105,205.80","351,524.49","464,808.84","577,582.71","1,182,060.33","459,326.56","464,175.85","886,586.89","678,382.43","819,482.91","691,699.92","740,460.73","724,712.04","1,069,999.76","884,905.76","698,950.37","857,571.77","278,562.85","167,210.21","431,771.58","308,014.88","701,305.74","21,344,864.77","779,811.84","74,570,869.57","42,849,418.55","48,939,312.49","48,711,733.61","50,685,002.85","55,239,178.54","145,180,534.68","29,702,817.11","29,402,608.67","2,400,151.25",,,"835,705.50",
应付账款,"3,915,628.68","3,978,498.61","3,864,993.21","3,959,764.18","3,935,200.93","4,078,122.83","4,073,577.23","4,696,054.95","4,895,287.08","4,564,379.34","4,982,170.44","4,620,380.76","4,533,098.64","4,524,784.89","4,492,419.84","4,532,773.85","4,536,784.53","4,553,372.64","4,761,626.46","4,761,310.10","4,875,947.59","4,444,129.38","4,593,512.57","4,318,317.78","4,429,854.18","4,359,235.46","4,174,084.43","2,129,299.30","22,794,557.64","1,928,094.37","48,216,282.07","67,800,296.68","5,872,470.11","923,640.74","923,640.77","46,851,108.93","134,695,297.44","1,346,139.99","1,346,139.99","923,639.99","923,639.99","923,639.99","923,639.99","923,639.99"
预付款项,"1,356,655.28","1,551,628.28","1,600,628.28","1,594,448.28","1,594,448.28","1,596,648.28","1,596,648.28","1,287,489.02","1,288,889.02","1,299,889.02","1,299,889.02","1,301,367.00","1,209,867.00","1,209,867.00","1,208,467.00","1,321,144.18","1,321,144.18","1,321,144.18","1,321,144.18","1,343,033.82","1,133,464.82","967,464.82","967,464.82","132,821.72","132,821.72","898,165.51","981,595.72","66,076,856.07","119,177.52","39,135.72","30,772,973.00",,,,,,,,,,,,,"103,888.75"
预收款项,"4,944,817.69","4,990,817.69","5,889,967.69","5,064,260.19","5,064,260.19","5,720,952.09","6,265,025.69","5,250,699.59","5,464,423.59","6,814,423.59","6,814,423.59","6,395,102.29","6,395,102.29","5,660,852.29","5,660,852.29","6,147,753.49","6,147,753.49","5,663,753.49","5,737,153.49","6,641,325.09","6,741,325.09","6,639,734.99","7,059,734.99","6,430,071.29","6,386,971.29","6,591,821.29","6,824,895.29","6,304,083.02","6,290,651.01","11,407,266.25","44,895,412.14","5,621,435.11",,"5,854,020.11","5,803,739.11","5,905,439.11","16,827,678.11","5,849,786.37","6,016,733.23","6,158,648.90","6,276,077.50","6,434,633.06","6,689,957.53","6,916,574.17"
其他应收款,"7,081,715.11","7,119,089.14","3,166,577.75","3,952,755.06","3,951,729.06","4,523,423.58","1,229,177.76","1,235,514.73","1,272,687.99","1,207,979.59","445,390.42","449,043.26","440,973.54","543,801.18","310,478.28","333,623.32","282,748.17","351,328.21","380,255.07","1,028,676.85","6,366,812.53","1,438,575.90","1,474,750.56","989,224.27","1,103,513.27","820,217.78","826,390.24","841,250.71","852,219.03","893,480.95","722,607.34","156,385.76","156,560.63","367,999.57","362,380.35","315,172.83","314,298.38","318,270.19","1,130,854.72","6,794,353.62","6,868,586.38","381,069.44","367,240.54","327,728.21"
应付职工薪酬,"12,170,541.94","13,316,903.32","13,928,567.91","15,474,778.21","16,555,129.04","17,040,459.21","17,375,547.31","18,320,111.87","19,398,414.20","19,079,963.10","20,186,073.77","19,431,569.66","20,176,131.76","20,890,933.62","21,693,760.44","22,834,904.80","23,906,779.52","24,586,811.06","25,711,281.13","26,891,706.75","27,794,229.83","28,581,807.41","29,538,797.11","30,070,938.28","31,423,771.38","32,230,025.89","33,127,154.50","33,801,580.44","34,372,041.09","35,297,895.89","36,253,772.33","22,557,239.15","23,072,467.35","23,484,671.55","23,923,718.07","24,609,624.89","24,948,983.14","25,519,782.74","26,119,593.57","26,775,666.62","26,996,016.97","27,379,719.06","27,861,509.01","28,257,448.29"
应收关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应交税费,"10,359,854.49","10,361,284.17","10,374,264.17","10,689,046.81","10,678,496.86","10,686,083.85","10,659,597.31","10,394,775.16","10,253,158.83","10,305,124.07","10,305,024.03","10,661,285.79","10,621,756.04","10,838,703.77","10,792,654.87","10,935,803.31","10,902,435.50","11,141,044.51","11,106,135.38","11,277,627.09","11,270,849.45","11,412,864.40","11,429,630.73","11,560,099.30","11,562,958.79","11,828,825.85","11,478,844.71","15,213,225.71","16,914,859.26","18,483,162.50","20,770,408.19","25,510,405.56","26,490,067.66","26,465,033.87","27,066,762.23","30,260,413.10","18,809,139.26","12,576,807.09","12,977,263.14","14,459,527.15","13,789,250.37","14,578,509.53","14,647,018.30","14,519,529.92"
应收利息,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付利息,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应收股利,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付股利,"983,649.69","983,649.69","983,649.69","983,649.69","983,649.69","983,649.69","983,649.69","983,649.69","983,649.69","983,649.69","983,649.69","983,649.69","983,649.69","983,649.69","983,649.69","983,649.69","983,649.69","983,649.69","983,649.69","983,649.69","983,649.69","983,649.69","983,649.69","983,649.69","983,649.69","983,649.69","983,649.69","983,649.69","983,649.69","983,649.69","983,649.69","983,649.69","983,649.69","983,649.69","983,649.69","983,649.69","983,649.69","983,649.69","983,649.69","983,649.69","983,649.69","983,649.69","983,649.69","983,649.69"
存货,"8,721,650.78","8,900,780.13","9,024,256.81","9,113,126.69","9,126,771.37","9,397,589.53","9,468,973.68","5,240,708.75","5,411,969.94","5,206,386.24","5,435,352.13","5,873,977.40","5,808,879.59","5,360,187.59","5,613,281.67","5,736,569.07","5,849,611.54","5,838,115.15","5,781,344.19","5,860,710.12","6,186,579.32","6,520,740.61","6,407,923.21","1,939,651.64","2,187,968.69","1,865,526.73","1,815,803.81","1,698,636.68","1,527,551.40","57,839,391.24","52,684,024.47","162,987,004.76",,,,,"21,829,640.51",,,,,,,
其他应付款,"62,116,126.98","65,968,600.61","79,923,937.26","74,843,018.72","77,837,381.70","158,425,145.22","163,572,060.78","174,867,251.51","177,419,892.38","212,073,896.37","211,048,905.54","217,531,976.05","206,640,928.84","208,921,565.94","211,179,830.94","229,083,925.83","216,496,945.96","218,736,206.25","221,107,081.06","242,441,666.90","225,191,452.99","222,897,769.03","225,349,001.86","254,203,260.90","233,866,087.64","261,132,732.99","263,913,451.93","38,959,940.88","40,114,459.02","41,603,824.79","44,791,468.76","53,707,605.46","52,941,454.47","54,570,613.28","55,648,799.47","50,392,331.78","51,331,926.94","52,367,539.97","54,096,362.40","54,849,840.26","55,734,741.05","49,773,443.75","51,409,110.92","52,864,214.17"
其中:消耗性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
