科目,2007-03-31,2007-06-30,2007-09-30,2007-12-31,2008-03-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31
货币资金,"153,908,690.44","166,479,394.14","195,386,540.52","237,235,210.55","420,262,753.58","392,828,639.30","353,198,217.23","212,364,778.12","260,028,576.56","314,301,196.22","651,822,596.85","545,875,038.35","524,051,202.59","328,718,012.49","277,620,980.38","829,091,710.58","775,172,745.64","982,108,102.79","796,533,988.15","1,031,150,701.67","934,744,482.69","1,137,411,947.07","1,625,879,105.48","1,455,687,134.40","1,884,439,537.83","1,943,117,728.39","1,831,961,325.11","1,651,176,073.36","1,470,301,234.95","1,070,062,333.81","612,688,164.67","757,834,528.06","440,738,178.26","1,176,136,921.18","1,259,910,337.38","1,330,324,645.49","1,199,358,603.01","2,321,583,727.46","3,121,683,098.79","2,317,398,248.41","3,531,286,875.86","3,785,696,444.80","2,465,199,003.61","2,324,507,225.04"
短期借款,"15,000,000.00",,,,,,,,"39,000,000.00","39,000,000.00","266,000,000.00","266,000,000.00","227,000,000.00","227,000,000.00",,,,,,,,,,,,,"160,000,000.00","160,000,000.00","160,000,000.00","160,000,000.00",,,,"250,000,000.00","780,000,000.00","780,000,000.00","780,000,000.00","150,000,000.00","350,000,000.00","350,000,000.00","350,000,000.00","200,000,000.00",,
交易性金融资产,"45,250.00",,"1,150,140.00",,,"76,335.00","76,335.00","76,335.00","76,335.00",,"14,500.00","129,315.00","58,400.00","10,400.00","71,590.00",,"26,000.00",,,,,,,,,,,,,,,,,,,,,"35,961,696.00","213,879,600.74","216,397,577.81","227,071,906.88","226,105,979.59","212,467,686.44","164,650,222.56"
交易性金融负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应收票据,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付票据,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应收账款,,,,,,,,,,,,,"10,294.00","10,294.00","17,357.00",,,,,,,,,,,,"251,319.10","32,251.20","55,361.60","169,915.39","275,207.39","139,701.00","165,427.10","215,013.99","1,170,124.60","226,032.30","181,006.98","912,004.74","2,113,376.49","672,224.87","925,257.51","941,324.30","1,021,648.32","9,241,987.45"
应付账款,"3,067,889.36","2,981,131.31","4,077,186.96","9,892,786.49","7,056,147.66","3,398,004.65","3,147,843.90","5,093,017.39","5,539,525.23","5,825,568.59","6,309,265.56","6,150,516.23","4,271,044.80","3,946,528.12","3,821,134.70","13,815,044.40","6,368,770.76","7,960,656.14","7,859,071.11","13,772,835.17","8,872,000.47","9,138,088.56","9,791,814.82","5,828,182.27","23,469,253.01","97,338,002.65","34,607,401.48","71,450,499.34","81,876,388.13","120,331,943.55","121,244,278.32","36,197,606.29","36,422,812.42","68,474,607.47","58,072,150.90","215,898,011.16","181,208,884.38","61,147,304.93","41,151,949.26","112,999,946.57","111,678,979.13","176,844,873.05","122,463,511.88","382,221,915.67"
预付款项,"5,872,566.68","3,513,370.28","1,598,335.60","735,849.95","1,127,246.20","120,297.70","6,496,917.46","2,252,811.70","1,840,461.70","1,471,756.40","881,545.42","844,113.25","6,978,463.38","4,200,920.57","48,012,123.64","28,318,543.24","38,215,348.72","43,557,308.77","111,084,390.30","33,306,590.16","28,245,160.39","58,119,665.36","78,209,264.91","136,908,078.04","196,259,042.08","224,893,377.87","264,655,864.15","4,780,937.05","7,649,098.79","8,385,135.05","25,145,274.34","15,790,998.74","38,147,000.74","15,935,661.27","11,729,627.12","344,079,466.12","357,683,425.33","22,685,459.67","109,647,170.13","112,690,817.93","465,378,227.38","586,084,411.25","504,783,300.98","173,771,314.97"
预收款项,"2,963,073.27","1,787,086.05","13,116,277.85","40,890,889.99","18,620,821.78","20,512,997.09","6,843,060.98","1,109,754.06","947,411.70","952,885.10","53,421,098.10","78,152,982.40","104,352,846.90","61,170,420.90","13,248,399.90","162,909,176.60","91,861,523.60","23,069,750.60","6,536,404.60","66,335,022.60","54,028,926.60","43,593,766.60","96,382,460.50","153,602,811.10","91,266,330.10","127,340,350.16","163,187,818.56","240,889,785.40","64,237,182.59","10,650,192.69","5,447,202.49","102,584,854.05","62,942,569.08","88,212,984.79","122,449,499.72","229,028,737.66","169,657,236.68","48,519,044.15","37,773,358.02","974,060,847.55","638,717,054.05","216,897,884.06","112,386,146.15","189,281,324.95"
