科目,2007-03-31,2007-06-30,2007-09-30,2007-12-31,2008-03-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30
货币资金,"3,126,256,971.37","3,366,776,681.36","2,233,568,391.47","3,970,259,045.22","4,252,812,450.11","3,244,914,831.51","2,867,491,762.79","8,241,661,544.42","5,352,228,703.39","4,008,792,643.40","2,938,898,918.58","3,337,273,915.21","4,191,056,340.79","2,849,768,915.62","2,846,494,926.23","4,573,345,739.08","6,633,543,714.43","3,834,003,123.07","4,690,231,268.95","3,883,058,863.60","4,700,367,159.81","3,793,285,890.72","4,298,718,659.46","4,210,294,841.26","5,870,783,455.27","3,840,395,397.08","4,765,712,919.34","4,506,224,118.58","4,785,116,445.23","3,575,100,468.95","6,261,304,054.25","4,460,188,840.34","5,369,889,269.66","4,334,282,525.36","5,387,671,589.94","4,749,002,281.25","7,535,460,353.06","5,591,978,539.57","6,693,454,321.93","6,585,319,778.88","5,583,168,955.61","6,093,332,839.30","6,543,765,364.04","10,193,329,693.08","8,382,056,128.83","7,233,002,935.03"
短期借款,"5,703,898,662.81","7,117,169,106.58","10,551,373,725.40","11,335,127,107.74","12,957,099,019.98","12,590,064,621.91","11,303,474,573.82","14,511,515,691.82","12,612,274,188.26","10,740,523,000.00","9,321,211,000.00","8,610,688,000.00","8,810,688,000.00","8,015,688,000.00","7,705,000,000.00","6,846,369,329.39","8,370,151,637.50","5,873,493,963.47","4,665,661,446.07","3,362,455,647.80","4,042,770,135.29","3,444,599,177.14","3,830,413,552.90","3,803,214,094.58","7,318,128,455.83","8,377,242,923.58","9,732,940,928.77","11,336,320,059.44","13,358,187,978.77","12,816,186,120.09","15,589,946,295.60","13,674,771,543.16","14,357,295,146.99","13,942,757,523.54","14,713,826,912.10","11,668,811,565.97","9,454,254,558.30","6,580,348,491.35","6,314,626,468.18","5,452,880,000.00","4,027,964,121.35","5,355,424,670.51","8,221,300,365.72","8,634,499,190.00","8,958,282,771.25","8,539,305,466.67"
交易性金融资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
交易性金融负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应收票据,"519,755,022.94","850,706,598.35","1,264,094,177.16","772,394,876.29","1,186,294,808.45","1,132,243,133.54","978,495,769.71","846,890,727.36","1,312,793,167.86","693,749,039.77","916,696,116.92","1,456,393,308.96","1,048,697,835.65","1,117,219,053.04","1,514,324,489.40","890,981,416.58","722,745,394.00","1,339,236,248.58","1,323,386,117.60","2,142,677,392.92","1,659,171,310.86","1,404,603,629.31","1,372,443,777.25","2,308,614,272.49","1,161,775,042.24","1,273,194,532.27","1,369,605,217.44","1,206,788,072.66","1,361,862,919.20","1,175,419,710.14","644,163,259.60","992,961,828.84","1,198,733,576.21","1,690,918,266.85","1,713,613,698.17","1,242,381,942.70","728,464,733.63","1,551,049,463.08","2,080,108,584.84","2,201,984,529.99","3,208,231,428.85","3,742,046,547.23","3,805,213,885.37","2,755,299,789.58","3,405,614,148.71","3,832,330,298.99"
应付票据,"3,818,689,680.74","5,205,200,000.00","4,145,300,000.00","3,503,340,000.00","4,163,460,000.00","4,601,120,000.00","4,852,700,000.00","3,715,390,000.00","2,737,237,920.52","1,446,737,920.52","1,616,286,056.10","1,719,316,545.29","622,436,000.00","503,000,000.00","1,003,000,000.00","600,000,000.00","300,000,000.00","610,000,000.00","800,000,000.00","1,674,893,482.57","2,101,473,977.83","2,343,500,000.00","2,954,620,000.00","2,712,330,000.00","2,012,900,000.00","2,113,460,000.00","3,066,170,000.00","3,862,671,735.49","4,593,267,619.29","3,256,223,059.65","4,950,307,367.46","5,132,492,783.01","4,449,223,123.14","3,999,857,145.46","4,200,749,890.89","5,142,457,216.59","4,821,643,203.39","4,525,250,368.77","4,880,402,827.09","4,692,416,163.54","5,473,465,519.34","5,821,445,326.82","5,629,385,438.36","5,923,402,482.05","5,615,325,244.66","6,309,397,904.66"
应收账款,"2,607,170,966.32","2,000,572,362.70","1,766,452,610.69","2,086,736,986.34","4,190,064,369.53","3,890,541,845.83","5,160,897,781.08","2,807,483,825.47","1,473,608,049.84","1,440,218,329.00","1,786,683,975.22","1,133,592,439.01","1,787,793,180.80","1,954,262,770.46","1,648,547,533.67","1,267,691,172.11","1,410,139,788.22","1,410,396,669.87","1,571,132,743.95","1,067,793,432.62","1,714,909,457.44","1,944,859,559.95","2,172,916,355.89","1,637,659,732.12","2,650,873,068.50","2,742,227,015.00","2,750,089,969.11","2,394,304,302.55","3,660,486,410.15","3,951,400,078.17","3,847,276,574.70","3,325,130,586.22","3,429,118,540.36","2,879,720,371.10","2,717,740,624.19","2,627,025,137.12","2,507,835,242.66","2,477,677,496.50","2,542,709,586.81","2,014,985,048.18","2,731,046,484.11","1,649,950,616.15","1,700,411,861.85","1,525,649,189.95","2,148,882,854.90","1,971,139,106.17"
应付账款,"5,097,695,187.09","5,928,637,538.07","6,518,002,513.37","8,637,639,468.54","9,130,482,768.81","7,814,743,797.85","9,062,888,571.78","6,465,520,386.69","7,515,305,789.29","6,783,968,050.27","6,761,745,975.77","5,465,171,956.51","7,561,038,059.68","8,203,857,136.28","8,341,752,546.48","5,611,750,544.11","7,301,690,273.69","6,067,498,428.09","6,524,880,474.90","5,918,302,477.69","7,269,122,063.64","6,815,303,005.24","6,077,824,217.04","6,463,026,416.37","6,616,390,906.56","6,283,725,958.78","6,356,612,311.67","7,219,087,082.05","7,100,262,157.66","7,758,131,287.98","7,476,964,988.35","7,525,622,852.81","8,325,204,684.54","6,502,510,541.53","5,312,486,721.99","4,799,972,492.24","4,978,788,438.27","4,630,910,407.63","5,123,187,192.46","6,085,278,055.45","5,357,686,395.84","4,528,885,926.47","5,738,511,863.42","7,095,471,547.07","6,309,753,162.77","6,129,207,378.06"
预付款项,"2,010,873,008.74","2,187,044,306.76","2,321,096,145.15","3,642,139,018.17","4,324,849,261.27","3,908,912,877.34","5,442,559,340.82","3,290,863,949.49","3,535,208,007.19","3,464,144,846.17","3,989,872,719.01","2,958,657,263.07","3,623,158,029.26","4,191,411,489.21","4,197,113,127.95","1,621,207,215.33","1,865,494,621.10","1,464,246,149.27","2,397,923,433.55","2,490,305,781.19","2,617,897,556.67","2,884,405,777.67","3,166,709,997.75","2,236,763,967.66","2,282,446,442.87","2,804,823,014.66","2,946,607,024.45","2,444,358,515.69","2,601,184,676.29","2,231,069,312.19","1,925,994,052.43","1,594,208,238.41","1,346,947,382.35","594,194,320.55","673,705,466.35","508,912,137.05","327,852,699.30","379,700,355.12","402,578,886.65","89,102,567.74","96,487,555.16","99,993,587.72","114,382,068.61","68,162,758.49","88,116,729.92","88,694,299.24"
预收款项,"2,836,220,338.12","2,341,741,504.88","2,911,180,779.89","2,691,783,352.29","2,870,032,399.33","2,727,782,484.81","1,544,497,222.13","1,945,150,705.81","619,329,227.05","2,100,631,840.56","2,122,956,397.91","2,093,247,372.96","2,430,205,969.03","2,226,123,362.66","1,935,176,397.32","1,940,365,312.00","2,399,269,514.16","1,797,061,952.40","1,824,362,180.69","1,509,439,676.41","2,339,000,539.61","1,814,201,798.44","2,088,984,132.21","2,445,157,708.53","1,735,990,665.17","1,566,613,940.99","1,981,231,720.85","1,716,701,272.93","1,530,017,016.56","1,500,764,699.65","1,329,481,252.51","1,067,521,736.79","1,385,495,166.92","1,237,675,137.61","1,156,130,661.70","1,493,324,856.25","1,713,450,047.00","1,754,844,901.63","1,972,957,428.22","1,480,288,195.30","1,917,035,065.66","2,519,903,200.04","3,021,505,110.43","2,516,389,935.89","2,635,475,678.93","2,189,946,469.01"
