科目,2013-12-31,2014-12-31,2015-12-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31
其他流动资产,"3,643,475.17","8,889,053.27",,,,"16,274,545.87","14,083,195.54","700,006,778.35","685,000,000.00","60,809,528.38","403,449,504.90","533,093,454.56","530,000,000.00","12,366,538.29","396,927,149.66"
其他流动负债,,,,,,,,,,,,,,,
流动资产合计,"901,430,415.33","1,332,315,047.82","1,677,992,854.30","1,715,770,852.38","1,648,659,900.00","2,640,450,193.88","2,525,562,656.18","2,586,476,072.43","2,676,994,744.98","2,752,666,846.55","2,800,017,596.37","2,749,422,054.69","2,808,816,921.08","2,958,356,716.94","3,164,166,663.84"
流动负债合计,"691,116,393.63","1,085,402,639.96","1,128,795,759.12","1,044,851,911.11","910,378,100.00","938,582,748.77","761,524,798.03","815,661,179.30","837,287,055.48","893,040,714.13","894,923,619.94","862,858,852.01","857,952,699.47","1,016,196,159.52","1,164,466,533.91"
可供出售金融资产,,,,,,,,"5,000,000.00","5,000,000.00","5,000,000.00","5,000,000.00","5,000,000.00","5,000,000.00","5,000,000.00","5,000,000.00"
长期借款,,,"10,135,098.00","12,785,098.00",,"12,785,098.00",,,,,,,,,
持有至到期投资,,,,,,,,,,,,,,,
应付债券,,,,,,,,,,,,,,,
长期应收款,,,,,,,,,,,,,,,
长期应付款,,,,,,,,,,,,,,,
长期股权投资,,,,,,,,,,,,,,,
专项应付款,,,,,,,,,,,,,,,
投资性房地产,"8,542,202.08","8,176,312.45","7,810,424.02","7,627,479.50",,"7,444,535.00","7,353,062.74","7,261,590.48","7,170,118.23","7,078,645.97","6,987,173.71","6,895,701.45","6,804,229.20","6,712,756.94","6,621,284.68"
预计负债,,,,,,,,,,,,,,,
固定资产,"371,148,194.35","521,446,101.19","599,218,637.49","686,982,731.87",,"711,162,915.12","725,041,954.74","727,156,905.98","744,681,486.22","764,478,114.81","748,488,329.75","754,804,163.09","753,891,160.32","767,660,427.89","763,930,780.82"
递延所得税负债,,,,,,,,,,,,,,,
在建工程,"9,031,535.00","53,165,700.05","11,172,081.54","43,434,149.87",,"55,038,149.07","36,471,986.48","29,299,869.84","10,120,696.48","1,946,318.89","17,114,997.77","5,679,544.44","25,632,296.99","83,243,036.93","147,898,407.56"
其他非流动负债,,,,,,,,,,,,,,,
工程物资,"293,412.06","86,647.73","305,145.58","632,500.42",,"624,225.92","290,598.29","581,196.58",,"1,593,130.40","893,266.50",,,,
非流动负债合计,"12,285,000.00","15,145,000.00","34,790,098.00","52,435,631.33","51,520,200.00","50,525,659.66","48,713,492.47","47,205,589.93","57,837,371.57","58,425,291.17","56,765,171.69","56,549,807.21","61,579,850.24","59,729,693.27","57,879,536.30"
固定资产清理,,,,,,,,,,,,,,,
负债合计,"703,401,393.63","1,100,547,639.96","1,163,585,857.12","1,097,287,542.44","961,898,300.00","989,108,408.43","810,238,290.50","862,866,769.23","895,124,427.05","951,466,005.30","951,688,791.63","919,408,659.22","919,532,549.71","1,075,925,852.79","1,222,346,070.21"
生产性生物资产,,,,,,,,,,,,,,,
实收资本(或股本),"286,500,000.00","286,500,000.00","360,000,000.00","360,000,000.00",,"401,000,000.00","401,000,000.00","401,000,000.00","401,000,000.00","401,000,000.00","401,000,000.00","401,000,000.00","401,000,000.00","407,230,000.00","407,230,000.00"
油气资产,,,,,,,,,,,,,,,
资本公积,"32,145,728.66","32,145,728.66","7,700,000.00","7,700,000.00",,"868,326,415.11","868,326,415.11","868,326,415.11","868,326,415.11","868,326,415.11","868,326,415.11","868,326,415.11","868,326,415.11","911,562,615.11","918,309,705.11"
无形资产,"113,994,306.19","112,631,112.80","110,579,466.87","109,925,408.23",,"150,967,848.81","151,050,064.92","148,600,610.14","149,243,119.08","149,539,827.85","148,465,065.32","157,306,151.86","156,181,721.47","158,531,787.76","157,433,026.25"
盈余公积,"34,958,093.57","52,481,891.91","73,699,483.51","73,699,483.51",,"92,526,154.56","92,526,154.56","92,526,154.56","92,526,154.56","109,111,130.72","109,111,130.72","109,111,130.72","109,111,130.72","122,200,226.32","122,200,226.32"
开发支出,,,,,,,,,,,,,,,
减:库存股,,,,,,,,,,,,,,"47,098,800.00","47,098,800.00"
商誉,,,,,,,,,,,,,,,
未分配利润,"361,474,443.46","577,102,253.32","918,135,840.72","1,074,604,360.03",,"1,238,291,448.93","1,294,416,346.51","1,301,311,432.03","1,360,636,919.05","1,388,143,198.27","1,436,910,043.64","1,426,067,412.35","1,507,069,779.42","1,575,408,566.01","1,658,405,082.54"
长期待摊费用,"2,432,419.50","4,904,037.38","3,494,841.50","5,522,688.75",,"6,256,281.99","5,772,081.33","5,287,880.67","5,212,260.91","5,582,756.04","5,849,650.10","5,461,348.83","5,885,198.60","4,897,721.00","6,913,868.07"
少数股东权益,,,,,,,,,,,,,,,
递延所得税资产,"10,812,174.81","12,423,739.03","16,455,863.67","16,886,822.08",,"14,681,624.76","14,095,434.06","15,321,588.27","14,499,460.43","24,435,172.42","23,996,825.04","23,501,531.96","24,564,879.56","27,127,613.11","27,237,033.06"
外币报表折算价差,,,,,,,,,,,,,,,
其他非流动资产,"795,000.00","3,628,815.40","96,091,866.38","26,508,752.88",,"2,626,652.48","869,367.94","1,045,056.54","4,692,029.44","5,725,936.47","10,223,476.54","15,843,121.08","18,263,467.74","33,698,399.66","2,191,219.90"
非正常经营项目收益调整,,,,,,,,,,,,,,,
非流动资产合计,"517,049,243.99","716,462,466.03","845,128,327.05","897,520,533.60","915,071,200.00","948,802,233.15","940,944,550.50","939,554,698.50","940,619,170.79","965,379,902.85","967,018,784.73","974,491,562.71","996,222,953.88","1,086,871,743.29","1,117,225,620.34"
所有者权益(或股东权益)合计,"715,078,265.69","948,229,873.89","1,359,535,324.23","1,516,003,843.54","1,601,832,700.00","2,600,144,018.60","2,656,268,916.18","2,663,164,001.70","2,722,489,488.72","2,766,580,744.10","2,815,347,589.47","2,804,504,958.18","2,885,507,325.25","2,969,302,607.44","3,059,046,213.97"
资产总计,"1,418,479,659.32","2,048,777,513.85","2,523,121,181.35","2,613,291,385.98","2,563,731,000.00","3,589,252,427.03","3,466,507,206.68","3,526,030,770.93","3,617,613,915.77","3,718,046,749.40","3,767,036,381.10","3,723,913,617.40","3,805,039,874.96","4,045,228,460.23","4,281,392,284.18"
负债和所有者(或股东权益)合计,"1,418,479,659.32","2,048,777,513.85","2,523,121,181.35","2,613,291,385.98",,"3,589,252,427.03","3,466,507,206.68","3,526,030,770.93","3,617,613,915.77","3,718,046,749.40","3,767,036,381.10","3,723,913,617.40","3,805,039,874.96","4,045,228,460.23","4,281,392,284.18"
