科目,2007年1-3月,2007年1-6月,2007年1-9月,2007年度,2008年1-3月,2008年1-6月,2008年1-9月,2008年度,2009年1-3月,2009年1-6月,2009年1-9月,2009年度,2010年1-3月,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度
一、营业收入,"228,060,224.79","450,169,636.23","758,751,714.34","1,151,090,848.02","261,789,864.59","560,861,178.80","1,035,019,194.02","1,087,399,332.03","194,918,299.30","535,912,621.60","817,222,303.52","1,080,466,375.14","243,238,851.44","573,131,106.18","878,132,192.93","1,147,963,851.09","235,878,735.60","540,866,783.00","845,249,837.22","1,098,115,639.16","247,972,084.20","545,722,014.96","798,024,557.46","1,055,067,264.77","255,903,214.15","566,310,003.43","907,637,793.32","1,247,865,518.16","279,117,406.06","620,224,788.56","953,917,585.94","1,235,814,183.64","247,662,950.11","548,718,263.58","926,760,397.06","1,300,659,652.87","275,687,245.59","611,129,810.54","960,591,266.33","1,395,863,516.46","351,764,935.00","688,480,428.74","1,120,778,221.47","1,634,890,299.33"
二、营业利润,"30,168,265.57","69,649,371.96","131,882,933.62","187,766,264.91","22,935,447.66","54,469,188.39","89,775,175.15","68,116,153.35","-37,586,382.85","-31,270,066.28","-17,021,852.61","11,158,615.35","24,705,053.42","56,519,889.04","89,720,385.85","104,022,405.86","13,435,241.26","50,418,558.75","85,425,439.91","68,600,485.04","8,115,374.27","19,382,157.48","20,042,980.40","18,580,236.81","12,041,991.34","25,305,133.06","39,504,664.37","40,204,866.13","5,687,713.86","11,493,930.21","20,335,708.34","22,301,588.46","5,229,018.60","17,313,784.46","25,043,224.74","31,989,063.76","7,891,143.76","20,810,232.00","31,075,090.03","30,519,818.48","12,207,657.10","40,442,495.93","66,348,696.39","103,369,395.44"
减:营业成本,"160,363,358.21","317,784,344.66","533,824,942.03","802,688,708.28","191,563,424.65","407,800,987.26","795,891,744.19","778,278,129.13","194,675,120.56","487,939,663.14","702,388,860.44","860,694,858.25","163,848,024.86","403,002,337.73","617,470,395.64","797,172,567.67","168,373,340.68","381,202,952.52","584,348,488.81","776,286,122.37","184,566,104.80","414,246,069.13","610,396,297.03","815,977,531.33","190,822,023.32","430,175,762.39","696,026,614.33","980,520,618.87","224,877,029.55","496,785,849.02","764,344,138.11","976,425,162.90","190,887,188.79","425,386,539.29","740,805,892.90","1,012,047,471.31","206,384,201.91","465,787,115.24","761,387,714.31","1,122,382,624.71","274,781,035.71","532,062,566.16","880,440,374.51","1,296,499,917.05"
加:补贴收入,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
营业税金及附加,"440,829.01","1,031,619.26","2,666,587.34","5,259,416.61","436,192.12","3,312,081.86","4,697,272.08","5,978,106.53","1,367,665.93","2,198,116.59","3,543,511.89","5,446,612.02","979,324.89","3,683,263.40","4,882,371.21","6,408,804.42","927,146.80","2,519,815.56","6,187,007.97","8,643,946.72","1,625,909.03","2,892,385.25","6,267,522.51","6,859,601.46","1,631,974.07","4,254,627.57","6,259,972.37","8,270,093.48","1,353,529.29","6,355,268.56","12,885,469.26","10,761,541.39","1,020,008.65","8,144,949.52","11,211,238.62","13,814,163.98","971,924.71","5,385,174.92","7,510,488.76","23,585,876.14","4,899,014.52","10,835,261.04","17,033,301.20","22,231,514.77"
营业外收入,"50,000.00","52,959.73","352,959.73","1,923,566.73","219,171.12","2,844,812.73","4,393,759.18","5,477,986.50","480,903.00","582,051.24","15,844,323.92","29,692,938.71","310,520.12","345,234.46","1,261,036.37","1,440,071.97","1,180,436.59","2,386,962.21","3,353,173.67","54,380,941.06","1,687,000.00","2,818,252.00","5,142,771.99","22,998,447.95","2,118,383.91","3,752,211.91","8,628,211.88","7,172,213.52","7,187,000.01","9,479,011.12","10,841,548.35","14,276,313.36","3,514,369.99","4,630,170.00","6,512,599.99","12,020,485.90","2,970,675.73","4,844,332.15","7,791,269.85","12,854,727.18","3,081,467.89","227,199.97","456,189.27","1,573,573.36"
销售费用,"5,880,384.12","9,457,796.96","15,077,036.37","19,786,783.81","8,577,242.09","16,788,460.05","23,755,575.90","31,476,837.47","5,352,596.58","12,829,807.46","22,700,069.26","39,864,520.37","9,642,445.68","18,943,212.49","27,045,923.58","42,216,045.01","7,007,563.34","14,507,206.25","21,597,894.30","35,542,744.55","5,853,718.53","14,743,923.81","20,742,588.02","29,597,119.63","6,904,055.26","21,496,615.11","32,864,483.03","43,980,625.99","8,824,256.28","19,495,657.94","28,423,596.72","53,826,298.58","7,649,717.98","15,434,233.24","26,026,260.95","55,169,152.06","8,595,157.04","17,389,567.31","25,741,171.86","38,367,368.36","11,765,511.15","18,056,262.70","25,802,847.78","42,781,721.84"
减:营业外支出,"129,238.54","156,010.97","651,585.77","657,978.69","150,534.20","681,290.23","840,972.11","917,446.57","109,906.17","4,816,797.01","4,936,687.97","5,075,222.56","172,463.17","1,095,512.75","4,182,744.66","6,519,822.48","348,745.33","501,703.83","2,567,796.75","3,227,691.95",,"124,120.35","213,931.51","357,436.80","24,448.46","26,860.66","152,275.05","418,736.49",52.20,"8,952.28","235,954.94","327,993.27","15,374.65","29,551.66","61,451.23","978,739.00","66,850.22","68,285.63","145,258.48","765,491.28","19,715.45","60,739.68","210,434.43","682,907.83"
管理费用,"20,075,562.13","37,782,977.54","60,206,169.16","98,902,741.83","25,778,278.77","52,686,811.05","80,875,659.10","116,423,096.62","23,445,450.87","52,093,994.35","83,544,231.43","118,616,898.91","32,505,645.29","62,375,039.27","99,005,159.07","135,077,109.04","34,029,293.47","69,034,461.06","106,751,858.92","146,743,078.14","34,284,646.18","69,143,773.87","102,561,578.99","132,845,952.86","34,963,453.40","66,949,581.29","103,148,680.09","143,124,036.74","33,801,859.64","68,174,423.09","106,207,150.13","133,820,098.45","37,382,762.70","74,631,887.46","109,985,127.05","158,358,660.71","42,832,286.55","80,916,054.60","105,484,302.06","129,838,262.33","33,771,276.82","63,516,490.62","94,439,776.48","122,861,209.78"
其中:非流动资产处置净损失,,,,"509,832.20",,,,"220,528.37",,,,"4,717,454.51",,,,"4,145,554.81",,,,"2,202,535.40",,,,"142,849.91",,,,"347,544.93",,,,"243,005.30",,,,"911,710.54",,,,"366,647.42",,,,
堪探费用,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
加:影响利润总额的其他科目,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
财务费用,"10,502,051.94","22,002,232.43","34,528,426.57","48,147,573.16","11,751,736.43","24,716,821.31","39,263,436.05","52,307,840.99","8,054,968.42","19,595,606.74","29,224,135.69","40,875,252.98","10,798,705.56","22,197,760.25","36,161,685.89","49,858,057.78","12,318,280.83","28,245,964.07","44,379,081.53","59,805,766.58","12,122,167.38","27,512,865.08","40,390,298.76","51,506,940.34","9,730,429.80","22,202,918.83","34,170,169.51","44,901,079.53","7,693,720.94","20,225,357.63","22,334,219.28","29,700,694.95","6,988,360.69","12,045,744.53","18,446,043.36","28,719,722.18","9,596,183.51","21,927,596.03","34,650,359.24","45,493,237.12","14,528,217.18","29,894,578.23","44,146,031.40","56,236,772.73"
三、利润总额,"30,089,027.03","69,546,320.72","131,584,307.58","189,031,852.95","23,004,084.58","56,632,710.89","93,327,962.22","72,676,693.28","-37,215,386.02","-35,504,812.05","-6,114,216.66","35,776,331.50","24,843,110.37","55,769,610.75","86,798,677.56","98,942,655.35","14,266,932.52","52,303,817.13","86,210,816.83","119,753,734.15","9,802,374.27","22,076,289.13","24,971,820.88","41,221,247.96","14,135,926.79","29,030,484.31","47,980,601.20","46,958,343.16","12,874,661.67","20,963,989.05","30,941,301.75","36,249,908.55","8,728,013.94","21,914,402.80","31,494,373.50","43,030,810.66","10,794,969.27","25,586,278.52","38,721,101.40","42,609,054.38","15,269,409.54","40,608,956.22","66,594,451.23","104,260,060.97"
