科目,2007-03-31,2007-06-30,2007-09-30,2007-12-31,2008-03-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30
货币资金,"288,425,954.31","318,236,147.48","160,194,516.16","395,152,109.53","643,044,321.75","1,293,983,714.06","1,109,628,570.29","148,776,990.10","270,636,624.55","260,074,778.89","321,897,698.22","433,974,968.56","206,069,198.97","148,909,981.78","130,615,040.05","112,632,030.82","175,624,509.71","146,652,712.88","143,666,496.67","232,419,606.37","856,625,790.23","360,048,411.45","227,594,655.17","625,534,282.54","507,754,402.43","527,071,801.46","261,463,418.80","341,280,214.87","168,458,178.13","395,563,029.05","420,717,870.35","417,292,196.90","1,261,082,790.09","495,784,052.93","648,672,509.11","688,256,709.37","538,511,842.33","572,811,671.73","694,487,164.81","669,277,736.74","944,238,652.98","642,207,464.66","896,758,835.77","742,102,129.02","1,008,038,458.59","854,186,620.39"
短期借款,"550,000,000.00","580,000,000.00","570,000,000.00","980,000,000.00","1,590,000,000.00","2,858,342,000.00","2,538,342,000.00","2,489,342,000.00","2,699,342,000.00","2,930,000,000.00","3,570,000,000.00","2,095,000,000.00","2,525,000,000.00","3,167,000,000.00","4,204,000,000.00","4,379,000,000.00","4,259,000,000.00","3,001,000,000.00","1,894,000,000.00","1,320,000,000.00","520,000,000.00","206,000,000.00","206,000,000.00","100,000,000.00","100,000,000.00","100,000,000.00","100,000,000.00","100,000,000.00",,"70,000,000.00","70,000,000.00","70,000,000.00","1,870,000,000.00","1,800,000,000.00",,,,,"180,000,000.00","180,000,000.00","180,000,000.00","180,000,000.00",,,,
交易性金融资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
交易性金融负债,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,599,568.93","5,599,573.68","3,899,630.46","3,505,330.08","4,916,885.92","3,847,892.46","4,802,049.29","7,570,705.16",,,,,,,,,,,,
应收票据,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付票据,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应收账款,"161,345,503.88","154,606,814.74","166,166,238.22","176,814,042.00","185,231,023.24","173,553,934.45","180,692,534.11","146,830,511.00","192,967,254.61","182,230,020.99","195,573,399.39","173,442,242.59","264,871,131.97","267,394,359.40","243,145,565.68","172,479,444.01","353,910,387.82","381,601,447.95","497,886,672.20","218,641,980.34","248,376,483.73","434,395,051.78","646,684,780.04","447,242,260.97","504,233,052.28","393,092,774.90","525,165,678.73","613,107,353.81","857,862,884.24","561,898,718.87","705,772,822.23","748,026,719.48","496,335,261.81","400,761,856.10","393,082,124.87","371,962,828.96","607,253,331.01","451,243,026.55","478,100,143.52","389,482,520.53","468,672,202.42","509,053,192.70","386,850,999.39","391,909,290.54","472,207,498.50","430,786,998.65"
应付账款,"7,811,905.18","8,972,350.58","18,424,156.62","107,725,858.77","31,061,537.31","19,908,092.53","20,682,294.92","29,144,228.59","12,502,891.52","23,555,701.65","10,971,453.13","47,001,132.55","41,086,995.34","21,439,507.15","1,569,477,966.36","1,518,968,506.26","3,113,830,345.47","3,014,963,099.57","2,838,162,361.48","2,465,417,915.56","2,315,223,271.03","2,232,364,791.67","2,082,188,269.19","2,099,365,538.45","1,750,638,612.25","1,779,949,432.59","1,710,068,835.75","1,652,925,249.63","1,526,874,873.99","1,492,890,274.68","1,475,421,981.62","1,440,310,769.02","1,289,096,722.88","1,297,994,791.83","1,268,688,464.88","829,861,151.37","745,156,546.54","759,801,913.19","725,624,432.17","727,596,541.74","680,442,968.35","700,234,539.77","695,536,744.28","769,712,469.49","677,795,110.25","690,832,206.94"
预付款项,,"3,488,500.00","702,548.80","387,513,088.00","390,156,736.03","478,100,250.52","552,245,060.89","581,516,333.98","624,587,655.28","487,191,464.78","728,379,533.46","522,280,061.21","828,874,322.22","721,761,289.37","563,956,332.37","1,070,764,874.28","366,224.17","490,888.97","5,482,989.96","176,959.93","1,628,416.26","10,651,586.29","14,048,539.20","1,212,943.52","1,365,376.62","5,523,856.93","7,814,446.76","7,037,221.56","5,056,984.56","5,760,674.69","3,644,092.59","3,250,301.69","1,191,020.01","1,766,985.54","30,791,075.39","1,423,434.69","3,647,813.11","3,365,262.83","3,099,657.92","1,662,962.87","2,618,625.17","17,681,964.85","16,700,270.35","1,290,052.14","2,258,950.47","1,585,455.88"
预收款项,,,,,,,"120,600.00","120,600.00","120,600.00",,,,"1,550,000.00",,,,,,"19,800.00","142,670.20","444,840.09","18,893,783.78","28,330,984.92","13,554,045.59","25,933,024.20","13,046,106.21","16,229,039.99","5,484,689.00","7,224,942.64","2,610,996.02","4,039,172.55","6,419,310.01","5,915,365.39","3,739,432.28","4,516,756.47","5,460,664.33","5,068,218.07","1,359,808.38","841,428.93","1,832,831.77","2,202,231.12","865,912.43","2,033,633.11","4,190,499.09","5,606,607.48","4,743,744.58"
其他应收款,"1,414,090.93","1,599,337.62","2,113,322.45","2,312,663.67","3,789,277.20","3,566,551.80","5,117,964.89","3,812,398.08","4,251,665.37","4,562,314.60","5,846,986.41","2,515,188.28","3,804,963.69","3,078,483.17","3,453,216.17","1,988,561.47","2,554,308.59","2,300,525.87","2,790,074.74","2,319,485.49","3,010,370.53","2,025,388.36","2,061,363.27","2,061,296.88","6,365,613.52","28,973,343.61","23,857,766.94","29,301,849.13","34,661,666.41","35,097,024.79","40,769,128.37","31,869,688.34","31,429,422.27","41,633,437.30","49,414,885.32","34,698,082.50","38,755,148.63","44,200,617.66","42,911,179.99","25,584,517.52","35,780,993.39","35,946,464.14","39,007,209.24","24,413,166.79","34,537,653.19","13,826,709.64"
应付职工薪酬,"22,783,910.18","20,586,969.66","19,436,632.60","26,059,787.91","25,551,194.06","26,853,697.32","26,839,447.34","29,583,527.76","27,517,543.72","26,103,880.47","25,939,215.06","31,886,761.70","30,048,125.65","29,968,638.33","30,316,284.36","35,164,053.50","32,585,317.21","33,113,082.20","30,237,016.43","40,903,566.24","39,161,238.86","38,521,291.17","37,173,750.44","45,993,427.98","43,058,427.06","44,100,010.97","44,257,123.32","59,290,541.46","55,089,583.14","55,236,260.97","56,142,142.25","56,810,219.92","52,989,292.66","53,133,283.63","53,207,495.33","50,079,335.31","49,086,018.87","49,352,959.18","49,211,875.57","44,695,141.65","43,578,535.56","43,976,907.63","16,278,828.69","14,785,141.65","14,632,867.53","16,489,082.21"
应收关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
