科目,2007年1-3月,2007年1-6月,2007年1-9月,2007年度,2008年1-3月,2008年1-6月,2008年1-9月,2008年度,2009年1-3月,2009年1-6月,2009年1-9月,2009年度,2010年1-3月,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度,2018年1-3月
销售商品、提供劳务收到的现金,"396,177,621.99","927,882,743.42","1,405,016,125.38","1,850,257,730.01","514,071,832.80","919,985,816.86","1,343,326,281.31","1,453,051,146.69","230,394,769.54","543,982,154.41","882,740,444.74","1,019,366,553.99","481,169,616.56","1,068,915,670.51","1,530,418,440.65","1,726,958,520.72","534,830,567.65","1,114,388,064.32","1,701,902,657.17","1,738,843,324.30","480,608,182.56","1,097,109,095.90","1,600,065,394.26","1,697,137,191.87","401,525,725.18","1,013,435,629.35","1,485,609,500.13","2,066,228,662.66","588,573,943.21","1,159,453,632.47","1,359,505,716.79","2,384,478,936.49","607,044,875.99","1,374,296,555.01","1,896,252,854.36","2,562,602,199.91","613,060,751.28","1,361,766,470.66","2,057,868,120.74","2,323,443,084.31","827,798,023.57","1,882,577,803.33","2,870,035,487.83","3,330,583,090.28","982,181,303.31"
取得子公司及其他营业单位支付的现金净额,,,,,,,,,,,,,,,,,,,,"5,000,000.00",,,,,,,,,,,,,,,,,,"16,088,024.39","16,088,024.39","16,088,024.39",,,,,
收到的税费返还,"4,178,921.02","7,085,519.67","13,732,990.19","18,791,277.04","5,392,109.01","6,724,816.58","16,087,582.63","24,067,112.89",,"6,636,770.67","19,119,641.56","22,423,831.96","20,724,466.86","27,916,407.08","31,424,221.94","38,982,986.35","20,875,328.44","37,092,656.23","44,389,999.95","61,717,734.73","15,209,392.09","24,176,086.78","35,790,361.79","50,631,823.19","16,109,984.98","16,396,741.97","26,995,687.05","40,241,411.33","11,988,252.07","12,450,122.24","21,329,828.24","49,097,080.56","14,937,673.76","27,349,814.19","49,847,714.96","62,860,518.59","17,159,328.80","35,040,504.95","54,932,157.50","97,046,116.41","20,196,616.83","28,043,404.28","43,757,133.64","76,740,030.21","31,348,312.82"
支付其他与投资活动有关的现金,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"50,000,000.00","50,020,134.67","165,000,000.00",,"460,004,375.39","509,995,021.61","130,000,000.00","84,527,853.39","84,827,583.78","83,772,731.61","152,671,000.00","36,773.60"
收到其他与经营活动有关的现金,"2,662,507.03","3,350,880.88","3,684,354.80","5,500,013.73","2,101,687.04","2,748,533.98","2,377,379.75","10,167,134.23","1,070,388.12","4,410,948.72","6,386,813.28","24,235,342.50","849,830.11","2,020,108.00","4,965,920.77","6,184,153.31","6,049,908.46","6,928,035.56","7,265,934.12","8,833,937.93","6,363,908.37","7,692,330.37","8,364,402.15","85,297,309.57","7,218,330.17","10,717,845.02","11,217,956.68","15,531,789.07","8,940,953.90","1,966,461.09","3,841,200.80","9,807,414.27","8,049,411.21","54,308,395.62","283,536,765.70","64,392,052.20","49,678,329.98","38,787,212.82","75,707,565.05","60,678,173.18","62,260,734.51","66,005,281.80","188,011,276.02","86,677,768.44","60,988,551.68"
投资活动现金流出小计,"17,650,531.27","43,267,414.89","62,785,963.24","103,764,099.49","78,247,258.29","103,812,190.94","159,982,797.37","197,583,136.50","28,160,033.58","54,145,297.88","72,412,049.72","86,496,745.04","28,764,006.32","37,829,415.33","40,970,295.04","58,819,881.66","8,893,729.83","32,388,545.15","37,525,264.27","73,082,118.11","59,654,885.14","59,926,300.20","144,361,470.15","273,776,756.77","31,054,946.99","72,051,775.19","153,138,778.35","331,786,877.74","41,232,544.62","87,157,079.90","105,605,810.15","214,969,401.51","44,275,649.68","150,550,282.76","177,656,610.74","303,416,319.83","40,614,138.32","606,060,020.97","746,821,019.13","216,093,762.23","119,806,864.78","180,091,350.64","247,791,493.62","288,530,038.24","22,169,098.57"
经营活动现金流入小计,"403,019,050.04","938,319,143.97","1,422,433,470.37","1,874,549,020.78","521,565,628.85","929,459,167.42","1,361,791,243.69","1,487,285,393.81","231,465,157.66","555,029,873.80","908,246,899.58","1,066,025,728.45","502,743,913.53","1,098,852,185.59","1,566,808,583.36","1,772,125,660.38","561,755,804.55","1,158,408,756.11","1,753,558,591.24","1,809,394,996.96","502,181,483.02","1,128,977,513.05","1,644,220,158.20","1,833,066,324.63","424,854,040.33","1,040,550,216.34","1,523,823,143.86","2,122,001,863.06","609,503,149.18","1,173,870,215.80","1,384,676,745.83","2,443,383,431.32","630,031,960.96","1,455,954,764.82","2,229,637,335.02","2,689,854,770.70","679,898,410.06","1,435,594,188.43","2,188,507,843.29","2,481,167,373.90","910,255,374.91","1,976,626,489.41","3,101,803,897.49","3,494,000,888.93","1,074,518,167.81"
投资活动产生的现金流量净额,"-17,598,371.86","-43,215,255.48","-62,733,803.83","-103,233,240.18","-78,247,258.29","-103,812,190.94","-159,942,096.07","-197,412,225.20","-28,160,033.58","-54,145,297.88","-72,412,049.72","-86,496,745.04","-28,698,006.32","-37,764,107.64","-40,904,987.35","-58,528,181.87","-8,849,673.10","-32,344,488.42","-37,481,207.54","-73,038,061.38","-59,654,885.14","-59,926,300.20","-144,361,470.15","-273,773,932.84","-31,054,946.99","-72,051,775.19","-153,095,299.55","-331,786,877.74","-41,245,239.32","-87,120,998.71","-105,558,617.85","-206,464,411.52","-44,275,649.68","-132,321,800.08","-159,424,206.16","-284,964,450.54","95,481,743.49","-232,763,261.20","-160,631,767.10","74,934,425.99","-109,188,665.26","-119,472,125.48","-186,750,215.08","-151,657,431.86","-22,158,639.83"
购买商品、接受劳务支付的现金,"439,321,599.31","923,606,132.87","1,332,070,550.49","1,752,457,897.46","507,922,183.45","948,940,744.32","1,305,352,017.89","1,278,971,378.14","286,281,724.02","541,848,283.52","888,662,301.80","1,025,527,915.47","520,004,883.03","1,064,268,369.92","1,490,112,611.00","1,542,758,019.61","597,189,352.82","1,158,050,551.23","1,685,081,133.10","1,620,767,648.96","510,836,470.47","1,089,365,920.22","1,491,600,485.86","1,441,539,448.83","510,090,729.10","955,885,722.23","1,453,044,795.86","2,019,987,576.15","480,309,117.53","1,092,866,975.77","1,264,189,185.77","2,008,871,991.98","476,203,661.32","905,276,954.32","1,333,462,006.89","2,071,173,942.27","530,008,529.78","1,236,431,083.29","2,118,903,603.02","2,389,116,182.40","874,771,363.98","1,921,432,509.07","3,139,276,089.99","3,086,557,601.84","854,927,268.85"
吸收投资收到的现金,,,"281,438,814.61","281,438,814.61",,,,,,,,,,,,,,,,,,,,,,,,,,,,"89,999,999.90",,"337,329,989.04","337,329,989.04","347,818,739.46",,"665,000,000.00","665,000,000.00","665,000,000.00",,,,,
支付给职工以及为职工支付的现金,"8,703,384.38","16,172,910.76","23,099,927.72","30,686,727.00","10,930,693.65","18,733,454.76","24,742,044.79","34,400,328.15","9,206,516.62","16,276,426.80","24,431,191.90","34,157,356.88","10,076,882.49","18,848,765.01","28,207,930.61","36,354,550.74","13,807,138.14","24,545,300.37","35,341,321.68","42,835,879.26","13,628,510.65","24,777,990.06","35,568,932.15","47,127,564.42","12,848,151.04","23,955,149.42","36,240,833.66","47,654,185.98","15,425,489.98","31,656,605.23","48,265,104.11","67,408,586.57","21,543,182.99","53,716,719.89","89,545,593.58","128,840,797.54","38,970,322.84","76,659,125.43","117,742,663.33","171,404,626.75","47,615,199.96","91,850,437.06","129,503,085.44","199,887,846.29","53,823,402.19"
取得借款收到的现金,"278,489,457.53","502,085,290.47","726,585,290.47","849,085,290.47","410,000,000.00","510,000,000.00","611,500,000.00","977,500,000.00","324,000,000.00","667,500,000.00","867,500,000.00","1,245,461,863.60","255,000,000.00","628,500,000.00","822,000,000.00","1,057,500,000.00","250,000,000.00","746,500,000.00","891,500,000.00","1,110,133,532.47","291,000,000.00","624,500,000.00","774,500,000.00","1,187,000,000.00","590,000,000.00","973,500,000.00","1,198,500,000.00","1,545,971,710.00","463,884,056.60","1,106,469,925.59","1,582,836,037.55","2,224,502,364.80","780,144,849.30","1,192,661,908.04","1,721,064,881.56","1,795,872,246.86","513,980,650.00","776,858,817.82","1,364,273,137.82","1,590,370,066.56","525,615,518.12","1,016,123,081.26","1,799,682,861.76","2,461,611,431.70","714,027,812.50"
支付的各项税费,"5,440,382.43","26,276,327.35","37,271,618.72","40,955,177.75","5,662,413.42","25,884,954.90","29,797,859.29","34,894,699.86","7,627,224.23","12,327,282.65","20,232,845.10","14,863,801.21","1,409,767.18","6,884,288.70","10,395,847.33","12,686,016.70","2,677,722.58","8,133,211.87","21,663,911.09","27,257,488.91","1,438,689.14","4,293,522.04","6,042,062.89","2,838,701.91","7,629,154.94","12,130,242.69","14,203,689.42","16,164,542.81","7,902,408.84","16,642,054.67","19,504,677.27","30,478,830.69","5,973,048.77","21,828,777.98","37,158,233.55","53,403,339.34","20,043,211.30","30,925,656.53","42,486,210.50","54,612,227.23","29,470,464.89","54,299,909.67","72,250,971.51","93,242,635.22","20,143,123.55"
收到其他与筹资活动有关的现金,,,,,,,,,,,,,,,,,,,,,,,,"253,000,000.00",,,,"30,076,712.50",,,"8,504,989.99",,,"24,900,000.00","48,015,183.92","220,000,000.00",,,,,,,,"11,875,000.00",
支付其他与经营活动有关的现金,"9,058,054.93","17,496,836.76","28,689,172.93","35,624,505.57","8,051,579.44","16,591,993.05","28,223,318.23","39,090,999.37","10,321,101.41","20,268,410.29","30,796,139.38","49,404,767.59","373,117.38","24,506,263.62","42,951,677.45","63,743,508.47","16,971,447.04","33,673,211.95","61,574,355.37","97,778,929.74","28,120,252.40","50,933,829.31","69,279,502.42","92,115,842.60","49,495,735.51","77,656,301.92","107,150,600.43","87,609,120.13","69,591,198.60","77,272,010.04","78,718,472.22","214,722,233.02","69,989,378.36","276,966,383.56","280,658,159.64","227,795,128.44","178,365,511.93","188,346,274.61","142,694,727.95","289,043,180.59","128,657,804.12","222,488,460.93","255,455,633.62","367,532,611.35","180,700,844.47"
