科目,2007年1-3月,2007年1-6月,2007年1-9月,2007年度,2008年1-3月,2008年1-6月,2008年1-9月,2008年度,2009年1-3月,2009年1-6月,2009年1-9月,2009年度,2010年1-3月,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度,2018年1-3月,2018年1-6月
一、营业收入,"385,058,941.32","752,041,032.93","981,312,146.20","1,537,521,151.60","346,612,804.68","780,335,736.94","1,089,195,891.38","1,361,166,650.20","232,276,352.31","502,604,099.21","663,453,373.37","905,446,773.77","137,136,677.29","350,317,974.41","514,295,889.06","933,836,413.43","308,014,250.04","675,662,665.67","942,217,656.88","1,144,738,287.11","273,643,713.52","724,457,991.38","1,132,566,275.92","1,499,468,051.05","345,011,370.58","689,290,910.97","951,878,500.41","1,245,298,665.55","204,067,288.49","443,330,903.17","679,530,663.33","877,605,229.66","213,324,735.47","425,182,950.93","686,983,975.06","1,097,908,222.76","285,253,097.44","496,016,500.70","656,813,273.06","964,055,615.22","211,176,582.84","428,140,399.63","634,716,667.46","985,764,506.57","197,765,697.64","397,445,072.82"
二、营业利润,"6,132,780.95","73,298,575.46","73,041,052.99","104,856,121.07","10,743,864.53","80,083,294.33","88,954,188.04","110,271,244.08","-2,528,537.64","9,980,222.11","3,660,395.63","7,785,250.18","-8,978,651.47","-29,216,784.85","-45,683,198.66","-61,541,581.09","7,564,058.39","44,756,998.22","80,019,212.73","80,901,258.03","11,556,602.92","40,528,931.38","50,659,759.15","37,264,622.87","4,752,293.28","-46,346,884.92","-77,009,804.96","-107,606,939.51","-7,161,886.52","-29,639,419.96","-59,349,931.18","-132,871,942.83","-4,388,100.49","-11,017,240.72","-3,623,846.06","9,217,886.51","5,410,844.10","9,123,539.98","611,538.23","7,146,476.88","4,920,120.52","6,549,981.03","2,504,589.82","13,218,826.51","3,646,583.45","6,101,357.39"
减:营业成本,"333,932,279.90","583,922,745.52","774,228,114.21","1,208,083,361.33","257,378,674.28","549,249,469.53","795,769,606.82","946,209,652.25","202,657,417.13","419,943,245.78","549,722,125.99","727,649,777.14","121,197,012.00","304,283,361.18","450,083,927.79","800,451,824.70","249,409,642.16","512,625,859.16","701,384,888.12","842,718,547.46","221,506,465.71","593,214,958.65","944,149,455.94","1,253,194,861.68","284,835,317.52","614,934,678.02","860,633,854.15","1,117,192,987.72","152,805,826.18","357,019,831.04","556,856,617.01","734,586,469.96","171,494,752.91","332,297,575.73","545,974,449.93","869,343,315.27","230,949,711.30","395,760,937.34","523,782,125.55","771,664,760.06","162,087,763.25","326,165,269.38","487,365,228.14","777,972,683.03","152,660,450.55","306,647,034.54"
加:补贴收入,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
营业税金及附加,"12,156.56","657,815.01","1,194,272.82","1,287,256.33","138,108.74","1,081,353.73","2,289,146.10","2,585,174.74","236,187.47","2,954,279.71","4,069,062.70","4,785,447.63","903,742.54","2,110,641.46","2,941,181.33","4,610,165.43","917,719.51","4,050,737.68","5,384,416.63","7,113,087.98","645,891.48","3,511,392.76","5,871,112.70","6,447,107.17","563,916.27","2,181,066.12","3,418,387.74","4,805,565.76","854,272.68","4,796,239.91","6,156,155.31","7,283,054.97","1,186,697.26","5,009,232.60","5,989,383.87","7,840,734.16","1,661,174.33","3,406,058.94","3,892,322.76","9,656,068.99","3,327,126.75","6,893,036.86","8,830,459.99","11,215,745.07","2,929,326.94","5,417,241.49"
营业外收入,"39,780.06","133,738.51","227,942.79","527,627.34","198,692.43","845,045.59","465,775.89","1,030,832.77","16,387.00","28,616.26","178,184.26","3,139,279.93","1,270,632.74","1,468,849.65","2,924,060.17","11,412,248.22","56,840.87","181,673.87","564,465.36","2,017,155.22","306,491.41","347,096.44","666,512.28","18,991,910.39","1,365,572.02","8,890,493.23","11,317,773.03","11,628,768.56","368,072.30","859,295.78","1,353,888.02","6,001,205.97","454,381.22","3,457,341.51","4,783,360.31","67,089,417.96","1,171,218.82","1,799,148.71","2,461,756.68","4,138,490.17","446,663.75","1,446,390.32","1,573,930.28","1,506,032.31","21,792.67","2,251,584.15"
销售费用,"21,301,185.55","48,036,110.26","67,309,875.83","104,786,483.99","26,648,453.56","55,851,320.08","71,528,449.25","109,486,432.94","17,304,379.85","42,697,404.10","59,189,158.84","87,304,443.50","12,094,397.51","34,397,444.90","50,928,208.41","80,298,281.05","22,482,928.07","49,391,371.72","67,188,312.13","91,286,240.02","14,257,183.50","39,757,366.63","64,740,577.75","96,636,558.26","22,618,275.49","51,752,455.73","71,069,361.26","104,156,666.58","32,365,953.02","53,246,198.84","78,190,938.84","119,861,069.91","20,970,556.90","45,242,049.82","68,902,174.70","104,174,840.83","24,683,494.79","45,411,144.04","66,649,950.72","95,325,240.18","21,039,113.59","46,517,604.05","66,842,172.66","108,962,201.88","19,617,974.51","47,700,493.04"
减:营业外支出,"12,000.27","55,292.78","327,557.26","1,453,410.23","28,712.46","1,394,011.00","2,131,156.93","6,504,106.39","22,913.51","1,008,681.39","1,288,865.57","3,679,798.65","91,853.72","139,727.60","461,840.83","506,774.25","93,360.02","145,296.26","248,850.73","5,713,892.63","6,545.23","15,141.50","47,141.50","603,414.12","296,204.86","299,408.28","299,677.16","301,087.67","38,952.89","124,881.17","247,467.36","259,001.99",,"2,800.53","56,332.02","12,787,257.99",81.45,"43,516.02","47,016.02","175,053.16","8,124.68","326,309.88","570,855.18","618,105.45","4,589.05","226,410.97"
管理费用,"8,388,637.84","17,145,817.60","28,440,850.90","51,230,518.66","12,416,288.83","28,708,313.81","40,760,425.29","64,480,160.57","9,030,491.41","23,053,868.43","35,135,241.09","56,834,968.10","11,498,766.67","23,653,454.94","36,405,607.71","54,813,906.04","11,976,763.36","23,715,120.96","36,317,568.31","61,372,342.34","12,379,058.54","26,970,808.38","42,299,790.66","71,582,041.05","15,129,738.94","30,383,136.41","46,329,808.27","62,236,189.13","13,304,726.73","30,470,761.34","48,862,223.06","70,815,785.25","12,726,227.65","30,515,549.19","45,160,504.60","79,595,519.61","13,890,599.45","34,931,790.41","51,240,448.77","68,289,085.41","14,547,744.63","29,512,666.15","49,073,243.80","75,761,438.72","13,049,607.99","30,344,439.88"
其中:非流动资产处置净损失,,,"2,725.15",,,,"235,599.03",,,,"543,631.81","2,642,263.70",,,,"100,570.18",,,,"22,865.25",,,,"2,862.84",,"2,631.92",,"2,631.92",,"6,083.61","6,083.61","6,083.61",,,,,,"43,400.00","43,400.00","53,279.01",,,,,,
