科目,2007年度,2008年度,2009年度,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度,2018年1-3月
经营活动现金流出小计,"875,701,441.22","967,337,231.87","1,033,168,620.52","677,439,881.94","1,054,814,748.72","1,523,802,180.38","583,420,236.18","1,006,840,366.37","1,473,169,593.32","1,980,993,635.89","333,714,017.24","892,700,522.84","1,301,260,017.63","1,674,193,206.65","330,453,227.10","683,531,698.25","1,001,187,163.67","1,457,950,732.60","349,436,091.18","736,761,959.91","1,105,517,286.77","1,449,891,042.53","256,346,980.83","568,050,427.40","1,008,917,480.54","1,095,287,115.63","215,043,529.31","480,017,253.31","724,186,023.48","892,274,749.74","225,522,106.56","494,806,063.43","956,070,860.25","1,207,582,820.90","464,617,274.75"
偿还债务支付的现金,"149,100,000.00","268,700,000.00","275,800,000.00","182,000,000.00","292,946,980.00","403,000,000.00","269,476,511.25","322,989,727.25","351,489,727.25","482,181,250.55",,"239,522,194.67","297,313,354.74","530,790,000.00","150,000,000.00","356,576,572.00","364,900,411.33","492,776,572.00","145,150,000.00","541,968,759.24","747,324,123.68","897,913,864.44","550,203,040.00","638,064,040.00","908,064,040.00","1,197,000,000.00","91,750,007.50","244,751,135.69","374,581,135.69","678,889,200.00","58,199,672.00","139,870,000.00","239,870,000.00","394,999,800.00",
经营活动产生的现金流量净额,"24,888,999.79","66,053,728.30","63,094,909.26","5,828,679.78","12,310,209.45","38,574,085.30","-193,987,226.90","-276,583,352.05","-266,833,850.92","-258,820,289.37","-4,902,959.94","69,320,197.20","28,700,387.13","37,001,340.49","-58,303,991.18","-86,054,473.09","-103,643,486.19","-56,949,711.05","-50,307,164.59","-36,274,980.74","-27,072,200.67","-13,762,239.71","78,371,404.64","149,879,800.98","229,574,515.23","100,238,444.69","19,366,100.55","31,242,943.17","109,787,490.67","139,077,066.73","-43,204,018.46","68,867,083.87","128,233,607.29","156,483,965.52","73,722,905.84"
分配股利、利润或偿还利息支付的现金,"48,832,933.44","49,520,868.49","34,925,106.66","25,243,144.26","29,109,089.98","34,165,341.63","1,770,245.81","82,161,939.81","83,134,290.20","102,746,325.02","716,535.29","6,974,236.41","13,079,939.75","29,260,172.17","5,621,498.83","32,437,456.64","36,688,600.67","43,609,371.88","5,210,046.22","49,441,866.07","58,868,923.02","58,388,174.47","34,719,018.63","43,333,867.44","51,940,862.20","64,986,561.27","7,689,222.49","14,624,238.56","19,231,436.90","25,148,316.82","4,350,260.02","7,633,429.55","10,498,724.68","14,286,029.86","11,658,242.89"
收回投资收到的现金,"4,430,000.00",,,,,,,,,,,,,,,"30,000,000.00","34,900,000.00","4,900,000.00",,,"53,000,000.00",,,,,"20,008,585.00",,"1,140,000.00","1,140,000.00","139,000,000.00",,,,,
支付其他与筹资活动有关的现金,"300,000.00","73,431,285.46","420,000.00","1,910,000.00",,,,"361,485.48","5,638,374.98","10,550,000.00","3,432,317.00","3,501,064.00","3,501,064.00",,,,,,,"6,193,873.25","6,193,873.25",,"3,365,049.99","127,015,049.99","150,435,612.54","141,684,628.44","49,400,000.00","71,490,000.00","99,170,000.00","25,867,676.00","5,400,000.00","15,400,000.00","25,017,528.46","4,664,761.92",
取得投资收益收到的现金,,,,,"1,218,000.00","1,218,000.00",,,,,,,504.09,,,"1,044,657.54","3,050,137.02","4,677,534.28","1,775,083.34","3,290,151.83","8,724,936.81","7,825,970.90","3,535,045.23","36,818,147.89","38,122,972.12","40,624,005.01","1,080,978.10","1,921,201.53","1,707,692.32","4,856,960.51","574,580.81","1,077,179.62","1,828,673.26","3,571,411.23","903,748.95"
筹资活动现金流出小计,"198,232,933.44","391,652,153.95","311,145,106.66","209,153,144.26","322,056,069.98","437,165,341.63","271,246,757.06","405,513,152.54","440,262,392.43","595,477,575.57","4,148,852.29","249,997,495.08","313,894,358.49","560,050,172.17","155,621,498.83","389,014,028.64","401,589,012.00","536,385,943.88","150,360,046.22","597,604,498.56","812,386,919.95","956,302,038.91","588,287,108.62","808,412,957.43","1,110,440,514.74","1,403,671,189.71","148,839,229.99","330,865,374.25","492,982,572.59","729,905,192.82","67,949,932.02","162,903,429.55","275,386,253.14","413,950,591.78","11,658,242.89"
处置固定资产、无形资产和其他长期资产收回的现金净额,"7,917,498.36","17,618,417.87","9,457,083.71","1,136,696.53","1,136,696.53","1,166,696.53","381,333.34","619,791.94","619,791.94","623,591.94","45,000.00","245,000.00","245,000.00","359,600.00","16,320.00","56,320.00","126,920.00","126,920.00",,,"8,000.00","236,000.00",,,"29,300.00","677,466.00",,"213,200.00","213,200.00","219,300.00",,"345,000.00","348,300.00","348,300.00","110,000.00"
筹资活动产生的现金流量净额,"154,376,659.43","-73,452,153.95","-27,949,599.07","103,074,084.24","12,943,931.44","1,260,114,658.37","-265,446,757.06","-66,671,242.54","-134,420,482.43","-53,335,665.57","50,873,035.84","9,134,393.05","7,417,529.64","-17,983,600.17","15,378,501.17","193,975,971.36","184,147,988.00","158,214,056.12","294,153,818.22","39,609,365.88","-189,193,255.51","138,369,340.53","-437,287,108.62","-450,092,957.43","-499,276,538.87","-385,605,184.15","-55,446,729.99","-61,372,874.25","-104,090,072.59","-175,650,223.61","-57,802,432.02","-142,755,929.55","-255,238,753.14","-306,822,078.78","-9,728,642.89"
处置子公司及其他营业单位收到的现金净额,"17,293,181.63","4,114,911.63",,,,,,,,,,,"139,740,000.00",,,,,,,,,,,,,,,,,,,"22,000,000.00","22,000,000.00","21,197,785.32",
四、汇率变动对现金的影响,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
收到其他与投资活动有关的现金,"17,006,167.50","705,362.50","8,185,577.90","1,218,000.00",,,,,,,,,,"139,740,000.00","30,000,000.00","300,000,000.00","600,000,000.00","785,100,000.00",,"350,000,000.00","895,050,000.00","1,262,521,929.08","982,700,000.00","1,279,748,585.00","1,716,248,585.00","2,163,740,000.00","332,758,979.46","525,809,400.00","671,860,704.11","1,117,560,100.00","100,000,000.00","100,300,000.00","132,300,000.00","341,946,402.87","263,800,000.00"
四(2)、其他原因对现金的影响,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
投资活动现金流入小计,"46,646,847.49","22,438,692.00","17,642,661.61","2,354,696.53","2,354,696.53","2,384,696.53","381,333.34","619,791.94","619,791.94","623,591.94","45,000.00","245,000.00","139,985,504.09","140,099,600.00","30,016,320.00","331,100,977.54","638,077,057.02","794,804,454.28","1,775,083.34","353,290,151.83","956,782,936.81","1,270,583,899.98","986,235,045.23","1,316,566,732.89","1,754,400,857.12","2,225,050,056.01","333,839,957.56","529,083,801.53","674,921,596.43","1,261,636,360.51","100,574,580.81","123,722,179.62","156,476,973.26","367,063,899.42","264,813,748.95"
五、现金及现金等价物净增加额,"100,220,211.65","-66,299,767.89","16,591,537.98","78,261,996.04","-46,784,424.55","1,257,490,201.34","-501,600,600.49","-749,971,865.40","-830,404,754.11","-829,223,818.08","2,500,391.64","-55,449,442.13","-102,758,120.19","-123,436,023.80","-134,884,253.55","-133,016,330.18","-173,336,095.48","1,192,671.36","-266,556,388.96","-198,761,138.02","-320,961,994.30","-199,563,712.32","-78,365,696.53","-25,724,781.29","11,365,820.08","-65,967,205.44","27,810,930.42","-30,261,814.00","-67,759,062.64","-24,877,051.08","-1,429,120.67","43,757,800.44","22,291,013.61","106,886,398.50","8,750,242.76"
购建固定资产、无形资产和其他长期资产支付的现金,"116,742,095.06","79,998,391.24","36,196,433.82","32,995,464.51","74,393,261.97","39,294,253.32","37,647,949.87","56,037,062.75","98,470,212.70","187,064,010.89","33,514,684.26","119,449,032.38","154,161,541.05","167,853,364.12","21,975,083.54","45,144,305.99","62,398,154.31","108,984,975.58","12,178,125.93","32,385,674.99","51,429,474.93","53,704,713.12","3,485,037.78","17,338,357.73","21,293,013.40","19,610,521.99","5,448,227.70","12,215,684.45","13,028,077.15","13,540,254.71","997,251.00","1,523,398.01","2,128,678.31","4,639,387.66","4,057,769.14"
期初现金及现金等价物余额,"26,775,009.23","126,995,220.88","60,695,452.99","77,286,990.97","77,286,990.97","77,286,990.97","1,408,879,212.43","1,408,879,212.43","1,408,879,212.43","1,334,777,192.31","505,553,374.23","505,553,374.23","505,553,374.23","504,525,020.47","381,088,996.67","381,088,996.67","381,088,996.67","381,088,996.67","382,281,668.03","382,281,668.03","382,281,668.03","382,281,668.03","182,717,955.71","182,717,955.71","182,717,955.71","182,717,955.71","116,750,750.27","116,750,750.27","116,750,750.27","116,750,750.27","91,873,699.19","91,873,699.19","91,873,699.19","91,873,699.19","198,760,097.69"
投资支付的现金,"8,950,200.00","1,341,643.00",,,,,"4,900,000.00","4,900,000.00","4,900,000.00","4,900,000.00","10,000,000.00","14,700,000.00","124,700,000.00","100,000,000.00",,"26,894,500.00","79,519,500.00","26,894,500.00",,,,,,,,,,,"1,800,000.00",,,,,,
期末现金及现金等价物余额,"126,995,220.88","60,695,452.99","77,286,990.97","155,548,987.01","30,502,566.42","1,334,777,192.31","907,278,611.94","658,907,347.03","578,474,458.32","505,553,374.23","508,053,765.87","450,103,932.10","402,795,254.04","381,088,996.67","246,204,743.12","248,072,666.49","207,752,901.19","382,281,668.03","115,725,279.07","183,520,530.01","61,319,673.73","182,717,955.71","104,352,259.18","156,993,174.42","194,083,775.79","116,750,750.27","144,561,680.69","86,488,936.27","48,991,687.63","91,873,699.19","90,444,578.52","135,631,499.63","114,164,712.80","198,760,097.69","207,510,340.45"
