科目,2007-12-31,2008-12-31,2009-12-31,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31
长期待摊费用,,,,,,,,,,"620,309.43","2,094,657.30","1,896,454.40","1,702,528.42","1,525,262.86","1,419,143.04","1,265,092.57","1,804,430.91","3,286,506.92","4,930,613.88","5,652,209.01","6,790,609.84","8,163,190.37","7,818,564.40","7,389,014.16","6,815,238.67","7,216,081.91","6,640,946.55","7,345,351.11","8,910,461.92","7,362,690.58","8,637,959.08","9,238,887.64","8,341,883.19","7,998,718.14"
少数股东权益,,,,,,,,,,"2,450,000.00","2,079,230.38","1,719,715.74","1,341,493.69","1,109,778.55","997,181.76","2,286,361.03","2,101,603.00",981.52,"1,184.74","1,176.23","9,019,978.18","74,999,134.34","79,206,946.81","87,216,079.99","101,168,493.76","113,225,157.69","112,630,440.27","114,088,773.17","130,266,174.76","127,325,477.28","129,381,348.35","129,095,678.68","146,727,657.59","146,448,034.78"
递延所得税资产,"233,523.61","709,225.36","664,916.85","1,075,639.49","1,338,145.01","1,257,336.91","1,444,960.82","1,799,596.21","2,341,720.75","2,343,673.19","3,263,556.14","4,011,802.11","5,251,579.99","5,734,089.56","6,141,169.12","7,149,440.53","9,760,899.59","10,177,217.93","10,146,143.14","12,189,891.02","14,494,536.01","15,612,298.84","16,923,648.52","19,495,112.88","32,959,245.69","32,558,962.87","33,584,100.63","39,352,875.47","41,378,050.28","47,012,730.58","42,546,883.10","41,399,993.28","50,588,166.45","55,190,705.06"
外币报表折算价差,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
其他非流动资产,,,,,,,,,,,,,,,,,"24,355,996.62","14,355,996.62","14,355,996.62","14,355,996.62","44,355,996.62","14,355,996.62","14,355,996.62","14,355,996.62","35,371,996.62","27,337,401.93","34,477,377.90","10,605,996.62","25,392,031.61","22,395,782.58","14,718,362.49","30,301,763.35","281,536,346.87","362,993,181.05"
非正常经营项目收益调整,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非流动资产合计,"19,297,847.91","46,906,016.97","99,731,405.68","106,782,821.83","114,292,975.03","123,637,474.56","154,182,438.59","207,169,825.14","206,079,455.13","209,679,113.76","212,757,441.93","219,214,667.66","222,548,031.76","238,934,761.66","284,356,128.29","345,986,005.85","458,979,512.07","519,033,794.14","583,313,104.59","632,149,589.01","657,922,793.34","753,732,213.91","773,657,680.55","790,289,264.69","850,089,039.22","851,537,490.18","900,519,470.67","948,873,383.35","1,016,446,936.37","1,020,473,563.36","1,225,697,341.64","1,282,585,420.22","1,547,405,513.89","1,576,448,007.62"
所有者权益(或股东权益)合计,"14,911,365.57","62,388,639.82","144,010,369.98","172,426,386.57","190,278,662.65","872,096,119.69","896,186,868.98","891,982,632.96","907,675,760.50","923,586,903.30","963,043,679.67","993,099,369.20","1,018,108,409.51","1,037,685,377.46","1,081,758,293.31","1,084,627,220.54","1,095,538,008.79","1,112,614,517.39","1,131,544,977.39","1,108,139,774.35","1,122,928,190.98","1,191,908,654.25","1,208,588,132.25","1,208,960,288.18","1,233,482,021.62","1,271,340,871.53","1,658,211,221.12","1,670,306,694.09","1,717,243,610.82","1,700,763,917.31","1,733,136,249.18","1,741,623,363.62","1,795,074,577.63","1,800,923,039.34"
资产总计,"53,344,280.22","116,998,257.51","257,268,507.32","263,597,133.83","293,428,489.06","961,091,924.08","942,566,033.99","971,735,367.04","988,955,603.47","1,018,226,652.87","1,071,578,856.63","1,069,741,963.92","1,126,227,549.56","1,152,697,389.69","1,250,267,595.81","1,260,164,603.35","1,321,507,104.40","1,295,380,340.88","1,412,108,532.93","1,512,175,117.84","1,555,756,441.79","1,639,058,624.72","1,925,162,371.92","1,935,068,372.63","2,077,000,760.37","2,112,296,055.66","2,380,514,461.97","2,408,990,382.14","2,454,538,281.26","2,763,460,120.60","2,877,313,891.48","2,949,257,480.14","3,141,618,444.81","3,262,970,899.80"
负债和所有者(或股东权益)合计,"53,344,280.22","116,998,257.51","257,268,507.32","263,597,133.83","293,428,489.06","961,091,924.08","942,566,033.99","971,735,367.04","988,955,603.47","1,018,226,652.87","1,071,578,856.63","1,069,741,963.92","1,126,227,549.56","1,152,697,389.69","1,250,267,595.81","1,260,164,603.35","1,321,507,104.40","1,295,380,340.88","1,412,108,532.93","1,512,175,117.84","1,555,756,441.79","1,639,058,624.72","1,925,162,371.92","1,935,068,372.63","2,077,000,760.37","2,112,296,055.66","2,380,514,461.97","2,408,990,382.14","2,454,538,281.26","2,763,460,120.60","2,877,313,891.48","2,949,257,480.14","3,141,618,444.81","3,262,970,899.80"
