科目,2007年1-3月,2007年1-6月,2007年1-9月,2007年度,2008年1-3月,2008年1-6月,2008年1-9月,2008年度,2009年1-3月,2009年1-6月,2009年1-9月,2009年度,2010年1-3月,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月
销售商品、提供劳务收到的现金,"23,933,965.67","72,469,984.33","131,845,456.36","169,753,461.79","43,237,884.09","99,066,453.91","150,998,644.55","186,109,629.53","48,156,374.24","104,799,652.71","160,683,746.61","212,027,969.78","57,436,525.76","114,460,696.41","167,544,781.39","237,112,091.79","85,241,977.07","177,726,719.69","260,618,872.82","356,451,230.61","108,041,967.37","176,491,074.07","234,554,022.25","331,616,125.15","122,783,477.30","238,998,648.55","359,526,487.75","506,712,387.12","108,255,218.79","239,403,085.70","240,202,472.25","388,618,847.59","110,811,196.79","231,581,682.29","321,784,116.52","414,424,898.08","93,496,884.42","180,368,265.08","267,971,333.80","376,950,458.97","72,104,549.62","146,109,487.53","234,683,111.54"
取得子公司及其他营业单位支付的现金净额,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4,617,194.45","4,617,194.45","5,637,194.45","4,617,194.45",,,,,,"-1,154,212.72","-1,154,212.72",,,,
收到的税费返还,,"782,144.58",,,,"1,477,382.45","2,045,979.37",,,"1,716,403.23","2,612,864.26","2,819,831.15","85,459.19","188,371.62","207,258.85","182,472.25","26,428.78","49,009.53","101,867.28","128,296.14","410,009.02","436,438.16","523,363.24","200,279.26","4,259,909.32","9,292,591.93","17,197,687.61","22,665,987.35","40,372.06","420,918.45","420,918.45","428,432.77","475,652.57","940,545.56","1,093,412.04","1,165,924.42","75,497.77","182,087.90","182,087.90","182,087.90",,"582,422.91","582,422.91"
支付其他与投资活动有关的现金,,,,,,,,,,"20,000,000.00","20,000,000.00","20,000,000.00",,"20,000,000.00",,"65,459.00",,"-20,000,000.00","-20,000,000.00",,,,,,,,,,,,,,"80,000,000.00",,,,,,,"2,860,010.31",,,
收到其他与经营活动有关的现金,"5,629,793.25","37,593,044.15","41,036,414.69","38,828,510.49","9,305,844.60","21,722,300.73","22,384,106.47","14,319,539.10","5,480,050.52","6,270,493.90","6,935,283.91","11,337,272.49","1,576,758.88","9,876,986.68","15,145,338.26","20,411,954.30","3,238,353.43","6,445,884.77","7,795,327.82","8,896,750.19","779,486.07","2,938,001.74","15,980,419.34","26,934,323.20","32,040,678.00","49,400,632.04","93,055,926.28","126,890,837.16","1,591,725.03","3,895,502.65","6,566,633.12","19,818,543.85","3,299,043.69","9,049,894.30","10,360,006.09","15,838,610.41","6,924,927.41","31,164,007.17","35,854,128.44","58,269,021.81","2,624,692.39","6,348,302.37","23,293,933.63"
投资活动现金流出小计,"22,415,318.12","48,117,347.89","68,501,423.09","79,389,736.98","20,949,890.82","61,139,619.68","63,881,089.90","82,463,140.70","5,765,366.36","39,140,227.65","58,305,454.00","70,131,312.45","12,577,108.63","96,469,397.26","85,483,779.72","95,966,031.57","14,442,612.87","-2,210,802.31","93,913.38","37,761,060.80","22,977,865.10","65,533,240.27","98,594,641.45","140,734,964.13","28,211,822.49","128,695,710.16","142,620,040.95","157,370,487.26","22,981,145.30","39,944,987.80","53,139,999.26","59,700,647.42","84,232,374.96","134,998,921.67","176,686,465.78","264,817,963.43","114,054,381.19","147,132,852.00","157,271,144.74","179,221,053.21","182,299,175.52","275,306,174.76","340,404,414.72"
经营活动现金流入小计,"29,563,758.92","110,845,173.06","172,881,871.05","208,581,972.28","52,543,728.69","122,266,137.09","175,428,730.39","200,429,168.63","53,636,424.76","112,786,549.84","170,231,894.78","226,185,073.42","59,098,743.83","124,526,054.71","182,897,378.50","257,706,518.34","88,506,759.28","184,221,613.99","268,516,067.92","365,476,276.94","109,231,462.46","179,865,513.97","251,057,804.83","358,750,727.61","159,084,064.62","297,691,872.52","469,780,101.64","656,269,211.63","109,887,315.88","243,719,506.80","247,190,023.82","408,865,824.21","114,585,893.05","241,572,122.15","333,237,534.65","431,429,432.91","100,497,309.60","211,714,360.15","304,007,550.14","435,401,568.68","74,729,242.01","153,040,212.81","258,559,468.08"
投资活动产生的现金流量净额,"28,585,321.88","25,736,943.21","5,407,178.01","40,104,784.12","-20,937,890.82","-36,103,879.75","-28,577,790.98","-47,159,841.78","-5,765,366.36","-7,642,641.00","-26,761,347.35","-38,487,660.22","-10,526,273.63","-73,750,562.26","-75,608,044.24","-57,545,296.09","10,417,115.13","40,062,530.31","42,403,018.16","10,642,670.74","-13,434,434.21","87,409,452.21","54,109,868.23","23,641,354.16","-27,996,633.84","-128,480,521.51","-48,858,508.17","-53,690,840.69","-16,898,360.30","-21,860,148.84","-35,050,507.30","-41,596,155.46","-84,225,374.96","-74,385,187.66","-52,315,683.39","-39,717,730.33","-63,442,959.55","-33,549,430.36","-23,531,000.88","131,187,504.82","-102,620,622.75","-84,671,733.66","-58,937,712.57"
购买商品、接受劳务支付的现金,"16,402,980.48","59,249,775.94","101,406,999.90","131,614,229.55","24,469,293.17","79,803,784.97","113,214,193.85","132,046,607.24","25,819,546.45","68,964,256.90","109,692,533.65","143,550,418.45","38,657,997.02","83,962,650.35","131,323,819.45","179,683,987.25","67,055,021.68","139,613,835.64","204,085,943.30","293,582,894.15","76,458,615.18","126,671,262.26","188,578,184.94","302,487,481.78","133,960,857.05","246,117,728.89","399,859,365.37","550,726,968.83","69,586,624.03","145,164,497.86","202,157,115.15","240,406,486.13","45,659,031.72","124,449,613.36","219,009,650.25","305,049,300.64","73,254,093.67","105,153,288.36","190,859,996.95","211,020,152.09","46,293,729.12","110,998,020.02","190,083,799.83"
吸收投资收到的现金,,"21,000,000.00","21,700,000.00","21,700,000.00",,,,,,,,,,,,,,"512,499,992.40","512,499,992.40","512,499,992.40",,,"5,800,000.00","5,800,000.00",,,,,,,,"2,625,000.00","3,675,000.00","6,300,000.00","6,300,000.00","6,460,000.00",,,,"11,250,000.00",,,"640,000.00"
