科目,2007年1-3月,2007年1-6月,2007年1-9月,2007年度,2008年1-3月,2008年1-6月,2008年1-9月,2008年度,2009年1-3月,2009年1-6月,2009年1-9月,2009年度,2010年1-3月,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度,2018年1-3月,2018年1-6月
一、营业收入,"235,053,205.47","235,053,205.47","325,478,966.09","413,315,235.76","104,756,288.84","183,434,016.30","263,737,560.29","315,163,474.19","69,549,313.33","125,864,158.73","201,692,619.54","286,363,095.88","129,444,297.27","248,341,660.24","384,874,145.89","516,030,148.19","147,961,988.85","297,472,488.63","438,804,633.28","578,349,240.87","129,267,159.56","252,802,541.88","376,669,376.98","475,652,317.24","120,565,251.26","227,509,617.35","366,003,571.94","487,208,511.29","126,591,284.71","258,522,746.57","429,549,986.23","622,477,103.52","194,106,673.91","369,318,008.81","543,980,578.33","794,417,091.62","232,963,482.38","469,676,418.64","718,328,029.27","1,049,333,414.01","251,558,867.87","543,640,300.90","878,521,699.40","1,318,082,898.68","325,709,783.04","595,385,887.46"
二、营业利润,"24,388,056.70","24,388,056.70","30,842,142.42","35,485,909.02","10,942,289.90","12,803,771.13","14,539,423.73","9,361,267.46","3,998,114.88","5,241,284.02","5,952,719.68","904,860.50","8,036,860.43","10,828,851.07","19,013,521.59","21,706,276.46","12,465,488.15","18,972,079.55","25,124,027.46","34,964,349.06","6,434,657.62","13,950,335.10","16,988,345.15","15,222,282.68","3,363,653.76","476,405.97","72,639.42","-4,374,560.87","740,568.86","1,233,160.06","999,940.09","4,626,557.81","5,754,331.62","8,738,260.59","18,156,530.51","60,476,877.19","18,360,035.12","48,522,909.36","70,294,459.91","126,857,148.14","20,170,052.39","57,415,336.62","85,894,377.12","154,629,400.52","21,253,396.62","47,399,393.23"
减:营业成本,"189,592,483.46","189,592,483.46","266,060,165.63","336,875,894.38","82,909,392.65","148,520,205.54","215,115,379.03","260,397,631.85","56,293,965.38","104,781,284.15","169,341,871.73","245,036,959.62","109,044,240.17","207,747,024.87","320,849,773.92","430,773,178.20","119,731,386.18","245,563,302.55","365,674,883.02","479,825,824.22","107,816,050.13","208,493,970.17","309,670,556.24","392,462,379.64","98,326,427.54","186,950,639.46","301,240,328.50","407,161,967.91","108,223,858.93","219,550,185.92","361,651,644.44","522,406,756.58","163,855,222.88","316,908,461.75","463,791,354.41","649,624,235.68","174,400,293.15","357,036,183.87","546,555,023.35","782,962,103.93","196,031,270.78","414,657,466.31","666,821,280.35","1,009,596,469.85","262,631,483.16","474,130,044.09"
加:补贴收入,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
营业税金及附加,"1,206,724.50","1,206,724.50","1,555,622.36","1,781,938.54","138,399.05","199,091.34","251,454.19","345,578.84","489,440.81","560,924.99","642,261.25","726,493.89","1,800,770.05","2,361,638.19","3,665,157.74","3,962,369.70","521,574.40","951,036.27","1,356,664.12","2,169,082.20","39,719.09","304,524.54","792,931.30","1,362,465.83","479,925.93","816,656.23","1,474,212.16","1,984,826.56","444,784.13","724,362.08","1,769,432.72","2,745,564.85","864,655.49","1,306,241.97","1,965,182.89","3,259,643.10","362,379.63","1,091,122.43","1,921,541.32","5,409,254.44","435,997.81","1,607,961.61","2,348,342.44","10,185,277.48","346,465.49","-852,001.35"
营业外收入,"1,158,633.00","1,158,633.00","1,877,856.00","2,187,736.03","415,000.01","5,567,534.72","5,995,049.60","8,136,054.27",,"1,244,520.00","1,506,734.21","4,767,362.45","450,000.00","1,575,780.94","1,839,079.29","3,436,293.95",,"664,300.00","1,471,464.62","5,073,660.23","4,919,098.36","8,432,697.31","8,545,097.31","9,835,818.75","2,641,907.21","4,270,429.44","6,733,976.47","10,502,232.90","945,098.58","2,537,066.78","6,273,263.12","10,033,577.44","1,299,876.69","2,647,202.69","3,532,591.43","8,009,215.66","3,634,945.52","6,594,690.78","12,974,226.64","17,498,662.56","5,134,197.99","8,779,203.22","12,613,320.16","418,480.27","157,876.20","74,131.58"
销售费用,"4,923,319.87","4,923,319.87","6,556,045.96","8,954,349.61","2,389,394.96","4,968,458.06","7,515,566.96","9,830,477.29","1,869,318.79","3,323,496.71","5,262,193.56","8,260,340.97","2,598,393.59","5,058,572.86","8,113,280.16","11,033,013.59","2,864,079.78","5,785,739.79","8,585,950.34","11,502,005.36","2,064,274.11","4,396,990.70","7,150,794.84","9,549,941.39","2,521,607.43","4,625,350.03","8,377,271.85","11,448,882.12","2,863,090.32","5,368,210.48","13,239,214.21","17,119,320.48","3,074,859.78","6,800,843.78","10,325,351.12","16,183,262.85","9,683,294.72","9,386,201.87","15,952,034.37","22,511,625.02","3,964,928.31","9,391,504.32","25,401,372.94","36,870,206.23","5,601,240.30","12,324,949.35"
减:营业外支出,"25,409.90","25,409.90","77,009.90","117,009.90","2,709.41","260,106.34","263,066.34","423,502.76","2,050.00","5,850.00","9,111.82","338,618.21","14,038.63","18,802.15","310,166.89","782,422.12","14,573.45","160,043.38","243,676.69","470,740.94","127,721.01","365,792.14","368,855.96","798,094.52","12,984.83","72,029.85","72,913.20","466,206.37","56,529.19","1,141,660.96","1,732,745.03","2,288,617.66","158,769.85","376,405.51","502,975.49","1,150,537.89","211,194.76","487,314.24","705,901.99","793,093.37","965,153.47","1,539,067.13","1,668,369.43","2,009,565.19","336,947.32","759,901.93"
管理费用,"7,668,817.66","7,668,817.66","11,204,289.26","17,095,811.97","4,708,867.16","8,559,753.36","14,193,941.59","19,863,344.74","4,952,774.42","9,770,367.95","17,126,803.08","24,607,518.54","6,481,128.29","14,224,702.23","21,843,150.34","34,008,286.16","8,619,512.93","17,641,893.34","25,900,816.94","35,892,198.60","9,148,723.80","17,691,100.19","29,887,412.94","43,604,162.80","12,111,155.42","23,683,596.08","40,164,091.20","56,058,960.51","13,369,477.91","27,487,048.40","45,878,649.68","69,939,557.39","18,032,822.07","36,909,562.90","54,986,513.30","75,698,987.38","28,195,297.63","53,523,718.07","83,503,587.30","111,914,361.36","28,499,164.77","55,301,995.38","89,155,493.15","128,893,636.66","34,708,419.91","63,100,745.57"
其中:非流动资产处置净损失,"16,194.84","16,194.84",,"16,194.84",,,,,,,,,,,,,,,,,,,,"14,505.67",,578.13,,,,,,"357,136.29",,,,"285,997.73",,,,"97,441.44",,,"592,594.68",,,
