科目,2007-12-31,2008-12-31,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31
应付股利,"3,082,114.89",,,"5,377,066.62",,,,"60,034,436.85",,,,"91,790,030.21","9,128,876.61",,,"52,438,791.44",,,,,,,,,,,,,,,,,,,,
存货,"337,069.17","704,790.05","799,512.61","3,981,752.17","992,298.38","903,602.34","553,637.68","537,671.35","549,359.76","738,860.70","1,480,852.56","1,372,127.51","1,808,106.06","3,009,141.89","8,279,609.13","23,220,394.66","21,338,068.39","30,279,653.55","31,571,883.44","39,404,588.15","49,133,084.76","52,101,290.15","51,374,972.83","52,714,168.95","58,937,165.11","57,649,577.96","50,612,685.09","53,930,407.85","52,165,207.20","53,857,820.93","57,905,786.88","119,583,028.06","151,918,186.56","126,724,518.91","79,888,388.01","79,925,836.04"
其他应付款,"7,097,071.90","41,566,052.88","27,910,828.95","36,877,825.63","39,219,293.05","38,171,151.84","33,125,538.57","36,123,940.17","83,180,893.17","86,832,368.46","42,927,970.15","51,080,784.34","56,983,157.16","51,899,829.59","40,760,396.18","58,207,536.23","47,384,890.54","37,977,112.19","38,165,991.52","38,955,195.37","41,493,970.53","48,428,229.08","59,221,656.59","56,651,122.71","52,785,714.05","79,578,064.80","293,841,794.77","293,850,442.07","360,759,574.93","297,942,215.84","459,167,786.79","3,971,850,478.24","3,573,808,872.62","2,321,820,479.94","2,240,998,697.04","2,153,733,719.54"
其中:消耗性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动资产,,,,,,,,,,,,,,,,,,,,,,"12,084,312.73","6,707,663.44","6,051,112.06","5,112,052.10","3,986,643.70","3,828,382.70","2,508,102.54","3,169,027.19","2,649,109.43","3,453,582.34","2,830,338.71","3,834,079.52","3,834,079.52",,
一年内到期的非流动负债,,,"1,096,872.00",,"1,999,804.01","1,563,961.04","1,009,368.07","903,525.10","22,863,421.38","21,899,563.70","31,980,624.06","14,582,516.65","24,868,896.35","22,120,900.90","14,555,800.00","14,067,025.00","11,275,040.00","11,617,620.00","11,786,460.00","11,844,980.00",,"7,667,516.00",,,,,,,,,,,,,,
其他流动资产,,,,,,,"3,554,635.80","4,359,414.85","8,153,153.15","9,507,741.51","10,177,522.50","12,966,240.03","15,590,250.05","19,397,595.34","20,136,506.70","19,541,988.17","45,204,013.32","23,369,618.44","42,811,020.32","47,258,334.73","70,458,817.31","57,613,884.62","51,610,678.63","31,202,660.85","50,379,350.65","46,945,620.71","32,157,753.37","42,924,856.05","245,510,841.01","36,209,768.85","15,802,455.69","422,156,315.16","424,174,916.91","210,114,617.98","137,556,506.25","880,784,294.81"
其他流动负债,,,,"35,000.00","104,356.00","208,947.88",,,,,,,,,"5,602,284.34","10,767,389.82","21,108,250.91","20,668,395.01","24,378,028.79","19,474,518.66","15,687,328.48","16,998,342.20","45,941,441.82","48,066,663.54","57,696,953.45","50,204,319.85","41,025,615.03","40,117,516.20","42,790,367.41","42,995,738.11","59,582,851.04","57,247,152.76","50,889,152.31","45,247,070.90","52,739,126.60","51,316,399.00"
流动资产合计,"311,325,947.17","349,299,885.26","428,820,170.42","486,622,794.32","1,929,217,924.38","2,055,364,812.80","2,052,865,348.78","2,154,807,831.38","2,142,619,617.36","2,231,858,787.44","2,264,258,678.78","2,296,221,088.14","1,953,969,558.00","1,823,159,904.64","2,230,954,183.13","1,883,483,984.68","1,934,409,298.28","1,925,669,748.99","2,228,133,808.75","2,084,416,722.69","2,071,883,669.65","1,920,107,730.77","2,140,338,802.29","1,762,007,513.06","1,717,469,134.01","1,725,217,869.85","2,381,443,220.56","2,159,410,114.86","2,373,787,863.96","2,294,722,633.88","2,345,964,017.51","6,412,645,792.22","5,872,687,594.26","4,439,323,909.56","4,514,443,320.35","4,336,597,827.63"
流动负债合计,"52,948,004.09","95,018,311.10","94,192,419.61","108,438,606.48","130,766,770.48","177,932,974.86","127,251,105.88","216,866,804.98","260,125,765.69","271,467,980.69","250,170,155.77","324,728,563.20","244,090,896.46","245,717,501.77","294,586,419.32","340,457,179.93","287,257,504.40","274,608,703.79","381,391,583.09","376,223,937.86","382,638,848.76","385,661,833.60","473,632,345.91","445,521,142.86","524,156,853.24","535,407,115.02","731,195,970.80","703,943,146.10","737,130,887.75","656,730,394.45","926,443,012.74","4,472,538,166.43","3,997,867,278.85","2,778,889,980.61","2,828,866,706.47","2,627,102,471.93"
可供出售金融资产,,,,,,,,,,,,,,,,,,,,,,"39,035,412.00","16,460,731.18","16,460,731.18","13,522,438.91","121,522,438.91","147,905,033.10","147,773,396.40","148,964,082.77","149,153,412.10","141,375,897.26","141,375,897.26","140,715,276.06","224,516,320.03","224,685,199.66","235,946,616.19"
长期借款,,,,,,,,,,,,,,,,,"24,160,800.00","41,491,500.00",,,,,,"26,509,962.69","25,982,800.00","27,108,625.00","11,358,191.25",,,,,,,,,
持有至到期投资,,,,,,,,,,,,,"190,000,000.00","350,000,000.00",,"400,000,000.00","300,000,000.00","300,000,000.00",,,,"200,000,000.00",,"400,000,000.00","400,000,000.00","500,000,000.00",,"200,000,000.00",,,,,,,,
应付债券,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"50,000,000.00","50,000,000.00"
长期应收款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期应付款,,,,,,,,,,,"25,711,875.00","25,244,975.00","11,019,400.00","11,463,900.00","11,644,640.00","11,253,620.00",,,,"39,223,872.00","37,306,993.00","27,722,598.00",,,,,,,,,,,,,,
长期股权投资,"333,945.00","628,761.68","2,660,725.68","2,660,725.68","2,660,725.68","2,660,725.68","34,735,412.00","34,735,412.00","47,006,821.42","46,950,768.61","46,848,771.50","46,975,800.22","48,516,244.69","48,503,930.06","48,394,491.90","48,381,485.77","48,883,953.79","52,740,562.42","50,860,373.10","51,493,340.38","53,115,586.42","14,767,884.84","17,229,050.89","21,428,948.67","23,828,111.92","24,459,369.31","23,740,093.74","26,901,417.81","32,876,582.74","35,844,306.75","41,400,418.46","41,470,628.91","45,658,858.21","62,093,720.00","82,766,100.44","85,453,230.88"
专项应付款,"9,650,000.00","4,370,000.00","640,000.00","3,373,063.66","1,020,000.00","640,000.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
投资性房地产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
预计负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
固定资产,"24,122,158.03","37,427,658.69","41,322,397.71","44,528,654.99","48,499,821.56","49,117,008.49","55,573,019.40","59,752,602.45","70,050,575.25","70,656,509.43","79,969,362.12","87,167,065.78","107,335,983.39","107,076,385.75","109,352,303.60","119,448,836.45","122,431,988.35","123,769,166.85","120,088,077.90","120,755,936.59","120,103,913.06","142,282,471.92","156,469,845.91","151,344,056.86","147,648,859.59","144,615,605.15","143,208,098.53","138,546,634.37","132,939,283.32","129,872,422.07","139,273,919.82","785,347,794.64","636,304,267.29","641,045,032.56","647,443,991.80","648,178,305.37"
递延所得税负债,"2,829,349.66","9,797,868.92","9,604,599.20","9,409,663.70","10,108,887.74","9,095,684.94","8,171,363.58","7,941,681.67","3,511,370.76","1,724,356.62",,,,,,,,,,,,,,,,,,,,,,,,,,
在建工程,,,,,,,,,,,,"483,000.00",,,,"503,660.20",,"573,651.52","3,039,380.52","4,198,777.68","9,471,644.34","9,332,706.04","49,054,222.41","64,602,248.26","98,253,451.16","146,007,466.03","173,917,822.31","187,633,902.08","223,950,065.90","287,609,333.95","626,635,185.76",,,,,
其他非流动负债,,,"581,534.65",,,,"27,799,901.35","24,508,172.90",,,"10,200,000.00","10,000,000.00","10,000,000.00","11,344,524.68","14,060,533.63","22,713,268.25","13,276,883.26","12,134,360.45","21,256,544.21","21,215,010.84","21,455,664.55","20,313,093.58",,,,,,,,,,,,,,
工程物资,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非流动负债合计,"12,479,349.66","14,167,868.92","10,826,133.85","12,782,727.36","11,128,887.74","9,735,684.94","35,971,264.93","32,449,854.57","3,511,370.76","1,724,356.62","35,911,875.00","35,244,975.00","21,019,400.00","22,808,424.68","25,705,173.63","33,966,888.25","37,437,683.26","53,625,860.45","21,256,544.21","60,438,882.84","58,762,657.55","48,035,691.58","7,579,826.23","32,178,950.73","43,857,013.29","45,520,395.11","32,741,546.64","21,323,355.39","24,150,855.39","24,300,855.39","24,203,355.39","37,103,355.39","43,535,355.39","50,035,355.39","96,099,808.20","92,137,544.16"
固定资产清理,,,,,,,,,,,,,,,,,,"6,483.19",,,,,,,,,,,,,,,,,,
负债合计,"65,427,353.75","109,186,180.02","105,018,553.46","121,221,333.84","141,895,658.22","187,668,659.80","163,222,370.81","249,316,659.55","263,637,136.45","273,192,337.31","286,082,030.77","359,973,538.20","265,110,296.46","268,525,926.45","320,291,592.95","374,424,068.18","324,695,187.66","328,234,564.24","402,648,127.30","436,662,820.70","441,401,506.31","433,697,525.18","481,212,172.14","477,700,093.59","568,013,866.53","580,927,510.13","763,937,517.44","725,266,501.49","761,281,743.14","681,031,249.84","950,646,368.13","4,509,641,521.82","4,041,402,634.24","2,828,925,336.00","2,924,966,514.67","2,719,240,016.09"
生产性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
实收资本(或股本),"90,360,000.00","344,229,579.00","344,229,579.00","344,229,579.00","400,229,579.00","400,229,579.00","400,229,579.00","400,229,579.00","480,275,494.00","480,275,494.00","480,275,494.00","480,275,494.00","576,330,592.00","576,330,592.00","576,330,592.00","576,330,592.00","691,596,710.00","691,596,710.00","691,596,710.00","691,596,710.00","691,596,710.00","691,596,710.00","691,596,710.00","691,596,710.00","691,596,710.00","709,403,510.00","711,436,510.00","711,436,510.00","1,066,736,265.00","1,066,736,265.00","1,066,527,265.00","1,282,869,013.00","1,282,615,013.00","1,282,615,013.00","1,282,615,013.00","1,282,615,013.00"
油气资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
资本公积,"182,898,541.79",,,,"1,311,772,984.59","1,311,772,984.59","1,322,678,770.42","1,322,678,770.42","1,242,632,855.42","1,242,632,855.42","1,242,632,855.42","1,242,632,855.42","1,146,577,757.42","1,146,577,757.42","1,146,577,757.42","1,129,033,024.04","1,013,742,753.78","1,013,742,753.78","1,013,742,753.78","982,813,362.64","982,813,362.66","982,813,362.66","982,813,362.66","982,813,362.66","982,813,362.66","1,165,849,459.86","1,181,727,055.50","1,202,061,610.51","863,441,413.20","876,304,435.30","883,679,794.78","4,334,175,849.38","4,340,458,363.04","4,236,297,895.26","4,205,523,831.08","4,208,941,526.66"
无形资产,"17,956,792.16","32,895,916.08","31,975,282.56","38,621,222.71","23,485,197.56","52,067,624.97","46,008,344.32","60,376,179.04","65,902,180.22","66,122,095.55","66,001,471.85","62,896,071.46","62,275,575.86","82,018,793.19","100,415,146.81","116,670,943.44","102,670,425.59","127,993,072.09","127,694,992.68","203,058,116.99","194,803,687.48","237,922,105.77","238,251,399.74","245,928,939.37","243,468,774.65","256,088,827.53","235,367,250.88","228,599,076.46","219,675,779.76","219,888,884.33","221,512,917.24","392,212,694.63","633,495,570.03","626,898,238.81","597,060,326.99","645,105,793.61"
盈余公积,"9,496,268.44",,"14,994,421.12","14,994,421.12","14,994,421.12","14,994,421.12","38,818,926.01","38,818,926.01","38,818,926.01","38,818,926.01","65,719,517.00","65,719,517.00","65,719,517.00","65,719,517.00","81,754,308.10","82,111,192.70","82,111,192.70","82,111,192.70","88,542,778.45","88,542,778.45","88,542,778.45","88,542,778.45","97,509,575.99","97,509,575.99","97,509,575.99","97,509,575.99","99,336,058.38","99,336,058.38","99,336,058.38","99,336,058.38","106,213,813.12","106,213,813.12","106,213,813.12","106,213,813.12","109,115,366.29","109,115,366.29"
开发支出,"48,843,709.05","54,575,556.72","54,038,337.41","45,215,695.48","65,952,386.16","35,061,340.46","50,400,122.83","39,695,679.45","64,006,412.56","67,652,759.46","97,099,822.04","111,639,194.20","131,522,538.05","127,354,807.00","138,157,713.94","131,984,694.69","158,111,335.95","155,751,929.11","166,362,947.96","174,100,316.69","176,422,211.27","123,405,033.76","134,148,812.08","132,549,302.14","136,752,433.46","123,234,128.79","134,452,761.68","142,813,272.30","164,091,619.16","188,028,540.97","222,305,532.15","243,485,243.50","266,885,012.41","290,671,772.32","307,251,268.16","284,186,504.46"
减:库存股,,,,,,,,,,,,,,,,,,,,,,,,,,,"229,040,607.20","229,040,607.20","225,893,766.20","160,258,257.47","157,907,497.44","157,907,497.44","141,357,392.79","77,973,177.02","77,973,177.02","77,973,177.02"
商誉,"20,985,051.69","33,633,989.19","33,633,989.19","33,633,989.19","33,633,989.19","33,633,989.19","33,633,989.19","33,633,989.19","75,218,413.71","75,218,413.71","75,205,727.14","75,205,727.14","181,267,246.22","181,267,246.22","146,191,408.35","150,423,771.14","146,239,845.12","146,239,845.12","146,239,845.12","146,239,845.12","146,239,845.12","142,906,215.72","147,641,374.67","179,092,174.46","202,131,688.69","202,131,688.69","324,084,218.69","324,084,218.69","324,084,218.69","324,084,218.69","314,538,036.60","3,373,578,092.77","3,357,437,542.42","3,357,437,542.42","3,324,579,146.37","3,324,579,146.37"
未分配利润,"66,952,233.80","49,122,967.60","121,095,044.19","164,741,745.81","220,509,851.65","291,400,952.70","329,530,077.34","343,008,652.50","411,665,743.47","489,307,635.55","523,463,798.33","501,820,467.89","560,102,194.82","596,120,284.79","569,252,094.62","565,227,203.43","564,820,994.51","575,136,720.09","616,519,534.79","645,836,334.93","643,364,367.25","656,487,518.57","693,241,286.31","723,756,285.65","729,128,794.06","749,334,840.89","785,850,461.77","818,961,047.99","825,217,455.89","847,549,264.70","896,308,435.34","946,434,114.60","970,188,514.63","1,007,261,934.69","1,110,939,772.85","1,184,258,582.60"
长期待摊费用,,,"3,977,168.00","3,654,694.91","3,332,221.82","3,379,748.73","4,871,716.75","4,323,266.98","3,774,817.21","3,458,600.07","5,420,647.19","6,480,282.69","5,396,910.73","3,778,711.63","12,209,706.34","10,527,411.35","8,788,960.23","10,133,260.21","10,081,338.97","49,476,723.60","46,355,621.82","32,524,496.57","4,058,295.26","4,246,815.93","4,412,692.80","3,345,251.60","3,533,335.43","3,838,569.41","4,437,769.07","8,003,104.24","8,993,792.22","20,576,772.20","23,309,765.42","25,242,517.59","30,189,409.57","28,638,265.46"
少数股东权益,"10,359,080.29","10,469,653.95","18,002,302.67","16,647,211.21","24,073,245.17","32,935,106.07","34,040,604.45","41,856,121.59","39,850,811.68","48,550,744.90","50,635,506.60","48,528,699.63","78,761,631.28","81,376,116.21","116,040,045.86","160,151,027.53","164,329,405.03","169,551,173.13","175,514,073.80","122,519,442.56","120,137,336.76","143,070,863.61","169,380,141.42","206,494,104.87","205,584,982.53","208,452,569.48","422,407,882.22","406,956,201.17","403,792,053.12","398,648,157.93","378,178,809.85","445,103,768.46","426,915,312.62","331,704,309.69","237,795,974.24","217,858,447.14"
递延所得税资产,"1,925,874.97","4,546,612.95","6,912,340.06","6,918,597.35","6,809,154.87","7,786,303.89","10,560,121.97","8,574,149.13","8,233,399.63","9,553,398.42","12,791,618.17","10,883,595.83","10,375,501.98","10,280,714.07","20,906,041.41","21,152,615.56","15,144,963.42","13,672,891.62","20,938,188.97","19,210,014.91","20,212,257.43","22,128,436.09","25,712,746.53","23,727,822.61","29,089,635.09","33,618,411.44","28,113,553.56","28,685,025.42","33,114,473.02","32,405,985.94","30,460,039.40","29,866,002.51","37,669,091.02","35,831,321.31","39,880,682.22","35,136,572.39"
外币报表折算价差,,,510.59,"22,083.65","115,681.47","69,850.93","127,747.21","-9,599.45","-68,729.67","-1,306,660.50","-1,213,103.33","-998,746.68","-1,942,430.06","-1,209,701.31","-794,894.47","-1,829,203.60","-1,744,971.95","-952,001.82","-592,063.15","-488,693.63","-642,777.15",,,,,,,,,,,,,,,
其他非流动资产,,,,,,,,,,,,,,,"2,870,501.00","2,870,501.00","2,870,501.00","2,870,501.00","114,532,961.00","114,532,961.00","128,604,847.69","111,662,460.00","181,887,890.94","168,809,401.11","248,734,300.97","223,221,958.54","132,453,612.55","142,691,989.83","134,730,421.08","139,355,796.17","29,782,967.27","25,989,654.08","20,378,438.52","20,437,382.25","30,617,659.26","20,047,274.50"
非正常经营项目收益调整,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非流动资产合计,"114,167,530.90","163,708,495.31","174,520,240.61","175,233,580.31","184,373,496.84","183,706,741.41","235,782,726.46","241,091,278.24","334,192,620.00","339,612,545.25","383,337,420.01","401,730,737.32","736,690,000.92","910,280,587.92","578,497,313.35","1,001,963,919.60","905,141,973.45","933,751,363.13","759,838,106.22","883,066,032.96","895,329,614.63","1,075,967,222.71","970,914,369.61","1,408,190,440.59","1,547,842,387.24","1,778,245,145.99","1,346,775,780.47","1,571,567,502.77","1,418,864,295.51","1,514,246,005.21","1,776,278,706.18","5,053,902,780.50","5,161,853,821.38","5,284,173,847.29","5,284,473,784.47","5,307,271,709.23"
所有者权益(或股东权益)合计,"360,066,124.32","403,822,200.55","498,321,857.57","540,635,040.79","1,971,695,763.00","2,051,402,894.41","2,125,425,704.43","2,146,582,450.07","2,213,175,100.91","2,298,278,995.38","2,361,514,068.02","2,337,978,287.26","2,425,549,262.46","2,464,914,566.11","2,489,159,903.53","2,511,023,836.10","2,514,856,084.07","2,531,186,547.88","2,585,323,787.67","2,530,819,934.95","2,525,811,777.97","2,562,377,428.30","2,630,040,999.76","2,692,497,860.06","2,697,297,654.72","2,922,535,505.71","2,964,281,483.59","3,005,711,116.14","3,031,370,416.33","3,127,937,389.25","3,171,596,355.56","6,956,907,050.90","6,993,138,781.40","6,894,572,420.85","6,873,950,590.15","6,924,629,520.77"
资产总计,"425,493,478.07","513,008,380.57","603,340,411.03","661,856,374.63","2,113,591,421.22","2,239,071,554.21","2,288,648,075.24","2,395,899,109.62","2,476,812,237.36","2,571,471,332.69","2,647,596,098.79","2,697,951,825.46","2,690,659,558.92","2,733,440,492.56","2,809,451,496.48","2,885,447,904.28","2,839,551,271.73","2,859,421,112.12","2,987,971,914.97","2,967,482,755.65","2,967,213,284.28","2,996,074,953.48","3,111,253,171.90","3,170,197,953.65","3,265,311,521.25","3,503,463,015.84","3,728,219,001.03","3,730,977,617.63","3,792,652,159.47","3,808,968,639.09","4,122,242,723.69","11,466,548,572.72","11,034,541,415.64","9,723,497,756.85","9,798,917,104.82","9,643,869,536.86"
负债和所有者(或股东权益)合计,"425,493,478.07","513,008,380.57","603,340,411.03","661,856,374.63","2,113,591,421.22","2,239,071,554.21","2,288,648,075.24","2,395,899,109.62","2,476,812,237.36","2,571,471,332.69","2,647,596,098.79","2,697,951,825.46","2,690,659,558.92","2,733,440,492.56","2,809,451,496.48","2,885,447,904.28","2,839,551,271.73","2,859,421,112.12","2,987,971,914.97","2,967,482,755.65","2,967,213,284.28","2,996,074,953.48","3,111,253,171.90","3,170,197,953.65","3,265,311,521.25","3,503,463,015.84","3,728,219,001.03","3,730,977,617.63","3,792,652,159.47","3,808,968,639.09","4,122,242,723.69","11,466,548,572.72","11,034,541,415.64","9,723,497,756.85","9,798,917,104.82","9,643,869,536.86"
