科目,2007-03-31,2007-06-30,2007-09-30,2007-12-31,2008-03-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30
货币资金,"274,444,377.27","432,948,089.02","238,134,498.73","112,351,189.75","97,395,397.36","174,388,390.17","77,043,687.10","80,857,854.13","154,374,266.76","94,903,381.69","60,726,756.08","98,396,987.50","77,778,244.15","72,152,959.89","121,679,322.05","138,073,787.34","268,842,075.88","229,561,124.58","131,381,529.38","156,723,432.60","207,525,463.89","224,143,197.41","154,127,413.44","213,610,379.79","197,140,616.65","138,572,671.97","138,888,349.99","149,730,730.33","239,550,936.07","188,806,459.87","141,700,633.26","109,921,290.85","149,095,446.00","120,565,677.46","152,723,340.19","270,263,619.95","341,080,870.37","263,405,128.30","105,672,012.33","22,971,412,444.16","17,336,227,832.36","17,082,161,089.77","17,957,334,919.13","24,103,895,808.17","25,128,394,788.82","28,869,360,062.61"
短期借款,"871,000,000.00","738,000,000.00","689,000,000.00","732,000,000.00","822,000,000.00","922,000,000.00","962,000,000.00","1,052,000,000.00","1,222,000,000.00","1,345,000,000.00","1,345,000,000.00","1,360,000,000.00","1,340,000,000.00","1,412,000,000.00","1,375,000,000.00","1,264,000,000.00","1,284,000,000.00","1,262,950,000.00","1,309,950,000.00","1,487,950,000.00","1,579,950,000.00","1,507,000,000.00","1,503,000,000.00","1,630,000,000.00","1,613,000,000.00","1,819,000,000.00","1,778,000,000.00","1,806,000,000.00","1,953,500,000.00","1,929,500,000.00","1,821,500,000.00","1,851,500,000.00","1,803,000,000.00","1,764,500,000.00","1,831,500,000.00","1,986,500,000.00","2,036,500,000.00","1,993,000,000.00","1,862,000,000.00","693,700,000.00","687,010,000.00",,,,,
交易性金融资产,,,,,,,,,,,,,,,"38,050.00","81,850.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
交易性金融负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应收票据,"5,120,000.00","2,705,000.00","1,320,000.00","387,000.00","2,084,051.96","1,714,966.00","650,000.00","650,000.00","5,250,558.00",,"30,367,102.80","38,912,659.80","1,187,000.00","8,135,876.30","90,860,545.16","23,995,548.50","50,987,000.00","2,115,000.00","35,011,803.70","16,750,000.00","30,131,653.06","2,152,080.00","30,655,667.00","820,000.00","2,307,887.06","8,850,924.53","71,741,603.27","15,804,766.29","29,838,506.11","3,963,672.88","79,117,530.22","33,530,431.83","38,762,330.00","12,048,000.00","15,040,000.00","33,603,575.30","26,491,800.48","4,751,254.34","18,600,000.00","886,192,720.48","757,510,558.83","837,949,451.37","663,588,292.74","894,063,290.34","727,592,560.29","872,889,431.80"
应付票据,"208,000,000.00",,"100,000,000.00","105,000,000.00","29,000,000.00","142,400,000.00","99,500,000.00","129,000,000.00","92,900,000.00",,"50,000,000.00","50,000,000.00",,,,,,,"68,000,000.00","150,000,000.00","180,000,000.00","95,000,000.00","45,000,000.00","131,029,275.60","158,149,556.80","88,320,281.20","83,250,000.00","162,350,000.00","205,670,000.00","167,870,000.00","189,013,386.00","171,853,386.00","237,648,980.00","332,391,386.00","208,731,000.00","289,820,152.06","281,137,152.06","223,480,000.00","87,270,000.00","2,140,335,911.39","1,974,191,252.27","1,702,575,550.29","2,095,328,898.46","2,415,348,298.54","2,755,129,517.61","2,311,643,234.02"
应收账款,"23,874,353.11","42,472,009.62","49,527,906.03","50,884,312.17","39,058,296.17","44,521,064.92","41,608,188.50","29,297,011.43","36,031,624.78","32,992,776.09","31,192,744.34","26,054,714.68","29,412,886.83","35,640,004.55","29,841,979.95","27,072,927.62","26,100,020.87","75,655,710.88","52,641,371.59","94,975,429.39","70,866,174.33","97,609,789.41","22,127,548.68","29,245,247.47","105,449,729.97","98,350,994.31","62,421,408.96","20,760,820.92","41,025,290.72","55,376,510.04","69,289,142.62","24,776,950.91","27,755,493.27","29,558,684.98","18,981,516.89","19,424,989.48","12,237,966.08","7,955,698.59","23,567,088.64","18,577,218,304.54","18,638,650,291.36","18,049,425,564.89","18,602,356,312.71","19,283,873,641.37","17,755,942,140.55","20,303,504,057.40"
应付账款,"105,005,424.62","108,373,305.66","152,276,053.36","122,422,083.42","134,081,874.04","107,602,517.41","108,687,055.92","102,802,892.63","87,295,912.28","80,178,968.70","114,109,379.18","164,118,398.67","183,008,940.26","170,570,931.97","178,798,549.08","154,215,612.28","175,057,209.10","228,650,478.14","227,415,907.49","229,052,828.35","191,989,276.35","173,328,266.53","178,825,603.43","204,531,348.95","211,987,068.25","261,469,514.74","232,559,340.34","209,125,742.85","172,628,897.78","219,088,377.35","192,714,782.46","190,845,195.00","286,006,970.08","215,509,928.92","379,576,447.74","221,855,731.27","320,796,730.06","297,919,966.16","356,129,566.75","33,238,445,316.39","28,800,274,209.83","31,362,031,933.14","29,351,513,364.65","32,091,611,725.45","25,604,704,691.73","27,825,292,175.14"
预付款项,"49,387,406.73","45,280,499.99","80,199,355.71","55,553,703.22","84,215,161.23","67,662,629.35","29,633,070.79","28,704,957.51","47,474,909.46","16,434,524.13","35,245,723.91","40,606,659.32","35,502,770.26","12,013,693.36","25,300,816.96","19,171,067.61","26,918,611.59","88,551,006.47","60,490,885.42","32,730,241.51","48,872,025.99","31,313,386.31","49,038,476.90","38,425,185.48","27,470,769.31","25,943,472.36","26,159,177.59","38,105,093.34","40,189,239.31","25,910,399.05","30,597,810.55","34,870,677.72","38,832,405.36","42,242,543.10","53,338,737.31","34,903,264.35","31,250,633.99","34,008,159.32","82,227,243.15","2,752,217,722.49","3,669,230,976.51","4,264,004,829.42","4,355,961,799.68","2,897,852,944.63","3,912,168,755.84","3,873,488,563.13"
预收款项,"111,811,260.33","77,857,063.67","47,880,441.75","34,324,667.50","158,192,631.45","52,167,416.25","37,056,392.26","9,422,568.90","16,397,737.25","27,846,240.44","36,425,385.84","54,101,658.45","198,540,374.33","137,585,807.29","174,444,194.51","20,898,413.62","36,905,663.52","76,143,787.05","65,946,983.15","55,507,657.89","60,381,628.12","87,214,462.93","74,357,721.40","51,889,663.32","46,063,246.34","49,682,848.65","50,415,048.72","43,254,750.61","79,217,400.18","65,281,424.99","44,176,651.32","40,380,967.79","53,356,959.99","54,761,689.53","78,163,374.22","37,068,649.84","63,013,541.36","76,093,382.30","91,071,308.72","17,798,077,952.13","18,973,848,683.23","18,545,200,280.64","21,372,413,006.75","21,055,156,407.80","28,823,161,684.29","29,973,096,945.53"
其他应收款,"38,144,106.06","36,542,588.08","53,743,877.95","34,301,015.38","35,017,669.14","4,216,093.79","3,748,909.92","2,818,034.83","3,033,825.87","3,322,262.93","3,433,652.00","2,913,391.62","3,079,154.63","1,801,014.65","1,451,410.50","896,996.25","2,366,598.82","9,755,556.14","18,766,935.00","15,777,025.20","14,444,920.17","11,418,532.69","11,607,135.74","11,049,002.98","10,793,800.22","7,693,993.82","8,088,830.57","14,605,359.04","14,990,913.99","11,351,355.01","10,862,340.97","6,587,782.82","7,389,600.86","6,736,426.11","6,153,337.98","4,064,532.13","4,470,085.78","4,676,416.90","4,092,101.66","3,451,009,653.94","4,797,193,073.36","4,673,124,689.18","4,826,534,843.62","4,716,101,343.04","5,403,261,248.22","6,110,909,901.36"
应付职工薪酬,"23,908,313.65","21,843,806.61","18,495,117.91","31,490,631.00","33,334,858.67","33,271,385.97","32,124,390.57","32,925,714.30","27,034,873.07","34,775,437.80","29,982,893.28","21,418,084.54","30,506,615.73","20,268,740.23","27,837,521.67","33,601,697.58","23,543,234.58","33,550,408.70","35,446,203.90","41,940,645.40","36,946,456.04","32,309,018.55","37,776,473.67","54,031,974.46","39,138,521.90","37,679,998.21","34,940,811.90","47,692,117.85","29,926,313.16","38,522,565.09","29,971,113.04","51,802,910.62","34,515,078.21","39,845,260.84","32,514,464.08","53,633,863.91","37,074,655.08","47,772,698.95","62,041,587.63","663,774,609.43","742,718,052.64","724,963,412.46","660,818,919.89","781,141,574.17","781,897,610.20","789,225,111.45"
应收关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应交税费,"13,459,998.25","14,844,809.06","26,080,742.65","11,944,265.96","8,108,356.12","18,766,099.66","15,642,481.85","472,659.52","9,386,519.29","3,368,051.38","11,260,930.09","16,892,405.93","11,252,761.00","3,854.50","16,402,294.75","39,270,989.59","52,348,761.46","29,828,487.63","-6,267,869.52","-16,167,145.28","7,364,360.87","777,704.14","12,905,828.55","4,342,871.54","15,663,337.15","5,398,962.18","25,358,341.02","6,934,135.73","10,960,865.94","-327,998.79","10,110,794.78","3,659,480.93","5,530,753.60","4,188,551.35","5,545,480.70","16,131,053.89","9,767,192.06","13,137,984.83","25,165,257.24","2,309,616,449.70","1,686,048,627.16","1,636,776,140.97","1,748,572,535.71","2,340,844,189.23","1,835,163,453.14","2,017,063,534.39"
应收利息,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"11,835,894.42","2,213,205.77","2,251,279.38","2,164,610.41","2,147,626.55","2,230,856.66","2,611,553.82"
应付利息,"1,264,040.00","751,364.99","566,924.98","489,800.00",,,,,,,,,,,,,,,,,,"197,777.78","2,472,222.23","4,721,944.46","6,946,944.46","335,416.63","1,070,138.83","1,041,442.35","1,460,494.00","1,384,016.67","2,348,716.67","18,666.67","167,440.14",,"75,133.32",,"140,831.25",,,,,,,,,
应收股利,,,,,"706,907.88","2,721,600.00","4,215,094.87",,,,,,,,,"3,500,000.00","3,500,000.00",,,,,"544,598.03",,,,,,,,,,,,,,,,,,,,,,"6,356,485.91","6,356,485.91","635,648.28"
应付股利,"9,187,500.00","9,187,500.00","9,187,500.00","9,187,500.00","9,187,500.00","16,829,652.70","16,529,652.70","16,529,652.70","16,529,652.70","18,466,203.93","18,466,203.93","16,789,810.33","16,789,810.33","16,789,810.33","16,789,810.33",,,"35,499,053.50","12,579,940.20","12,579,940.20","12,579,940.20","22,777,471.29","22,777,471.29","22,777,471.29","22,777,471.29","22,777,471.29","22,777,471.29","22,777,471.29","22,777,471.29","22,777,471.29","22,777,471.29","22,777,471.29","22,777,471.29","22,777,471.29","22,777,471.29","22,777,471.29","22,777,471.29","22,777,471.29","22,777,471.29","1,861,692.48","1,861,692.48","3,008,727.28","1,861,692.48","1,861,692.48","1,861,692.48","1,940,481.96"
