科目,2007年1-3月,2007年1-6月,2007年1-9月,2007年度,2008年1-3月,2008年1-6月,2008年1-9月,2008年度,2009年1-3月,2009年1-6月,2009年1-9月,2009年度,2010年1-3月,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度,2018年1-3月,2018年1-6月
销售商品、提供劳务收到的现金,"35,058,050.78","91,882,445.52","145,139,599.30","196,912,040.71","45,104,697.12","102,645,167.61","167,995,220.41","236,574,344.12","56,194,078.50","127,290,604.69","209,983,455.75","326,205,830.92","71,446,443.68","163,741,082.99","262,487,727.74","370,258,129.31","81,140,368.79","186,814,760.06","305,443,360.60","434,389,562.12","115,980,907.71","214,837,622.48","391,517,035.23","561,420,567.03","143,129,382.74","324,677,524.23","568,098,915.91","812,436,380.17","167,781,448.14","404,478,972.61","630,254,707.30","982,966,254.75","240,720,753.54","549,988,590.39","836,341,548.47","1,407,662,268.61","296,382,729.76","670,355,263.67","1,030,883,304.81","1,549,196,990.04","320,341,373.34","723,970,924.07","1,193,758,408.71","1,561,991,863.20","374,819,561.85","751,647,357.87"
取得子公司及其他营业单位支付的现金净额,,,,"21,022,817.76","2,450,000.00","9,450,000.00","6,500,000.00","4,950,000.00",,,,"7,500,000.00","200,000.00","889,730.96","9,289,730.96",,,"3,000,000.00",,"-1,818,022.42",,"3,477,210.00","9,721,810.00",,,,,,,,,,,"662,011.88","-512,988.12",,,,,"1,095,936.07",,,,,,
收到的税费返还,,,,"104,350.40",,518.09,"9,201.06","8,661.37","710,716.65","723,804.50","723,804.50","793,370.76",,"22,891.00","2,961,502.65","2,965,241.89","337,551.64","352,780.28","397,404.74","830,309.48",,"376,795.41","795,750.80","979,983.03","551,627.77","1,311,350.47","4,354,370.15","8,424,179.62","3,440,871.11","4,852,492.09","4,852,492.09","4,877,663.72","3,213,663.71","6,392,419.26","7,785,534.59","10,785,375.55","7,654,828.36","17,258,301.18","17,703,302.30","17,712,317.25","280,986.38","1,760,745.20","1,836,889.96","2,839,239.13","712,197.85","1,348,248.41"
支付其他与投资活动有关的现金,,,,,,,,,,"455,904.00","664,820.30",,,,,,,"17,739.95","4,017,739.95",,,,,"193,765.38",,,,"1,000,216.00","31,402.00","6,788.00","21,159.54","294,677.15","268,949,339.90","2,644.00","30,002,644.00","12,915,000.00","131,010,200.00","305,535,050.00","459,552,114.00","11,918,188.02","131,254,997.03","231,000,000.00","249,006,300.00",,"10,106,650.00",
收到其他与经营活动有关的现金,"4,205,240.18","18,046,815.78","29,909,830.56","39,134,620.49","12,194,959.75","56,485,285.57","59,613,236.54","60,790,153.88","17,276,557.68","41,867,910.94","64,134,123.79","170,362,468.48","34,423,760.18","46,558,885.89","54,730,388.70","79,188,633.15","30,796,642.09","62,173,303.18","73,939,958.98","127,072,682.90","21,676,297.90","25,904,116.91","5,984,403.28","42,680,616.80","9,644,656.15","28,002,213.51","80,523,870.27","109,355,156.95","4,797,825.35","22,915,194.52","60,863,297.04","152,945,526.05","11,794,430.95","21,803,023.64","48,991,048.24","135,189,099.98","15,304,729.85","29,102,821.15","35,396,695.78","378,666,852.93","16,537,537.95","604,208,075.03","784,956,598.10","1,212,223,852.76","423,177,258.50","849,431,030.00"
投资活动现金流出小计,"44,165,817.84","79,185,962.62","96,373,781.34","104,648,199.03","10,044,287.15","23,110,826.11","25,903,231.82","30,068,575.79","6,398,143.62","15,476,318.80","37,939,714.48","47,848,483.17","7,576,852.98","20,744,201.59","35,704,386.36","50,789,188.77","6,107,793.59","46,556,065.73","56,074,818.33","82,244,186.68","19,583,715.92","62,034,389.95","73,273,638.78","89,751,752.80","11,148,565.93","47,289,707.06","66,200,718.54","81,912,633.68","29,697,289.70","98,949,761.66","149,619,843.79","139,737,962.64","290,974,895.73","85,402,445.90","208,283,401.42","1,189,096,253.65","162,211,732.12","425,644,109.24","762,062,633.90","738,522,230.31","207,846,157.49","361,566,269.81","422,966,246.07","566,028,428.20","42,308,399.58","92,592,504.20"
经营活动现金流入小计,"39,263,290.96","109,929,261.30","175,049,429.86","236,151,011.60","57,299,656.87","159,130,971.27","227,617,658.01","297,373,159.37","74,181,352.83","169,882,320.13","274,841,384.04","497,361,670.16","105,870,203.86","210,322,859.88","320,179,619.09","452,412,004.35","112,274,562.52","249,340,843.52","379,780,724.32","562,292,554.50","137,657,205.61","241,118,534.80","398,297,189.31","605,081,166.86","153,325,666.66","353,991,088.21","652,977,156.33","930,215,716.74","176,020,144.60","432,246,659.22","695,970,496.43","1,140,789,444.52","255,728,848.20","578,184,033.29","893,118,131.30","1,553,636,744.14","319,342,287.97","716,716,386.00","1,083,983,302.89","1,945,576,160.22","337,159,897.67","1,329,939,744.30","1,980,551,896.77","2,777,054,955.09","798,709,018.20","1,602,426,636.28"
投资活动产生的现金流量净额,"-44,165,817.84","-79,185,962.62","-95,286,947.33","-104,009,935.84","-10,039,587.15","-23,106,126.11","-25,898,531.82","-30,053,525.79","-6,398,143.62","-15,460,318.80","-37,706,307.83","-47,632,483.17","-7,558,579.88","-18,321,140.24","-31,849,712.77","-48,836,972.13","-6,107,193.59","-42,678,273.21","-52,129,025.81","-78,188,071.12","-19,570,565.92","-36,310,556.37","-32,500,848.19","-43,118,993.40","-3,118,603.44","-7,744,055.85","-659,067.33","24,710,974.26","7,522,635.29","-55,954,916.67","-105,124,998.80","-81,904,924.49","-278,320,995.73","-70,147,787.74","-193,028,743.26","-248,102,157.47","-18,696,085.14","-179,683,482.94","-422,873,814.49","-281,437,212.63","-76,355,107.12","-114,724,681.76","-156,058,691.86","-233,824,650.16","-33,933,399.58","-73,953,865.26"
购买商品、接受劳务支付的现金,"13,835,386.60","28,460,729.58","61,862,390.53","87,416,906.24","10,160,047.46","32,766,888.82","52,892,701.91","63,851,869.92","27,464,803.88","56,463,802.43","103,312,386.82","137,029,530.61","38,625,351.79","84,978,090.75","124,341,619.02","153,799,293.05","37,521,913.17","64,387,544.33","122,165,784.33","178,190,767.01","36,313,611.94","78,817,825.80","200,133,708.43","225,434,090.92","156,530,349.74","214,908,257.13","328,409,968.75","431,646,650.72","119,679,838.79","251,156,185.51","329,736,596.55","554,090,079.05","167,015,616.63","355,627,260.96","611,564,794.55","1,010,826,014.49","253,885,439.51","426,363,643.54","705,969,586.84","966,450,750.95","223,513,899.39","402,432,940.84","742,328,916.77","861,404,384.02","265,956,934.61","454,442,137.88"
吸收投资收到的现金,,,,,,"16,399,200.00","57,214,000.00","54,664,000.00",,,"501,000.00","816,000.00",,,"3,495,796.20","1,490,000.00",,,,,,"8,948,800.00","19,958,144.87",,,,,,,,"720,000.00","820,000.00","277,777,769.00","279,132,769.00","277,777,769.00","927,399,414.57","20,180,000.00","79,060,000.00","79,060,000.00","457,561,560.00",,"2,450,260.00","5,350,260.00","8,845,287.50","-999,890.00",110.00
支付给职工以及为职工支付的现金,"10,752,060.11","24,645,886.22","40,570,645.01","48,559,267.95","17,070,601.37","29,937,219.95","45,439,696.31","57,822,043.12","16,758,769.78","29,471,878.13","48,576,282.42","67,753,803.01","22,704,070.33","45,065,482.21","70,272,171.78","84,667,031.28","28,165,732.76","51,971,069.56","75,749,295.21","103,240,329.36","30,260,721.30","63,597,950.61","95,271,535.95","133,084,769.72","38,598,016.21","82,677,634.26","118,025,380.28","148,705,339.42","44,089,755.82","86,767,256.70","125,102,768.13","155,077,119.62","55,215,093.59","93,767,762.81","144,240,665.95","212,650,435.99","69,348,429.20","133,840,854.02","208,903,372.02","280,824,845.81","97,225,133.90","169,402,073.71","262,313,343.21","326,344,796.88","87,932,920.14","158,151,460.52"
