科目,2007年度,2008年度,2009年度,2010年1-3月,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度,2018年1-3月
一、营业收入,"2,911,891,874.00","3,943,071,878.00","3,609,149,517.00","1,107,354,355.42","2,219,245,963.88","3,285,476,210.89","4,350,062,413.50","1,131,688,264.14","2,552,243,032.67","3,853,789,163.30","5,150,478,256.98","1,449,549,152.60","3,119,498,822.97","4,712,304,666.83","6,041,744,665.06","1,600,292,881.45","3,581,188,136.87","4,967,675,009.87","6,288,527,425.13","1,216,438,612.49","2,503,022,806.32","3,709,851,962.39","4,860,782,203.96","1,036,675,130.21","2,145,798,757.52","3,150,434,503.98","4,221,488,659.11","1,015,003,750.74","1,861,372,413.40","2,677,241,942.19","3,607,139,820.12","786,769,874.19","1,713,441,626.90","2,802,398,350.23","3,957,902,807.15","1,069,246,857.54"
二、营业利润,"419,009,191.00","502,818,549.00","512,759,320.00","154,617,680.09","339,369,922.42","539,016,462.90","650,145,416.49","215,683,897.68","501,372,897.77","784,834,610.15","933,282,758.07","277,078,123.99","651,658,886.99","974,398,847.73","1,121,433,053.07","256,370,981.35","633,673,241.04","849,909,134.62","1,029,885,969.32","92,373,436.05","205,840,571.71","324,640,920.33","577,675,206.42","108,027,074.02","203,383,447.61","306,402,846.30","380,228,967.65","114,574,754.08","198,951,383.66","227,269,185.52","235,653,309.20","64,601,455.30","155,025,705.79","295,814,810.07","242,879,637.75","94,064,218.54"
减:营业成本,"2,077,052,993.00","2,955,979,237.00","2,610,744,278.00","797,327,431.92","1,522,102,147.97","2,232,978,863.37","2,981,551,747.77","724,606,504.49","1,635,964,395.47","2,476,614,866.12","3,418,108,696.02","936,736,283.49","1,995,856,049.92","2,997,540,764.18","3,897,374,512.82","1,143,954,522.17","2,446,797,103.37","3,416,698,309.87","4,369,989,509.06","879,940,345.73","1,852,148,821.12","2,784,634,671.90","3,645,023,457.61","742,266,716.26","1,567,439,890.88","2,325,981,408.73","3,148,390,678.40","758,747,144.72","1,370,360,477.89","1,983,041,931.96","2,752,097,138.70","613,121,998.45","1,314,887,313.20","2,145,890,191.70","3,128,574,956.21","794,607,406.49"
加:补贴收入,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
营业税金及附加,"15,605,544.00","17,616,916.00","15,978,600.00","6,108,891.92","13,754,905.91","21,221,441.45","28,566,223.54","4,670,193.90","13,618,136.04","28,290,252.46","38,254,325.46","11,221,251.82","23,912,016.44","34,682,541.14","46,866,588.39","8,076,873.80","30,650,668.21","38,795,532.99","51,208,655.66","6,031,265.81","14,143,904.99","23,146,061.01","35,195,074.41","9,146,425.40","16,738,959.04","22,323,628.70","32,507,561.77","4,722,092.20","11,749,606.46","16,829,683.63","26,575,833.82","7,216,622.12","16,833,122.08","26,952,996.00","44,868,930.29","11,882,256.73"
营业外收入,"5,198,929.00","11,744,573.00","31,646,081.00","3,853,437.98","8,476,826.66","106,642,055.57","118,744,615.50","5,637,069.66","11,890,162.68","19,379,916.63","32,843,775.11","5,373,572.60","13,052,755.21","22,021,820.86","38,893,692.28","4,543,365.13","13,481,757.97","20,969,934.18","29,267,496.29","9,008,555.64","15,990,855.21","23,980,893.73","38,657,783.43","6,441,580.77","14,321,133.12","24,961,641.42","37,985,462.50","7,088,084.84","15,141,945.92","25,344,157.76","46,288,458.27","7,686,649.13","15,584,413.81","30,343,907.96","50,823,505.45","19,352,371.54"
销售费用,"88,975,140.00","111,679,300.00","95,823,917.00","23,361,555.06","56,464,159.40","84,599,021.58","138,719,326.68","34,062,114.95","70,214,364.97","114,889,252.92","182,661,549.64","33,171,191.07","86,674,905.51","133,974,072.44","197,189,531.16","39,503,271.27","94,485,415.50","145,232,154.34","209,074,058.84","42,084,510.15","87,995,816.30","124,516,736.02","171,865,829.65","33,526,215.92","71,677,051.65","116,841,808.53","170,822,999.65","38,752,352.79","82,405,904.20","135,432,267.25","172,890,412.49","40,453,354.59","84,750,082.84","133,590,192.95","184,868,095.53","49,019,589.96"
减:营业外支出,"1,152,130.00","356,056.00","6,360,490.00","129,061.34","1,105,416.29","1,814,685.86","2,397,517.13","1,041,529.53","3,324,107.74","3,972,592.04","5,606,752.03","72,642.68","910,029.92","929,790.92","12,222,734.87","-430,776.27","-1,827,855.36","-1,479,867.68","-1,974,937.34",,"-765,420.89","523,486.46","2,555,828.36","-1,785,247.59","-767,861.11","421,847.01","13,975,091.40","240,508.05","819,017.94","611,859.80","2,029,121.99","396,361.94","-430,864.06","1,727,094.25","-4,074,062.57","3,271,796.25"
管理费用,"285,857,508.00","404,272,454.00","439,443,731.00","118,377,879.38","281,343,249.09","401,500,035.76","565,726,891.32","156,453,520.05","370,542,588.98","550,766,547.96","776,071,177.79","210,806,128.09","455,140,160.94","681,401,130.41","940,633,107.63","143,202,327.15","371,208,583.00","564,075,666.98","789,331,917.42","155,792,364.50","308,947,708.86","440,370,661.48","560,384,976.98","154,020,459.71","279,132,216.74","398,671,578.93","478,738,534.96","99,622,617.52","232,634,710.14","343,026,626.51","457,217,522.82","78,611,014.81","201,025,267.34","316,409,024.71","452,428,970.06","89,255,348.91"
其中:非流动资产处置净损失,"1,099,051.00","172,816.00","4,962,387.00","37,737.86","572,605.34","646,314.82","1,218,773.44",,"398,808.09","491,201.63","562,571.99","2,373.11","2,373.11","2,373.11","41,472.22",,"12,857.38","52,852.98","350,782.77",,,"40,204.65","499,330.31",621.62,"3,975.61","3,975.61","111,514.53",,,,"139,231.79","55,461.48","156,730.49","101,434.04",,
堪探费用,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
加:影响利润总额的其他科目,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
财务费用,"-24,391,631.00","-40,692,005.00","-70,669,611.00","-6,618,126.05","-21,898,942.35","-49,673,602.64","-70,844,519.93","-17,909,615.70","-56,954,089.55","-78,610,862.96","-114,570,871.27","-20,712,182.43","-32,222,423.52","-53,648,644.39","-82,630,327.89","-31,661,893.98","-50,604,018.06","-70,909,648.01","-106,958,597.42","-11,069,860.90","-19,310,074.06","-35,150,580.96","-77,172,323.31","-14,965,540.72","-10,839,152.59","-14,244,810.53","-29,835,527.41","-9,897,894.41","-14,649,057.47","-13,219,335.23","-14,220,364.72","6,899,226.76","10,441,917.91","16,534,821.56","16,556,233.92","1,451,835.16"
三、利润总额,"423,055,989.00","514,207,066.00","538,044,911.00","158,342,056.73","346,741,332.79","643,843,832.61","766,492,514.86","220,279,437.81","509,938,952.71","800,241,934.74","960,519,781.15","282,379,053.91","663,801,612.28","995,490,877.67","1,148,104,010.48","261,345,122.75","648,982,854.37","872,358,936.48","1,061,128,402.95","101,381,991.69","222,596,847.81","348,098,327.60","613,777,161.49","116,253,902.38","218,472,441.84","330,942,640.71","404,239,338.75","121,422,330.87","213,274,311.64","252,001,483.48","279,912,645.48","71,891,742.49","171,040,983.66","324,431,623.78","297,777,205.77","110,144,793.83"
资产减值损失,"51,900,600.00","52,136,865.00","26,724,395.00","14,152,262.61","28,334,176.76","56,827,072.63","57,167,808.83","18,772,617.80","47,571,735.06","38,325,707.13","32,886,485.49","36,284,802.65","50,228,549.47","77,927,868.00","87,071,039.94","61,115,630.66","100,405,379.38","139,920,227.57","135,046,587.30","79,575,556.63","128,721,851.98","194,733,081.19","192,448,684.87","57,606,941.06","129,632,469.87","185,099,701.56","334,045,418.78","41,319,660.51","93,432,100.23","171,606,751.72","253,673,775.23","10,617,278.67","23,410,266.53","18,782,229.53","141,564,111.12","76,365,422.12"
减:所得税,"59,834,818.00","57,333,951.00","75,176,018.00","21,000,013.67","44,747,049.63","81,595,733.10","101,593,765.79","29,015,478.06","63,024,141.01","101,474,923.16","127,607,039.67","34,452,916.76","76,209,127.14","117,589,298.94","121,783,027.56","34,720,222.15","91,833,774.71","118,834,733.26","142,613,961.83","11,812,584.09","32,350,134.37","49,166,811.16","82,197,938.11","14,526,084.32","27,694,517.74","40,562,050.55","66,977,310.16","21,798,132.54","37,054,758.78","46,385,660.09","57,296,067.97","14,660,949.01","32,922,817.08","64,891,246.74","50,569,303.12","25,240,438.04"
