科目,2007-12-31,2008-12-31,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31
其他应收款,"6,203,765.79","3,664,829.90","10,619,103.45","10,702,536.42","8,020,414.95","15,698,760.55","6,970,887.58","10,826,279.77","8,072,706.22","5,100,231.91","5,932,150.77","6,200,855.76","8,915,311.68","10,318,694.81","6,397,498.08","7,520,191.54","7,403,591.82","6,868,038.03","8,619,996.43","7,425,741.14","9,482,056.84","10,405,687.41","7,775,799.63","8,262,092.87","7,958,881.37","7,647,499.25","7,821,367.38","24,909,507.02","22,385,539.77","22,857,946.87","19,138,932.74","24,333,216.88","192,773,165.52","123,338,770.61","49,087,890.52"
应付职工薪酬,"6,650,154.42","11,696,144.91","11,151,883.92","3,733,145.27","4,621,934.92","4,748,301.67","7,096,577.54","5,447,778.13","6,016,730.92","6,224,029.07","10,308,317.60","6,990,887.94","8,698,870.56","9,600,714.10","11,559,413.67","4,388,090.27","4,811,851.92","5,264,905.40","9,844,543.28","3,619,497.37","3,777,010.96","4,339,872.68","8,963,509.20","2,216,693.43","2,677,661.68","3,560,301.22","5,247,105.66","8,318,401.99","7,681,155.72","7,491,770.50","8,107,220.66","5,368,330.30","3,134,698.32","3,864,434.57","6,349,243.38"
应收关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应交税费,"3,361,820.44","4,417,663.57","9,133,933.86","2,350,864.89","5,146,572.38","1,494,934.46","4,005,549.54","-2,835,793.53","-3,002,328.63","-9,493,843.78","7,795,414.28","7,506,751.87","10,725,444.55","12,450,502.14","13,965,624.06","8,122,250.39","13,351,069.66","12,970,495.31","19,667,658.32","20,930,609.11","14,363,478.59","13,787,007.74","21,334,327.23","18,887,149.72","15,482,793.64","21,054,029.16","16,455,110.08","38,348,949.87","49,702,722.87","47,847,296.08","31,736,842.67","35,967,409.72","10,153,685.98","10,434,442.54","10,130,363.03"
应收利息,,,,,"976,500.00",,"3,154,861.11","5,047,222.22","2,429,444.44","4,742,222.23","4,970,833.33","3,807,361.11","1,933,777.77","2,414,462.51","2,761,263.89","876,361.11","1,910,930.56","875,695.22","1,597,567.12","1,297,103.22","621,094.06","1,181,944.03","1,184,686.13","1,669,714.71","867,235.90","518,181.46","399,719.15","769,195.18","1,132,441.75","1,576,683.97","1,889,396.75","1,034,651.97","1,308,694.04","1,116,891.59","1,345,244.23"
应付利息,"210,393.75","398,843.50","202,192.10","157,196.97","19,191.70","19,191.70","21,023.76","48,001.44","97,932.78","94,309.35","61,920.82","15,097.50","157,609.72","266,538.61","22,320.15","24,552.17",,,,,,"6,982.50",,,,,,,"187,526.50","200,712.50","209,058.33","105,004.17","104,047.94","21,750.00","24,166.67"
应收股利,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付股利,"290,514.75",,,,,,,,,,,,,,"310,650.00",,,,,,,,,,,,,,,,,,,,
存货,"87,098,158.08","101,119,775.29","117,593,679.69","128,372,432.21","143,556,940.03","142,943,212.78","149,739,066.72","187,235,830.73","186,182,138.44","217,545,256.01","176,790,597.93","165,496,309.19","161,476,225.91","161,566,230.40","138,910,725.18","170,169,717.92","149,350,358.16","158,709,972.81","156,037,276.08","192,468,068.30","179,976,934.65","196,377,750.75","182,451,046.04","179,442,586.61","185,138,187.63","166,437,620.77","160,788,204.31","309,343,727.83","328,686,971.64","345,077,218.66","388,017,595.99","434,106,474.79","251,768,493.08","237,271,763.15","251,807,745.86"
其他应付款,"1,000,244.87","1,452,081.01","2,045,004.66","1,683,259.33","1,022,764.77","2,939,268.20","3,059,580.77","1,855,475.42","2,360,969.13","3,054,263.33","1,783,699.01","3,555,340.18","2,796,388.48","1,565,809.55","2,124,119.68","3,199,589.08","2,359,986.46","3,023,027.50","4,354,993.73","8,754,615.07","10,096,131.14","10,169,397.69","9,610,289.91","11,072,248.00","11,269,035.46","11,446,633.07","11,339,671.38","71,345,421.29","75,179,316.49","35,140,784.72","46,884,006.64","92,186,522.55","34,592,211.81","35,297,240.81","21,226,012.50"
其中:消耗性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动负债,,,"20,000,000.00","20,000,000.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
其他流动资产,,,,,,,,,,,,,,,"1,523,094.69","648,040.85","588,680.07","71,080,223.91","2,337,042.78","6,122,697.40","3,887,274.38","5,686,286.94","1,879,182.89","1,952,013.99","2,047,822.10","1,989,773.82","2,125,333.28","1,605,737.35","8,184,089.24","3,614,745.56","2,000,064.73","20,587,604.62","17,264,527.39","176,208,202.03","270,612,175.60"
其他流动负债,,,,,,,,,,,,"350,574.09",,,,,,,,,,,"342,600.00","309,500.00","118,500.00",,,,,,,,,,
流动资产合计,"301,504,233.76","397,567,727.89","391,347,995.83","926,821,635.26","848,531,586.06","835,365,721.20","861,422,459.41","833,415,224.00","891,441,770.63","980,515,342.62","1,032,724,947.73","934,472,194.78","966,476,097.24","1,006,317,640.10","942,818,985.92","941,189,973.55","911,943,207.29","961,731,695.94","964,489,257.91","996,047,751.44","937,223,498.43","938,997,983.99","1,004,923,633.94","1,068,293,725.74","964,343,287.79","970,870,705.42","967,648,508.71","1,837,104,463.73","1,722,468,420.88","1,720,858,071.76","1,655,279,430.51","1,743,793,048.42","1,483,752,657.35","1,426,224,827.37","1,494,145,512.92"
流动负债合计,"221,760,938.90","304,085,391.99","267,576,804.63","242,865,019.63","152,762,615.79","141,435,735.57","220,029,498.70","192,275,297.09","270,576,459.58","359,608,128.19","387,605,039.35","268,249,843.27","303,146,496.30","336,599,759.93","330,314,445.16","305,294,520.64","276,008,650.59","280,804,840.54","282,219,379.03","298,768,189.22","282,295,871.80","264,605,192.99","317,947,161.28","352,968,301.17","343,399,492.43","307,242,618.46","298,720,279.86","717,631,475.15","701,461,120.94","680,799,569.21","637,242,818.40","706,195,022.90","380,607,847.71","370,169,559.01","376,239,105.09"
可供出售金融资产,,,,,,,,,,,,,,,,,,,,,,"290,250.00","290,250.00","290,250.00","61,670,250.00","61,670,250.00","61,670,250.00","290,250.00","290,250.00","290,250.00","290,250.00","290,250.00","80,290,250.00","80,290,250.00","160,290,250.00"
长期借款,"40,000,000.00","40,000,000.00","10,000,000.00","10,000,000.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"233,243.16"
持有至到期投资,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付债券,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期应收款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"7,039,631.65","5,744,871.99","3,975,692.27","3,034,054.32",,,
长期应付款,,,,,,,,,,,,,,,,,,,,,,,,,,,,"8,000,000.00","7,014,572.65","6,149,572.65","5,000,000.00","3,850,427.35",,,
长期股权投资,"170,250.00","170,250.00","290,250.00","290,250.00","290,250.00","290,250.00","290,250.00","290,250.00","290,250.00","290,250.00","290,250.00","290,250.00","290,250.00","290,250.00","12,251,551.40","12,240,208.44","12,240,250.23","12,240,068.15","290,250.00","290,250.00","290,250.00",,,,,,,,,,,,,"80,000,330.33",
专项应付款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
投资性房地产,"2,201,433.33","1,733,288.74","1,628,663.86","1,627,741.78","1,576,351.44","1,529,105.64","1,524,039.02","1,481,212.58","1,471,696.58","1,445,570.36","2,537,067.14","2,505,352.95","2,443,330.59","2,396,583.30","2,349,836.01","2,303,088.72","2,256,341.43","1,938,410.79","2,162,846.85","2,116,100.46","2,126,071.03","2,107,687.66","1,975,857.69","1,929,110.40","1,882,363.11","1,835,615.82","8,615,309.87","8,460,273.78","9,788,185.70","10,223,276.81","9,920,888.27","9,710,769.32","9,500,650.37","9,290,531.42","4,394,505.49"
预计负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
固定资产,"149,075,569.03","145,174,069.12","150,352,038.05","146,332,562.37","141,444,571.87","137,743,603.13","162,347,234.67","165,113,194.79","156,311,352.81","175,212,064.04","236,328,419.84","234,258,520.18","230,491,970.71","232,175,311.41","246,582,925.54","243,053,044.90","303,724,059.60","295,494,767.13","313,891,798.08","364,704,928.43","354,959,018.46","354,564,996.31","442,737,115.65","431,862,940.69","429,491,664.63","420,756,261.91","403,550,759.67","503,471,933.26","488,502,992.41","474,549,992.90","517,698,502.54","503,845,407.76","400,574,934.79","383,898,483.35","350,330,975.39"
递延所得税负债,,,,,,,"93,637.50","26,262.50",,,"240,150.00","81,625.00",,,"186,325.00","147,175.00",,,"285,300.00","174,495.00","24,630.00","11,895.00",,,,,,,,,,,,,
在建工程,,"16,000,000.00","6,871,216.54","7,010,593.64","7,012,685.77","18,485,200.13","57,132,923.68","62,335,754.28","75,202,140.22","60,498,349.37","1,411,925.00","893,727.35","5,017,829.83","28,621,272.37","79,594,441.38","83,218,107.47","24,199,353.19","24,792,145.50","32,058,427.89","44,693,861.38","81,687,671.21","87,857,727.69","21,573,257.85","25,331,369.67","18,639,659.64","19,445,187.56","30,764,574.98","33,354,822.63","45,967,812.18","48,461,273.44","9,032,642.72","14,054,649.79","14,202,222.03","18,149,186.26","6,548,132.58"
其他非流动负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
工程物资,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非流动负债合计,"40,000,000.00","40,000,000.00","10,000,000.00","10,000,000.00",,,"93,637.50","26,262.50",,,"240,150.00","81,625.00",,,"186,325.00","147,175.00",,,"285,300.00","174,495.00","24,630.00","11,895.00",,,,,,"9,120,091.03","8,378,257.19","7,369,634.59","6,790,299.01","5,851,471.22","1,801,932.94","1,842,603.07","2,051,261.34"
固定资产清理,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
负债合计,"261,760,938.90","344,085,391.99","277,576,804.63","252,865,019.63","152,762,615.79","141,435,735.57","220,123,136.20","192,301,559.59","270,576,459.58","359,608,128.19","387,845,189.35","268,331,468.27","303,146,496.30","336,599,759.93","330,500,770.16","305,441,695.64","276,008,650.59","280,804,840.54","282,504,679.03","298,942,684.22","282,320,501.80","264,617,087.99","317,947,161.28","352,968,301.17","343,399,492.43","307,242,618.46","298,720,279.86","726,751,566.18","709,839,378.13","688,169,203.80","644,033,117.41","712,046,494.12","382,409,780.65","372,012,162.08","378,290,366.43"
生产性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
实收资本(或股本),"58,000,000.00","58,000,000.00","58,000,000.00","78,000,000.00","78,000,000.00","78,000,000.00","78,000,000.00","78,000,000.00","117,000,000.00","117,000,000.00","117,000,000.00","117,000,000.00","117,000,000.00","117,000,000.00","117,000,000.00","117,000,000.00","234,000,000.00","234,000,000.00","234,000,000.00","234,000,000.00","234,000,000.00","234,000,000.00","234,000,000.00","234,000,000.00","351,000,000.00","351,000,000.00","351,000,000.00","428,500,000.00","428,500,000.00","428,500,000.00","428,500,000.00","428,500,000.00","428,500,000.00","428,500,000.00","428,500,000.00"
油气资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
资本公积,"25,781,380.07","25,781,380.07","25,781,380.07","553,407,380.07","553,407,380.07","553,407,380.07","557,628,280.07","557,628,280.07","518,628,280.07","518,628,280.07","518,628,280.07","518,628,280.07","518,628,280.07","518,628,280.07","518,628,280.07","518,628,280.07","401,628,280.07","401,628,280.07","401,628,280.07","401,628,280.07","401,628,280.07","401,628,280.07","401,322,502.49","401,322,502.49","284,322,502.49","284,322,502.49","284,322,502.49","662,977,720.43","662,977,720.43","662,977,720.43","662,977,720.43","662,977,720.43","662,804,016.95","662,804,016.95","663,081,768.81"
无形资产,"17,939,132.48","17,527,193.14","17,426,579.74","17,322,022.51","17,217,465.28","17,112,908.05","17,008,350.82","16,903,793.59","29,378,293.82","29,267,397.14","16,578,053.40","16,386,081.28","16,237,579.66","16,001,538.70","28,575,685.85","35,132,725.35","34,923,579.23","34,714,433.12","27,873,751.85","27,698,268.35","28,398,853.22","27,432,256.78","28,059,835.95","27,840,549.03","27,621,262.11","27,401,975.19","27,182,688.27","80,309,291.73","79,774,338.03","79,239,384.35","92,250,576.98","91,447,409.33","26,078,900.30","26,184,812.37","26,268,529.48"
盈余公积,"14,197,385.67","18,159,042.62","23,734,264.20","23,734,264.20","23,734,264.20","23,734,264.20","27,124,997.39","27,124,997.39","27,124,997.39","27,124,997.39","30,427,857.32","30,427,857.32","30,427,857.32","30,427,857.32","39,443,480.81","39,443,480.81","39,443,480.81","39,443,480.81","51,695,738.56","51,695,738.56","51,695,738.56","51,695,738.56","65,694,002.88","65,694,002.88","65,694,002.88","65,694,002.88","77,289,900.48","77,289,900.48","77,289,900.48","77,289,900.48","87,034,769.05","87,034,769.05","87,034,769.05","87,034,769.05","94,509,936.56"
开发支出,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
减:库存股,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
商誉,,,,,,,,,,,,,,,,,,,,,,,,,,,,"100,421,938.39","119,801,631.95","119,801,631.95","116,637,669.13","116,637,669.13","3,168,142.41","3,168,142.41","3,168,142.41"
未分配利润,"94,831,789.03","121,808,440.26","170,907,451.87","178,398,151.89","194,493,432.50","202,065,400.96","203,762,262.62","210,498,710.80","205,791,241.50","211,373,039.41","222,071,835.90","238,535,905.66","235,211,108.45","265,593,294.83","290,929,749.29","320,016,601.23","320,815,074.15","361,030,910.08","386,815,385.63","417,742,729.55","406,163,115.60","435,689,160.55","459,137,446.77","482,453,545.17","441,287,860.37","475,741,976.13","483,883,844.49","499,136,201.98","442,295,805.02","458,175,587.84","442,343,458.10","451,814,924.96","462,358,097.11","484,285,797.20","504,533,837.31"
长期待摊费用,,,,,,,,,,,,,,,,,,,,"150,000.00","2,941,800.00","4,846,800.00","5,730,800.00","8,090,729.00","8,964,122.29","8,506,662.20","8,974,407.82","9,829,388.64","8,275,740.00","8,295,963.50","7,943,037.61","7,963,267.37","7,338,130.47","8,278,645.09","22,054,532.00"
少数股东权益,"18,109,063.54","11,818,485.52","13,780,132.21","14,870,482.10","15,813,765.15","14,087,472.61","14,925,736.37","15,871,992.94","17,214,379.84","15,789,488.90","16,713,004.12","18,784,133.08","19,985,384.48","21,238,732.37","19,041,417.23","19,978,179.38","21,078,181.44","17,169,488.40","34,943,724.53","35,439,221.75","35,490,504.32","32,460,304.06","32,622,656.66","31,970,158.34","31,596,753.55","31,373,296.24","29,535,527.50","191,901,294.60","180,026,132.52","170,755,172.76","161,305,091.60","160,289,894.13","9,006,578.88","7,592,231.55","5,117,237.46"
递延所得税资产,"1,789,938.61","1,480,211.57","1,863,288.96","1,870,492.33","2,138,547.29","2,203,465.26","1,839,155.05","1,886,111.55","2,239,854.32","2,294,960.43","2,815,503.65","2,901,517.86","3,442,068.59","3,685,328.64","3,370,271.46","3,371,088.70","3,686,876.09","3,165,479.27","3,460,475.24","3,497,494.09","3,670,978.00","3,992,868.80","4,776,928.00","4,113,744.52","4,688,002.15","4,887,738.10","4,985,755.98","10,109,242.36","11,621,693.24","11,423,999.53","6,847,071.96","6,398,935.19","7,149,989.67","7,049,963.26","7,110,890.68"
外币报表折算价差,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
其他非流动资产,,,,,,,,,,,,,,,,,,,"47,361,000.00","250,000.00",,,"656,091.00","656,091.00",,,"11,359,799.52","3,205,079.15","7,401,357.36","7,201,597.25","6,418,818.26","6,026,605.31","489,622.64","157,452.84",
非正常经营项目收益调整,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非流动资产合计,"171,176,323.45","182,085,012.57","178,432,037.15","174,453,662.63","169,679,871.65","177,364,532.21","240,141,953.24","248,010,316.79","264,893,587.75","269,008,591.34","259,961,219.03","257,235,449.62","257,923,029.38","283,170,284.42","372,724,711.64","379,318,263.58","381,030,459.77","372,345,303.96","427,098,549.91","443,400,902.71","474,074,641.92","481,092,587.24","505,800,136.14","500,114,784.31","552,957,323.93","544,503,690.78","557,103,546.11","749,452,219.94","778,463,632.52","765,232,241.72","771,015,149.74","759,409,017.52","548,792,842.68","616,467,797.33","580,165,958.03"
所有者权益(或股东权益)合计,"210,919,618.31","235,567,348.47","292,203,228.35","848,410,278.26","865,448,841.92","871,294,517.84","881,441,276.45","889,123,981.20","885,758,898.80","889,915,805.77","904,840,977.41","923,376,176.13","921,252,630.32","952,888,164.59","985,042,927.40","1,015,066,541.49","1,016,965,016.47","1,053,272,159.36","1,109,083,128.79","1,140,505,969.93","1,128,977,638.55","1,155,473,483.24","1,192,776,608.80","1,215,440,208.88","1,173,901,119.29","1,208,131,777.74","1,226,031,774.96","1,859,805,117.49","1,791,092,675.27","1,797,921,109.68","1,782,261,462.84","1,791,155,571.82","1,650,135,719.38","1,670,680,462.62","1,696,021,104.52"
资产总计,"472,680,557.21","579,652,740.46","569,780,032.98","1,101,275,297.89","1,018,211,457.71","1,012,730,253.41","1,101,564,412.65","1,081,425,540.79","1,156,335,358.38","1,249,523,933.96","1,292,686,166.76","1,191,707,644.40","1,224,399,126.62","1,289,487,924.52","1,315,543,697.56","1,320,508,237.13","1,292,973,667.06","1,334,076,999.90","1,391,587,807.82","1,439,448,654.15","1,411,298,140.35","1,420,090,571.23","1,510,723,770.08","1,568,408,510.05","1,517,300,611.72","1,515,374,396.20","1,524,752,054.82","2,586,556,683.67","2,500,932,053.40","2,486,090,313.48","2,426,294,580.25","2,503,202,065.94","2,032,545,500.03","2,042,692,624.70","2,074,311,470.95"
负债和所有者(或股东权益)合计,"472,680,557.21","579,652,740.46","569,780,032.98","1,101,275,297.89","1,018,211,457.71","1,012,730,253.41","1,101,564,412.65","1,081,425,540.79","1,156,335,358.38","1,249,523,933.96","1,292,686,166.76","1,191,707,644.40","1,224,399,126.62","1,289,487,924.52","1,315,543,697.56","1,320,508,237.13","1,292,973,667.06","1,334,076,999.90","1,391,587,807.82","1,439,448,654.15","1,411,298,140.35","1,420,090,571.23","1,510,723,770.08","1,568,408,510.05","1,517,300,611.72","1,515,374,396.20","1,524,752,054.82","2,586,556,683.67","2,500,932,053.40","2,486,090,313.48","2,426,294,580.25","2,503,202,065.94","2,032,545,500.03","2,042,692,624.70","2,074,311,470.95"
