科目,2007年1-3月,2007年1-6月,2007年1-9月,2007年度,2008年1-3月,2008年1-6月,2008年1-9月,2008年度,2009年1-3月,2009年1-6月,2009年1-9月,2009年度,2010年1-3月,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度,2018年1-3月,2018年1-6月,2018年1-9月,2018年度,2019年1-3月
销售商品、提供劳务收到的现金,"332,027,767.42","1,371,183,928.63","1,946,276,259.74","2,567,356,461.05","518,798,561.28","1,224,965,050.06","1,620,065,511.24","2,046,566,047.20","400,281,209.89","889,052,359.89","1,576,910,815.04","2,359,220,559.29","845,394,814.36","1,809,082,837.99","2,688,630,413.83","2,980,915,276.63","1,077,730,119.29","1,677,785,708.50","2,631,628,533.47","3,495,939,031.75","794,399,227.57","1,341,720,430.97","2,894,217,225.32","4,191,411,332.99","878,291,332.47","2,404,776,610.96","2,705,062,562.64","5,221,110,195.25","1,275,103,759.08","2,393,282,166.42","3,713,559,381.72","4,273,561,393.98","1,572,532,405.48","2,420,684,087.38","3,435,420,479.85","4,602,469,172.78","1,181,246,240.73","2,198,240,503.71","3,919,212,797.94","4,991,135,023.93","1,132,881,214.79","3,167,993,037.06","4,822,738,933.22","7,053,051,481.62","1,506,835,739.01","2,886,747,062.56","5,099,940,349.26","6,919,948,649.66","730,771,439.81"
取得子公司及其他营业单位支付的现金净额,,,,,,,,,,,,,,,,"112,483,970.00",,,,,,,,,,,,"1,515,076,010.79",,,,,,,,"47,415,000.00",,,,,"412,054,167.43","393,431,342.29","446,981,348.30","54,979,474.31",,"1,211,925,040.15","1,211,925,040.15","1,211,372,832.46",
收到的税费返还,"54,564.71","634,524.92","3,592,152.07","4,477,479.00","14,625.99","498,319.16","498,303.56","6,430,099.01","265,681.87","545,845.98","548,681.86","322,321.08","15,507.69","15,507.69","37,889.57","408,494.65","1,379,379.99","1,455,006.99","1,455,006.99","1,379,379.99",,"2,961,522.46","3,196,187.55","591,266.97","10,000.00","50,971.00","419,643.21","603,881.14",,,"1,145,245.41","274,612.62","216,336.01","275,578.58","12,003,182.88","464,688.61","47,705.55","116,354.44","1,001,392.36","1,181,161.61","889,689.61","31,345,949.11","37,169,934.31","1,430,676.18","13,984,823.91","44,779,491.57","75,148,437.70","75,371,620.82","64,340.87"
支付其他与投资活动有关的现金,,,,"9,406,339.14",,100.00,100.00,,,,,,,,,,,"2,679,182.10","8,392,630.67","200,000,000.00","4,411,575.69",,,"244,250,000.00",,,,"331,037,809.39","3,640,084.33",,"2,106.35","209,658,154.82","51,247,331.99","2,694,042.89",,"90,530,000.00",,"1,202,539.73","1,202,539.73","46,459.19",,,,"75,000,000.00",,,"90,713,095.78","220,619,860.58","104,426,603.16"
收到其他与经营活动有关的现金,"133,770,809.56","105,018,760.29","795,592,420.31","110,560,124.67","143,787,263.82","76,839,481.19","476,270,073.05","85,316,879.48","64,762,075.61","84,816,471.03","128,930,716.50","377,230,035.74","45,390,115.63","90,872,036.62","102,047,672.28","531,754,756.94","39,610,082.87","56,712,136.48","107,913,923.91","88,576,008.22","36,727,266.42","150,132,081.07","192,035,590.23","426,421,448.03","69,821,660.94","40,420,721.64","52,085,332.75","715,203,678.49","147,181,604.96","375,390,598.94","348,596,794.76","512,224,656.54","94,194,281.09","154,080,421.44","117,922,855.14","52,742,482.96","576,852,624.50","508,344,268.76","316,885,257.72","712,468,125.74","317,185,970.05","440,553,190.51","505,727,043.22","574,407,509.77","1,062,367,225.42","1,309,830,911.34","1,443,723,412.29","1,575,366,965.71","198,015,875.12"
投资活动现金流出小计,"5,740,216.15","32,296,076.96","38,806,049.98","68,378,800.97","1,471,353.29","1,738,248.29","12,034,782.72","32,597,604.09","127,249.94","369,873.34","44,123,306.34","46,633,984.50","2,961,897.04","4,374,850.36","113,019,978.48","125,815,248.70","523,922.00","5,335,688.10","9,629,607.67","217,568,472.43","18,987,421.50","24,192,365.12","625,613,678.43","980,714,293.32","13,731,964.08","114,049,757.47","73,962,168.13","1,947,191,040.61","172,602,957.83","509,363,442.44","1,441,330,239.25","2,267,387,810.12","896,472,837.00","1,712,435,437.12","1,807,597,517.82","1,974,999,140.99","111,740,092.13","251,795,017.19","482,899,224.40","1,347,206,040.28","1,088,284,347.38","1,320,732,550.21","1,442,928,727.17","5,774,827,203.65","18,302,151.68","1,387,600,352.27","1,583,576,439.37","1,990,638,139.26","404,456,187.63"
经营活动现金流入小计,"465,853,141.69","1,476,837,213.84","2,745,460,832.12","2,682,394,064.72","662,600,451.09","1,302,302,850.41","2,096,833,887.85","2,138,313,025.69","465,308,967.37","974,414,676.90","1,706,390,213.40","2,736,772,916.11","890,800,437.68","1,899,970,382.30","2,790,715,975.68","3,513,078,528.22","1,118,719,582.15","1,735,952,851.97","2,740,997,464.37","3,585,894,419.96","831,126,493.99","1,494,814,034.50","3,089,449,003.10","4,618,424,047.99","948,122,993.41","2,445,248,303.60","2,757,567,538.60","5,936,917,754.88","1,422,285,364.04","2,768,672,765.36","4,063,301,421.89","4,786,060,663.14","1,666,943,022.58","2,575,040,087.40","3,565,364,447.60","4,655,676,344.35","1,758,146,570.78","2,725,423,942.39","4,264,910,020.15","5,704,784,311.28","1,450,956,874.45","3,676,043,414.58","5,422,469,721.28","7,628,889,667.57","2,583,187,788.34","4,263,963,195.81","6,746,545,707.01","8,741,753,363.40","976,426,657.14"
投资活动产生的现金流量净额,"-4,827,216.15","-31,383,076.96","-36,263,049.98","-63,335,800.97","747,146.71","488,251.71","21,330,317.28","5,060,937.92","382,750.06","4,967,126.66","-38,786,306.34","94,877,365.02","-1,005,472.39","12,176,339.40","-99,702,015.43","-100,815,190.67","-513,922.00","9,354,224.56","19,364,149.21","-172,948,803.87","-11,840,332.62","7,302,010.85","10,480,035.74","20,560,878.75","-7,318,988.79","21,396,903.09","-34,469,419.49","-1,622,668,801.28","-38,941,852.14","-241,456,619.77","-1,167,164,453.59","-1,580,173,836.78","-876,850,504.51","-1,614,935,085.13","-1,577,058,218.64","-849,138,197.98","-101,746,815.75","-158,192,457.98","43,276,079.70","-655,829,959.84","89,039,337.76","-475,778,822.56","-427,930,017.51","-415,837,045.21","-2,647,192.06","-1,326,241,262.72","-1,419,463,066.47","-1,468,540,735.65","-133,133,214.41"
购买商品、接受劳务支付的现金,"336,225,004.72","1,305,274,156.06","1,835,723,735.52","2,457,922,398.50","638,961,999.14","1,269,368,333.95","1,562,395,039.83","1,992,709,140.78","370,489,297.92","768,962,428.01","1,334,019,382.73","2,180,549,079.65","963,967,183.29","2,008,817,923.98","2,949,496,524.36","3,453,292,381.07","1,105,427,818.62","1,396,806,846.82","2,022,713,976.39","3,254,474,758.59","619,000,373.34","1,201,506,964.54","2,330,157,465.27","4,066,379,687.52","900,642,084.60","2,361,501,079.94","2,630,523,665.26","5,319,702,781.35","1,589,321,236.92","2,464,976,803.85","3,507,899,535.13","3,465,765,820.78","1,747,760,106.69","1,919,040,219.56","3,002,706,866.25","5,049,214,927.35","1,169,904,920.42","1,929,801,339.05","3,376,997,381.74","3,953,268,529.58","1,080,732,269.29","2,543,941,843.53","3,639,745,844.68","5,371,998,528.63","2,077,314,368.19","3,259,145,385.05","4,690,013,975.95","6,348,887,907.25","553,104,289.13"
吸收投资收到的现金,,,"5,340,255.00","39,274,718.00",,,,,,"171,000,000.00","171,000,000.00","948,010,000.00",,,"400,000.00","400,000.00",,,,,,,,"25,740,000.00",,,,,"210,000,000.00","210,000,000.00","2,497,586,000.00","2,497,586,000.00",,"21,663,000.00","21,663,000.00","17,000,000.00",,"6,202,068,002.56","6,202,068,002.56","6,145,358,691.89",,"89,773,000.00","89,773,000.00","30,000,000.00",,,"200,000.00","200,000.00",
