科目,2007年度,2008年度,2009年1-6月,2009年1-9月,2009年度,2010年1-3月,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度,2018年1-3月,2018年1-6月
堪探费用,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
加:影响利润总额的其他科目,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
财务费用,"3,835,011.68","6,453,802.65","2,900,740.36","4,386,489.48","6,205,291.80","402,187.64","1,101,317.62","1,300,464.24","2,035,846.99","-1,073,591.63","517,596.50","1,537,010.31","3,345,611.74","1,172,475.75","1,879,709.49","3,290,241.16","6,030,253.37","3,654,774.99","6,906,401.56","8,731,833.88","10,520,711.01","2,078,152.71","6,139,559.06","9,777,705.05","11,310,753.42","-71,074.49","520,911.21","2,527,900.79","2,023,883.57","778,258.74","2,353,814.31","2,493,757.21","417,428,212.60","111,100,297.60","164,180,999.14","186,822,142.15","155,423,931.26","-17,617,992.33","10,327,590.07"
三、利润总额,"53,340,341.61","45,242,270.43","21,982,737.64","33,456,265.91","48,864,260.04","9,516,049.78","19,743,216.91","26,436,094.30","27,620,489.80","11,752,431.06","25,116,839.31","36,081,659.76","49,016,508.04","13,692,500.62","28,206,635.32","43,195,037.47","56,046,445.15","12,525,207.34","28,699,657.51","43,767,931.12","47,123,094.25","8,295,589.22","20,316,073.34","30,655,919.93","27,914,924.64","7,293,046.37","15,925,203.07","24,328,606.08","29,276,664.79","4,048,494.85","12,911,427.75","17,859,640.14","5,190,731,373.20","1,032,754,419.40","2,586,277,310.13","4,885,683,057.57","6,502,036,466.27","1,331,569,049.95","3,000,359,268.69"
资产减值损失,"391,030.57","944,150.02","380,966.56","380,966.56","921,537.29","224,736.86","626,662.35","459,701.86","2,314,797.03","1,282,062.11","822,731.74","2,215,831.04","3,919,171.27","125,460.08","543,562.99","5,125.12","1,577,599.90","287,333.68","950,475.84","423,561.62","2,115,505.94","109,081.96","587,830.93","677,216.57","-20,202.32","585,585.52","1,140,426.96","1,812,779.51","2,932,660.68","106,546.67","97,300.67","-796,522.17","19,172,492.00","-1,452,482.01","8,561,239.91","14,057,746.17","63,754,358.10","694,840.39","13,707,446.49"
减:所得税,"17,615,403.63","3,658,055.08","3,186,443.31","5,018,439.89","7,189,997.15","1,427,407.47","2,961,482.53","3,988,976.67","3,863,243.03","1,720,655.84","3,284,833.91","5,044,258.32","7,593,269.77","1,533,205.69","4,054,673.05","6,325,510.11","8,261,201.18","1,929,113.42","4,139,822.74","6,283,962.32","6,842,105.30","1,182,859.12","2,714,746.33","4,342,371.86","3,790,509.71","985,238.85","2,062,603.58","3,384,961.13","4,146,090.77","591,292.22","1,925,136.11","3,033,699.37","1,029,946,431.86","268,399,432.22","716,921,280.10","1,259,473,818.93","1,750,187,860.01","350,312,815.45","792,827,877.77"
加:公允价值变动净收益,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-13,005,602.05","-311,934.60","-2,557,614.40","-2,728,570.29","-3,198,658.84","40,485.09","-4,812,095.66"
加:影响净利润的其他科目,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
投资收益,,,,,,,,,,"6,001.21","-168,267.52","-168,267.52","-25,925.36",,"258,841.99","-795,796.65","-483,368.92","156,189.18","12,408.98","222,408.98","-1,340,644.46",,"220,000.00","220,000.00","-2,278,759.70",,"8,541.10","20,541.10","222,000.00",,"269,000.00","269,000.00","258,114,563.37","14,688,604.28","-14,002,194.77","1,098,185,601.71","1,156,624,812.34","124,831,522.83","199,187,461.94"
四、净利润,"35,724,937.98","41,584,215.35","18,796,294.33","28,437,826.02","41,674,262.89","8,088,642.31","16,781,734.38","22,447,117.63","23,757,246.77","10,031,775.22","21,832,005.40","31,037,401.44","41,423,238.27","12,159,294.93","24,151,962.27","36,869,527.36","47,785,243.97","10,596,093.92","24,559,834.77","37,483,968.80","40,280,988.95","7,112,730.10","17,601,327.01","26,313,548.07","24,124,414.93","6,307,807.52","13,862,599.49","20,943,644.95","25,130,574.02","3,457,202.63","10,986,291.64","14,825,940.77","4,160,784,941.34","764,354,987.18","1,869,356,030.03","3,626,209,238.64","4,751,848,606.26","981,256,234.50","2,207,531,390.92"
其中:对联营企业和合营企业的投资权益,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-99,453,785.45","-39,894,898.35","-81,242,764.48","-129,983,114.63","-125,212,855.06","765,306.37","8,841,240.97"
归属于母公司所有者的净利润,"35,724,937.98","41,584,215.35","18,796,294.33","28,437,826.02","41,674,262.89","8,088,642.31","16,781,734.38","22,447,117.63","23,757,246.77","10,031,775.22","21,832,005.40","31,037,401.44","41,423,238.27","12,159,294.93","24,151,962.27","36,869,527.36","47,785,243.97","10,596,093.92","24,559,834.77","37,483,968.80","40,280,988.95","7,112,730.10","17,601,327.01","26,313,548.07","24,124,414.93","6,307,807.52","13,862,599.49","20,943,644.95","25,130,574.02","3,457,202.63","10,986,291.64","14,825,940.77","4,180,426,152.00","773,714,925.95","1,883,626,237.90","3,645,389,407.60","4,770,689,703.15","994,858,883.86","2,233,730,274.21"
影响营业利润的其他科目,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
少数股东损益,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-19,641,210.66","-9,359,938.77","-14,270,207.87","-19,180,168.96","-18,841,096.89","-13,602,649.36","-26,198,883.29"
