科目,2007年1-3月,2007年1-6月,2007年1-9月,2007年度,2008年1-3月,2008年1-6月,2008年1-9月,2008年度,2009年1-3月,2009年1-6月,2009年1-9月,2009年度,2010年1-3月,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度,2018年1-3月,2018年1-6月,2018年1-9月,2018年度,2019年1-3月
销售商品、提供劳务收到的现金,"60,200,000.00","202,206,300.00","352,206,300.00","652,976,300.00","115,000,000.00","115,200,000.00","115,200,000.00","115,970,000.00",,"9,777,715.58","10,847,715.58","14,607,754.78","3,122,853.55","6,450,058.55","10,888,623.16","43,224,408.77","304,358,206.70","306,147,729.84","306,147,729.84","471,422,975.48","146,699,459.11","242,554,532.98","389,987,570.91","492,546,306.67","119,565,877.55","255,659,309.43","363,440,676.48","466,500,129.15","110,664,848.79","211,622,914.68","271,654,627.59","352,972,487.93","64,003,337.76","155,373,805.59","231,629,546.17","311,589,119.01","57,925,973.90","112,114,856.58","180,230,128.03","253,646,926.55","29,839,981.45","45,504,117.01","72,656,877.34","96,007,740.33","3,865,443.98","12,228,258.45","159,379,211.16","328,220,002.14","235,065,397.40"
取得子公司及其他营业单位支付的现金净额,,,,,,,,,,,,,,,,,,,,,"24,086,087.38","22,795,345.60","22,882,397.22","23,148,062.68",,,,,,,,,,,"72,714,978.49","72,714,978.49",,,,,,,,,"4,983,052.51","4,983,052.51","4,983,052.51","4,983,052.51",
收到的税费返还,,,"3,795.76","7,591.52",,"9,435.52","9,435.52","9,435.52",,,"47,534.51",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
支付其他与投资活动有关的现金,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"9,406,777.01","9,406,777.01","9,406,777.01","236,373,685.49","236,373,685.49","236,373,685.49","236,373,685.49",,"12,404,656.76","12,404,656.76","12,404,656.76",,,"176,131.94","176,131.94",
收到其他与经营活动有关的现金,"19,560,096.96","83,389,416.92","182,472,540.08","233,043,941.80","1,915,759.59","21,825,726.82","23,204,720.34","38,877,336.27","28,465,487.56","21,427,784.63","44,988,871.66","134,592,854.15","1,303,975,617.38","1,578,103,710.95","1,610,287,199.83","1,681,017,394.37","19,204,276.79","62,599,991.96","73,962,801.26","139,170,341.94","8,051,843.15","17,188,239.93","48,003,090.92","66,540,407.97","5,614,341.58","11,564,794.39","16,709,608.37","34,089,871.44","14,676,761.13","49,755,627.93","328,836,856.46","409,642,260.77","22,651,852.80","148,413,780.80","168,949,448.90","198,987,224.96","10,334,260.74","30,830,898.89","33,178,281.58","33,702,847.06","6,496,290.41","12,633,058.97","17,923,008.46","46,171,260.06","206,530,770.01","633,989,677.40","721,123,583.20","740,876,953.07","30,808,813.60"
投资活动现金流出小计,"8,604,225.43","67,180,531.97","21,085,688.96","64,827,087.02","50,531,108.00","50,383,123.00","72,398,013.00","75,125,158.46","180,017,200.00","233,481,946.43","1,117,685,007.27","2,456,269,245.42","1,018,977,237.38","1,918,692,509.91","3,108,904,059.02","3,420,827,520.68","26,701,827.75","44,647,206.95","108,990,576.66","122,572,217.93","468,944,958.59","742,935,314.10","1,176,107,195.29","1,611,902,716.77","660,412,383.84","1,646,285,444.21","2,208,207,465.62","2,631,935,617.37","1,402,884,871.25","2,913,868,526.40","4,238,944,790.41","5,464,191,846.87","816,881,003.71","2,362,287,603.75","3,946,427,065.77","5,159,107,153.82","1,368,728,079.49","2,743,267,658.68","4,060,530,789.17","5,238,009,665.01","1,347,106,709.32","2,284,934,401.83","3,340,692,580.21","5,159,585,332.92","225,569,700.51","717,589,279.21","719,978,866.15","723,936,176.39","1,191,600.00"
经营活动现金流入小计,"79,760,096.96","285,595,716.92","534,682,635.84","886,027,833.32","116,915,759.59","137,035,162.34","138,414,155.86","154,856,771.79","28,465,487.56","31,205,500.21","55,884,121.75","149,200,608.93","1,307,098,470.93","1,584,553,769.50","1,621,175,822.99","1,724,241,803.14","323,562,483.49","368,747,721.80","380,110,531.10","610,593,317.42","154,751,302.26","259,742,772.91","437,990,661.83","559,086,714.64","125,180,219.13","267,224,103.82","380,150,284.85","500,590,000.59","125,341,609.92","261,378,542.61","600,491,484.05","762,614,748.70","86,655,190.56","303,787,586.39","400,578,995.07","510,576,343.97","68,260,234.64","142,945,755.47","213,408,409.61","287,349,773.61","36,336,271.86","58,137,175.98","90,579,885.80","142,179,000.39","210,396,213.99","646,217,935.85","880,502,794.36","1,069,096,955.21","265,874,211.00"
投资活动产生的现金流量净额,"-5,203,837.12","-56,048,092.62","5,485,218.78","64,612,461.17","-45,392,683.55","-44,265,833.01","-54,834,767.83","-31,604,421.25","-58,245,257.91","-109,290,752.85","12,908,495.51","-25,887,729.55","54,622,807.24","14,497,167.69","-267,376,731.44","12,790,085.89","9,439,354.51","25,167,740.53","29,013,594.93","22,024,616.84","-440,031,062.39","-310,891,779.74","-381,141,421.17","-196,649,216.20","-262,802,459.31","-419,267,207.03","-418,487,956.44","-225,196,622.60","-274,179,743.42","-285,190,336.56","-209,239,390.84","-471,115,670.51","128,009,674.43","64,395,476.55","16,510,856.33","322,249,754.22","-249,524,372.21","-175,989,386.66","-265,781,983.78","-305,559,896.49","78,869,307.20","208,541,860.69","137,251,335.70","995,023,668.04","218,499,175.66","278,611,255.14","306,459,268.20","308,142,877.96","-951,849.84"
购买商品、接受劳务支付的现金,"72,693,342.17","109,643,249.39","117,841,117.22","191,536,478.35","123,302,635.91","127,231,719.36","131,150,868.26","134,758,426.80","2,645,020.58","4,666,754.07","16,478,835.53","18,473,608.53","2,938,126.71","5,527,915.31","13,761,273.08","291,437,991.10","26,965,633.41","38,218,727.34","62,189,125.74","89,389,278.96","46,222,949.73","74,435,792.67","129,537,610.86","183,193,781.95","57,633,122.10","117,171,736.54","181,230,969.90","290,455,975.80","52,986,888.03","120,769,611.19","207,894,587.63","328,458,549.77","65,844,732.42","100,173,171.56","155,172,759.12","209,344,487.95","57,461,900.99","89,148,040.89","135,718,438.84","162,530,819.74","38,942,665.43","61,140,423.99","82,159,043.87","419,021,279.60","263,854,016.58","712,624,006.82","1,165,234,225.77","1,552,397,587.12","165,175,895.12"
吸收投资收到的现金,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"115,000.00","2,815,000.00","3,105,000.00",,,,,"3,000,000.00","3,000,000.00","3,200,000.00","3,200,000.00","300,000.00","10,191,250.00","12,395,000.00","12,395,000.00",,,,,
