科目,2007-03-31,2007-06-30,2007-09-30,2007-12-31,2008-03-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30
货币资金,"519,906,850.47","466,075,700.60","427,348,001.76","926,546,299.02","844,181,768.15","732,605,623.47","1,148,120,430.48","1,032,691,920.58","899,779,976.33","1,021,076,685.63","1,025,075,209.41","717,697,368.14","774,798,867.87","1,038,570,021.51","904,003,263.47","854,557,402.56","724,553,186.82","1,150,729,116.54","1,026,395,415.51","892,086,491.97","787,371,690.16","1,022,651,260.28","848,505,537.77","743,928,124.32","614,038,902.05","726,031,714.61","566,077,045.54","1,473,793,015.88","533,342,974.07","897,857,942.96","440,048,631.51","374,081,933.26","844,717,562.86","509,994,472.71","439,373,640.65","411,687,839.48","398,513,608.36","409,521,761.16","503,893,759.11","375,053,184.83","450,850,590.62","514,792,834.26","339,033,025.39"
短期借款,"329,587,402.37","682,106,368.28","646,635,718.73","653,926,190.00","872,768,500.00","950,312,321.00","886,019,217.80","986,371,561.17","850,776,765.00","727,033,560.00","842,802,820.00","854,926,555.86","1,031,450,500.00","1,064,601,690.00","1,138,840,876.00","1,258,011,429.57","1,090,646,036.63","1,135,306,442.88","1,206,689,118.86","1,247,975,048.75","1,200,407,478.31","1,256,790,406.31","1,123,405,240.33","1,051,307,955.90","1,090,437,806.50","1,108,396,467.76","1,236,177,546.07","1,224,015,914.24","1,400,621,468.82","1,682,545,906.00","1,812,653,455.00","2,050,518,130.00","2,168,723,300.00","1,806,560,450.00","1,754,019,650.00","1,572,727,600.00","1,882,000,000.00","1,580,000,000.00","1,350,000,000.00","1,680,000,000.00","1,590,000,000.00","1,640,000,000.00","1,561,000,000.00"
交易性金融资产,"16,793,219.55",,,,"3,161,600.00","298,113,833.49","301,215,420.09","308,274,698.96","336,227,703.06","221,319,992.81","224,633,336.85","389,804,349.20","368,023,888.32","266,629,270.64","291,553,428.46","325,340,761.62","312,425,751.56","180,875,712.59","203,751,060.34","144,976,979.60","142,849,635.09","265,916,546.95","215,740,663.92","123,354,630.77","124,262,919.32","71,501,302.05","126,886,964.92","22,669,982.11","505,000,000.00",,,,,,,,,,,,,,
交易性金融负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应收票据,"108,400,088.59","173,656,380.64","185,459,101.36","221,330,679.31","105,761,119.78","192,057,860.03","135,293,713.94","171,816,151.01","111,435,742.57","223,193,176.32","201,400,069.72","255,561,000.37","200,143,482.99","240,915,243.38","174,003,260.17","476,438,469.99","479,757,561.13","521,068,923.73","489,880,830.88","555,481,036.51","383,761,966.40","466,114,084.49","398,141,508.49","549,142,872.78","321,869,973.70","455,008,311.36","434,396,898.50","495,899,673.63","362,305,903.93","342,907,412.58","272,558,447.60","405,306,820.26","328,065,965.17","286,512,895.43","212,387,513.70","365,282,959.08","252,556,510.84","301,702,363.63","233,150,813.44","325,677,365.77","178,000,425.15","238,940,097.55","223,818,340.31"
应付票据,"42,133,144.47","114,389,079.58","96,491,447.94","74,983,280.55","35,987,401.66","127,551,231.47","171,620,232.86","130,834,693.54","213,538,268.59","369,256,358.72","324,489,610.06","75,245,123.41","97,308,471.41","182,377,615.65","115,085,729.05","226,820,276.70","286,298,429.91","216,174,951.11","260,212,806.78","295,410,246.91","284,595,723.94","320,203,598.21","351,635,372.11","335,613,503.72","248,965,819.49","342,644,435.52","310,860,894.19","193,633,037.89","154,048,127.72","171,226,781.56","202,065,564.57","213,100,373.78","240,011,864.23","219,127,799.73","241,155,386.87","298,523,364.64","333,317,015.83","364,952,953.02","300,931,467.50","271,995,995.68","295,057,270.79","337,130,209.60","349,147,234.03"
应收账款,"296,199,895.93","187,999,478.01","263,745,548.78","181,949,493.64","376,227,214.06","274,947,941.32","384,455,587.14","190,839,452.54","305,524,045.07","261,875,747.77","283,268,998.27","241,718,395.92","357,998,086.76","339,558,962.97","467,129,958.84","264,423,360.62","399,845,888.10","302,935,797.94","405,391,555.84","294,885,730.57","376,440,476.16","375,759,138.69","499,318,396.14","331,945,509.21","504,268,251.31","334,652,387.21","449,026,393.36","358,499,219.42","503,086,007.57","456,900,407.22","636,066,241.28","484,984,105.99","534,860,786.55","526,584,426.55","646,788,990.85","485,858,470.73","592,576,033.19","525,816,217.05","623,132,557.67","463,880,825.08","582,248,733.09","512,261,326.98","606,056,833.49"
应付账款,"248,995,414.87","275,053,681.21","265,545,212.43","277,345,727.40","317,209,825.30","325,157,855.34","268,938,437.56","216,880,372.12","198,622,923.95","190,129,902.22","170,369,887.44","254,751,600.37","279,776,189.97","293,180,541.30","262,595,854.74","295,489,348.37","293,782,425.74","286,690,854.43","290,272,148.41","334,471,713.24","436,727,544.16","353,073,396.64","400,185,627.46","373,572,024.45","357,250,355.07","363,716,468.61","385,915,620.10","401,515,797.93","418,782,757.39","395,273,241.87","456,197,354.92","401,025,889.45","367,145,360.82","399,313,713.60","426,361,480.35","562,054,047.72","480,221,351.86","433,241,679.76","489,322,022.14","508,022,959.72","560,041,978.31","573,264,680.73","594,875,630.77"
预付款项,"29,777,472.57","58,062,604.31","60,991,841.14","32,963,623.75","34,360,963.47","30,313,483.19","29,556,469.52","23,383,205.44","20,399,065.01","19,919,629.05","26,286,445.91","23,821,803.52","24,564,245.51","31,341,254.70","49,018,631.70","157,676,523.12","124,883,625.84","127,794,110.17","190,789,840.01","306,202,946.63","278,717,395.30","149,789,021.93","106,323,500.72","112,853,214.08","55,326,788.81","45,496,665.56","30,985,206.12","80,853,020.35","43,913,905.77","32,777,722.91","20,992,298.19","144,263,719.46","170,753,709.73","196,388,202.09","123,796,967.92","67,033,690.08","84,017,647.28","54,450,124.16","58,030,161.76","43,842,681.13","62,073,481.13","61,113,212.81","59,247,952.02"
预收款项,"8,543,378.52","14,107,092.31","9,761,150.00","26,058,304.98","5,290,437.10","7,917,675.99","4,264,346.41","30,618,734.04","5,290,660.76","3,728,831.48","2,929,121.01","21,195,882.21","31,181,697.97","17,069,618.42","10,241,010.76","43,638,512.31","22,397,506.39","24,936,416.93","12,746,155.17","33,327,789.88","32,640,269.40","26,104,519.40","13,397,562.39","55,549,658.16","17,184,463.34","41,513,188.62","37,760,544.32","58,788,728.50","46,665,352.87","46,951,648.74","50,642,793.87","51,850,499.31","45,961,729.90","62,341,099.32","56,362,989.07","60,456,942.24","71,832,670.01","71,381,873.20","66,897,700.19","79,108,828.29","65,938,360.41","74,913,879.80","80,920,230.32"
