科目,2007年1-3月,2007年1-6月,2007年1-9月,2007年度,2008年1-3月,2008年1-6月,2008年1-9月,2008年度,2009年1-3月,2009年1-6月,2009年1-9月,2009年度,2010年1-3月,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度
销售商品、提供劳务收到的现金,"420,639,522.87","914,794,684.47","1,309,769,595.80","1,973,160,753.55","448,282,212.53","836,335,462.02","1,178,821,616.95","1,472,422,177.14","276,999,705.38","444,386,473.19","622,817,496.24","828,924,224.21","193,893,297.41","445,882,995.87","668,876,248.19","916,424,483.60","209,654,572.48","495,661,630.24","742,689,843.16","1,011,706,608.54","159,193,314.28","381,974,611.61","591,738,082.04","858,590,419.70","185,662,875.98","435,139,992.76","664,326,190.84","944,771,780.31","193,282,785.93","463,403,896.34","683,471,371.17","944,373,506.37","203,814,445.65","489,926,942.69","737,210,003.56","973,633,698.20","183,407,531.39","461,037,296.21","696,070,116.85","1,159,664,276.86","417,027,328.57","826,456,178.06","1,232,451,703.67","2,136,416,901.03"
取得子公司及其他营业单位支付的现金净额,,,,,,,,"25,547,212.80",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"325,474,146.18",,"1,000,000.00","1,000,000.00",
收到的税费返还,746.37,746.37,746.37,,,,,,,,,150.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,"845,713.97","16,716.71",,,
支付其他与投资活动有关的现金,,,,,,,,"566,580.00","336,047.22",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
收到其他与经营活动有关的现金,"6,527,084.08","18,753,341.09","36,073,977.82","66,942,111.81","93,304,999.19","113,196,444.63","115,845,631.38","463,562,831.91","6,932,750.63","11,577,580.22","16,748,934.54","20,667,283.20","5,190,650.10","8,144,280.87","30,829,665.86","135,805,372.10","14,128,940.67","26,088,862.93","37,752,256.26","55,373,247.21","14,488,218.91","25,214,508.41","28,618,584.41","69,952,532.55","5,523,341.09","11,383,384.48","17,947,005.80","41,528,002.70","2,660,035.36","7,845,789.24","12,529,220.43","21,102,841.32","5,041,538.89","8,517,818.11","11,928,014.69","15,688,674.45","4,281,071.66","9,962,018.31","14,044,796.50","71,743,719.23","2,137,183.80","4,980,129.46","8,552,360.81","287,552,824.42"
投资活动现金流出小计,"7,000.00","45,944.00","178,153.00","456,863.87","1,390,545.75","1,567,590.88","1,893,155.57","28,040,548.37","1,267,218.03","2,255,550.29","3,030,968.01","4,092,023.47",,"1,331,373.30","1,823,030.26","2,842,454.04","25,924,579.27","27,453,255.30","28,744,580.23","25,889,356.40","11,874,683.16","172,204,435.24","282,450,518.01","471,770,275.00","278,800,326.91","354,017,505.83","425,591,121.21","583,459,353.47","138,341,745.20","310,599,667.20","421,597,012.94","561,534,673.81","111,825,578.47","393,200,773.80","512,127,503.74","675,229,389.21","151,495,936.67","444,916,932.86","630,569,394.28","1,046,518,409.41","20,319,216.93","45,779,609.45","76,176,957.17","90,310,802.59"
经营活动现金流入小计,"427,167,353.32","933,548,771.93","1,345,844,319.99","2,040,102,865.36","541,587,211.72","949,531,906.65","1,294,667,248.33","1,935,985,009.05","283,932,456.01","455,964,053.41","639,566,430.78","849,591,657.78","199,083,947.51","454,027,276.74","699,705,914.05","1,052,229,855.70","223,783,513.15","521,750,493.17","780,442,099.42","1,067,079,855.75","173,681,533.19","407,189,120.02","620,356,666.45","928,542,952.25","191,186,217.07","446,523,377.24","682,273,196.64","986,299,783.01","195,942,821.29","471,249,685.58","696,000,591.60","965,476,347.69","208,855,984.54","498,444,760.80","749,138,018.25","989,322,372.65","187,688,603.05","470,999,314.52","710,114,913.35","1,232,253,710.06","419,181,229.08","831,436,307.52","1,241,004,064.48","2,423,969,725.45"
投资活动产生的现金流量净额,"-7,000.00","-45,744.00","-145,953.00","-412,013.87","-1,390,545.75","-1,567,590.88","-1,893,155.57","-28,039,648.37","-1,267,218.03","-2,219,370.29","-2,965,933.01","-3,426,988.47",,"-1,331,373.30","-1,823,030.26","-2,837,894.04","-25,924,579.27","-27,453,255.30","-28,744,580.23","-25,889,356.40","-11,874,683.16","-86,633,311.96","-70,972,142.67","-59,482,064.04","-110,220,913.21","-105,090,201.73","-69,242,926.70","-144,367,971.04","-90,242.62","-27,925,350.98","3,194,865.10","-3,072,418.66","-438,707.21","-57,826,221.86","-20,837,418.53","85,010,682.06","-32,548,444.07","-71,200,200.49","-31,676,623.56","-326,491,013.00","107,117,264.99","81,838,378.97","51,629,044.07","38,309,885.36"
购买商品、接受劳务支付的现金,"368,847,342.03","833,335,481.39","1,216,711,056.35","1,843,998,430.16","291,851,153.31","672,333,114.10","1,019,435,576.98","1,658,000,860.75","216,567,198.03","357,095,988.06","535,983,638.16","674,019,857.07","167,191,493.92","367,159,189.47","573,055,392.19","788,506,492.65","205,484,830.32","440,142,319.29","680,535,125.02","880,011,146.37","136,931,137.79","308,452,927.22","499,447,429.62","693,158,324.03","151,256,004.57","335,821,552.32","562,698,808.78","797,524,822.32","190,014,718.81","410,355,103.53","633,143,913.65","854,743,344.75","197,069,791.29","389,346,426.61","647,599,594.27","941,378,345.52","153,262,832.90","338,320,550.06","573,424,075.26","1,044,143,383.54","387,618,075.86","750,740,867.14","1,190,594,367.07","2,021,676,589.36"
吸收投资收到的现金,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"98,000,000.00","98,000,000.00"
