科目,2008-12-31,2009-12-31,2010-12-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30
货币资金,"5,937,754.53","19,196,390.83","38,972,730.03","20,355,692.49","241,880,299.72","262,668,578.56","223,951,606.38","208,987,849.03","198,149,525.54","207,186,460.72","206,949,832.20","181,035,966.15","178,407,032.33","193,006,271.30","193,926,121.95","182,013,047.65","176,476,096.83","206,457,052.46","211,120,366.35","232,792,038.34","244,343,000.20","298,620,462.79","506,778,648.36","283,029,271.59","282,523,941.90","422,966,446.26","376,629,429.52","322,015,051.60","335,763,159.21","413,968,358.47","179,104,150.37","107,488,480.35"
短期借款,,"10,000,000.00","10,000,000.00",,,,,,,,,,,,,,,,"17,600,000.00","31,550,000.00","25,000,000.00","25,000,000.00","34,930,000.00","5,000,000.00","8,000,000.00","8,000,000.00","8,000,000.00","8,000,000.00","10,000,000.00","10,000,000.00","10,000,000.00","15,000,000.00"
交易性金融资产,,,,,,,,,,,,,,,,,,,,,,,"4,900,000.00",,,,,,,,,
交易性金融负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应收票据,"1,382,963.20","2,647,586.00","7,805,441.00","9,951,181.05","8,650,456.42","28,554,731.60","24,833,000.00","24,896,778.26","28,788,458.22","19,370,814.63","17,512,816.00","12,348,120.00","14,782,880.00","18,156,836.21","10,145,036.21","6,609,839.09","7,165,767.64","28,647,335.56","16,037,837.08","13,303,793.67","6,099,899.38","8,417,291.18","2,830,025.45","970,850.00","10,026,090.00","8,976,507.03","13,625,408.81","11,862,556.06","6,881,729.21","5,314,977.26","11,032,891.85","9,291,850.07"
应付票据,,,,,,"19,000,000.00","18,000,000.00","22,105,656.22","20,105,656.22","8,000,000.00","6,000,000.00","8,000,000.00","7,200,000.00","7,400,603.13","6,200,603.13","2,000,000.00",,"7,824,685.00","13,527,717.19","6,703,032.19","1,000,000.00",,,,,,,,,,,
应收账款,"6,521,640.27","28,265,787.63","40,586,822.84","76,074,906.03","54,353,886.08","77,703,881.61","87,560,581.85","90,019,429.16","106,182,712.67","105,210,786.88","100,755,508.28","101,505,163.14","104,614,610.25","101,931,917.22","109,708,423.39","124,051,717.31","141,685,162.54","127,631,021.93","171,987,141.56","166,840,082.86","171,627,202.10","188,549,255.99","216,620,715.54","297,143,759.29","302,511,668.73","244,402,447.20","227,534,600.32","213,560,634.60","207,709,814.87","222,736,565.18","205,719,960.86","207,406,447.06"
应付账款,"11,100,537.83","9,753,419.41","17,278,840.23","30,313,839.49","9,527,244.01","48,215,138.42","36,528,704.10","40,191,637.85","36,730,521.49","35,612,510.99","35,637,922.77","28,555,856.59","30,091,244.14","24,272,999.75","25,510,432.83","34,219,135.08","42,346,260.94","33,478,415.20","47,082,213.15","31,207,033.83","33,000,597.81","14,933,051.69","39,078,457.68","46,645,263.62","47,891,954.72","51,912,772.61","46,435,109.12","47,674,673.72","33,532,642.54","72,595,041.71","75,408,503.65","50,531,411.97"
预付款项,"1,023,858.59","336,083.42","89,821.28","920,042.00","2,699,015.09","2,224,674.28","1,191,858.51","4,368,891.26","7,464,027.28","1,410,293.38","2,301,102.27","1,722,541.18","1,690,761.56","1,721,978.49","2,667,451.17","3,668,267.84","1,976,861.02","3,161,627.82","11,434,187.07","12,043,106.41","11,088,017.92","4,450,503.14","26,419,411.70","9,196,787.75","12,769,529.67","11,252,712.74","14,495,352.42","31,365,600.42","13,989,025.73","18,405,003.51","19,776,127.69","31,868,444.56"
预收款项,"1,477,680.38","2,302,500.70","460,404.08","331,069.79","668,838.25","2,792,880.39","2,562,627.05","892,845.86","6,248,361.71","1,508,907.25","1,150,018.44","1,586,333.35","2,381,706.93","1,385,696.41","2,787,576.93","8,698,115.03","1,879,535.97","4,327,367.39","27,061,278.78","25,562,114.78","30,642,202.94","13,163,083.07","26,896,111.02","40,075,027.48","48,969,413.79","23,973,749.44","34,314,329.69","25,378,938.82","33,213,223.92","8,564,220.71","15,324,203.85","14,521,646.83"
其他应收款,"5,039,696.18","12,625.45","571,900.00","792,737.25","886,310.17","660,995.60","1,234,566.30","1,489,104.03","2,297,555.12","1,393,222.71","3,558,534.91","3,456,792.16","3,489,609.37","2,469,230.88","2,814,762.29","3,317,481.00","3,126,565.21","2,641,458.41","23,047,766.58","11,473,903.32","14,346,965.49","14,388,058.18","10,817,783.27","12,098,297.97","11,647,759.77","8,033,059.36","10,807,685.64","10,650,090.11","10,581,651.53","9,972,648.05","12,731,600.26","13,667,014.99"
应付职工薪酬,"293,728.02","1,538,541.84","1,273,562.62","561,268.93","807,573.58","3,754,729.76","2,372,824.65","2,140,337.91","2,062,972.11","4,773,923.79","3,816,859.15","2,162,131.44","2,176,070.43","4,371,798.00","3,841,779.24","3,777,609.19","3,462,545.44","6,311,407.07","6,953,488.04","4,853,797.01","4,758,713.11","11,890,940.59","10,693,888.85","8,212,814.71","7,735,633.72","18,740,188.05","14,836,924.56","10,006,915.84","8,165,263.53","15,893,817.85","13,211,302.61","8,294,711.68"
应收关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应交税费,"1,389,559.81","3,295,861.41","3,733,898.30","5,817,283.94","3,098,529.45","9,991,464.22","1,922,005.18","-1,286,267.40","-466,515.43","13,950,534.07","11,956,072.32","901,596.43","848,824.65","3,714,757.77","5,502,257.58","6,907,652.22","934,952.00","8,690,502.22","5,602,166.57","7,614,840.55","11,563,883.69","33,124,517.43","115,262.81","17,888,033.09","3,494,744.82","43,402,948.48","28,829,951.75","33,307,658.17","44,742,115.32","47,916,083.82","34,533,831.57","38,698,674.10"
