科目,2007年度,2008年度,2009年度,2010年1-3月,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度,2018年1-3月
一、营业收入,"1,520,073,901.12","1,814,733,941.77","2,050,240,306.90","571,890,210.21","1,318,978,917.11","2,055,318,929.68","3,078,626,430.91","784,312,089.13","1,783,826,563.36","2,644,007,803.39","3,716,939,533.92","886,247,062.18","1,953,784,038.41","3,155,926,488.26","4,626,647,073.31","1,079,956,902.83","2,362,323,385.30","3,615,257,306.26","5,590,897,296.35","1,263,440,464.51","2,622,720,138.60","4,049,637,406.78","6,337,587,606.06","1,688,588,610.79","3,848,408,410.17","6,141,457,962.55","9,628,636,706.95","1,895,934,125.53","4,432,782,628.75","6,738,669,543.49","10,915,022,294.54","1,910,153,019.01","4,473,213,522.09","7,014,963,627.22","11,295,196,169.56","2,262,891,334.34"
二、营业利润,"53,471,576.09","65,802,649.65","69,022,855.79","19,944,054.31","42,519,117.01","70,659,676.25","91,360,060.03","26,454,915.55","59,732,041.98","107,041,684.68","151,375,326.02","42,526,433.12","95,607,277.01","145,740,776.36","275,980,797.19","64,440,999.78","178,992,836.75","261,633,372.08","434,765,415.75","88,615,480.98","241,232,444.80","376,437,460.02","629,519,247.65","85,539,270.76","247,565,098.95","477,481,030.37","784,830,176.68","129,474,213.01","346,226,876.21","569,216,878.91","857,035,521.16","95,231,503.12","227,852,341.68","241,164,841.26","-182,326,946.84","96,389,630.41"
减:营业成本,"1,353,933,979.94","1,590,042,751.71","1,807,508,356.56","505,856,377.67","1,181,830,164.51","1,842,326,677.07","2,766,469,171.10","701,574,228.31","1,604,146,669.31","2,345,938,387.86","3,267,001,717.55","752,327,470.63","1,656,368,513.38","2,698,298,835.60","3,895,056,741.85","898,369,437.14","1,941,966,815.19","2,988,092,927.51","4,526,524,559.73","1,045,045,517.50","2,118,918,798.40","3,274,874,921.11","5,069,395,282.87","1,419,502,456.97","3,227,167,395.29","5,078,813,583.64","7,898,508,124.84","1,535,806,159.78","3,656,680,236.38","5,510,893,728.81","8,937,157,244.37","1,584,817,088.75","3,804,364,559.47","5,988,756,040.82","9,915,791,898.82","1,927,478,187.23"
加:补贴收入,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
营业税金及附加,"20,191,741.19","26,493,021.54","23,882,430.26","5,871,228.32","13,134,989.67","19,735,439.97","31,476,439.17","8,035,840.45","18,308,463.75","28,635,108.75","49,005,494.49","14,116,890.69","32,005,089.49","47,512,775.94","63,197,471.70","8,384,635.30","20,619,609.07","30,977,490.74","56,550,220.82","6,545,687.64","20,522,188.10","26,491,413.12","35,449,093.57","14,469,047.74","30,665,646.29","46,465,803.42","59,874,905.51","12,287,584.62","22,472,276.84","35,626,065.96","65,742,652.94","13,147,285.18","27,343,197.20","42,377,389.83","67,728,750.40","10,496,680.15"
营业外收入,"1,307,531.24","15,790.08","1,891,574.74","85,104.93","85,316.93","307,512.96","365,384.65","224,500.00","258,336.54","448,438.99","1,339,736.78","42,975.01","194,593.26","392,986.60","2,582,323.37","1,007,761.89","1,063,951.04","2,300,461.58","27,171,431.17","204,399.13","648,404.78","2,890,782.10","4,419,158.98","2,229,843.66","16,102,691.10","23,018,493.82","36,734,117.85","7,828,227.19","18,072,555.19","26,988,375.10","33,169,040.39","3,503,836.74","26,486,378.03","38,673,614.27","135,324,473.38","2,376,707.43"
销售费用,"75,586,017.12","105,256,690.86","120,660,498.39","28,682,124.35","65,232,823.57","99,358,339.95","152,812,135.43","36,424,409.33","85,006,060.90","134,000,876.02","217,650,462.78","59,667,096.51","135,812,915.23","212,753,489.23","317,897,737.86","77,353,679.16","165,682,389.45","255,805,026.23","419,741,421.70","93,424,869.04","192,151,897.39","300,074,658.98","474,877,074.92","115,613,665.81","233,846,667.12","386,590,199.55","584,790,443.30","139,803,862.39","278,399,697.74","420,114,283.50","634,640,694.93","142,018,758.00","278,238,042.79","439,259,740.74","660,951,645.18","153,287,207.60"
减:营业外支出,"130,620.69","739,371.50","252,334.19",,"108,400.00","258,400.00","373,055.50","1,000,000.00","1,162,865.56","1,336,808.58","1,290,711.17","22,000.00","53,750.24","59,056.01","944,078.82","8,540.50","144,117.67","216,779.98","2,468,622.41","74,535.39","1,848,937.22","2,394,005.37","2,820,880.79","186,962.53","278,500.16","1,074,856.97","5,005,251.69","1,011,152.26","3,050,696.83","3,730,479.45","4,071,200.87","255,806.91","4,003,855.76","4,423,452.53","55,356,302.04","138,800.63"
管理费用,"21,096,346.61","35,612,812.07","33,391,361.87","9,009,201.63","17,556,645.38","27,463,850.61","45,690,748.08","11,334,051.05","23,640,863.91","38,557,103.36","62,613,837.37","17,999,605.50","40,831,198.28","63,601,139.74","93,723,830.76","30,545,779.21","60,318,197.74","88,650,212.10","127,861,604.80","30,206,172.01","57,996,931.87","83,802,132.36","126,632,084.33","49,151,373.43","97,070,383.34","142,922,098.94","220,874,593.68","66,492,746.54","140,279,430.07","198,104,373.13","285,645,613.89","67,986,502.30","135,704,860.57","221,190,120.17","320,276,614.70","79,778,928.48"
其中:非流动资产处置净损失,"120,034.19","219,371.48","252,334.19",,,,"162,655.50",,"102,640.14","274,583.16","223,305.18",,"21,200.00","21,200.00","32,413.58",,"3,434.00","23,155.73","168,553.48","43,149.20","1,779,260.15","1,856,367.26","2,108,845.26",,"176,289.13","197,695.71","517,542.56","201,203.92","471,564.09","561,023.33","516,297.61","29,280.14","21,174.09","2,290.95",,
堪探费用,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
