科目,2007年1-3月,2007年1-6月,2007年1-9月,2007年度,2008年1-3月,2008年1-6月,2008年1-9月,2008年度,2009年1-3月,2009年1-6月,2009年1-9月,2009年度,2010年1-3月,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度,2018年1-3月,2018年1-6月,2018年1-9月,2018年度,2019年1-3月
销售商品、提供劳务收到的现金,"112,667,845.03","289,314,103.64","452,918,318.46","608,336,857.12","152,937,513.72","343,406,407.23","503,947,495.03","642,343,284.64","62,652,831.40","157,838,884.02","282,597,284.56","454,964,245.24","192,271,360.29","507,897,224.37","749,768,921.25","1,328,230,926.53","499,153,410.14","922,212,581.99","1,379,906,450.05","1,913,938,331.94","459,512,036.31","950,469,932.58","1,545,685,118.81","2,215,471,709.24","514,866,107.71","1,101,345,725.89","1,764,171,499.02","2,642,560,415.15","851,344,802.16","1,687,693,834.33","2,671,416,983.91","3,663,774,240.38","1,076,674,089.49","2,040,548,589.32","3,059,606,442.52","4,079,329,504.80","1,121,559,607.69","2,331,921,441.48","3,644,196,780.25","5,349,268,581.84","1,123,655,598.63","2,526,426,377.72","3,939,953,264.82","5,568,793,782.80","1,624,448,381.44","2,986,120,254.24","4,493,809,549.34","6,208,502,175.92","1,483,288,098.36"
取得子公司及其他营业单位支付的现金净额,,,,,,,,,,,,,,"55,074,680.70","55,716,225.00","62,138,021.13",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
收到的税费返还,,"215,960.76","570,337.86","2,085,042.66",,,,"1,535,065.20",,"17,325.00","17,325.00","17,325.00",,,,,,"11,663,608.24","11,663,608.24","11,663,608.24","32,218.04","32,218.04","148,713.10","143,713.19",,,,,,"3,875,799.46","3,875,799.46",,,,,,,,,"8,465,252.22",,,,,,,"7,702,834.12","12,345,870.36","12,014.28"
支付其他与投资活动有关的现金,,,,,,,,,,,,,"11,390,669.70","11,390,669.70","11,390,669.70","11,390,669.70",,,,,,,,,,,,,,,,,,,,,,,,,,"57,873,352.71","57,873,352.71","57,873,352.71",,,,,
收到其他与经营活动有关的现金,"3,095,060.63","6,944,610.63","13,418,372.81","29,437,357.83","3,557,462.75","11,129,967.14","21,312,028.63","4,548,741.07","3,661,426.40","8,017,310.91","12,148,784.19","16,239,648.41","7,083,928.08","8,940,989.75","12,722,247.93","23,874,833.31","7,029,278.11","17,498,746.81","22,666,552.92","16,711,466.87","4,243,532.08","14,787,003.54","20,434,603.01","27,344,135.54","60,245,623.11","11,678,475.19","21,894,927.89","51,137,289.78","2,227,091.26","14,309,449.11","19,396,662.19","16,864,757.67","2,448,658.86","5,302,945.23","8,389,196.69","10,686,479.93","2,009,958.80","1,182,517.12","11,905,394.84","13,247,971.11","5,511,730.14","10,852,642.45","39,250,703.97","22,316,984.66","6,747,433.38","12,543,180.82","59,194,165.71","27,291,559.57","3,688,635.26"
投资活动现金流出小计,"4,340,311.36","11,425,157.10","15,560,616.10","31,090,452.82","2,138,783.00","7,644,572.60","9,653,062.60","17,200,595.46","1,168,085.00","5,104,058.00","10,249,282.57","16,548,225.57","136,399,484.78","195,279,659.14","259,704,452.03","368,296,379.89","35,691,317.65","91,153,759.40","187,032,934.87","371,932,707.50","143,895,148.49","293,377,429.52","378,141,284.94","628,207,112.19","124,849,416.56","195,835,898.13","260,469,702.13","459,992,618.02","56,028,093.23","135,483,941.31","223,431,228.37","332,236,532.66","72,852,994.12","273,331,573.33","370,767,925.48","464,467,333.32","55,592,799.49","95,251,105.06","211,190,154.95","347,561,231.02","159,783,692.49","437,507,055.62","601,496,613.95","720,786,266.01","77,825,692.54","400,845,747.87","552,729,883.22","671,312,588.62","164,990,999.06"
经营活动现金流入小计,"115,762,905.66","296,474,675.03","466,907,029.13","639,859,257.61","156,494,976.47","354,536,374.37","525,259,523.66","648,427,090.91","66,314,257.80","165,873,519.93","294,763,393.75","471,221,218.65","199,355,288.37","516,838,214.12","762,491,169.18","1,352,105,759.84","506,182,688.25","951,374,937.04","1,414,236,611.21","1,942,313,407.05","463,787,786.43","965,289,154.16","1,566,268,434.92","2,242,959,557.97","575,111,730.82","1,113,024,201.08","1,786,066,426.91","2,693,697,704.93","853,571,893.42","1,705,879,082.90","2,694,689,445.56","3,680,638,998.05","1,079,122,748.35","2,045,851,534.55","3,067,995,639.21","4,090,015,984.73","1,123,569,566.49","2,333,103,958.60","3,656,102,175.09","5,370,981,805.17","1,129,167,328.77","2,537,279,020.17","3,979,203,968.79","5,591,110,767.46","1,631,195,814.82","2,998,663,435.06","4,560,706,549.17","6,248,139,605.85","1,486,988,747.90"
投资活动产生的现金流量净额,"-1,177,142.08","64,742,325.75","113,883,128.76","111,680,544.25","69,927,081.57","221,253,612.70","257,340,503.56","250,500,460.29","-1,136,023.63","112,778,363.66","248,483,405.69","315,853,692.65","-136,304,694.68","-2,970,047.66","70,884,472.63","35,574,364.52","-35,509,474.05","102,271,860.92","196,494,697.68","15,684,000.45","-140,448,889.45","-193,195,348.70","5,115,597.88","-238,048,246.82","-121,647,546.97","-125,258,654.70","-116,492,533.57","-313,711,374.29","-55,224,542.35","-30,603,593.44","45,376,887.38","-47,559,205.97","-71,324,197.43","-258,629,356.17","49,596,899.94","-38,262,574.58","-39,316,923.51","-61,428,266.97","179,226,562.19","79,959,746.90","-214,980,032.34","-403,001,124.44","-190,282,429.92","-284,021,432.88","-59,455,161.76","-327,156,854.04","-194,736,772.42","-152,837,991.73","-152,218,881.24"
购买商品、接受劳务支付的现金,"85,426,905.19","175,790,813.12","294,599,757.45","411,244,449.53","148,676,609.96","273,014,367.67","404,237,845.18","495,005,093.46","41,028,835.11","144,297,101.69","245,899,320.56","331,903,018.70","86,078,439.78","249,663,592.53","387,434,098.37","745,760,675.91","315,522,706.81","618,566,027.66","894,589,812.30","1,131,610,016.99","254,314,658.09","485,432,983.60","821,373,237.61","1,178,285,603.33","309,177,214.97","647,315,702.75","1,150,043,455.56","1,693,751,197.57","613,806,717.77","1,209,854,015.36","1,894,987,174.11","2,491,774,735.92","700,851,477.50","1,358,181,068.65","2,055,531,395.97","2,762,810,435.52","788,549,634.42","1,598,027,050.38","2,478,820,020.37","3,375,697,280.60","999,498,323.58","1,989,820,617.36","2,970,461,694.16","4,063,579,915.61","1,103,303,753.04","2,178,561,387.00","3,299,873,544.47","4,624,607,331.36","1,100,304,704.69"
吸收投资收到的现金,,,,,,,,,,,,"17,640,000.00","16,170,000.00","32,830,000.00","49,980,000.00","49,980,000.00","9,800,000.00","9,800,000.00","9,800,000.00","9,800,000.00","49,000,000.00","49,000,000.00","49,000,000.00","49,000,000.00",,"49,000,000.00","49,000,000.00","49,000,000.00","19,200,000.00","19,200,000.00","48,000,000.00","48,000,000.00",,,,,,,,,,,,,,"30,000,000.00","30,000,000.00","30,000,000.00",
