科目,2007年1-3月,2007年1-6月,2007年1-9月,2007年度,2008年1-3月,2008年1-6月,2008年1-9月,2008年度,2009年1-3月,2009年1-6月,2009年1-9月,2009年度,2010年1-3月,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度
一、营业收入,"66,712,887.99","157,987,540.74","260,160,368.03","373,736,702.13","104,902,187.74","222,005,821.66","343,673,437.78","452,781,886.71","75,747,017.50","201,908,281.44","330,723,978.36","505,519,295.65","110,812,959.57","249,186,219.61","414,247,935.45","592,451,115.71","139,831,244.15","315,365,497.59","494,730,602.54","663,794,186.05","158,366,171.64","326,035,747.82","507,418,470.56","650,877,047.32","136,060,503.70","294,422,825.47","446,820,408.85","590,189,215.54","123,659,675.65","322,062,298.24","484,372,718.36","592,143,338.41","112,959,506.33","267,305,994.00","427,560,650.71","608,148,463.03","144,375,307.78","353,812,043.75","533,358,806.06","696,057,727.01","147,163,696.37","387,054,178.32","600,528,993.60","804,883,947.15"
二、营业利润,"-1,777,946.36","1,031,550.52","4,849,230.33","7,129,425.53","2,077,283.37","5,677,546.78","6,452,082.80","6,357,676.25","-6,137,366.64","-262,103.43","6,862,371.26","17,516,808.77","2,353,064.62","7,965,145.18","13,862,386.18","14,769,034.38","3,022,113.16","5,639,493.56","8,613,909.66","-262,025.22","-5,282,645.16","-1,521,036.34","4,721,915.30","10,408,305.30","3,696,797.37","6,752,418.12","10,553,432.89","17,601,813.67","4,891,886.33","16,094,286.19","22,213,012.07","19,603,476.83","5,047,187.93","14,083,966.90","25,477,340.06","29,725,517.25","7,456,640.04","25,536,174.30","44,450,686.00","39,717,858.60","7,694,209.44","24,233,513.41","37,544,704.87","38,130,854.11"
减:营业成本,"47,761,905.41","118,440,074.30","197,038,587.08","281,909,308.39","77,802,767.76","170,900,613.52","264,946,820.49","343,725,505.03","59,358,149.64","154,940,293.76","248,791,233.83","377,764,385.18","84,780,355.65","187,927,071.11","322,892,212.04","471,090,425.77","116,940,544.77","263,782,695.89","413,622,494.33","553,337,744.41","138,285,643.79","274,950,788.59","413,200,842.76","512,817,416.74","105,070,133.75","224,288,941.65","338,743,344.76","444,425,060.56","95,268,276.13","249,219,196.61","368,415,655.51","438,231,055.91","83,007,065.58","197,359,368.61","312,698,877.64","455,870,494.53","114,691,295.77","264,412,905.05","393,126,105.74","513,831,937.88","113,067,520.95","301,366,337.65","466,728,207.61","632,608,268.88"
加:补贴收入,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
营业税金及附加,"150,845.55","695,181.12","818,855.95","1,443,975.56","217,881.42","643,656.05","1,121,887.17","1,789,049.44","21,695.90","808,143.03","1,332,735.25","2,367,643.15","56,931.88","1,070,129.98","1,727,437.16","2,761,063.73","262,220.46","2,170,668.83","3,069,242.58","4,687,283.98","588,550.67","1,486,461.52","2,957,993.40","3,826,927.76","475,753.75","1,641,859.75","3,232,885.97","4,508,619.95","964,156.72","2,271,156.99","3,586,234.93","5,011,202.69","467,476.24","1,879,873.18","3,428,639.90","5,023,262.25","996,372.50","2,790,936.40","4,063,158.60","5,789,621.34","1,413,098.33","3,380,869.40","5,158,313.72","6,986,048.81"
营业外收入,,"204,359.00","304,359.00","1,470,519.10","273,226.74","366,001.31","366,001.31","1,413,742.51","1,566,664.66","3,656,918.16","3,724,552.50","8,113,610.93","422,277.05","1,087,769.17","3,506,569.17","5,914,701.10","144,547.35","156,091.96","556,241.96","7,353,809.52","2,789,863.57","2,711,489.74","2,941,421.32","7,620,348.76","205,869.92","914,491.42","1,235,926.42","4,746,655.32","993,666.07","1,323,283.38","3,247,757.09","5,584,227.46","243,674.76","916,785.91","1,786,185.91","5,503,827.42","701,460.00","1,783,417.94","1,898,455.00","5,326,219.21","13,660.14","1,137,568.32","1,172,568.77","2,486,925.13"
销售费用,"7,894,999.58","11,741,492.21","18,705,513.32","30,959,259.38","10,396,225.88","18,339,724.94","24,984,462.61","34,410,666.72","7,238,062.53","14,946,060.56","24,220,258.27","34,780,444.16","9,960,777.74","18,553,565.97","23,967,203.91","31,973,991.15","7,000,119.36","14,721,888.94","21,725,582.06","32,908,693.45","8,989,532.15","16,779,372.22","30,436,058.95","41,987,394.34","8,504,403.51","22,339,909.16","33,505,027.94","38,843,892.39","7,626,269.15","17,447,288.49","29,390,215.38","39,960,063.65","8,225,023.40","17,168,457.49","28,454,622.43","40,153,379.49","9,380,682.71","24,471,339.88","33,807,455.85","49,866,273.15","11,131,826.06","22,672,174.33","33,447,326.80","45,427,007.94"
减:营业外支出,"168,145.07","336,916.60","826,083.30","754,073.75","99,379.98","99,379.98","138,175.34","199,916.54","793,927.34","868,737.56","902,705.84","1,013,486.21","-39,776.95","74,044.03","287,427.71","314,522.79","804,305.35","972,760.57","1,567,163.05","1,605,124.25","17,318.60","316,434.88","359,734.88","922,947.97","41,879.34","266,889.07","290,349.61","836,617.77","110,236.31","140,749.13","1,078,601.12","1,853,551.36","68,546.89","111,873.72","152,387.24","3,191,892.21","24,730.04","346,551.89","277,157.92","3,184,629.67","46,870.41","123,778.96","181,974.05","334,774.51"
管理费用,"13,006,240.13","24,605,998.43","36,118,867.89","56,086,193.51","12,730,651.72","25,059,015.27","43,194,431.76","60,699,537.25","14,168,410.01","27,001,810.50","43,449,781.17","63,787,950.25","13,787,559.93","29,298,148.61","43,848,486.71","64,139,981.52","11,690,215.90","26,270,302.86","42,967,492.23","67,259,390.08","14,428,230.36","30,081,153.17","50,365,745.93","74,260,949.00","16,644,823.53","35,527,912.63","54,800,682.69","76,157,141.26","13,617,298.21","30,828,584.71","52,022,194.68","74,782,430.41","14,701,884.35","31,250,538.64","50,967,916.79","73,459,742.52","11,112,646.18","29,665,365.03","50,998,446.94","82,632,877.13","13,323,340.25","31,766,615.66","51,825,136.67","79,165,823.42"
其中:非流动资产处置净损失,,,,"684,221.80",,,,,,,,"892,605.06",,,,"188,693.95",,,,,,"307,934.88",,"859,912.93",,,,"377,617.77",,,,"1,756,329.12",,,,,,,,"2,525,186.67",,,,
