科目,2007年1-3月,2007年1-6月,2007年1-9月,2007年度,2008年1-3月,2008年1-6月,2008年1-9月,2008年度,2009年1-3月,2009年1-6月,2009年1-9月,2009年度,2010年1-3月,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度,2018年1-3月,2018年1-6月
一、营业收入,"2,674,508,868.78","5,942,165,803.36","9,291,651,689.88","12,441,655,068.96","2,586,605,818.12","6,507,299,487.28","9,732,832,663.01","12,389,728,489.76","1,831,023,521.29","4,555,055,200.71","7,960,284,521.23","11,771,074,202.80","3,072,252,860.33","7,192,158,208.16","11,623,292,254.17","16,156,141,758.66","3,862,742,989.77","8,448,442,593.77","13,632,538,501.77","18,924,916,397.33","3,606,622,189.43","8,487,358,583.01","13,534,367,071.98","19,165,350,185.82","4,145,786,872.94","9,898,427,745.26","14,699,557,608.32","20,812,306,832.72","3,467,603,064.27","9,223,895,254.58","14,969,162,525.63","21,431,027,531.25","4,182,145,856.01","10,285,820,198.83","17,394,567,290.21","26,834,901,327.57","6,100,706,188.17","11,079,045,293.75","15,900,480,937.78","21,827,961,681.62","2,317,531,362.98","5,742,549,667.67","10,273,962,137.34","17,736,084,000.49","3,778,197,130.89","9,029,204,697.85"
二、营业利润,"82,789,453.70","186,708,986.03","319,297,489.02","540,413,672.78","102,790,590.66","236,053,824.17","295,572,200.94","270,032,699.60","-11,815,543.90","70,280,428.24","167,046,201.96","339,427,722.85","87,022,825.14","215,241,172.28","387,004,455.80","540,374,398.39","109,456,852.31","243,701,867.25","332,193,024.83","511,464,622.08","35,652,107.72","140,139,425.74","286,170,658.17","350,122,890.83","369,095.58","76,467,216.80","169,722,175.32","383,605,029.23","-4,551,102.01","148,316,263.12","255,443,877.34","463,052,203.95","96,575,285.21","307,457,382.37","647,470,121.45","1,158,149,186.99","112,760,606.33","197,149,890.95","-168,817,729.83","-1,570,562,015.62","-116,164,116.06","-8,860,179.14","438,779,633.31","821,182,629.33","-18,722,973.80","84,315,852.88"
减:营业成本,"2,364,348,167.18","5,230,423,837.87","8,160,769,547.90","10,816,598,285.36","2,277,919,272.32","5,828,935,404.58","8,736,038,701.31","11,051,240,644.46","1,642,222,879.75","4,051,055,909.26","7,060,363,117.78","10,277,577,065.89","2,715,512,312.64","6,346,069,138.72","10,213,890,205.54","14,078,029,808.57","3,438,656,435.80","7,528,262,435.12","12,177,032,181.37","16,671,637,208.81","3,243,013,463.71","7,562,059,949.53","12,013,788,923.48","16,795,845,419.83","3,740,485,806.33","8,858,277,272.15","13,097,051,721.94","18,214,234,582.13","3,094,723,944.06","8,141,913,054.46","13,162,436,455.13","18,450,539,963.42","3,641,395,602.52","8,759,245,543.01","14,686,250,633.84","22,233,864,503.14","5,260,922,089.52","9,447,075,100.79","13,856,893,979.61","19,884,954,686.91","2,079,901,105.16","4,967,736,805.37","8,236,370,607.25","14,411,523,368.01","3,334,457,429.10","7,890,056,097.92"
加:补贴收入,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
营业税金及附加,"16,360,707.73","37,511,753.93","58,586,605.51","77,158,795.12","14,391,800.82","25,996,826.06","38,448,588.92","51,462,163.44","13,617,310.68","30,552,277.35","46,215,067.38","66,027,199.41","20,942,626.13","45,100,451.32","66,617,895.36","92,969,072.81","21,672,473.35","40,473,254.58","66,380,953.17","103,033,371.63","31,802,319.33","54,854,027.92","86,711,582.76","116,938,060.19","34,003,796.75","80,702,110.96","110,665,432.90","156,537,399.08","31,938,189.17","76,207,949.33","114,877,383.84","170,966,816.25","30,037,248.53","73,452,982.78","100,966,410.23","153,814,182.48","20,993,857.51","47,600,492.91","69,849,320.18","120,939,112.68","24,859,612.91","57,138,835.09","88,363,926.86","130,081,231.32","22,245,400.45","57,329,291.56"
营业外收入,"4,132,204.65","18,417,369.06","29,410,431.64","39,022,513.53","55,714,191.13","64,238,831.14","67,514,769.12","98,329,389.23","2,665,004.19","8,809,471.80","21,686,279.55","37,473,020.05","2,905,416.38","8,317,469.02","11,814,363.31","37,761,236.33","3,206,473.61","13,911,690.73","24,488,393.95","76,082,897.34","5,196,138.13","13,173,137.54","87,082,836.13","181,278,177.77","23,133,608.93","65,262,944.04","70,318,822.49","156,765,373.29","19,105,564.26","40,731,881.09","75,485,618.14","158,390,793.36","5,303,666.75","24,938,083.67","69,583,554.48","147,583,388.68","10,378,599.22","85,546,818.54","116,114,691.67","192,451,990.77","17,487,472.85","6,842,667.52","37,341,114.96","20,240,769.62","3,239,116.21","4,178,455.92"
销售费用,"124,775,272.15","293,689,041.22","463,698,148.43","620,775,613.24","124,062,763.72","261,126,130.03","401,573,524.72","554,879,356.05","100,861,403.65","236,295,723.16","406,074,570.56","586,336,245.88","150,685,412.26","351,931,755.02","566,618,036.55","806,689,882.99","184,288,616.25","416,378,423.19","662,475,237.08","940,515,674.54","177,696,530.40","417,888,385.20","673,792,941.58","1,066,733,921.79","201,943,192.89","489,612,651.85","776,043,124.54","1,152,592,944.96","219,900,348.67","504,261,674.54","828,571,383.54","1,246,995,971.37","226,117,124.84","573,765,314.11","1,040,416,436.00","1,708,275,856.53","389,760,823.99","736,799,918.39","1,105,436,865.89","1,631,282,156.88","183,719,890.37","316,815,750.71","603,958,760.78","1,051,219,803.52","188,754,428.24","464,705,228.35"
减:营业外支出,"421,339.19","1,373,523.94","3,861,250.69","5,491,042.82","2,897,010.25","4,138,260.68","4,989,747.08","6,723,030.17","1,541,734.87","2,851,181.44","3,507,456.11","11,575,971.43","441,903.62","833,005.81","2,811,365.91","8,295,868.33","322,017.19","865,394.44","3,969,103.21","8,502,776.48","2,127,736.27","3,262,581.89","4,022,831.65","6,012,044.65","2,670,276.57","1,462,871.30","4,263,302.30","6,014,795.98","1,098,600.15","14,829,508.43","15,588,634.06","35,010,281.17","988,394.61","801,345.98","102,491,480.44","198,926,706.22","1,545,775.06","9,886,432.44","267,152,631.43","381,610,496.09","8,016,604.22","-37,681,844.20","-37,602,397.23","-64,741,580.96","5,395,517.42","-25,745,081.66"
管理费用,"90,396,123.43","180,705,697.62","273,546,600.01","360,808,861.21","80,560,236.54","174,325,369.50","269,111,705.65","388,540,721.02","77,130,107.75","160,453,661.82","267,999,577.93","399,525,713.19","96,928,752.29","223,267,497.43","354,665,087.18","531,152,192.41","133,421,709.58","282,531,611.81","444,014,154.24","656,638,457.76","144,521,727.62","329,647,361.58","522,246,861.47","779,488,637.78","171,172,384.12","389,207,293.72","561,315,526.50","769,748,824.04","147,735,023.61","333,549,879.23","561,028,130.71","784,614,483.12","184,936,573.50","420,837,381.49","666,043,124.88","1,071,799,574.83","257,384,719.68","510,621,708.63","796,061,994.09","1,058,747,110.86","200,284,304.32","461,552,455.61","701,446,237.88","1,082,424,395.16","203,142,878.85","461,996,377.98"
其中:非流动资产处置净损失,,"111,554.98","-200,905.35","1,628,263.70",,,,"2,629,824.20",,"1,462,060.81",,"2,506,007.64",,"225,079.30",,"827,806.98",,"331,884.24",,"3,406,693.44",,,,"1,047,794.27",,,,"1,641,950.56",,"2,393,139.49","2,791,952.63","3,107,810.52","-4,723,588.58","515,383.13","891,453.91","3,433,749.96","536,324.23","1,390,309.12","1,399,709.65","14,983,259.52","272,494.23","1,589,951.61","2,864,971.15",,,
