科目,2008-12-31,2009-12-31,2010-12-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30
应付债券,,,,,,,,,,"257,493,958.33","257,700,208.33","257,906,458.33","258,112,708.33","258,325,791.66","258,547,041.66","258,768,291.66","260,475,208.33","259,211,361.10","259,433,861.11","259,656,361.12","259,878,861.13","39,781,700.00","39,781,700.00","39,781,700.00","39,781,700.00","39,781,700.00","39,781,700.00","39,781,700.00","39,781,700.00"
长期应收款,,,,,,,,,,,,,,,"822,960.00","5,228,083.45","14,766,806.12","34,659,174.46","62,027,202.05","77,767,434.36","93,275,120.36","78,666,225.72","96,839,332.55","130,704,364.20","183,296,185.44","159,205,529.56","136,139,239.12","209,085,210.28","293,273,296.98"
长期应付款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期股权投资,,,,"4,000,000.00","4,000,000.00","4,010,462.89","4,014,002.45","4,014,002.45","4,044,734.30","4,022,753.20","4,022,753.20","4,022,753.20","4,022,753.20",,,,,,,,,,,,,,,,
专项应付款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
投资性房地产,"5,612,449.03","5,471,218.51","5,329,987.99","5,259,372.73","5,224,065.10","5,188,757.47","5,153,449.84","5,129,725.63","5,111,793.13","5,047,526.95","5,012,219.32","4,976,911.69","4,941,604.06","4,906,296.43","4,870,988.80","4,835,681.17","4,800,373.54","4,765,065.91","4,729,758.25","28,552,763.56","28,422,870.37","35,558,273.84","35,450,953.61","35,343,662.33","35,270,945.18","60,805,933.59","60,864,908.25","60,139,249.22","59,820,428.12"
预计负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
固定资产,"115,184,457.16","158,602,368.71","191,577,204.66","223,007,064.24","232,518,709.90","262,853,557.17","272,259,365.41","315,241,801.21","371,503,077.08","379,557,556.82","405,845,609.91","451,381,985.13","470,420,182.42","519,034,725.52","539,118,087.43","594,067,987.42","608,188,235.65","751,466,641.96","796,461,361.24","744,976,285.02","728,620,747.49","747,162,065.66","759,769,598.62","736,819,119.11","722,925,495.94","757,770,661.58","800,059,933.62","794,393,623.28","796,646,101.92"
递延所得税负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
在建工程,"10,599,335.18","3,286,948.12","5,775,028.52","5,739,477.80","6,672,495.83","22,289,030.03","36,279,129.52","22,776,365.45","32,430,507.13","60,493,871.51","70,283,805.43","68,689,557.96","90,466,793.33","96,704,534.21","150,801,053.37","132,204,178.55","184,164,323.95","94,525,692.18","108,996,141.64","109,561,196.01","129,156,054.08","121,220,021.90","127,429,570.93","138,110,969.63","156,852,796.22","126,762,434.54","104,197,361.15","104,653,550.03","107,596,533.50"
其他非流动负债,,,"1,500,000.00","1,274,000.00","1,152,000.00","1,000,000.00","875,000.00","750,000.00","625,000.00","500,000.00","375,000.00","250,000.00","125,000.00",,"19,428,000.00","108,737,431.66","107,318,560.00",,"106,690,074.16",,,,,,,,,,
工程物资,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非流动负债合计,,,"21,500,000.00","61,274,000.00","61,152,000.00","37,000,000.00","36,875,000.00","33,150,000.00","33,025,000.00","290,393,958.33","290,475,208.33","313,056,458.33","313,137,708.33","298,225,791.66","317,875,041.66","425,405,723.32","433,693,768.33","427,583,887.76","427,123,935.27","426,663,982.77","426,204,030.27","171,974,416.63","171,291,964.12","162,884,511.61","162,202,059.10","159,244,606.59","158,562,154.08","154,954,701.57","154,272,249.06"
固定资产清理,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
负债合计,"354,705,302.95","526,145,413.77","773,159,773.91","998,327,642.17","811,936,494.06","862,604,263.06","746,299,520.64","993,789,928.70","1,313,429,058.17","1,496,882,774.81","1,561,959,589.78","1,680,510,368.16","1,745,047,233.21","2,080,128,080.98","2,192,227,985.30","2,273,140,646.63","2,293,598,512.55","2,564,120,729.23","2,502,060,008.56","2,611,447,758.14","2,515,509,205.03","2,814,090,588.70","2,679,498,285.24","2,112,680,049.74","2,039,790,373.67","2,356,919,168.77","2,284,343,668.06","2,214,884,545.52","2,420,315,515.32"
生产性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
实收资本(或股本),"66,000,000.00","66,000,000.00","66,000,000.00","66,000,000.00","88,000,000.00","88,000,000.00","88,000,000.00","176,000,000.00","176,000,000.00","176,000,000.00","176,000,000.00","228,800,000.00","228,800,000.00","228,800,000.00","228,800,000.00","274,560,000.00","274,560,000.00","274,560,000.00","274,560,000.00","356,928,000.00","356,928,000.00","356,928,000.00","356,928,000.00","455,742,200.00","455,742,200.00","455,742,200.00","455,742,200.00","820,335,960.00","820,335,960.00"
油气资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
资本公积,"45,893,912.44","45,893,912.44","46,004,316.15","46,004,316.15","469,551,033.57","469,561,023.57","469,561,023.57","381,561,023.57","381,561,023.57","381,561,023.57","381,561,023.57","328,761,023.57","328,761,023.57","328,761,023.57","328,761,023.57","283,001,023.57","283,001,023.57","284,689,896.76","284,689,896.76","202,321,896.76","202,321,896.76","202,689,248.63","202,689,248.63","1,077,561,295.86","1,077,561,295.86","1,077,561,295.86","1,077,561,295.86","712,967,535.86","712,967,535.86"
无形资产,"48,304,409.96","79,653,546.90","93,677,473.26","107,609,781.39","106,935,530.59","226,393,467.28","224,985,900.74","249,388,154.37","366,769,501.56","398,416,775.15","395,872,905.98","393,357,265.43","468,351,450.13","496,315,827.21","493,888,042.16","678,030,532.21","674,226,568.01","671,569,391.44","668,039,166.14","646,382,942.44","643,830,706.59","646,618,854.32","643,027,929.94","636,432,812.17","631,790,293.69","618,040,528.94","613,550,078.44","609,235,809.61","604,659,025.46"
盈余公积,"5,688,575.05","8,010,703.17","16,135,771.87","16,135,771.87","16,135,771.87","24,640,108.48","24,640,108.48","24,640,108.48","24,640,108.48","32,093,708.17","32,093,708.17","32,093,708.17","32,093,708.17","35,790,191.74","35,790,191.74","35,790,191.74","35,790,191.74","35,790,191.74","35,790,191.74","35,790,191.74","35,790,191.74","38,903,479.10","38,903,479.10","38,903,479.10","38,903,479.10","41,940,208.86","41,940,208.86","41,940,208.86","41,940,208.86"
开发支出,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
减:库存股,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
商誉,,,,,,,,,"46,562,976.94","46,562,976.94","46,562,976.94","48,036,267.96","48,036,267.96","51,592,290.51","51,592,290.51","51,592,290.51","51,592,290.51","45,634,680.39","45,634,680.39","45,634,680.39","45,634,680.39","44,779,404.05","44,779,404.05","44,779,404.05","44,779,404.05","36,848,208.90","36,848,208.90","36,848,208.90","36,848,208.90"
未分配利润,"51,341,508.73","82,382,831.85","136,564,977.75","186,819,452.55","207,997,770.66","218,682,823.51","238,946,215.03","245,803,873.42","258,226,609.84","261,921,662.42","286,929,695.11","278,512,242.15","288,373,740.03","279,134,258.29","296,875,667.88","289,091,387.80","273,530,015.95","211,331,875.78","204,469,744.16","213,925,273.49","215,504,277.09","223,315,403.23","235,746,050.42","256,094,170.66","277,827,795.26","286,152,738.52","310,889,718.91","305,958,100.52","318,272,547.14"
长期待摊费用,"73,297.60","90,638.11","223,663.40","797,450.18","707,524.52","601,348.73","524,548.04","432,830.75","339,055.54","603,999.25","766,071.69","1,031,395.37","852,774.63","744,893.20","602,034.16","582,457.37","754,633.78","548,510.71","1,222,188.99","1,374,159.34","1,219,203.01","1,258,437.84","1,315,816.81","1,110,487.31","1,109,000.63","966,166.55","938,503.29","869,246.86","1,169,982.70"
少数股东权益,"6,466,295.18","6,100,242.91",,,,,"4,900,000.00","4,900,000.00","24,900,000.00","24,653,768.68","32,232,100.05","31,981,520.63","34,120,116.27","33,490,332.86","32,983,789.34","39,705,300.59","39,179,825.04","38,017,938.51","36,713,643.46","36,753,549.05","36,267,297.50","31,182,232.47","30,892,295.23","30,556,570.44","30,161,481.11","29,440,576.82","28,985,029.96","28,074,047.54","27,862,480.88"
递延所得税资产,"703,708.38","1,334,341.73","2,285,723.40","3,000,830.55","3,117,187.58","3,284,237.16","3,676,999.78","3,332,006.08","2,782,730.07","2,345,327.55","2,035,302.49","2,521,512.58","2,335,913.63","1,761,896.02","1,894,545.06","1,881,766.37","1,713,159.63","29,620,534.22","29,539,119.42","31,129,632.13","31,638,396.26","32,489,514.65","32,886,123.63","31,398,462.19","31,909,835.37","33,386,179.92","34,305,094.24","34,241,580.57","33,812,016.46"
外币报表折算价差,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
其他非流动资产,,,,,,,,,,,,,,,,,,"41,448,733.00","39,948,733.00","47,886,905.73","35,928,242.30","5,246,034.85",,"8,471,421.03","7,217,201.26","36,392,273.45","29,245,223.45","2,424,076.72","2,390,223.45"
非正常经营项目收益调整,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非流动资产合计,"180,477,657.31","248,439,062.08","298,869,081.23","349,413,976.89","359,175,513.52","524,620,860.73","546,893,395.78","600,314,885.94","829,544,375.75","897,050,787.37","930,401,644.96","974,017,649.32","1,089,427,739.36","1,171,060,463.10","1,243,590,001.49","1,468,422,977.05","1,540,206,391.19","1,674,238,424.27","1,756,598,351.12","1,733,265,998.98","1,737,726,020.85","1,712,998,832.83","1,741,498,730.14","1,809,170,702.02","1,961,151,157.78","2,016,177,917.03","2,002,148,550.46","2,064,690,555.47","2,149,015,817.49"
所有者权益(或股东权益)合计,"175,390,291.40","208,387,690.37","264,705,065.77","314,959,540.57","781,684,576.10","800,883,955.56","826,047,347.08","832,905,005.47","865,327,741.89","876,230,162.84","908,816,526.90","900,148,494.52","912,148,588.04","905,975,806.46","923,210,672.53","922,147,903.70","906,061,056.30","844,389,902.79","836,223,476.12","845,718,911.04","846,811,663.09","853,018,363.43","865,159,073.38","1,858,857,716.06","1,880,196,251.33","1,890,837,020.06","1,915,118,453.59","1,909,275,852.78","1,921,378,732.74"
资产总计,"530,095,594.35","734,533,104.14","1,037,864,839.68","1,313,287,182.74","1,593,621,070.16","1,663,488,218.62","1,572,346,867.72","1,826,694,934.17","2,178,756,800.06","2,373,112,937.65","2,470,776,116.68","2,580,658,862.68","2,657,195,821.25","2,986,103,887.44","3,115,438,657.83","3,195,288,550.33","3,199,659,568.85","3,408,510,632.02","3,338,283,484.68","3,457,166,669.18","3,362,320,868.12","3,667,108,952.13","3,544,657,358.62","3,971,537,765.80","3,919,986,625.00","4,247,756,188.83","4,199,462,121.65","4,124,160,398.30","4,341,694,248.06"
负债和所有者(或股东权益)合计,"530,095,594.35","734,533,104.14","1,037,864,839.68","1,313,287,182.74","1,593,621,070.16","1,663,488,218.62","1,572,346,867.72","1,826,694,934.17","2,178,756,800.06","2,373,112,937.65","2,470,776,116.68","2,580,658,862.68","2,657,195,821.25","2,986,103,887.44","3,115,438,657.83","3,195,288,550.33","3,199,659,568.85","3,408,510,632.02","3,338,283,484.68","3,457,166,669.18","3,362,320,868.12","3,667,108,952.13","3,544,657,358.62","3,971,537,765.80","3,919,986,625.00","4,247,756,188.83","4,199,462,121.65","4,124,160,398.30","4,341,694,248.06"
