科目,2008-12-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31
货币资金,"28,365,433,000.00","30,232,655,690.00","63,496,264,000.00","45,922,760,000.00","48,344,190,000.00","48,378,034,000.00","43,214,664,000.00","41,453,012,000.00","45,816,561,000.00","39,007,685,000.00","39,099,476,000.00","45,280,506,000.00","35,443,737,000.00","36,505,511,000.00","33,253,793,000.00","34,207,872,000.00","26,150,504,000.00","24,401,913,000.00","27,276,933,000.00","33,585,579,000.00","24,163,837,000.00","28,038,785,000.00","27,325,262,000.00","33,409,480,000.00","29,250,805,000.00","28,186,591,000.00","28,320,334,000.00","33,730,706,000.00","32,810,884,000.00","34,517,437,000.00","28,992,578,000.00","44,863,390,000.00","37,740,868,000.00","40,433,497,000.00","35,388,439,000.00","43,593,622,000.00"
短期借款,"30,924,221,630.00","40,999,792,270.00","38,921,141,000.00","24,657,102,000.00","29,220,477,000.00","31,673,190,000.00","28,218,188,000.00","27,270,100,000.00","42,454,633,000.00","44,847,697,000.00","49,723,070,000.00","51,509,905,000.00","53,002,530,000.00","51,493,297,000.00","47,858,168,000.00","42,513,029,000.00","39,548,523,000.00","44,848,824,000.00","43,765,708,000.00","45,080,598,000.00","48,196,999,000.00","50,674,542,000.00","50,200,540,000.00","36,461,263,000.00","40,415,800,000.00","36,963,528,000.00","45,058,801,000.00","36,798,152,000.00","41,016,761,000.00","49,046,355,000.00","56,150,521,000.00","49,740,440,000.00","54,850,817,000.00","55,313,105,000.00","52,408,183,000.00","39,425,855,000.00"
交易性金融资产,"2,328,780.00","2,458,650.00","4,147,000.00","300,518,000.00","447,984,000.00","110,000,000.00","187,500,000.00",,"4,500,000.00",,"28,000,000.00","351,982,000.00","1,401,278,000.00","511,000.00","200,411,000.00","302,205,000.00","300,544,000.00","367,000.00","606,045,000.00","41,560,000.00","1,444,449,000.00","36,317,000.00","39,689,000.00","555,000.00","744,000.00","413,188,000.00","608,000.00","1,410,011,000.00","808,552,000.00","845,000.00","7,432,000.00","1,044,000.00","1,103,000.00","910,000.00","1,084,000.00","151,451,000.00"
交易性金融负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应收票据,"5,204,532,800.00","5,186,954,450.00","6,311,311,000.00","7,554,538,000.00","7,850,460,000.00","8,594,195,000.00","4,621,848,000.00","10,273,544,000.00","9,935,625,000.00","10,823,922,000.00","9,918,307,000.00","11,230,492,000.00","9,229,369,000.00","8,800,061,000.00","9,012,972,000.00","11,311,862,000.00","9,040,704,000.00","10,226,203,000.00","9,765,782,000.00","11,141,096,000.00","9,001,576,000.00","9,897,657,000.00","7,890,780,000.00","9,977,574,000.00","9,366,723,000.00","7,859,456,000.00","6,615,780,000.00","11,360,670,000.00","11,145,316,000.00","12,286,836,000.00","11,640,869,000.00","16,026,955,000.00","16,552,660,000.00","15,754,384,000.00","17,307,365,000.00","20,757,246,000.00"
应付票据,"6,293,389,680.00","3,490,549,030.00","4,309,099,000.00","4,610,791,000.00","5,575,734,000.00","6,705,741,000.00","7,318,602,000.00","7,820,729,000.00","8,086,792,000.00","8,644,411,000.00","7,953,980,000.00","8,103,587,000.00","10,557,326,000.00","11,444,889,000.00","10,217,670,000.00","8,218,506,000.00","8,886,899,000.00","9,994,465,000.00","8,738,745,000.00","7,610,246,000.00","10,598,715,000.00","12,163,055,000.00","11,908,375,000.00","11,808,491,000.00","12,765,938,000.00","13,738,514,000.00","14,534,122,000.00","15,641,626,000.00","16,606,379,000.00","14,494,558,000.00","14,955,306,000.00","17,638,291,000.00","17,167,997,000.00","16,966,056,000.00","18,667,634,000.00","22,332,231,000.00"
应收账款,"24,887,709,560.00","27,275,590,420.00","27,678,430,000.00","30,404,328,000.00","31,839,705,000.00","34,697,978,000.00","36,096,240,000.00","37,333,415,000.00","39,711,377,000.00","42,703,735,000.00","44,168,760,000.00","43,535,776,000.00","47,435,728,000.00","51,937,980,000.00","54,711,195,000.00","46,943,639,000.00","46,250,568,000.00","49,437,193,000.00","52,974,731,000.00","52,597,630,000.00","53,352,272,000.00","56,060,666,000.00","58,976,915,000.00","55,799,282,000.00","56,090,945,000.00","59,019,351,000.00","61,717,354,000.00","63,663,109,000.00","63,494,054,000.00","65,829,640,000.00","68,971,219,000.00","69,544,642,000.00","70,584,191,000.00","69,407,409,000.00","69,176,575,000.00","73,495,762,000.00"
应付账款,"34,169,766,360.00","38,415,512,780.00","38,891,896,000.00","43,815,732,000.00","41,071,281,000.00","47,457,106,000.00","46,812,414,000.00","51,915,124,000.00","51,247,175,000.00","56,942,550,000.00","57,635,810,000.00","53,205,896,000.00","53,524,019,000.00","57,595,932,000.00","59,448,592,000.00","60,508,089,000.00","57,875,283,000.00","61,849,114,000.00","64,668,172,000.00","70,186,463,000.00","67,222,244,000.00","73,646,921,000.00","76,146,257,000.00","77,722,163,000.00","72,887,543,000.00","82,585,895,000.00","83,207,327,000.00","93,413,988,000.00","85,527,820,000.00","97,877,462,000.00","102,713,610,000.00","111,999,308,000.00","108,772,510,000.00","113,160,189,000.00","109,768,774,000.00","117,498,912,000.00"
预付款项,"21,259,012,170.00","18,278,390,160.00","20,856,601,000.00","19,531,399,000.00","21,703,282,000.00","22,024,960,000.00","24,911,338,000.00","22,606,693,000.00","27,744,061,000.00","24,980,369,000.00","26,018,900,000.00","19,875,281,000.00","22,707,816,000.00","21,155,191,000.00","21,791,956,000.00","16,689,884,000.00","16,766,386,000.00","19,508,474,000.00","20,282,489,000.00","15,037,010,000.00","17,656,073,000.00","15,879,290,000.00","19,809,110,000.00","16,510,723,000.00","19,958,324,000.00","14,022,035,000.00","14,856,811,000.00","13,698,473,000.00","14,931,034,000.00","13,945,995,000.00","14,011,477,000.00","13,421,058,000.00","19,202,959,000.00","25,267,901,000.00","33,624,651,000.00","19,230,005,000.00"
预收款项,"43,077,454,230.00","35,802,922,590.00","38,913,786,000.00","41,297,088,000.00","44,789,329,000.00","43,467,312,000.00","45,934,522,000.00","41,725,767,000.00","47,256,243,000.00","45,518,438,000.00","47,890,760,000.00","44,543,871,000.00","45,529,056,000.00","44,125,499,000.00","44,388,976,000.00","40,193,127,000.00","40,528,491,000.00","44,639,254,000.00","46,896,240,000.00","35,311,169,000.00","35,494,298,000.00","34,350,121,000.00","35,644,926,000.00","33,978,850,000.00","34,857,751,000.00","33,329,960,000.00","35,628,370,000.00","30,139,959,000.00","31,321,860,000.00","32,415,985,000.00","36,122,675,000.00","33,161,350,000.00","31,616,366,000.00","38,839,687,000.00","46,848,030,000.00","43,861,424,000.00"
