科目,2007-12-31,2008-12-31,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30
应收利息,,,,,"4,391,675.00","10,832,400.00","16,968,750.00","23,156,250.00","4,822,812.50","12,241,090.28","3,358,812.75","7,014,648.29","2,923,110.98","6,588,696.31","2,890,349.51","6,333,397.95","2,400,662.86","9,596,510.03","11,169,883.13","11,964,941.40","14,585,821.90","8,821,619.63","14,110,828.81","10,034,858.41","12,524,783.97","16,358,919.67","8,887,246.66","4,851,410.05","4,933,101.57","7,490,718.27","13,840,715.24","15,025,677.00","7,656,773.42","7,865,469.66","17,276,776.47","18,545,440.00","20,895,996.03"
应付利息,,,,,,,,,,,,,,,,,,"4,168,849.45","4,872,379.46","4,168,849.45","5,288,386.12","5,438,386.12","5,749,513.21","23,833.33","21,666.67","2,406,250.00","11,154,452.05","18,373,202.05","25,591,952.05","3,935,702.05","11,154,452.05","18,373,202.05","25,591,952.05","3,935,702.05","11,503,863.38","18,722,613.38","26,250,976.38"
应收股利,,,,,,,,,,,,,,,,,,,,,"1,600,000.00",,,,,,,,,,,,,,,,
应付股利,,,,,,,,,,"44,000.00","44,000.00","44,000.00","47,353.07","47,353.07","44,000.00","44,000.00",,,"44,000.00","44,000.00","20,714,111.28","44,000.00","44,000.00","44,000.00","7,873,596.80","44,000.00","44,000.00","44,000.00","44,000.00","142,154.00","142,154.00","142,154.00","142,154.00","142,154.00","142,154.00","142,154.00","142,154.00"
存货,"65,864,195.70","71,082,367.21","108,181,408.59","117,820,713.32","120,765,786.35","136,855,965.95","160,299,022.03","175,718,432.86","186,758,835.99","208,859,497.62","253,835,199.19","253,464,030.57","264,412,169.41","261,118,544.12","292,549,035.59","283,005,414.49","298,816,024.18","358,070,099.41","375,250,666.52","403,061,464.36","400,299,001.80","431,057,529.18","482,780,322.57","537,884,176.11","504,442,426.62","514,556,659.57","520,065,548.41","505,868,769.48","464,991,807.81","448,032,081.16","519,484,857.34","468,257,966.86","517,613,120.61","550,179,670.67","702,652,513.79","702,822,248.87","662,714,214.64"
其他应付款,"10,132,738.29","11,884,934.67","299,364.22","233,134.04","2,910,165.82","405,085.05","1,122,115.77","408,314.61","1,032,691.46","13,519,003.03","37,326,172.16","39,666,053.62","28,716,288.20","57,815,128.77","59,745,429.39","58,792,954.27","58,700,015.01","62,829,131.47","69,555,988.24","59,229,127.16","64,952,643.71","71,559,012.09","63,620,103.94","78,926,767.23","61,288,771.73","46,921,929.70","74,006,620.21","63,517,111.17","75,947,168.03","49,278,202.38","39,367,778.44","39,886,940.27","34,219,789.48","42,184,662.78","10,068,897.98","11,836,558.10","9,445,581.86"
其中:消耗性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动资产,,,,,,,,,,,,,,,,,,,"79,038.68","79,038.68","31,615.40","7,904.12",,,,,,,,,,,,,,,
一年内到期的非流动负债,,,,,,,,,,,,,,,,,,,,"6,000,000.00",,,"6,000,000.00","6,000,000.00","6,000,000.00",,,,,,,,,,"2,000,000.00","2,000,000.00","2,000,000.00"
其他流动资产,,,,,,,,,,,,,,,,,,,"778,000,000.00","460,000,000.00","542,000,000.00","556,000,000.00","511,158,599.96","493,962,180.08","496,965,102.75","698,925,668.28","625,028,394.53","827,775,652.69","872,482,668.28","895,682,668.28","928,845,156.95","1,241,999,982.38","1,106,416,936.92","1,155,566,300.06","1,196,849,567.18","783,900,433.70","1,047,178,345.53"
其他流动负债,,,,,,,,"1,000,000.00",,"4,330,000.00",,,,,,,,,,,,,,,,,,,,,"31,261,831.82","39,138,765.38","34,170,144.60","43,694,630.46","42,012,990.19","41,608,675.23","37,038,504.88"
流动资产合计,"305,283,387.28","360,581,519.13","482,864,737.26","549,809,507.78","1,836,624,401.81","1,882,523,819.55","1,911,977,742.55","1,981,865,442.45","1,864,885,380.89","1,937,766,893.46","1,964,902,875.65","2,064,082,288.81","2,081,175,887.14","2,121,652,978.04","2,083,386,224.72","2,170,354,501.07","2,208,562,260.64","2,451,172,438.31","2,404,271,390.40","2,484,968,328.06","2,551,574,976.23","2,674,089,142.96","2,627,610,861.37","2,748,540,980.52","2,861,865,121.99","3,383,995,869.39","3,377,828,215.13","3,430,755,482.50","3,486,651,172.51","3,613,889,941.96","3,665,304,765.78","4,082,129,014.29","4,125,398,802.98","4,036,643,779.27","4,062,831,308.95","3,968,611,266.61","4,031,543,960.13"
流动负债合计,"153,696,501.98","169,438,760.97","223,247,803.17","257,708,974.89","245,685,833.33","268,955,620.23","282,024,120.27","328,526,759.53","291,746,761.85","382,197,572.20","447,206,370.05","511,643,503.72","546,801,467.70","551,559,130.68","523,952,319.96","570,776,110.41","605,450,041.89","853,827,929.92","838,075,039.45","923,243,468.22","973,303,235.74","1,078,406,581.64","1,096,295,411.76","1,181,945,101.57","1,288,857,343.99","1,247,221,573.05","1,295,578,545.04","1,306,592,322.47","1,274,112,039.97","1,323,060,006.16","1,334,270,845.97","1,715,866,288.17","1,720,231,972.06","1,613,869,750.64","1,599,461,912.59","1,528,833,057.85","1,456,847,412.48"
可供出售金融资产,,,,,,,,,,,,,,,,,,,,,,,"49,600,000.00","49,600,000.00","51,400,000.00","51,400,000.00","1,800,000.00","1,800,000.00","1,800,000.00","1,800,000.00","1,800,000.00","1,800,000.00","4,200,000.00","4,200,000.00","4,200,000.00","4,200,000.00","4,200,000.00"
长期借款,,,,,,,,,,"2,301,571.76",,,,,,,,,,"6,000,000.00","6,000,000.00","6,000,000.00",,,,,"2,000,000.00","2,000,000.00","2,000,000.00","2,000,000.00","2,000,000.00","2,000,000.00","2,000,000.00","2,000,000.00",,,
持有至到期投资,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付债券,,,,,,,,,,,,,,,,,,,,,,,,,,"545,667,218.51","545,911,599.22","546,113,254.74","546,314,910.26","546,516,565.78","546,718,221.30","546,919,876.82","547,121,532.34","547,323,187.87","547,562,977.68","547,764,633.20","547,966,288.72"
长期应收款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期应付款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期股权投资,,,,,,,,,"75,020,052.09","74,905,530.75","124,446,210.79","122,278,472.46","115,829,210.88","110,316,857.93","109,553,017.00","109,553,017.00","109,553,017.00","109,553,017.00","110,425,888.55","110,425,888.55","110,425,888.55","110,425,888.55","67,738,558.60","75,744,247.49","75,020,304.26","74,452,366.18","84,484,168.76","77,989,650.30","72,137,628.41","83,773,714.69","86,625,834.64","86,625,834.64","86,625,834.64","89,562,259.20","75,240,978.55","75,240,978.55","76,944,022.50"
专项应付款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
投资性房地产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
预计负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
固定资产,"78,873,170.15","86,845,328.69","102,156,206.13","100,231,253.22","103,770,163.29","106,208,126.93","119,349,853.68","116,461,921.19","119,784,229.26","135,812,249.02","137,544,101.30","135,740,242.89","134,152,613.74","132,010,288.58","133,132,854.06","131,177,876.23","131,019,416.17","329,532,452.47","331,427,258.35","356,266,046.25","353,754,027.78","351,918,142.45","382,360,779.02","370,075,866.70","365,419,817.51","359,734,733.93","414,203,320.89","414,468,291.34","407,226,546.86","396,849,030.16","411,604,340.36","387,357,235.67","393,327,998.07","392,407,659.73","390,481,387.79","376,931,857.93","407,182,645.05"
递延所得税负债,,,,,,,"2,545,312.50","2,545,312.50",,,"2,880,081.38","3,733,538.31","3,181,254.05","3,962,781.29","2,746,406.73","3,718,521.00","2,640,047.28","3,869,942.12","3,869,970.63","4,113,886.34","4,719,957.42","4,012,713.83","5,088,896.74","4,331,162.55","5,047,516.33","6,009,267.07","4,038,119.08","3,042,829.39","3,002,659.48","3,795,690.19","4,951,296.49","5,059,140.53","3,584,536.15","3,235,946.81","4,385,399.06","4,563,454.81","4,903,794.44"
在建工程,"914,918.29","104,555.55","350,000.00","350,000.00","2,862,000.00","3,358,000.00","1,566,552.58","4,882,498.86","3,166,085.00","4,602,804.38","3,369,032.88","3,674,032.88","3,929,548.01","9,544,032.88","10,149,540.98","13,612,352.63","15,060,690.60","29,807,055.26","27,748,148.53","32,182,129.61","34,566,977.24","55,035,112.61","113,666,467.53","129,867,469.78","130,642,751.49","139,460,115.41","120,626,270.03","115,429,257.94","119,282,491.38","124,732,279.13","95,086,865.52","105,175,567.36","96,422,919.73","122,048,960.14","141,805,110.87","187,108,562.70","139,955,897.41"
其他非流动负债,"1,600,000.00",,,,,,,,,,"4,000,000.00","4,000,000.00","4,000,000.00","4,000,000.00","4,000,000.00","4,000,000.00","4,000,000.00","4,000,000.00","4,000,000.00","4,000,000.00","4,000,000.00","4,000,000.00",,,,,,,,,,,,,,,
工程物资,,,,,"50,000.00",,,,"150,000.00","555,291.27","150,000.00","150,000.00","150,000.00","150,000.00","150,000.00","150,000.00","150,000.00","150,000.00",,"2,191,996.44","2,199,642.46","5,663,790.13","517,561.55","1,555,504.73","1,555,504.73","5,392,341.09",,"172,723.42","488,924.88","488,924.88",,,,,"1,050,606.80","7,011,508.97",
非流动负债合计,"1,600,000.00",,,,,,"2,545,312.50","2,545,312.50",,"2,301,571.76","6,880,081.38","7,733,538.31","7,181,254.05","7,962,781.29","6,746,406.73","7,718,521.00","6,640,047.28","7,869,942.12","7,869,970.63","14,113,886.34","14,719,957.42","14,012,713.83","9,088,896.74","8,331,162.55","9,047,516.33","555,676,485.58","555,949,718.30","555,156,084.13","555,317,569.74","556,312,255.97","559,214,717.79","559,524,217.35","558,501,268.49","558,104,334.68","558,132,567.85","558,512,279.12","559,054,274.27"
固定资产清理,,,,,,,,"20,881.01",,"-5,000.00",,,,,,,,,,,,,,,,,,,,,,,,,,,
负债合计,"155,296,501.98","169,438,760.97","223,247,803.17","257,708,974.89","245,685,833.33","268,955,620.23","284,569,432.77","331,072,072.03","291,746,761.85","384,499,143.96","454,086,451.43","519,377,042.03","553,982,721.75","559,521,911.97","530,698,726.69","578,494,631.41","612,090,089.17","861,697,872.04","845,945,010.08","937,357,354.56","988,023,193.16","1,092,419,295.47","1,105,384,308.50","1,190,276,264.12","1,297,904,860.32","1,802,898,058.63","1,851,528,263.34","1,861,748,406.60","1,829,429,609.71","1,879,372,262.13","1,893,485,563.76","2,275,390,505.52","2,278,733,240.55","2,171,974,085.32","2,157,594,480.44","2,087,345,336.97","2,015,901,686.75"
生产性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
实收资本(或股本),"101,250,000.00","101,250,000.00","101,250,000.00","101,250,000.00","135,000,000.00","135,000,000.00","135,000,000.00","135,000,000.00","270,000,000.00","540,000,000.00","540,000,000.00","540,000,000.00","540,000,000.00","540,000,000.00","540,000,000.00","540,000,000.00","540,000,000.00","599,279,717.00","599,279,717.00","599,279,717.00","599,279,717.00","599,279,717.00","599,279,717.00","599,279,717.00","1,198,559,434.00","1,198,559,434.00","1,198,559,434.00","1,198,559,434.00","1,198,559,434.00","1,198,559,434.00","1,198,559,434.00","1,198,559,434.00","1,198,559,434.00","1,190,490,839.00","1,190,490,839.00","1,190,490,839.00","1,190,490,839.00"
油气资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
资本公积,"111,914,705.08","113,852,651.44","115,633,398.39","115,633,398.39","1,415,296,098.39","1,415,296,098.39","1,423,567,054.44","1,423,567,054.44","1,288,567,054.44","1,018,567,054.44","1,018,567,054.44","1,018,567,054.44","1,018,567,054.44","1,018,567,054.44","1,018,567,054.44","1,018,567,054.44","1,018,109,012.13","1,592,455,649.31","1,592,365,036.36","1,592,365,036.36","1,592,365,036.36","1,592,365,036.36","1,592,365,036.36","1,592,365,036.36","993,085,319.36","993,085,319.36","993,085,319.36","993,085,319.36","993,085,319.36","993,085,319.36","993,085,319.36","993,085,319.36","993,085,319.36","1,001,153,913.36","1,001,153,913.36","1,001,153,913.36","1,001,153,913.36"
无形资产,"26,358,690.82","25,808,684.29","25,258,070.05","25,120,416.49","24,982,762.93","24,845,109.37","24,707,455.81","24,569,802.25","24,431,784.69","68,217,314.87","89,516,780.86","89,033,720.05","118,131,869.91","117,500,656.11","143,811,820.97","143,057,462.37","142,290,632.58","597,190,035.68","572,896,131.31","612,420,379.21","608,911,832.77","605,509,000.44","601,819,805.58","598,273,283.92","594,726,762.27","591,373,160.93","464,980,409.67","462,103,314.79","459,217,927.20","434,142,007.79","433,637,128.09","430,626,534.94","427,853,887.37","400,964,670.29","384,363,326.81","433,951,740.41","434,966,271.59"
盈余公积,"1,180,717.71","6,381,519.53","13,906,434.74","13,906,434.74","13,906,434.74","13,906,434.74","22,449,780.82","22,449,780.82","22,449,780.82","22,449,780.82","30,895,688.82","30,895,688.82","30,895,688.82","30,895,688.82","37,559,528.85","37,559,528.85","37,559,528.85","37,559,528.85","45,683,373.42","45,683,373.42","45,683,373.42","45,683,373.42","57,902,131.38","57,902,131.38","57,902,131.38","57,902,131.38","63,014,409.77","63,014,409.77","63,014,409.77","63,014,409.77","72,661,212.13","72,661,212.13","72,661,212.13","72,661,212.13","74,924,205.64","74,924,205.64","74,924,205.64"
开发支出,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
减:库存股,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
商誉,,,,,,,,,,,,,,,,,,,"11,973,196.27","11,973,196.27","11,973,196.27","11,973,196.27","10,026,901.97","10,026,901.97","10,026,901.97","10,026,901.97",,,,,,,,,,,
未分配利润,"18,690,028.39","79,067,927.80","153,474,570.43","184,084,183.74","187,200,102.31","213,017,368.73","224,782,616.89","248,446,444.59","247,433,914.40","280,968,891.24","302,831,544.81","332,992,740.54","336,319,414.82","368,950,333.32","381,074,921.21","420,812,884.72","433,012,359.04","484,574,444.61","518,828,941.16","579,223,760.92","609,048,875.07","685,547,033.30","679,520,450.73","729,618,289.39","746,563,135.55","793,448,265.14","598,106,419.58","627,512,177.69","680,665,493.29","738,682,625.17","735,966,544.28","776,170,013.11","796,605,971.54","826,833,974.52","872,114,246.17","930,793,468.41","1,033,493,464.42"
长期待摊费用,"391,576.40","293,682.31","195,788.23","604,648.06","33,486,424.55","32,883,225.86","32,616,644.15","32,422,813.04","32,155,197.11","31,924,473.59","31,693,750.00","31,487,500.00","31,281,250.00","31,212,500.00","31,143,750.00","30,937,500.00","30,731,250.00","48,108,295.83","53,436,488.42","55,723,090.70","54,962,289.28","54,350,847.05","51,355,263.14","50,834,956.91","50,347,254.68","49,840,784.45","49,300,714.22","48,960,364.81","48,769,246.17","48,707,137.48","47,192,813.30","46,898,514.48","46,349,715.42","45,730,651.92","48,420,897.69","47,774,840.69","47,876,561.03"
少数股东权益,"23,908,180.27","4,187,588.67","4,137,084.04","4,357,322.89","5,912,847.85","4,805,867.53","937,636.47","975,460.92","1,031,185.47","10,467,444.44","9,571,215.33","9,594,510.45","9,377,375.32","8,877,676.83","8,680,589.39","8,384,963.07","1,673,212.56","1,798,409.21","1,891,293.40","4,411,669.71","4,515,595.93","4,567,111.10","2,409,930.58","2,505,005.20","2,643,199.96","2,799,664.68","2,854,925.62","2,901,818.99","3,035,160.24","3,056,177.32","3,097,651.12","3,148,728.23","3,219,854.84","3,343,276.16","3,404,195.47","3,734,973.13","3,969,955.03"
递延所得税资产,"418,390.49","544,678.44","824,489.10","824,489.10","1,225,564.04","1,163,107.91","1,088,272.62","1,287,454.00","1,635,967.94","3,172,757.56","4,329,203.35","4,980,779.19","4,491,875.47","4,425,351.84","5,253,612.85","4,976,353.19","5,076,934.76","11,998,191.07","9,855,048.75","10,459,334.74","10,695,383.71","11,294,586.11","15,553,605.89","16,639,494.08","17,318,411.25","17,517,408.71","33,117,706.27","35,648,763.73","35,136,229.24","36,366,725.49","37,715,934.02","38,814,258.73","36,571,991.84","45,707,640.75","57,655,590.43","58,346,877.10","61,799,416.49"
外币报表折算价差,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
其他非流动资产,,,,,,,,,,,,,,,,,,,"82,784,275.24","82,784,275.24","101,405,050.83","141,797,821.28","119,159,174.18","123,358,699.54","141,069,686.42","168,298,173.77","163,579,449.34","162,265,200.22","139,850,742.36","137,765,948.81","122,271,867.11","143,882,661.98","130,209,189.82","133,370,030.52","135,437,390.77","130,374,744.47","117,837,210.00"
非正常经营项目收益调整,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非流动资产合计,"106,956,746.15","113,596,929.28","128,784,553.51","127,130,806.87","166,376,914.81","168,457,570.07","179,328,778.84","179,645,370.35","256,343,316.09","319,185,421.44","391,049,079.18","387,344,747.47","407,966,368.01","405,159,687.34","433,194,595.86","433,464,561.42","433,881,941.11","1,126,339,047.31","1,200,546,435.42","1,274,426,337.01","1,288,894,288.89","1,347,968,384.89","1,411,798,117.46","1,425,976,425.12","1,437,527,394.58","1,467,495,986.44","1,332,092,039.18","1,318,837,566.55","1,283,909,736.50","1,264,625,768.43","1,235,934,783.04","1,241,180,607.80","1,221,561,536.89","1,233,991,872.55","1,238,655,289.71","1,320,941,110.82","1,290,762,024.07"
所有者权益(或股东权益)合计,"256,943,631.45","304,739,687.44","388,401,487.60","419,231,339.76","1,757,315,483.29","1,782,025,769.39","1,806,737,088.62","1,830,438,740.77","1,829,481,935.13","1,872,453,170.94","1,901,865,503.40","1,932,049,994.25","1,935,159,533.40","1,967,290,753.41","1,985,882,093.89","2,025,324,431.08","2,030,354,112.58","2,715,813,613.58","2,758,872,815.74","2,822,037,310.51","2,852,446,071.96","2,929,638,232.38","2,934,024,670.33","2,984,241,141.52","3,001,487,656.25","3,048,593,797.20","2,858,391,990.97","2,887,844,642.45","2,941,131,299.30","2,999,143,448.26","3,007,753,985.06","3,047,919,116.57","3,068,227,099.32","3,098,661,566.50","3,143,892,118.22","3,202,207,040.46","3,306,404,297.45"
资产总计,"412,240,133.43","474,178,448.41","611,649,290.77","676,940,314.65","2,003,001,316.62","2,050,981,389.62","2,091,306,521.39","2,161,510,812.80","2,121,228,696.98","2,256,952,314.90","2,355,951,954.83","2,451,427,036.28","2,489,142,255.15","2,526,812,665.38","2,516,580,820.58","2,603,819,062.49","2,642,444,201.75","3,577,511,485.62","3,604,817,825.82","3,759,394,665.07","3,840,469,265.12","4,022,057,527.85","4,039,408,978.83","4,174,517,405.64","4,299,392,516.57","4,851,491,855.83","4,709,920,254.31","4,749,593,049.05","4,770,560,909.01","4,878,515,710.39","4,901,239,548.82","5,323,309,622.09","5,346,960,339.87","5,270,635,651.82","5,301,486,598.66","5,289,552,377.43","5,322,305,984.20"
负债和所有者(或股东权益)合计,"412,240,133.43","474,178,448.41","611,649,290.77","676,940,314.65","2,003,001,316.62","2,050,981,389.62","2,091,306,521.39","2,161,510,812.80","2,121,228,696.98","2,256,952,314.90","2,355,951,954.83","2,451,427,036.28","2,489,142,255.15","2,526,812,665.38","2,516,580,820.58","2,603,819,062.49","2,642,444,201.75","3,577,511,485.62","3,604,817,825.82","3,759,394,665.07","3,840,469,265.12","4,022,057,527.85","4,039,408,978.83","4,174,517,405.64","4,299,392,516.57","4,851,491,855.83","4,709,920,254.31","4,749,593,049.05","4,770,560,909.01","4,878,515,710.39","4,901,239,548.82","5,323,309,622.09","5,346,960,339.87","5,270,635,651.82","5,301,486,598.66","5,289,552,377.43","5,322,305,984.20"
