科目,2007-03-31,2007-06-30,2007-09-30,2007-12-31,2008-03-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30
货币资金,"23,295,829.48","1,693,267.26","1,357,253.74","34,323,165.40","65,090,509.35","125,647,245.28","225,728,624.72","123,056,413.80","92,758,751.81","101,029,794.55","81,790,980.12","100,360,277.20","91,683,861.11","73,149,736.40","75,435,250.91","76,075,580.78","36,542,035.63","93,587,297.29","95,220,270.51","107,494,825.12","85,371,545.60","56,227,834.74","25,239,255.37","38,611,179.55","33,623,308.52","20,444,683.08","16,761,212.29","89,839,014.73","79,272,877.18","130,547,586.65","120,544,694.09","86,515,854.65","49,499,312.15","30,873,047.59","39,439,534.94","1,960,300,820.83","1,084,181,430.73","1,271,109,432.62","739,492,312.05","370,781,114.18","355,602,740.56","357,753,403.51","805,767,340.08"
短期借款,"200,000,000.00","200,000,000.00","200,000,000.00","200,000,000.00","200,000,000.00","25,000,000.00","225,000,000.00","225,000,000.00","225,000,000.00","35,000,000.00","85,000,000.00","85,000,000.00","85,000,000.00","85,000,000.00","35,000,000.00","35,000,000.00","35,000,000.00","35,000,000.00","35,000,000.00","35,000,000.00","35,000,000.00","35,000,000.00","35,000,000.00","35,000,000.00","35,000,000.00",,,,,,,,,,,"298,000,000.00","200,000,000.00","80,000,000.00","80,000,000.00",,,,
交易性金融资产,,,,,,,,,,,,,,"41,000,000.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,"11,912,042.00",
交易性金融负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应收票据,"24,866,750.00","7,600,000.00","23,200,000.00","73,720,138.00","41,303,522.00","70,012,000.00","79,216,909.20","196,174,024.00","179,596,110.13","70,110,849.00","88,188,000.00","68,231,986.00","186,584,401.48","176,016,170.52","224,920,000.00","160,760,000.00","119,792,715.00","74,066,352.08","138,395,768.88","42,807,494.07","106,183,744.07","67,508,970.40","15,800,000.00","146,229,840.00","133,608,650.07","22,422,398.73","113,163,384.94","192,713,420.18","210,774,004.94","128,658,300.00","18,620,000.00","21,260,000.00","11,674,883.90","28,416,091.61","24,423,170.00","318,155,248.30","106,837,466.47","224,116,336.81","274,244,889.34","263,656,439.81","636,338,550.68","227,836,046.09","268,325,358.23"
应付票据,,,,,,"162,500,000.00","262,500,000.00","156,300,000.00","162,500,000.00","152,500,000.00","52,500,000.00","52,500,000.00","52,500,000.00","30,000,000.00","130,000,000.00","130,000,000.00","30,000,000.00","100,000,000.00","130,000,000.00","160,000,000.00","130,000,000.00","30,000,000.00","30,000,000.00","30,000,000.00","30,000,000.00",,,,,,,"30,000,000.00","30,000,000.00",,,"615,857,259.98","961,959,874.10","1,153,884,425.67","578,674,319.07","302,104,023.22","239,185,341.60","257,458,781.91","384,183,516.69"
应收账款,"46,801,180.00","82,131,300.02","63,725,850.07","48,098,803.27","97,317,268.99","80,748,493.05","106,056,202.96","291,457,453.39","318,392,164.56","123,827,369.19","114,408,300.81","112,893,787.55","47,474,427.00","73,430,080.49","169,307,459.63","137,815,866.38","91,391,634.34","107,596,645.73","129,288,707.56","122,960,580.21","143,894,393.55","143,046,872.11","230,230,081.09","167,359,302.98","165,737,262.85","242,986,345.87","163,849,948.57","207,655,104.80","119,646,830.40","147,440,536.59","160,146,920.12","335,869,064.38","433,748,824.19","511,917,808.44","415,521,936.61","2,243,107,096.23","1,656,966,683.13","1,202,685,195.59","1,358,278,570.42","1,118,238,125.91","1,184,705,362.24","1,317,295,899.12","1,285,729,284.69"
应付账款,"280,092,891.83","300,646,757.00","290,014,361.72","220,480,289.73","266,288,124.50","423,712,693.48","267,146,306.21","224,051,641.18","303,663,604.59","221,787,339.05","251,715,521.46","281,684,728.20","247,542,455.93","307,853,472.13","259,594,153.00","259,579,622.25","229,089,121.36","226,266,157.94","204,216,631.70","215,904,379.98","232,387,565.11","231,715,472.03","227,925,339.57","174,056,005.47","174,358,158.62","157,563,275.32","176,339,148.48","347,477,069.20","175,739,072.09","172,584,362.70","195,385,077.53","207,487,632.24","245,584,244.42","366,582,287.38","308,595,875.26","4,506,614,343.89","3,775,400,595.74","2,767,721,202.03","2,684,291,111.67","2,066,793,449.59","2,556,164,040.33","2,036,038,313.97","2,084,554,517.77"
预付款项,"176,706,149.91","178,699,528.82","110,058,886.20","136,616,552.57","191,316,939.33","206,067,027.38","189,672,385.37","168,924,024.96","203,894,591.53","128,403,767.74","130,911,761.66","253,585,176.04","273,137,114.88","169,294,689.10","69,811,517.50","56,203,164.25","87,699,041.50","171,438,213.81","178,439,400.84","174,917,564.39","119,367,993.00","126,613,577.82","163,137,147.06","115,217,462.87","95,575,081.22","68,597,736.17","77,660,331.69","34,752,834.83","46,132,719.74","45,809,592.15","44,506,670.50","49,659,484.15","55,638,167.77","38,507,553.19","24,635,719.61","602,706,832.01","927,421,813.29","926,078,558.73","1,239,159,052.26","936,613,810.49","1,213,613,498.29","843,162,138.27","984,220,893.78"
预收款项,"104,749,957.39","80,360,383.25","53,308,315.25","69,144,556.74","136,957,780.40","80,657,340.15","62,467,999.97","75,424,533.03","35,106,784.86","25,220,998.03","26,337,727.93","49,149,259.38","65,968,044.50","63,002,671.21","46,439,084.51","14,480,707.35","25,071,157.03","13,048,649.02","19,625,955.80","12,581,651.24","7,942,004.27","6,488,558.15","10,245,657.75","28,010,129.13","30,438,321.97","17,790,357.45","22,241,994.16","23,875,904.82","24,572,944.82","23,963,686.51","13,366,779.08","70,807,737.62","44,067,739.89","4,124,164.89","3,687,002.89","86,151,787.49","22,689,634.31","135,728,220.53","221,691,147.68","206,680,478.36","378,927,438.82","177,802,563.03","236,084,546.45"
