科目,2008-12-31,2009-12-31,2010-12-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30
非流动负债合计,,"156,970,000.00","102,688,499.15","127,665,946.61","115,110,946.59","113,520,894.07","12,914,368.35","12,324,289.50","11,972,763.78","11,518,971.98","11,210,883.77","10,521,043.77","11,984,922.23","11,896,332.36","11,196,573.33","20,203,870.27","19,421,600.83","22,311,639.51","11,366,870.09","9,914,924.62","9,023,488.55","15,030,182.84","585,958,036.86","595,469,635.36","394,335,375.64","47,637,355.23","49,962,626.17","47,267,111.41","50,199,000.20"
固定资产清理,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
负债合计,"239,967,210.68","299,493,062.28","374,860,619.86","386,859,822.31","325,031,729.74","376,705,626.82","228,238,427.78","115,060,231.93","114,082,078.24","253,552,274.81","271,854,847.75","166,268,313.98","174,864,605.21","201,508,404.17","202,393,335.49","188,528,469.86","227,525,649.27","207,876,849.39","201,777,747.65","295,144,903.29","378,555,308.04","419,502,008.78","1,174,280,729.26","1,229,232,348.54","906,667,830.03","442,226,611.99","603,641,613.70","537,491,661.39","520,140,906.76"
生产性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
实收资本(或股本),"103,360,000.00","103,360,000.00","103,360,000.00","103,360,000.00","103,360,000.00","137,820,000.00","137,820,000.00","137,820,000.00","137,820,000.00","137,820,000.00","137,820,000.00","275,640,000.00","275,640,000.00","275,640,000.00","275,640,000.00","275,640,000.00","275,640,000.00","275,640,000.00","339,871,250.00","339,871,250.00","339,871,250.00","339,871,250.00","339,871,250.00","339,871,250.00","363,653,286.00","363,653,286.00","363,653,286.00","909,133,215.00","909,133,215.00"
油气资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
资本公积,"43,730,242.10","43,730,242.10","43,730,242.10","43,730,242.10","43,730,242.10","813,580,670.57","813,580,670.57","813,580,670.57","813,580,670.57","813,580,670.57","813,580,670.57","675,760,670.57","675,760,670.57","675,760,670.57","675,760,670.57","676,456,672.49","676,456,672.49","676,456,672.49","1,621,654,522.49","1,629,860,693.66","1,629,860,693.66","1,629,860,693.66","1,629,860,693.66","1,629,860,693.66","2,611,071,295.29","2,611,077,283.03","2,611,077,283.03","2,065,597,354.03","2,065,597,354.03"
无形资产,"17,250,697.21","17,688,197.78","31,275,028.03","31,520,155.06","31,327,306.54","30,883,998.02","30,784,611.10","30,553,867.21","56,140,966.00","56,236,552.57","55,853,402.70","69,982,986.57","73,342,903.37","72,591,405.75","71,935,028.56","72,043,936.47","71,258,656.55","70,515,173.47","69,762,489.50","69,035,022.49","68,400,431.64","91,038,152.36","95,745,261.21","95,582,655.10","94,067,777.44","111,793,887.12","109,591,307.74","171,513,331.07","168,385,646.59"
盈余公积,"9,698,587.23","16,038,520.28","26,018,756.81","26,018,756.81","26,018,756.81","38,763,344.09","38,763,344.09","38,763,344.09","38,763,344.09","49,229,942.70","49,229,942.70","49,229,942.70","49,229,942.70","60,512,913.91","60,512,913.91","60,512,913.91","60,512,913.91","69,903,721.87","69,903,721.87","69,903,721.87","69,903,721.87","93,526,769.63","93,526,769.63","93,526,769.63","93,526,769.63","125,608,622.54","125,608,622.54","125,608,622.54","125,608,622.54"
开发支出,,,,,,,,,,,,,,,,,,,,,"995,781.95","447,143.41","409,921.75",,,,,,
减:库存股,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
商誉,,,"2,924,910.33","2,924,910.33","2,924,910.33","2,924,910.33","2,924,910.33","2,924,910.33","2,924,910.33","2,924,910.33","2,924,910.33","2,924,910.33","2,924,910.33","2,924,910.33","2,924,910.33","2,924,910.33","2,924,910.33","2,924,910.33","2,924,910.33","2,924,910.33","2,924,910.33","2,924,910.33","726,580,468.24","803,665,866.41","802,931,740.98","737,975,913.58","732,879,192.63","720,746,665.62","705,286,965.26"
未分配利润,"86,907,307.30","107,790,704.79","140,764,833.60","181,730,820.57","206,640,180.01","212,085,351.54","171,026,709.05","212,614,905.89","224,913,663.50","241,957,841.82","272,601,848.21","263,332,878.65","290,944,104.59","313,270,464.06","330,254,116.08","300,552,893.78","326,814,331.75","350,796,697.32","374,415,448.94","359,669,148.27","435,408,006.12","523,844,312.27","613,506,795.20","607,155,082.15","672,413,569.79","708,453,778.74","680,663,307.18","794,838,261.96","883,341,124.33"
长期待摊费用,"36,182.18","20,675.42","5,168.66",,,,,"540,000.00","510,660.00","480,000.00","450,000.00","420,000.00","390,000.00","556,011.09","503,394.42","516,232.29","2,902,453.48","8,653,543.59","7,966,314.24","7,323,084.89","6,822,996.52","9,202,457.99","8,583,029.27","8,377,229.40","8,071,096.20","8,673,391.99","9,464,982.67","9,058,375.15","8,651,767.63"
少数股东权益,,,,,,,,,,,,"16,732,636.11","16,478,590.38","16,465,734.70","16,058,608.31","15,385,772.41","15,755,425.48","16,096,370.95","16,159,013.07","7,974,396.79","8,095,531.51","8,008,614.61","8,009,670.61","8,017,564.20","8,060,633.33","8,051,967.31","8,053,972.92","8,077,652.65","8,059,771.52"
递延所得税资产,"1,877,635.82","3,335,824.80","3,170,786.84","6,514,700.76","6,784,044.75","7,661,810.24","7,381,636.06","5,627,683.47","5,636,416.83","6,617,114.57","6,458,028.40","6,334,087.10","6,396,743.41","6,857,699.00","6,859,802.29","7,284,428.85","7,484,148.69","9,061,522.26","10,097,838.28","20,406,023.93","20,198,829.40","17,811,897.56","18,620,868.88","27,100,437.72","26,745,370.38","24,413,957.20","25,533,525.23","31,366,998.22","32,173,124.29"
外币报表折算价差,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
其他非流动资产,,,,,,,,,,,,,,,,,,"15,603,863.97","44,119,372.05","37,812,519.68","46,334,351.98","16,756,097.62","14,697,602.71","18,941,406.05","38,720,182.33","31,268,924.77","63,046,315.13","22,660,234.05","21,731,047.06"
非正常经营项目收益调整,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非流动资产合计,"181,601,567.35","202,718,327.53","344,449,194.78","387,870,902.44","399,478,441.02","419,022,707.29","430,740,277.54","466,045,307.02","558,667,973.93","655,282,556.25","690,175,499.52","712,972,985.19","744,431,459.85","780,137,323.27","790,742,111.44","808,026,581.19","818,686,131.56","871,451,312.81","945,467,053.90","1,041,310,890.50","1,106,956,320.38","1,185,196,133.16","1,970,117,326.46","2,116,992,240.92","2,231,490,165.54","2,363,377,266.86","2,392,691,239.17","2,454,592,778.62","2,451,881,292.02"
所有者权益(或股东权益)合计,"244,181,721.59","271,531,654.74","316,586,996.66","356,958,901.07","382,309,945.09","1,204,025,076.95","1,163,261,652.38","1,204,799,411.96","1,216,882,777.43","1,244,457,985.50","1,276,559,138.09","1,283,490,697.77","1,310,846,802.98","1,344,292,240.36","1,361,160,405.65","1,331,685,149.55","1,358,531,152.88","1,391,842,083.30","2,425,496,172.12","2,411,198,959.39","2,487,565,966.06","2,599,306,347.45","2,686,698,753.66","2,697,819,249.13","3,769,151,653.60","3,857,670,584.88","3,823,718,748.04","3,926,612,338.55","3,995,308,966.30"
资产总计,"484,148,932.27","571,024,717.02","691,447,616.52","743,818,723.38","707,341,674.83","1,580,730,703.77","1,391,500,080.16","1,319,859,643.89","1,330,964,855.67","1,498,010,260.31","1,548,413,985.84","1,449,759,011.75","1,485,711,408.19","1,545,800,644.53","1,563,553,741.14","1,520,213,619.41","1,586,056,802.15","1,599,718,932.69","2,627,273,919.77","2,706,343,862.68","2,866,121,274.10","3,018,808,356.23","3,860,979,482.92","3,927,051,597.67","4,675,819,483.63","4,299,897,196.87","4,427,360,361.74","4,464,103,999.94","4,515,449,873.06"
负债和所有者(或股东权益)合计,"484,148,932.27","571,024,717.02","691,447,616.52","743,818,723.38","707,341,674.83","1,580,730,703.77","1,391,500,080.16","1,319,859,643.89","1,330,964,855.67","1,498,010,260.31","1,548,413,985.84","1,449,759,011.75","1,485,711,408.19","1,545,800,644.53","1,563,553,741.14","1,520,213,619.41","1,586,056,802.15","1,599,718,932.69","2,627,273,919.77","2,706,343,862.68","2,866,121,274.10","3,018,808,356.23","3,860,979,482.92","3,927,051,597.67","4,675,819,483.63","4,299,897,196.87","4,427,360,361.74","4,464,103,999.94","4,515,449,873.06"
