科目,2007-12-31,2008-12-31,2009-12-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30
应交税费,"859,962.13","7,607,320.92","2,843,609.19","8,957,548.68","-2,864,428.83","9,392,123.48","1,211,581.55","3,353,596.90","5,085,627.16","9,658,259.16","7,115,625.25","-3,492,887.64","-21,900,008.87","36,912,943.82","18,538,565.83","16,661,539.40","20,212,477.35","12,828,234.99","-7,653,505.16","-2,092,089.21","1,235,719.44","6,503,254.35","1,453,856.60","974,190.43","8,142,667.76","9,944,826.56","9,126,732.84","26,621,284.12","53,750,010.00","71,972,269.74","71,046,149.15","77,156,685.21","112,648,703.22"
应收利息,,,,,,,"6,803,056.43","11,875,873.82","16,422,629.03","21,070,172.91","3,254,175.44","6,764,725.98","11,932,987.75","11,384,769.10","4,326,547.64","8,648,732.27","10,727,719.95","12,397,606.67","6,933,483.12","6,109,147.60","7,507,549.49","9,676,115.58","1,291,117.09",,,"1,069,444.44","2,031,944.44","2,994,444.44",,"720,000.00","1,610,000.00","2,500,000.00","3,390,000.00"
应付利息,,,"84,075.00",,,"173,184.44",,,,"136,127.09",,"311,994.44","275,520.00","258,339.46","795,776.93","865,684.83","892,040.64","4,198,667.61","4,181,167.05","1,042,742.77","864,250.00","359,022.22","2,410,188.26","669,166.67","582,185.08","606,986.73","557,756.16","13,210,465.70","24,060,567.84","29,904,305.15","3,081,227.20","11,561,871.06","20,804,338.11"
应收股利,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付股利,,,,,,,,,,,,,,,,"43,308,000.00",,,,,,,,,,,,,,,,,
存货,"4,700,167.85","56,718,485.42","166,834,489.39","213,677,235.62","263,435,669.49","237,538,101.66","272,099,840.65","311,952,410.06","323,446,605.92","368,294,175.34","351,873,389.12","542,562,272.66","677,198,686.88","411,805,899.84","477,345,551.16","494,574,869.84","484,771,742.69","472,958,160.83","434,250,153.35","433,106,471.17","448,141,246.86","536,420,294.59","560,314,376.61","613,712,802.51","872,129,698.09","682,510,529.34","947,720,525.00","1,192,797,079.32","1,592,835,765.81","951,535,814.45","1,313,070,950.18","1,659,547,933.71","2,594,726,750.02"
其他应付款,"266,595.16","234,574.26","377,933.81","735,706.18","862,798.94","1,993,779.07","2,009,799.84","92,724,478.84","93,207,560.36","95,399,007.33","75,650,375.58","98,570,917.78","127,830,302.92","65,955,703.44","70,087,440.51","59,627,261.09","48,313,012.22","196,356,195.50","215,287,127.27","62,279,984.01","84,274,766.94","101,087,713.94","81,749,732.39","84,988,322.34","85,957,054.77","33,438,469.09","39,903,611.07","34,966,139.14","25,195,869.11","49,227,277.19","41,783,110.92","53,756,025.00","58,275,496.94"
其中:消耗性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动资产,,,,,,,,,,,,,,,,,,,,"452,820.06","870,517.07",,,,,,,,,,,,
一年内到期的非流动负债,,,,,,,,,,,,,,,,,,"56,250,000.00","57,500,000.00","25,000,000.00",,,,,,"63,866,344.25","98,549,689.05","151,450,685.06","178,835,656.47","180,279,407.52","181,743,971.45","283,229,651.16","284,736,753.96"
其他流动资产,"105,693.52","3,622.05",,,,"17,986.38","1,514.25","9,329.08",870.90,"934,030.24","84,893.20","291,177.02",,"178,767.28",,"273,271.75",,"85,715.23","143,533.33","325,188.40","216,762.36","5,693,964.99","1,552,491.73","9,068,166.58","25,301,388.03","59,778,186.34","111,492,936.50","71,143,917.04","87,746,275.39","84,085,968.72","81,731,895.84","286,093,320.06","474,078,217.61"
其他流动负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"205,798,092.55","410,391,714.22"
流动资产合计,"34,211,662.75","206,864,056.14","342,760,662.00","357,473,730.15","438,139,754.41","1,594,456,291.48","1,651,968,670.65","1,654,114,884.34","1,453,468,427.50","1,600,639,456.11","1,800,057,190.41","1,864,539,674.49","2,016,265,613.93","2,192,676,104.19","2,397,431,004.38","2,473,120,778.25","2,373,251,041.94","2,263,397,110.40","2,087,967,781.04","1,906,884,092.02","1,798,912,216.27","1,375,119,538.36","1,229,964,336.12","1,219,924,782.92","1,933,766,303.99","2,117,948,506.61","3,543,036,470.16","3,941,697,878.77","4,461,902,905.85","4,329,237,816.54","4,922,577,407.22","5,769,992,713.01","7,044,419,551.58"
流动负债合计,"2,435,740.30","102,505,243.84","157,963,193.09","115,791,986.60","174,133,812.95","201,845,733.12","249,546,385.54","371,037,189.31","192,864,693.30","329,819,705.02","475,193,118.34","486,770,088.48","682,416,488.47","829,836,500.88","978,399,239.69","1,094,462,004.76","1,030,344,202.54","1,211,530,735.41","1,091,569,951.77","786,377,845.80","697,382,409.36","812,427,122.32","832,034,286.94","664,291,238.93","1,065,461,850.08","1,004,554,785.88","1,292,805,250.88","1,488,927,316.47","1,806,738,369.82","1,445,080,615.01","1,979,943,332.94","2,557,152,847.00","3,657,722,422.56"
可供出售金融资产,,,,,,,,,,,,,,,,,,,,,,"25,000,000.00","425,000,000.00","425,000,000.00","425,000,000.00","477,658,449.11","77,658,449.11","83,646,806.61","83,884,469.23","85,406,438.86","85,406,438.86","84,406,438.86","84,406,438.86"
长期借款,,,,,,,,"35,000,000.00",,,,,"58,570,000.00","61,374,400.00","63,439,000.00","60,939,000.00","67,139,000.00","7,139,000.00","4,639,000.00",,,,,,,,,"100,000,000.00","100,000,000.00","100,000,000.00","100,000,000.00",,
持有至到期投资,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付债券,,,,,,,,,,,,,,,,,,,,,,,,,,,"429,750,000.00","429,750,000.00","429,750,000.00","434,713,471.48","436,250,236.26","437,923,532.09","439,615,215.80"
长期应收款,,,,,,,,"1,632,800.00","1,632,800.00","1,632,800.00","1,632,800.00","1,632,800.00","1,632,800.00","1,632,800.00","1,632,800.00","1,632,800.00","1,632,800.00","1,632,800.00","1,632,800.00","1,632,800.00","1,632,800.00","1,632,800.00","1,632,800.00","1,632,800.00","1,632,800.00",,,,,,,,
长期应付款,,,,,,,,,,,,,,,,,,,,,,"72,567,193.07","140,000,000.00","272,000,000.00","271,779,551.48","307,913,207.23","615,615,325.09","552,509,426.63","507,705,205.97","462,713,759.57","414,631,937.65","509,538,087.59","460,945,596.51"
长期股权投资,,"20,000,000.00",,,,,,,,,,,"25,000,000.00","54,144,224.85","25,000,000.00","25,000,000.00","25,000,000.00","25,000,000.00","25,000,000.00","25,000,000.00","25,000,000.00",,,,,,,,,,,,
专项应付款,,,,,,,,,,,,,,,,,,170.00,,,,,,,,,,,,,,,
投资性房地产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
预计负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
固定资产,"148,812.64","17,098,071.03","16,567,277.93","16,961,478.54","16,716,003.24","16,672,775.31","17,197,236.31","17,308,308.18","20,263,190.56","44,228,305.63","46,674,184.87","46,689,080.20","82,182,934.56","116,095,713.51","113,312,870.84","116,685,284.43","116,897,177.20","117,153,423.28","115,039,695.61","84,887,489.77","83,820,741.11","84,059,177.17","83,835,681.76","82,892,389.87","82,340,096.57","219,697,957.01","218,157,391.50","210,244,855.04","206,393,396.86","201,179,266.50","200,289,083.18","157,153,252.44","153,183,056.54"
递延所得税负债,,,,,,,,,,,,,,"10,052,564.29","9,750,054.05","9,817,807.98","9,700,429.82","7,788,245.80","7,670,867.64","7,553,489.49","7,436,111.33","7,318,733.18","7,201,355.03","7,083,976.87","6,966,598.72","6,849,220.56","6,731,842.41","6,614,464.25","6,497,086.10","5,521,034.44","5,403,656.29","4,233,024.18","4,233,024.18"
在建工程,,,,"230,000.00","230,000.00","230,000.00","230,000.00","49,355,692.65","51,771,564.25","35,053,915.05","34,905,165.05","35,005,165.05","35,563,873.05","66,527,727.89","76,199,012.69","84,289,912.82","105,334,365.11","124,090,206.99","136,875,300.63","74,289,968.91","101,075,298.16","226,167,587.99","260,007,941.45","293,968,909.06","246,165,839.57","28,748,725.90","30,972,010.68","38,721,059.06","35,383,799.09","36,409,269.60","34,209,363.15","14,154,134.66","14,154,134.66"
其他非流动负债,,,,"3,708,161.62","3,689,242.42","3,670,323.22","3,651,404.03","14,202,484.84","14,183,565.65","14,164,646.46","14,145,727.27","14,126,808.08","24,107,888.89","31,938,969.70","31,470,050.51","31,001,131.32","30,532,212.13","32,161,141.41","31,692,151.42","13,975,454.56","13,956,535.37","13,937,616.18",,,,,,,,,,,
工程物资,,,,,,,,,,,,,,,,,"38,372.40","38,372.40","38,372.40","38,372.40","38,372.40","38,372.40","38,372.40","38,372.40","38,372.40","38,372.40","38,372.40","38,372.40","38,372.40","38,372.40","38,372.40",,
非流动负债合计,,,,"3,708,161.62","3,689,242.42","3,670,323.22","3,651,404.03","49,202,484.84","14,183,565.65","14,164,646.46","14,145,727.27","14,126,808.08","82,677,888.89","103,365,933.99","104,659,104.56","101,757,939.30","107,371,641.95","47,088,557.21","44,002,019.06","21,528,944.05","21,392,646.70","93,823,542.43","161,120,052.02","292,983,754.67","292,627,008.81","318,054,367.21","1,055,370,187.73","1,092,127,991.92","1,047,187,473.94","1,006,564,528.19","959,983,173.71","954,873,068.11","907,953,341.55"
固定资产清理,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
负债合计,"2,435,740.30","102,505,243.84","157,963,193.09","119,500,148.22","177,823,055.37","205,516,056.34","253,197,789.57","420,239,674.15","207,048,258.95","343,984,351.48","489,338,845.61","500,896,896.56","765,094,377.36","933,202,434.87","1,083,058,344.25","1,196,219,944.06","1,137,715,844.49","1,258,619,292.62","1,135,571,970.83","807,906,789.85","718,775,056.06","906,250,664.75","993,154,338.96","957,274,993.60","1,358,088,858.89","1,322,609,153.09","2,348,175,438.61","2,581,055,308.39","2,853,925,843.76","2,451,645,143.20","2,939,926,506.65","3,512,025,915.11","4,565,675,764.11"
生产性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
实收资本(或股本),"3,000,000.00","60,150,000.00","60,150,000.00","60,150,000.00","60,150,000.00","80,200,000.00","80,200,000.00","160,400,000.00","160,400,000.00","160,400,000.00","160,400,000.00","288,720,000.00","288,720,000.00","288,720,000.00","288,720,000.00","288,720,000.00","288,720,000.00","288,720,000.00","288,720,000.00","288,720,000.00","288,720,000.00","288,720,000.00","288,720,000.00","288,720,000.00","404,009,766.00","404,009,766.00","404,009,766.00","1,010,024,415.00","1,010,024,415.00","1,010,024,415.00","1,010,024,415.00","1,010,024,415.00","1,010,024,415.00"
油气资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
资本公积,,"45,986,907.30","46,919,507.30","46,919,507.30","46,919,507.30","1,136,827,107.30","1,136,827,107.30","1,056,627,107.30","1,056,627,107.30","1,056,627,107.30","1,059,259,607.30","931,116,262.95","931,116,262.95","931,116,262.95","931,116,262.95","931,116,262.95","931,116,262.95","931,116,262.95","931,116,262.95","930,939,607.30","930,939,607.30","935,589,307.30","935,589,307.30","935,589,307.30","847,103,412.58","851,484,251.53","851,484,251.53","351,075,602.53","353,075,602.53","351,075,602.53","351,075,602.53","351,075,602.53","351,075,602.53"
无形资产,,"5,775,432.07","11,704,504.88","11,579,397.35","11,523,983.61","11,443,797.53","11,376,669.44","168,311,033.66","168,250,953.77","154,972,821.68","154,895,196.96","154,891,596.15","279,001,962.69","134,708,307.34","133,852,222.62","134,914,726.62","132,984,502.04","158,731,956.43","156,690,610.10","147,822,484.62","145,902,488.14","148,317,148.05","146,159,602.96","144,036,397.48","141,370,028.56","76,520,874.68","74,520,120.81","172,856,513.63","169,297,956.19","169,224,476.51","165,260,473.96","134,875,375.73","188,527,005.83"
盈余公积,"2,979,136.04","4,160,443.39","11,624,177.00","17,116,012.76","19,212,142.88","21,272,609.63","21,272,609.63","21,272,609.63","21,272,609.63","29,279,676.12","30,768,918.02","29,279,676.12","29,286,109.52","37,469,464.56","37,505,042.08","37,469,464.56","37,469,464.56","37,469,464.56","37,469,464.56","37,469,464.56","37,469,464.56","37,469,464.56","37,469,464.56","37,469,464.56","52,498,938.81","40,414,043.68","40,414,043.68","40,414,043.68","40,414,043.68","56,828,857.42","56,828,857.42","56,828,857.42","56,828,857.42"
开发支出,,,,,,,,"4,166,315.91","6,123,406.26",,,,,,,,,,,,,,,,,,,,,,,,
减:库存股,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
商誉,,"400,030.40",,,,,,,,,,,,"44,586,549.77","44,586,549.77","44,586,549.77","44,586,549.77","31,534,004.17","44,610,056.59","43,610,348.24","43,610,348.24","26,175,611.68","26,175,611.68","26,175,611.68","26,175,611.68","20,853,370.91","20,853,370.91","20,853,370.91","20,853,370.91","13,912,071.65","13,912,071.65",,
未分配利润,"25,945,599.05","37,403,662.92","94,710,390.80","143,196,344.95","163,002,083.73","180,529,850.13","190,988,711.30","238,188,622.07","258,162,179.83","248,636,712.85","276,576,296.44","319,919,393.98","345,226,717.74","337,214,702.38","351,567,707.37","322,099,227.50","305,485,148.82","153,496,703.88","127,139,453.68","146,570,428.93","154,530,572.99","183,842,781.57","190,308,655.27","214,452,195.42","383,525,565.47","452,943,357.72","551,241,113.54","667,073,043.30","863,231,770.83","1,101,885,015.12","1,203,455,848.66","1,405,687,854.48","1,682,716,147.09"
长期待摊费用,,,,,,,,,,,,,"46,952,594.89",,,,,"678,077.70","450,000.00",,,"1,344,319.00","4,970,345.11","4,764,557.35","6,324,205.17","15,946,681.62","63,284,888.33","51,185,625.16","53,002,503.19","46,652,199.75","46,634,237.23","45,645,141.67","48,633,433.33"
少数股东权益,,"186,428.02",,,,,,,,,"24,279,017.18","34,660,719.84","128,949,175.76","88,666,956.05","105,298,219.10","110,070,022.58","105,893,923.06","75,525,951.20","71,367,058.92","90,980,068.14","89,700,339.92","85,074,204.08","84,033,084.95","81,599,132.36","80,377,004.45","67,720,887.15","67,074,045.39","63,079,504.02","64,727,798.69","59,563,327.65","60,468,291.65","7,559,490.32","7,559,490.32"
递延所得税资产,,"255,095.83","334,823.38","637,407.19","497,048.02","1,542,759.08","1,713,641.40","1,838,978.41","1,999,813.37","2,400,549.28","2,458,147.26","1,834,633.56","1,792,864.21","6,018,393.26","5,251,115.45","5,464,869.76","6,675,835.42","22,691,723.84","23,079,594.57","18,574,451.08","20,381,581.20","20,224,319.35","20,853,185.60","21,462,032.72","27,025,347.87","28,830,981.11","29,293,154.53","33,933,205.00","32,026,360.50","34,404,870.45","35,936,877.35","41,190,673.49","44,772,250.67"
外币报表折算价差,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
其他非流动资产,,,,,,,,,,,,,,,,,,,,,,"529,106,352.95","330,861,586.37","295,971,595.41","236,472,838.24","153,634,623.37","205,194,028.47","160,139,287.37","123,175,085.30","115,675,085.30","118,547,742.14","95,784,405.00","95,784,405.00"
非正常经营项目收益调整,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非流动资产合计,"148,812.64","43,528,629.33","28,606,606.19","29,408,283.08","28,967,034.87","29,889,331.92","30,517,547.15","242,613,128.81","250,041,728.21","238,288,391.64","240,565,494.14","240,053,274.96","472,127,029.40","423,713,716.62","399,834,571.37","412,574,143.40","433,149,601.94","481,550,564.81","503,416,429.90","395,855,915.02","421,461,629.25","1,062,065,688.59","1,299,535,127.33","1,295,942,665.97","1,192,545,140.06","1,021,930,036.11","719,971,786.74","771,619,095.18","724,055,313.67","702,902,051.02","700,234,659.92","573,209,421.85","629,460,724.89"
所有者权益(或股东权益)合计,"31,924,735.09","147,887,441.63","213,404,075.10","267,381,865.01","289,283,733.91","1,418,829,567.06","1,429,288,428.23","1,476,488,339.00","1,496,461,896.76","1,494,943,496.27","1,551,283,838.94","1,603,696,052.89","1,723,298,265.97","1,683,187,385.94","1,714,207,231.50","1,689,474,977.59","1,668,684,799.39","1,486,328,382.59","1,455,812,240.11","1,494,833,217.19","1,501,598,789.46","1,530,934,562.20","1,536,345,124.49","1,558,592,455.29","1,768,222,585.16","1,817,269,389.63","1,914,832,818.29","2,132,261,665.56","2,332,032,375.76","2,580,494,724.36","2,682,885,560.49","2,831,176,219.75","3,108,204,512.36"
资产总计,"34,360,475.39","250,392,685.47","371,367,268.19","386,882,013.23","467,106,789.28","1,624,345,623.40","1,682,486,217.80","1,896,728,013.15","1,703,510,155.71","1,838,927,847.75","2,040,622,684.55","2,104,592,949.45","2,488,392,643.33","2,616,389,820.81","2,797,265,575.75","2,885,694,921.65","2,806,400,643.88","2,744,947,675.21","2,591,384,210.94","2,302,740,007.04","2,220,373,845.52","2,437,185,226.95","2,529,499,463.45","2,515,867,448.89","3,126,311,444.05","3,139,878,542.72","4,263,008,256.90","4,713,316,973.95","5,185,958,219.52","5,032,139,867.56","5,622,812,067.14","6,343,202,134.86","7,673,880,276.47"
负债和所有者(或股东权益)合计,"34,360,475.39","250,392,685.47","371,367,268.19","386,882,013.23","467,106,789.28","1,624,345,623.40","1,682,486,217.80","1,896,728,013.15","1,703,510,155.71","1,838,927,847.75","2,040,622,684.55","2,104,592,949.45","2,488,392,643.33","2,616,389,820.81","2,797,265,575.75","2,885,694,921.65","2,806,400,643.88","2,744,947,675.21","2,591,384,210.94","2,302,740,007.04","2,220,373,845.52","2,437,185,226.95","2,529,499,463.45","2,515,867,448.89","3,126,311,444.05","3,139,878,542.72","4,263,008,256.90","4,713,316,973.95","5,185,958,219.52","5,032,139,867.56","5,622,812,067.14","6,343,202,134.86","7,673,880,276.47"
