科目,2007-03-31,2007-06-30,2007-09-30,2007-12-31,2008-03-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30
货币资金,"27,482,226.72","31,158,143.21","33,858,046.47","40,130,307.78","45,774,164.79","41,320,735.66","44,001,360.56","49,979,047.01","46,837,142.61","46,534,310.32","82,207,478.58","86,374,909.42","101,590,072.35","104,676,044.58","114,467,833.64","171,949,180.47","107,066,937.71","116,059,266.77","134,040,444.47","58,845,790.79","58,582,461.07","45,398,422.20","40,989,195.60","39,320,857.40","37,355,179.28","68,758,271.44","32,120,737.81","39,934,686.74","17,017,834.54","5,322,963.13","2,798,970.13","3,671,435.58","5,105,342.10","702,462.52","76,811,795.24","99,150,884.61","159,492,925.85","257,453,215.12","69,559,989.13","182,641,316.69","529,898,215.70","222,795,572.49","219,788,757.03"
短期借款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"50,000,000.00",,"400,000,000.00","230,000,000.00"
交易性金融资产,,,,,,,,,,,,,,,,,,,,,"15,650.00","13,450.00","9,380.00","9,000.00","7,720.00","7,900.00","8,450.00","10,760.00","11,510.00","10,600.00",,,,,,,,,"17,629,052.00","14,678,550.00","16,020,800.00","11,624,050.00","5,922,666.00"
交易性金融负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应收票据,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付票据,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应收账款,"3,842,659.74","7,038,614.46","11,899,957.79","12,244,685.76","11,107,358.92","2,449,437.70","1,767,442.14","561,325.11","991,718.00","580,983.57","551,442.55","2,241,927.68","3,610,107.68","3,949,754.23","774,824.23","762,300.00",,,,,,,,"753,449.40",,,,"3,800,000.00",,,,,,,,,,,,"906,300.00",,,
应付账款,"58,751,552.77","47,637,420.50","39,342,208.47","50,678,533.59","27,552,896.66","21,851,637.07","16,475,733.25","17,033,535.34","15,392,768.70","10,774,583.76","6,744,461.78","5,246,360.05","4,043,695.42","3,394,114.42","3,369,244.25","2,024,041.53","1,868,062.75","1,625,207.55","1,625,207.55","1,430,868.53","1,272,985.53","1,272,985.53","1,044,407.56","1,206,613.53","1,206,573.53","1,139,704.53","1,116,489.53","1,099,606.53","1,101,669.53","1,107,569.53","1,107,569.53","1,102,769.53","1,102,769.53","1,094,806.53","1,094,806.53","1,094,806.53","1,094,806.53",,"90,000.00",,,,
预付款项,"6,225,713.87","6,748,226.88","7,520,764.68","5,647,003.08","6,834,341.88","7,675,071.19","7,412,772.06","6,702,449.29","6,551,742.61","8,743,038.89","9,467,588.97","1,069,396.24","1,115,607.24","1,552,891.24","1,552,891.24","638,977.39","674,369.39","670,711.39","22,051,726.57","22,091,976.57","22,051,726.57","22,051,726.57","22,097,855.86","826,246.65","826,246.65","819,377.65","849,387.01","14,000.00","1,288,703.20","1,400,000.00",,,,,,"20,000.00","30,000.00","31,750.00","917,021.40","208,339.28","324,031.66","364,431.14","639,770.22"
预收款项,"45,696,323.92","65,712,230.70","80,447,260.00","17,045,058.05","29,930,296.46","26,907,684.00","60,610,668.00","25,472,447.94","21,855,360.94","21,507,590.00","45,235,315.68","38,201,495.00","35,457,742.00","26,196,805.00","7,460,363.00","7,603,302.00","4,017,000.00","3,156,000.00","333,000.00","1,019,080.00","875,500.00","375,500.00","1,094,054.00","243,000.00","243,000.00","243,000.00","243,000.00","1,148,699.00",,,,"95,160.00",,,,"48,360.00","130,000.00",,,,"15,000.00","10,500.00",
