科目,2009-12-31,2010-12-31,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31
递延所得税负债,,,,,,,,,,,,,,,"841,941.19","849,822.82","963,154.95","1,169,476.19","1,323,283.55","38,102,045.24","1,396,671.64","2,782,540.13","11,739,837.21","11,480,413.28","11,532,475.15","11,218,338.95","12,364,232.41","13,668,446.74"
在建工程,"14,195,687.21","7,640,961.15","9,581,444.24","9,665,291.84","9,876,052.79","23,406,918.04","28,349,120.29","39,865,095.08","94,832,708.98","153,841,560.28","138,798,774.80","148,163,463.19","55,072,533.63","48,124,473.11","37,139,461.53","34,977,579.94","49,268,270.91","66,953,372.53","95,770,957.42","106,419,525.71","128,607,191.01","170,051,278.96","159,270,709.42","161,804,036.49","136,834,510.39","77,391,770.02","40,401,502.02","28,016,934.61"
其他非流动负债,,,,,,,"11,600,000.00","11,600,000.00","11,600,000.00","11,600,000.00","11,309,160.87","11,309,160.87","10,729,203.90","10,439,225.43","10,600,746.96",,,"1,599,259.36",,,,,,,,"2,565,385.57",,
工程物资,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非流动负债合计,"30,000,000.00",,,,,,"11,600,000.00","11,600,000.00","11,600,000.00","11,600,000.00","11,309,160.87","11,309,160.87","10,729,203.90","10,439,225.43","11,442,688.15","21,160,591.31","20,983,944.97","24,644,435.36","34,021,729.88","41,690,255.28","41,342,092.29","40,983,326.10","64,263,027.35","311,644,021.38","277,999,130.92","721,471,219.65","703,788,385.76","587,104,896.67"
固定资产清理,,,,,,,,,,,,,,,,,,,,,,,,,,,,
负债合计,"126,530,903.61","168,135,761.35","146,819,224.54","94,093,132.59","89,906,201.26","26,906,575.16","72,845,251.86","42,854,882.72","205,104,928.22","137,532,625.65","127,177,003.69","118,963,609.58","186,968,698.05","172,629,436.83","209,064,223.65","242,285,842.11","259,686,398.79","289,938,440.74","311,943,107.35","505,599,224.59","591,287,280.27","629,813,001.16","1,183,947,243.87","1,099,814,876.04","1,171,346,859.39","1,691,782,428.06","1,984,380,566.18","2,017,589,296.25"
生产性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,
实收资本(或股本),"48,000,000.00","54,000,000.00","81,000,000.00","81,000,000.00","108,000,000.00","108,000,000.00","108,000,000.00","108,000,000.00","108,000,000.00","172,800,000.00","172,800,000.00","172,800,000.00","172,800,000.00","172,800,000.00","172,800,000.00","172,800,000.00","172,800,000.00","220,606,662.00","220,606,662.00","220,606,662.00","220,606,662.00","661,819,986.00","703,603,035.00","703,603,035.00","703,603,035.00","703,603,035.00","703,603,035.00","703,603,035.00"
油气资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,
资本公积,"49,824,973.10","43,824,973.10","16,824,973.10","16,824,973.10","629,187,866.37","629,187,866.37","629,187,866.37","629,187,866.37","627,839,022.25","573,839,022.25","573,800,311.23","573,800,311.23","573,800,311.23","573,800,311.23","573,800,311.23","573,800,311.23","573,800,311.23","1,340,783,686.70","1,340,783,686.71","1,340,783,686.71","1,340,783,686.71","899,570,362.71","1,465,341,004.28","1,465,707,588.43","1,465,386,287.29","1,465,386,287.29","1,460,630,604.31","1,460,630,604.31"
无形资产,"9,757,070.90","10,303,631.32","10,043,463.72","9,945,964.56","9,848,465.40","9,920,443.81","39,421,880.15","39,141,575.45","65,957,895.61","65,117,582.27","64,421,312.74","63,583,605.61","63,302,827.47","62,371,111.84","68,822,543.97","67,874,941.11","66,969,122.65","97,495,485.69","96,105,037.34","94,269,405.78","92,623,756.15","91,273,537.69","121,367,588.97","120,162,420.50","117,304,966.92","116,988,957.34","149,656,083.13","121,454,119.39"
盈余公积,"8,106,574.10","15,550,013.81","34,805,069.89","34,904,853.89","34,805,069.89","34,805,069.89","51,071,317.54","51,071,317.54","51,071,317.54","51,071,317.54","63,917,609.27","63,917,609.27","63,917,609.27","63,917,609.27","81,654,167.99","81,654,167.99","81,654,167.99","81,654,167.99","93,578,275.63","93,578,275.63","93,578,275.63","93,578,275.63","107,061,810.16","107,061,810.16","107,061,810.16","107,061,810.16","116,441,188.28","116,441,188.28"
开发支出,,,,,,,,,,,"3,400,000.00","3,400,000.00","3,400,000.00","3,400,000.00","7,283,331.51","7,637,956.51","8,605,620.07","9,218,933.27","11,958,166.10","12,583,569.51","15,815,216.30","18,393,124.72","40,358,241.90","45,319,711.72","47,784,205.03","50,152,766.58","56,207,940.58","62,472,122.87"
减:库存股,,,,,,,,,,,,,,,,,,,,,,,,,,,,
商誉,,,,,,,,,"125,234,951.77","125,234,951.77","124,667,305.62","124,667,305.62","124,667,305.62","124,667,305.62","124,667,305.62","124,667,305.62","124,667,305.62","708,473,934.97","708,473,934.97","708,473,934.97","708,473,934.97","708,473,934.97","1,472,927,508.08","1,468,415,917.63","1,453,548,044.74","1,438,013,465.73","1,428,994,824.09","1,400,627,487.09"
未分配利润,"34,295,900.77","77,491,578.79","171,591,027.09","173,415,913.77","203,386,469.07","227,025,114.53","227,172,383.62","261,853,866.26","259,810,906.69","269,768,879.75","277,375,611.41","301,764,227.52","309,812,368.21","330,995,750.73","340,787,429.73","338,680,876.90","364,721,794.95","383,454,252.24","392,688,744.11","385,179,741.66","423,664,871.78","465,872,606.40","485,891,088.91","488,987,069.43","530,602,208.37","596,006,044.09","621,001,193.89","664,401,691.74"
长期待摊费用,,,,,,,,,"456,712.50","432,675.00","561,054.17","529,266.68","497,479.19","520,797.26","433,904.21","402,116.72","470,424.19","429,804.79","306,754.25","348,565.99","243,179.27","270,924.41","3,895,641.49","2,001,404.83","3,574,479.84","4,480,837.28","4,150,619.95","3,675,194.57"
少数股东权益,"204,463.08","192,990.59","197,351.61","172,278.32","158,113.93","115,912.52","76,155.88","37,444.86","10,670,789.16","11,683,485.11","13,553,247.99","14,436,864.86","15,797,735.34","16,650,230.28","15,331,723.13","15,952,988.60","15,420,941.91","172,681,551.58","187,986,662.52","197,937,412.90","211,747,171.97","227,804,886.45","316,231,255.47","346,774,908.85","364,566,952.33","391,932,420.98","386,195,658.29","407,394,689.08"
递延所得税资产,"1,223,879.93","1,337,425.96","1,610,592.92","1,610,592.92","2,110,518.62","2,102,966.33","2,091,417.75","2,016,063.50","2,632,366.14","2,718,899.14","3,548,579.94","3,729,868.07","4,119,795.43","4,108,806.68","4,319,650.27","4,750,987.87","5,623,595.84","8,655,285.72","9,485,423.41","9,237,687.19","10,160,990.31","9,664,916.52","17,360,244.39","17,243,732.05","22,287,453.22","22,204,042.78","29,813,682.02","29,670,021.83"
外币报表折算价差,,,,,"5,318.22","5,289.15","6,149.90",-497.49,"8,779.88","-40,035.01","-124,696.16","-22,512.68","-21,711.08",,,,,,,,,,,,,,,
其他非流动资产,,,,,,,"2,448,061.92","25,142,482.19","9,651,282.79","16,431,068.80","12,250,236.20","16,755,835.52","11,975,192.59","12,539,702.59","17,037.03","2,296,767.00","2,044,164.50","14,917,967.00","4,469,570.00","111,271,600.00","114,749,715.00","109,613,372.00","26,195,439.96","17,200,784.87","17,097,194.87","22,358,842.10","12,687,558.21","6,315,001.28"
非正常经营项目收益调整,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非流动资产合计,"80,995,355.82","89,373,705.17","99,268,186.34","98,465,910.72","97,314,794.69","112,027,531.13","162,886,866.43","195,736,290.89","411,287,937.10","475,782,454.86","526,024,063.66","536,510,213.49","537,613,775.08","553,851,038.85","591,532,314.68","584,236,073.03","590,559,081.93","1,264,025,248.48","1,279,061,590.00","1,405,187,344.88","1,443,881,372.73","1,485,190,798.96","2,327,076,611.78","2,349,984,942.33","2,346,726,072.93","2,370,761,274.63","3,191,320,254.22","3,183,695,988.62"
所有者权益(或股东权益)合计,"140,431,911.05","191,059,556.29","304,418,421.69","306,218,235.08","975,542,837.48","999,139,252.46","1,015,513,873.31","1,050,149,997.54","1,057,400,815.52","1,079,122,669.64","1,101,322,083.74","1,126,696,500.20","1,136,106,312.97","1,158,141,726.11","1,184,289,722.73","1,182,847,547.59","1,208,303,091.88","2,199,533,419.87","2,235,971,691.53","2,238,389,708.10","2,290,973,700.89","2,349,308,932.22","3,083,991,513.90","3,123,463,473.57","3,177,872,091.93","3,266,337,727.15","3,288,771,148.58","3,339,823,177.45"
资产总计,"266,962,814.66","359,195,317.64","451,237,646.23","400,311,367.67","1,065,449,038.74","1,026,045,827.62","1,088,359,125.17","1,093,004,880.26","1,262,505,743.74","1,216,655,295.29","1,228,499,087.43","1,245,660,109.78","1,323,075,011.02","1,330,771,162.94","1,393,353,946.38","1,425,133,389.70","1,467,989,490.67","2,489,471,860.61","2,547,914,798.88","2,743,988,932.69","2,882,260,981.16","2,979,121,933.38","4,267,938,757.77","4,223,278,349.61","4,349,218,951.32","4,958,120,155.21","5,273,151,714.76","5,357,412,473.70"
负债和所有者(或股东权益)合计,"266,962,814.66","359,195,317.64","451,237,646.23","400,311,367.67","1,065,449,038.74","1,026,045,827.62","1,088,359,125.17","1,093,004,880.26","1,262,505,743.74","1,216,655,295.29","1,228,499,087.43","1,245,660,109.78","1,323,075,011.02","1,330,771,162.94","1,393,353,946.38","1,425,133,389.70","1,467,989,490.67","2,489,471,860.61","2,547,914,798.88","2,743,988,932.69","2,882,260,981.16","2,979,121,933.38","4,267,938,757.77","4,223,278,349.61","4,349,218,951.32","4,958,120,155.21","5,273,151,714.76","5,357,412,473.70"
