科目,2007-12-31,2008-12-31,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30
其他应收款,"48,055,623.34","45,272,066.28","56,498,146.61","57,324,844.81","61,717,505.99","68,375,233.92","72,378,051.95","75,632,671.96","76,034,881.42","91,563,230.28","75,384,324.49","89,656,423.38","84,871,007.76","101,608,193.55","101,460,525.94","129,887,802.48","147,698,823.30","156,431,898.11","140,974,417.13","176,108,471.44","156,197,923.03","173,235,941.88","166,949,095.39","201,021,313.00","188,161,745.13","210,644,748.25","170,779,171.86","207,613,931.28","204,511,214.00","214,643,320.13","333,249,658.19","350,491,708.90","359,153,085.15","431,278,834.22","405,426,936.52","396,919,807.01","439,078,414.41"
应付职工薪酬,"855,388.22","795,106.55","807,535.90","1,155,556.63","283,245.72","891,577.40","768,359.71","2,315,143.32","758,965.66","606,763.98","578,130.54","693,399.06","646,544.77","712,097.61","927,797.09","729,744.55","634,921.31","697,051.46","12,515,291.99","4,648,909.91","6,033,408.91","6,397,972.76","13,575,229.21","6,668,106.16","6,887,071.94","7,659,517.66","17,433,985.97","1,186,077.83","4,033,900.82","7,112,612.61","22,372,286.60","13,372,643.88","14,059,593.64","5,661,676.51","18,065,745.06","48,441,157.39","49,470,861.99"
应收关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应交税费,"32,928,697.00","39,217,651.92","41,614,376.30","-1,310,500.71","2,683,371.42","444,594.90","38,916,431.61","6,503,371.59","22,631,584.22","12,012,783.48","38,450,089.66","12,095,983.04","16,010,007.59","11,306,966.21","64,777,332.94","11,399,566.13","29,399,725.06","37,924,212.41","75,388,151.50","16,337,902.66","14,315,786.90","31,136,305.23","93,723,780.46","27,845,146.15","18,863,119.87","35,434,447.56","89,470,507.01","56,291,981.66","23,963,486.81","14,037,367.13","108,071,793.08","38,624,006.25","-9,670,242.36","41,449,099.30","109,384,106.67","25,684,661.79","40,615,144.30"
应收利息,,,,,,,"8,013,338.23","7,531,598.40","6,030,456.87","6,948,847.45","8,875,552.45","7,942,710.30","8,533,392.02","6,147,145.33","7,731,855.76","9,447,061.49","2,335,264.52","4,044,502.31","3,618,175.74","5,327,413.53","6,641,416.61","6,294,667.58","7,034,544.96","6,703,183.43",,,,,,,,,,,,,
应付利息,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应收股利,,,,,,,,,,,"63,750.00","63,750.00",,,,,,,,,,,,,,,,,,,,,,,,,
应付股利,,,,,,,,,"25,774,830.80",,,,"12,986,760.00","12,986,760.00",,,"19,761,991.20","19,761,991.20",,,"22,876,628.00","22,876,628.00","2,097,812.00","2,097,812.00","25,164,290.84","25,164,290.84",,,"25,736,206.50","25,736,206.50",,,"37,113,853.93","37,113,853.93","867,555.21","867,555.21","37,069,819.02"
存货,"22,873,022.94","16,136,770.56","15,295,158.92","35,087,544.56","36,734,216.55","38,191,340.12","19,560,529.70","17,331,170.16","44,716,145.14","54,566,743.85","39,764,559.73","39,130,774.17","56,003,699.74","62,477,517.66","71,312,701.61","101,025,051.95","121,050,744.72","105,563,322.77","112,908,132.65","134,204,130.72","157,654,022.02","196,806,479.02","103,189,910.68","179,157,405.77","232,722,587.51","388,649,126.35","497,447,037.78","320,258,816.80","218,359,757.92","502,109,331.62","1,115,264,150.35","870,688,343.77","805,372,747.60","1,188,428,113.95","1,593,372,108.60","1,373,732,720.72","1,348,876,602.42"
其他应付款,"23,807,359.42","22,825,548.95","29,325,081.08","33,384,507.12","33,690,319.25","27,360,541.19","40,045,182.92","36,871,731.96","41,822,838.03","40,309,107.21","35,682,160.03","46,249,707.99","38,049,115.23","34,559,047.15","41,499,929.05","41,331,780.09","46,263,533.75","45,040,515.40","67,379,148.22","56,400,684.33","56,030,117.38","54,264,251.06","69,489,623.26","73,252,144.08","55,434,382.23","68,548,805.24","120,169,466.44","90,476,565.11","97,546,579.62","139,504,091.62","124,398,593.92","90,623,710.24","94,384,190.95","74,301,761.95","118,473,591.07","121,725,887.69","136,841,777.26"
其中:消耗性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
其他流动资产,,,,"3,340,800.00",,,,,,,,,,,,,,,"980,935.72","137,870.43","95,623.61","32,435.98","4,031,734.24","3,403,102.46","2,206,702.77","3,885,488.66","7,944,419.68","3,927,926.54","5,633,800.32","5,943,436.03","6,057,706.29","4,223,291.20","5,503,008.63","5,819,160.11","9,810,906.62","6,027,727.38","9,242,317.90"
其他流动负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"25,220.47",
流动资产合计,"594,618,011.94","683,724,116.59","905,008,694.40","1,527,693,818.28","1,530,714,767.07","1,555,544,715.26","1,874,103,456.35","1,750,945,985.93","1,834,979,331.72","1,752,600,868.59","1,871,640,141.64","1,763,110,213.54","1,611,258,995.59","1,816,666,590.25","2,568,418,444.09","2,247,181,922.69","1,861,269,529.68","2,007,462,209.25","2,809,048,795.77","2,509,235,655.57","2,596,519,093.69","2,705,258,366.02","3,015,954,000.92","3,033,692,138.61","3,019,933,184.21","3,192,229,628.90","4,192,138,027.78","3,390,980,394.16","3,076,693,377.47","3,218,169,994.30","5,709,271,850.29","4,593,146,037.97","4,202,118,998.53","4,617,902,705.98","6,602,422,480.14","5,636,922,283.83","6,111,769,215.84"
流动负债合计,"472,455,019.15","542,184,486.75","700,120,774.23","644,377,945.06","619,867,675.15","622,976,507.03","910,748,844.89","774,494,052.83","927,883,788.34","825,084,077.97","912,557,715.44","791,311,316.51","1,020,166,061.15","1,213,984,015.33","1,552,381,829.20","1,211,854,077.85","1,250,794,959.69","1,406,823,799.98","1,960,358,724.37","1,652,290,149.23","1,750,272,201.44","1,825,399,280.59","2,108,764,965.97","2,080,663,255.47","2,148,268,328.29","2,511,098,676.64","3,573,962,453.55","2,861,203,737.13","2,647,638,113.30","2,742,642,675.75","4,959,334,886.17","3,856,401,720.76","3,390,290,332.12","3,739,457,537.72","5,411,835,929.29","4,437,539,980.94","5,020,558,246.40"
可供出售金融资产,,,,,,,,,,,,,,,,,,,,,,"10,000,000.00","15,000,000.00","15,000,000.00","15,000,000.00","15,000,000.00","14,000,000.00","14,000,000.00","14,000,000.00","14,000,000.00","14,000,000.00","14,000,000.00","14,000,000.00","14,000,000.00","14,000,000.00","14,000,000.00","14,000,000.00"
长期借款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"160,000,000.00","160,000,000.00","320,000,000.00","320,000,000.00","320,000,000.00","320,000,000.00","320,000,000.00"
持有至到期投资,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付债券,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期应收款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期应付款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期股权投资,"4,297,072.43","13,038,143.04","12,543,808.85","12,416,053.14","14,155,684.71","13,004,122.85","14,138,108.33","14,138,108.33","58,413,792.04","58,901,764.45","57,858,591.47","58,153,659.00","58,177,282.98","59,245,890.62","63,551,784.25","63,242,727.80","91,609,589.37","122,170,308.32","125,377,846.94","124,972,685.49","122,994,014.95","111,858,061.78","112,771,391.45","112,300,332.01","109,955,731.57","167,218,197.41","173,240,370.63","170,920,487.00","168,187,771.89","165,141,610.45","174,651,592.43","173,241,289.61","171,220,933.44","171,428,373.88","122,261,244.53","120,412,062.30","123,941,279.28"
专项应付款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
投资性房地产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"28,304,851.91","28,175,540.40","28,046,228.89"
预计负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
固定资产,"11,569,490.08","12,084,947.76","14,619,116.21","14,157,190.93","15,206,587.43","15,083,630.08","16,175,657.51","16,750,051.24","17,906,213.41","17,907,862.87","18,705,074.98","24,651,641.19","22,478,594.83","19,648,385.02","24,564,742.76","21,889,718.52","21,997,736.34","23,418,452.35","28,691,537.40","27,270,605.10","33,972,158.13","33,521,669.40","32,114,318.39","31,718,530.09","32,449,451.14","33,030,810.51","75,074,095.77","76,495,754.02","73,129,655.78","71,063,173.78","70,854,557.15","68,460,321.48","70,186,652.30","67,240,822.78","661,604,333.78","653,815,065.37","666,202,729.20"
递延所得税负债,,,,,,,,,,,,,,,,,,,"346,030.28","346,030.28","346,030.28","346,030.28","276,824.22","276,824.22","276,824.22","276,824.22","259,522.71","259,522.71","259,522.71","259,522.71","129,761.36","129,761.36","129,761.36","129,761.36",,,
在建工程,,,,,,,,,,,,,,"1,280,216.56","2,365,110.28","2,616,934.60","4,222,567.95","4,576,570.62","5,669,753.24","5,995,418.21","8,515,634.86","10,143,191.30","17,535,085.09","25,728,032.79","78,504,529.35","254,048,627.09","342,957,651.90","435,950,256.55","471,061,803.43","472,710,772.71","601,996,337.60","621,069,379.86","625,696,913.58","632,858,814.44","52,576,956.24","63,782,310.23","68,538,668.72"
其他非流动负债,"14,633,581.86","11,895,991.44","13,680,082.34","10,302,306.87","18,321,724.71","16,300,661.83","13,574,574.23","12,267,853.62","11,061,206.85","7,810,986.21","6,619,071.73","8,949,071.73","13,258,791.24","14,566,391.24","12,465,802.99","12,465,802.99","15,535,802.99","18,615,802.99","20,791,899.75","20,660,007.91","26,782,635.23","41,707,877.29",,,,,,,,"44,162,055.11",,,,,,,
工程物资,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非流动负债合计,"14,633,581.86","11,895,991.44","13,680,082.34","10,302,306.87","18,321,724.71","16,300,661.83","13,574,574.23","12,267,853.62","11,061,206.85","7,810,986.21","6,619,071.73","8,949,071.73","13,258,791.24","14,566,391.24","12,465,802.99","12,465,802.99","15,535,802.99","18,615,802.99","21,137,930.03","21,006,038.19","27,128,665.51","42,053,907.57","25,071,023.34","25,669,995.34","52,968,327.34","52,214,927.34","55,528,583.79","55,137,241.24","48,943,562.69","44,421,577.82","210,591,830.22","210,944,293.00","382,547,991.78","407,617,635.55","393,700,249.35","394,599,647.36","398,476,359.95"
固定资产清理,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
负债合计,"487,088,601.01","554,080,478.19","713,800,856.57","654,680,251.93","638,189,399.86","639,277,168.86","924,323,419.12","786,761,906.45","938,944,995.19","832,895,064.18","919,176,787.17","800,260,388.24","1,033,424,852.39","1,228,550,406.57","1,564,847,632.19","1,224,319,880.84","1,266,330,762.68","1,425,439,602.97","1,981,496,654.40","1,673,296,187.42","1,777,400,866.95","1,867,453,188.16","2,133,835,989.31","2,106,333,250.81","2,201,236,655.63","2,563,313,603.98","3,629,491,037.34","2,916,340,978.37","2,696,581,675.99","2,787,064,253.57","5,169,926,716.39","4,067,346,013.76","3,772,838,323.90","4,147,075,173.27","5,805,536,178.64","4,832,139,628.30","5,419,034,606.35"
生产性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
实收资本(或股本),"73,789,200.00","73,789,200.00","73,789,200.00","98,789,200.00","98,789,200.00","98,789,200.00","98,789,200.00","98,789,200.00","197,578,400.00","197,578,400.00","197,578,400.00","197,578,400.00","237,094,080.00","237,094,080.00","237,094,080.00","237,094,080.00","237,094,080.00","237,094,080.00","274,411,744.00","274,411,744.00","274,411,744.00","274,411,744.00","274,411,744.00","277,064,818.00","415,597,227.00","415,597,227.00","415,597,227.00","415,597,227.00","415,597,227.00","415,597,227.00","415,597,227.00","415,597,227.00","415,597,227.00","415,229,246.00","415,229,246.00","415,229,246.00","415,229,246.00"
油气资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
资本公积,"1,579,779.17","2,074,779.17","2,074,779.17","648,123,979.17","648,123,979.17","647,725,474.00","653,116,843.22","653,116,843.22","554,327,643.22","554,327,643.22","554,327,643.22","554,327,643.21","514,811,963.22","514,811,963.22","515,451,879.22","515,451,879.22","515,451,879.22","515,451,879.22","1,047,407,103.78","1,047,407,103.78","1,047,407,103.78","1,047,407,103.78","1,047,407,103.78","1,088,795,058.18","950,262,649.18","950,262,649.18","961,967,812.78","961,967,812.78","961,967,812.78","961,967,812.78","984,132,885.78","984,132,885.78","984,132,885.78","980,537,711.41","979,772,919.98","979,772,919.98","979,772,919.98"
无形资产,,,,,,,,,,,,,"393,138,558.48","394,082,115.81","16,711,904.85","15,946,385.52","420,943,302.13","420,697,422.18","474,515,055.96","471,637,628.90","466,653,901.92","461,673,545.00","521,155,780.25","516,240,309.26","510,148,605.77","509,580,929.97","543,618,645.58","543,300,359.83","579,460,576.26","568,756,794.81","570,175,116.25","558,296,170.19","548,833,251.83","539,409,387.51","640,707,155.72","625,673,273.21","610,268,061.63"
盈余公积,"8,684,468.61","12,980,359.01","18,087,908.22","18,087,908.22","18,087,908.22","18,087,908.22","25,950,258.63","25,950,258.63","25,950,258.63","25,950,258.63","33,972,248.40","33,972,248.40","33,972,248.40","33,972,248.40","43,887,425.54","43,887,425.54","43,887,425.54","43,887,425.54","56,886,936.30","56,886,936.30","56,886,936.30","56,886,936.30","69,474,146.20","69,474,146.20","69,474,146.20","69,474,146.20","84,542,278.47","84,542,278.47","84,542,278.47","84,542,278.47","107,562,034.86","107,562,034.86","107,562,034.86","107,562,034.86","131,854,077.92","131,854,077.92","131,854,077.92"
开发支出,,,,,,,,,,,,,"8,504,124.03","14,721,624.04","18,375,355.11","20,453,486.51","15,055,659.27","18,125,137.17","7,335,595.36","18,367,663.09","29,084,414.29","38,120,234.18","29,242,815.62","36,438,988.06","42,986,296.84","44,014,058.17","42,087,566.74","51,270,513.20","13,427,083.39","21,697,355.95","27,257,716.56","47,054,628.01","58,167,248.98","67,841,377.94","41,366,468.64","56,951,297.70","73,125,801.93"
减:库存股,,,,,,,,,,,,,,,,,,,,,,,,,,,"44,041,028.40","44,041,028.40","44,041,028.40","44,041,028.40","44,041,028.40","44,041,028.40","44,041,028.40","37,932,543.80","37,932,543.80","37,932,543.80","37,932,543.80"
商誉,,,,,,,,,,,,,,,,,,,"374,336,612.48","374,040,126.44","374,727,585.35","374,336,612.49","374,336,612.48","374,336,612.48","374,336,612.48","374,336,612.48","374,336,612.48","374,336,612.48","374,336,612.48","374,336,612.48","374,336,612.48","374,336,612.48","374,336,612.48","374,336,612.48","374,336,612.48","374,336,612.48","374,336,612.48"
未分配利润,"59,990,452.49","84,042,947.00","140,436,190.89","150,824,400.83","175,562,438.53","197,677,644.78","219,718,509.26","235,115,416.00","210,732,446.51","235,131,234.60","264,541,234.26","281,082,903.47","296,173,063.28","317,653,665.25","357,216,746.16","374,867,101.98","378,317,542.28","400,206,441.48","478,350,101.66","491,917,605.26","488,267,424.28","509,901,058.01","606,596,048.30","619,066,102.96","562,040,785.24","606,411,200.41","732,073,918.41","748,621,325.14","687,716,068.01","734,554,599.45","948,309,988.65","965,313,094.00","877,298,364.15","923,786,139.85","1,130,432,213.76","1,148,642,891.24","1,062,880,859.64"
长期待摊费用,"19,642,476.64","13,953,851.79","13,135,292.66","12,752,599.28","14,619,305.90","13,222,557.98","12,303,161.47","12,094,593.37","11,886,280.16","11,704,280.57","11,318,244.14","11,080,222.37","10,900,971.25","15,559,446.43","11,290,484.93","11,003,711.27","10,780,342.61","10,581,030.12","12,148,691.86","11,649,498.04","11,302,295.49","10,788,392.85","10,194,017.18","9,685,322.57","9,176,627.96","8,667,933.35","8,159,238.74","7,650,544.13","7,279,990.54","7,097,554.90","7,532,549.09","8,542,193.62","8,917,989.95","8,663,137.34","14,040,355.54","15,411,696.17","15,048,867.20"
少数股东权益,"3,332,781.51","1,688,995.18","1,921,920.46","1,317,864.67","747,362.52","101,573.50","1,034,180.75","407,141.89","1,863,901.10","1,444,203.17","1,540,191.03","1,388,604.63","73,098.78","212,684.20","195,512.77","129,968.94","192,240.28","161,718.26","23,000,939.32","23,679,294.53","23,824,613.82","24,069,633.22","27,196,676.75","25,024,576.68","24,497,263.03","23,852,504.03","26,873,951.32","22,769,315.31","20,873,963.01","18,949,852.13","19,916,341.60","14,705,983.28","14,888,712.06","12,221,389.02","192,943,077.32","187,955,110.24","187,136,858.73"
递延所得税资产,"3,861,477.71","5,453,244.71","4,803,943.19","4,803,943.19","4,803,943.19","4,803,943.19","6,212,027.32","6,212,027.32","6,212,027.32","6,212,027.32","11,614,451.85","11,614,451.85","11,090,778.91","11,090,778.91","13,415,449.61","13,415,449.61","15,395,202.65","15,210,017.46","24,429,590.45","24,429,590.45","24,429,590.45","24,429,590.45","30,617,686.96","30,617,686.96","30,617,686.96","30,784,532.92","40,892,987.30","40,892,987.30","45,661,125.62","45,661,125.62","51,327,834.03","52,469,577.06","54,797,918.26","54,797,918.26","66,214,710.84","68,181,188.19","72,698,559.65"
外币报表折算价差,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
其他非流动资产,"476,753.99","402,454.66",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非正常经营项目收益调整,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非流动资产合计,"39,847,270.85","44,932,641.96","45,102,160.91","44,129,786.54","48,785,521.23","46,114,254.10","48,828,954.63","49,194,780.26","94,418,312.93","94,725,935.21","99,496,362.44","105,499,974.41","504,290,310.48","515,628,457.39","150,274,831.79","148,568,413.83","580,004,400.32","614,778,938.22","1,052,504,683.69","1,058,363,215.72","1,071,679,595.44","1,074,871,297.45","1,142,967,707.42","1,152,065,814.22","1,203,175,542.07","1,436,681,701.90","1,614,367,169.14","1,714,817,514.51","1,746,544,619.39","1,740,465,000.70","1,892,132,315.59","1,917,470,172.31","1,926,157,520.82","1,930,576,444.63","2,015,412,689.68","2,020,739,046.05","2,046,206,808.98"
所有者权益(或股东权益)合计,"147,376,681.78","174,576,280.36","236,309,998.74","917,143,352.89","941,310,888.44","962,381,800.50","998,608,991.86","1,013,378,859.74","990,452,649.46","1,014,431,739.62","1,051,959,716.91","1,068,349,799.71","1,082,124,453.68","1,103,744,641.07","1,153,845,643.69","1,171,430,455.68","1,174,943,167.32","1,196,801,544.50","1,880,056,825.06","1,894,302,683.87","1,890,797,822.18","1,912,676,475.31","2,025,085,719.03","2,079,424,702.02","2,021,872,070.65","2,065,597,726.82","2,177,014,159.58","2,189,456,930.30","2,126,656,320.87","2,171,570,741.43","2,431,477,449.49","2,443,270,196.52","2,355,438,195.45","2,401,403,977.34","2,812,298,991.18","2,825,521,701.58","2,738,941,418.47"
资产总计,"634,465,282.79","728,656,758.55","950,110,855.31","1,571,823,604.82","1,579,500,288.30","1,601,658,969.36","1,922,932,410.98","1,800,140,766.19","1,929,397,644.65","1,847,326,803.80","1,971,136,504.08","1,868,610,187.95","2,115,549,306.07","2,332,295,047.64","2,718,693,275.88","2,395,750,336.52","2,441,273,930.00","2,622,241,147.47","3,861,553,479.46","3,567,598,871.29","3,668,198,689.13","3,780,129,663.47","4,158,921,708.34","4,185,757,952.83","4,223,108,726.28","4,628,911,330.80","5,806,505,196.92","5,105,797,908.67","4,823,237,996.86","4,958,634,995.00","7,601,404,165.88","6,510,616,210.28","6,128,276,519.35","6,548,479,150.61","8,617,835,169.82","7,657,661,329.88","8,157,976,024.82"
负债和所有者(或股东权益)合计,"634,465,282.79","728,656,758.55","950,110,855.31","1,571,823,604.82","1,579,500,288.30","1,601,658,969.36","1,922,932,410.98","1,800,140,766.19","1,929,397,644.65","1,847,326,803.80","1,971,136,504.08","1,868,610,187.95","2,115,549,306.07","2,332,295,047.64","2,718,693,275.88","2,395,750,336.52","2,441,273,930.00","2,622,241,147.47","3,861,553,479.46","3,567,598,871.29","3,668,198,689.13","3,780,129,663.47","4,158,921,708.34","4,185,757,952.83","4,223,108,726.28","4,628,911,330.80","5,806,505,196.92","5,105,797,908.67","4,823,237,996.86","4,958,634,995.00","7,601,404,165.88","6,510,616,210.28","6,128,276,519.35","6,548,479,150.61","8,617,835,169.82","7,657,661,329.88","8,157,976,024.82"
