科目,2007-12-31,2008-12-31,2009-12-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30
货币资金,"15,171,490.76","16,989,854.65","71,640,559.04","56,637,867.71","67,899,375.83","81,522,311.33","374,505,827.89","265,809,124.39","309,226,192.63","310,101,007.69","276,724,471.90","238,148,545.04","196,596,320.07","208,387,085.08","214,707,815.42","204,829,026.49","167,572,267.84","177,923,754.67","162,594,203.60","150,627,069.51","144,561,670.22","382,738,990.64","375,974,905.91","314,200,839.66","317,853,097.15","362,906,330.51","271,027,144.28","261,401,490.11","277,073,398.67","477,452,995.99","483,062,177.88","667,780,593.02","524,168,315.67","455,976,851.78","388,559,754.43","311,069,123.96"
短期借款,"8,000,000.00","18,500,000.00","29,000,000.00","13,000,000.00","10,000,000.00","10,000,000.00","10,000,000.00",,"80,000,000.00","110,000,000.00","110,000,000.00","110,000,000.00","90,000,000.00","100,000,000.00","134,000,000.00","134,000,000.00","134,000,000.00","134,000,000.00","134,000,000.00","134,000,000.00","134,000,000.00","100,000,000.00","100,000,000.00","100,000,000.00","110,000,000.00","130,000,000.00","79,583,333.33","70,000,000.00","45,000,000.00","45,000,000.00","60,000,000.00","145,000,000.00","185,000,000.00","185,000,000.00","310,000,000.00","270,000,000.00"
交易性金融资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
交易性金融负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应收票据,"938,250.00","1,000,000.00","6,972,134.00","7,048,321.40","4,296,579.94","4,670,000.00","4,215,306.90","12,245,627.60","3,116,000.00","2,213,500.00","7,591,500.00","7,530,956.35","6,360,543.33","11,139,519.44","2,165,200.00","24,562,784.68","18,114,253.59","14,622,918.32","2,925,891.00","11,649,866.00","550,000.00","23,557,248.51","10,939,434.11","25,053,384.07","30,397,349.91","138,565,584.66","139,593,755.95","28,067,162.77","75,836,029.14","182,912,395.30","104,928,587.55","227,306,631.00","201,112,582.00","176,146,835.48","222,584,111.50","75,998,818.29"
应付票据,,,"6,463,957.00","4,459,898.00",,"10,815,511.31","19,111,258.00","16,874,581.00","15,226,965.00","14,914,771.60","10,507,540.60","6,955,922.60","9,415,654.60","9,415,654.60",,"7,817,668.00","7,817,668.00",,,,,"13,464,436.00","14,926,155.00","33,782,341.00","66,072,233.00","36,759,282.00",,"41,727,612.00","82,142,154.00","80,904,748.00","92,880,951.50","103,607,041.50","120,572,797.50","153,047,108.80","139,063,797.30","130,381,361.00"
应收账款,"36,567,957.95","61,378,414.18","70,372,933.23","74,497,806.87","76,473,818.37","88,588,153.00","129,446,275.25","112,871,065.92","132,545,184.10","111,920,784.22","116,661,757.30","144,208,756.68","138,773,315.32","119,866,342.87","114,273,359.38","128,064,440.86","128,367,698.97","97,930,423.34","125,829,179.27","127,884,561.12","118,336,736.01","183,465,300.82","194,061,645.10","260,307,119.88","233,995,633.80","255,778,067.32","268,752,382.21","397,105,457.49","351,117,817.11","545,649,924.88","525,421,840.41","382,305,772.76","357,205,797.72","519,722,601.42","498,443,183.97","592,680,680.87"
应付账款,"31,708,852.74","44,100,687.02","56,311,979.62","53,777,470.72","61,631,219.52","64,801,772.88","65,965,934.18","53,985,047.48","35,490,645.56","62,618,342.57","64,844,379.23","73,809,077.88","69,011,687.14","36,229,013.36","28,138,488.30","42,059,079.52","32,758,906.68","51,581,660.67","46,765,231.71","55,659,732.28","58,726,599.63","99,982,475.12","98,547,839.91","109,236,108.17","96,050,084.60","129,495,659.99","149,357,361.28","178,789,827.19","228,070,251.64","250,299,427.40","175,122,637.25","189,970,095.11","172,094,030.53","199,212,925.01","189,256,137.41","231,024,374.75"
预付款项,"12,277,199.88","35,235,827.88","18,092,681.26","21,646,316.31","30,780,639.32","20,595,498.88","36,632,043.59","39,755,429.65","58,196,119.46","16,884,765.22","14,028,070.79","28,347,569.97","27,351,937.34","18,290,413.30","41,298,226.12","41,762,579.52","39,497,026.22","19,015,574.41","23,261,341.61","16,230,501.29","6,592,554.46","8,453,770.36","6,725,593.52","9,287,011.35","26,010,714.13","6,090,359.64","5,195,310.08","8,284,409.71","7,788,505.47","6,125,669.38","36,789,981.41","22,211,080.66","40,496,024.33","13,100,368.87","14,677,376.76","112,833,037.01"
预收款项,"32,744,050.09","48,172,709.64","46,104,486.76","42,669,230.87","48,590,956.98","33,027,948.05","45,816,975.57","34,175,828.70","46,745,248.69","26,785,292.78","25,613,065.41","29,546,819.24","19,896,659.32","31,297,145.94","33,810,496.61","25,680,631.17","24,173,531.87","49,370,729.06","49,255,713.20","38,840,005.76","30,867,686.57","70,600,749.08","86,047,813.11","66,597,822.98","66,263,129.95","69,410,895.08","66,974,086.75","54,713,949.85","67,241,754.97","69,543,235.11","84,107,088.48","86,786,872.12","160,618,650.60","12,493,102.08","40,576,934.51","175,353,448.51"
其他应收款,"3,024,595.56","2,723,136.50","1,458,345.10","1,997,646.88","3,259,299.35","2,323,747.10","2,125,908.53","2,552,233.58","2,657,255.60","4,215,277.62","5,360,642.53","3,960,819.85","2,812,887.66","2,090,566.43","2,542,931.38","2,783,599.43","1,125,978.65","741,120.27","1,157,055.42","1,154,246.41","2,564,823.41","35,511,306.40","36,915,588.90","20,726,923.88","19,814,676.14","39,529,232.91","40,200,069.32","3,138,770.18","10,164,162.59","1,854,095.25","2,699,895.48","198,777,715.08","210,005,949.93","210,076,579.02","281,787,083.56","210,193,750.02"
应付职工薪酬,"2,079,070.18","1,104,811.43","1,264,610.56","1,347,710.30","41,636.00","1,646,268.00","1,388,714.00","1,682,538.00","282,030.20","2,853,979.01","2,316,332.43","2,229,234.99","264,683.97","3,724,869.40","1,952,180.48","2,373,311.44","2,772,601.36","3,155,886.80","2,737,767.43","2,554,906.67","2,632,504.49","3,531,004.33","3,233,648.49","3,413,792.79","3,442,674.98","3,481,225.80","2,648,876.66","2,131,996.83","2,281,771.66","3,424,925.55","2,131,190.17","1,156,317.38","1,276,316.64","2,387,793.11","1,706,068.01","1,540,054.38"
应收关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
