科目,2007-03-31,2007-06-30,2007-09-30,2007-12-31,2008-03-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31
货币资金,"4,136,196.58","4,421,706.73","4,031,775.41","3,880,117.73","2,571,853.25","4,127,583.82","1,906,701.25","12,516,405.06","7,052,917.78","8,643,221.14","7,378,560.62","37,162,890.25","31,396,301.56","44,692,861.70","39,048,830.96","57,591,903.79","155,169,469.43","184,447,172.57","43,940,081.10","56,982,227.49","54,326,187.96","46,568,042.16","51,558,502.49","69,370,181.47","68,522,630.14","102,583,868.62","396,671,825.40","244,182,739.39","350,124,275.79","349,854,203.96","315,024,496.66","196,515,973.09","158,341,109.86","152,016,988.13","161,566,542.24","105,686,997.96","68,635,181.52","86,653,927.50","164,527,085.76","459,603,297.14","418,896,841.56","419,787,625.84","1,200,763,031.07","257,433,024.03","216,016,940.77"
短期借款,"250,000,000.00","250,000,000.00","249,999,877.00","29,999,877.00","29,999,877.00","29,999,877.00","29,999,877.00","49,999,877.00","49,999,877.00","49,999,877.00","39,999,877.00","66,999,877.00","66,999,877.00","66,999,877.00","63,999,877.00","63,999,877.00","63,999,877.00","46,999,877.00","46,999,877.00","65,999,877.00","65,999,877.00","35,999,877.00","51,999,877.00","51,999,877.00","51,999,877.00","105,900,000.00","105,900,000.00","75,000,000.00","83,000,000.00","43,000,000.00","43,000,000.00","43,000,000.00","43,000,000.00","43,000,000.00","43,000,000.00","43,000,000.00","47,000,000.00","62,000,000.00","442,000,000.00","418,000,000.00","697,000,000.00","954,000,000.00","1,151,500,000.00","939,000,000.00","939,000,000.00"
交易性金融资产,"1,580,422.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
交易性金融负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应收票据,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"264,700.00","131,200.00",,,,,"182,192,067.39"
应付票据,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,500,000.00","6,388,128.00","4,888,128.00",,,,,,,,,,,"46,550,000.00","96,550,000.00","50,000,000.00","61,570,000.00","56,570,000.00"
应收账款,"9,559,991.82","10,019,528.74","19,686,987.57","21,699,843.14","18,762,781.88","20,700,644.90","20,929,999.73","28,474,338.82","60,077,750.67","39,899,445.26","71,103,098.90","23,310,044.84","63,039,416.59","22,580,695.44","60,299,241.54","26,448,574.59","21,713,788.86","24,603,874.74","28,571,827.56","26,799,588.40","24,727,441.35","28,433,572.97","31,385,343.37","28,944,251.00","30,449,296.60","28,706,949.17","28,137,621.02","34,373,039.02","28,247,521.54","34,031,846.23","28,127,962.80","29,168,061.57","31,608,899.09","32,772,089.80","43,621,856.75","43,962,123.81","49,378,738.63","55,076,275.54","992,903,947.04","972,945,694.75","1,179,794,463.17","1,489,047,646.66","1,388,836,293.02","1,416,245,109.71","1,422,413,068.26"
应付账款,"30,913,525.81","33,105,652.23","59,864,379.36","45,376,656.59","67,457,837.43","23,840,326.62","32,197,582.75","35,243,686.99","51,292,265.15","29,645,213.17","57,511,682.30","75,473,526.47","88,261,136.63","61,112,928.39","91,995,674.66","57,266,601.95","74,761,004.96","71,026,328.04","63,385,849.66","76,066,398.35","75,363,347.48","70,058,399.57","67,368,930.57","79,427,918.56","65,729,754.84","82,347,076.70","68,596,141.92","69,844,854.12","63,503,018.03","79,888,089.45","75,323,676.58","71,965,824.56","68,907,661.77","68,483,936.32","79,394,732.20","116,603,480.67","107,489,587.85","142,036,501.86","254,974,173.49","515,491,714.07","520,471,619.74","785,552,414.96","751,462,109.42","1,059,906,131.65","1,024,663,502.78"
预付款项,"85,975,953.00","46,564,825.35","30,950,092.11","14,994,982.15","14,549,295.37","13,607,233.94","16,506,241.22","225,964,118.62","226,662,958.08","232,294,373.43","240,315,835.11","34,314,587.25","7,652,241.91","5,540,992.03","4,142,512.82","7,407,283.31","4,729,204.94","3,926,949.52","5,044,257.44","11,188,788.22","9,990,995.32","3,664,178.58","1,365,709.48","3,294,942.64","2,669,944.95","8,496,023.73","16,012,824.94","7,538,937.51","311,863,697.04","195,026,437.13","200,302,900.36","188,012,311.76","195,460,298.62","21,118,516.22","52,562,094.07","13,656,970.41","15,161,241.65","27,394,533.39","504,943,674.33","591,424,837.65","760,131,829.03","1,079,728,146.17","1,117,714,285.18","1,321,366,768.63","1,409,611,902.78"
预收款项,"9,817,013.44","24,164,966.26","19,779,156.82","15,263,071.93","16,556,348.92","27,049,580.66","31,115,769.41","5,669,451.71","7,309,721.21","12,181,363.85","12,602,609.24","301,021,018.39","247,800,756.52","230,711,470.77","221,131,658.58","282,487,873.75","392,383,305.53","443,273,818.90","549,128,038.36","155,027,616.13","123,129,149.93","93,344,959.48","71,196,184.27","61,540,698.60","60,544,548.31","69,901,969.61","70,006,743.96","39,044,854.72","46,255,988.27","65,053,493.56","66,257,063.57","89,516,635.95","79,655,753.94","69,923,467.58","99,576,185.79","81,025,803.14","94,877,249.32","148,139,871.03","148,276,985.61","140,809,624.98","132,430,114.13","139,616,414.49","110,144,454.99","98,051,467.79","102,507,127.08"
