科目,2007年1-3月,2007年1-6月,2007年1-9月,2007年度,2008年1-3月,2008年1-6月,2008年1-9月,2008年度,2009年1-3月,2009年1-6月,2009年1-9月,2009年度,2010年1-3月,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度
一、营业收入,"106,539,401.23","229,475,178.77","389,279,346.60","567,455,661.72","161,663,436.55","355,024,278.86","544,734,828.30","773,143,793.10","113,205,660.89","237,193,861.45","382,727,635.30","574,736,866.40","143,022,554.21","317,502,351.09","539,774,725.18","877,251,303.37","193,974,822.55","405,349,952.17","615,771,437.42","961,316,573.41","230,112,164.56","482,852,342.43","723,445,809.43","1,037,944,248.42","222,279,634.78","511,496,834.97","781,452,410.24","1,130,087,615.49","256,964,754.56","564,064,707.79","858,078,953.45","1,302,493,866.31","264,244,669.81","582,629,997.19","934,490,037.31","1,326,036,664.34","367,312,735.50","803,266,183.45","1,178,679,481.24","1,691,374,321.68","432,414,433.61","863,974,868.42","1,296,857,097.30","1,723,720,756.85"
二、营业利润,"-648,410.11","1,109,584.75","12,958,162.05","19,254,318.60","-2,254,435.00","-2,738,813.48","-6,231,933.23","-1,065,739.01","635,615.29","2,254,689.86","6,819,528.85","4,224,065.51","-11,589,318.39","-21,910,986.72","-33,814,580.43","-49,623,043.24","4,925,009.16","15,362,290.28","33,402,003.63","58,544,870.75","8,207,617.75","8,718,205.56","8,700,958.72","1,047,252.82","2,235,657.71","-28,314,385.66","-29,653,594.18","-32,948,114.05","-24,208,723.79","-61,562,662.99","-70,929,395.15","-104,438,961.97","-28,850,139.66","-42,624,266.39","-25,895,864.15","-22,792,817.75","44,438,612.20","124,065,344.75","177,516,558.26","143,214,916.16","27,303,670.19","34,957,438.76","40,702,397.93","46,558,970.37"
减:营业成本,"98,405,180.28","211,688,804.98","357,952,079.63","526,157,453.83","149,826,289.83","323,057,266.49","500,118,433.43","705,398,431.30","101,346,440.86","215,669,045.87","343,068,672.07","517,662,106.46","139,008,532.52","305,100,047.13","523,724,671.97","843,774,361.09","163,813,313.63","348,341,382.64","520,798,690.32","795,918,798.07","204,976,931.21","435,634,009.27","652,383,705.14","940,556,151.01","195,377,597.26","483,990,389.98","727,614,417.79","1,045,478,864.85","257,605,133.15","567,587,107.13","840,672,591.48","1,271,295,606.48","266,520,953.42","567,608,380.36","870,478,941.87","1,196,858,505.32","297,551,634.04","623,411,438.65","918,579,234.84","1,398,635,291.51","378,588,321.58","768,100,456.74","1,172,521,783.57","1,562,886,113.39"
加:补贴收入,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
营业税金及附加,"77,864.57","17,618.56","24,057.72","42,576.72","9,265.35","87,141.17","89,268.50","94,804.40",188.71,"8,109.75","15,321.37","116,754.08","33,704.70","78,667.73","79,614.94","79,934.83","45,094.12","49,183.31","58,641.67","65,480.62",,,"1,422.05","36,145.67","37,744.58","90,578.40","171,275.40","279,055.52","15,405.80","89,227.16","167,357.19","340,747.88","93,669.60","247,516.27","368,741.60","509,185.78","120,129.78","195,778.75","203,706.03","3,074,417.02","341,829.18","2,548,798.77","4,239,978.22","5,668,493.50"
营业外收入,"3,473,668.13","4,305,103.56","5,549,658.76","7,063,290.95","6,099,434.40","8,561,628.22","12,919,481.75","13,668,470.11","3,183,521.16","4,782,107.92","8,823,595.03","18,869,221.83","17,151,759.92","37,045,224.01","45,047,688.31","83,277,656.47","1,625,191.33","6,969,026.91","11,227,506.68","24,296,000.67","6,168,844.15","12,553,622.32","16,068,285.28","26,951,552.79","2,779,966.62","32,634,636.69","38,639,227.72","48,983,322.34","2,506,788.30","20,678,747.13","27,340,748.04","41,807,529.85","3,716,921.47","8,913,478.57","19,244,621.24","32,276,102.35","3,802,730.27","7,219,534.17","14,906,302.02","33,847,716.91","2,569,779.74","5,564,413.13","12,988,962.80","2,746,692.03"
销售费用,"4,374,329.60","8,176,192.23","13,061,770.74","18,654,044.30","5,156,144.13","10,698,690.29","16,902,083.90","24,623,796.17","6,671,778.64","13,109,816.42","19,730,982.44","29,988,091.84","8,809,944.24","17,596,783.79","25,180,351.68","37,943,844.28","8,856,510.91","18,022,737.87","28,050,612.88","42,337,510.22","9,132,393.41","19,291,661.15","29,305,162.18","44,489,924.74","11,649,260.37","25,959,819.54","39,028,700.84","47,248,386.57","9,585,491.20","23,868,842.86","36,017,953.72","48,306,721.32","8,723,475.28","18,921,666.19","30,174,897.10","44,989,608.99","9,031,788.56","19,381,071.60","29,712,585.20","44,523,170.98","9,593,790.53","20,188,395.92","29,215,168.11","42,251,621.33"
减:营业外支出,"67,829.00","374,121.48","569,084.60","1,217,989.02","25,856.16","422,205.41","681,413.68","1,547,548.98","369,035.61","804,432.18","1,474,053.25","2,089,495.33","2,381,925.36","4,987,779.83","6,645,736.82","8,948,031.26","2,945,111.77","5,769,087.60","6,485,920.49","8,194,324.51","2,752,764.35","4,707,755.85","5,407,042.20","7,296,009.00","1,136,318.76","2,810,659.41","4,264,538.32","5,566,857.87","2,278,345.94","3,281,766.64","4,236,922.52","5,539,817.91","2,203,557.73","3,622,208.72","4,459,417.73","5,383,716.82","269,784.02","706,717.31","866,543.96","4,271,173.72","769,562.24","3,154,884.85","4,650,065.86","5,671,284.52"
管理费用,"5,408,130.42","10,031,567.21","15,496,168.71","26,014,769.11","6,876,602.12","14,833,549.91","20,413,770.80","31,091,271.48","7,410,038.23","12,440,815.66","20,660,754.99","32,366,836.75","7,529,810.17","16,101,680.87","23,607,234.39","37,590,260.32","13,215,966.59","20,949,413.75","33,371,757.88","63,848,121.39","9,131,280.53","20,103,604.01","32,798,223.79","51,808,073.41","10,949,109.49","25,544,124.52","38,192,307.54","61,827,878.34","10,792,697.95","24,150,658.02","37,321,221.44","57,941,149.48","12,078,047.53","26,085,471.25","41,458,641.70","78,487,486.89","13,297,653.79","30,634,199.54","44,200,904.84","74,738,543.22","13,892,912.31","32,436,337.82","46,825,187.51","79,998,722.53"
其中:非流动资产处置净损失,,"97,765.49",,"361,381.94",,"101,648.79","182,961.75","985,354.75",,"489,649.95","880,251.49","1,642,076.49","264,633.55","1,044,863.72","1,626,888.45","2,263,598.69","81,803.49","361,810.43","408,647.18","593,857.99","1,219,089.47","192,338.30","321,780.86","797,555.98","204,094.70","863,193.17","784,849.38","1,126,954.98","385,897.87","803,278.63","1,433,320.71","1,588,974.02","460,165.06","652,785.27","812,133.68","1,256,488.54",,"18,474.21","28,917.50","44,282.62","126,209.05","102,789.86","1,222,164.19",
堪探费用,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
加:影响利润总额的其他科目,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
财务费用,"-618,743.51","-912,592.78","-1,342,437.82","-2,085,611.82","2,354,216.19","3,716,149.65","4,294,849.34","5,114,014.57","401,207.93","360,914.17","1,515,313.66","2,975,503.11","1,421,862.31","4,280,832.76","6,849,952.93","9,466,002.13","1,385,463.21","2,647,408.44","3,393,278.11","4,216,512.42","904,382.67","2,736,840.69","3,932,209.59","5,009,183.12","1,849,887.63","3,385,410.66","4,368,693.50","8,775,398.96","3,059,898.70","9,196,672.19","15,508,399.21","22,567,245.76","6,041,596.88","12,982,153.90","17,836,066.74","14,364,905.48","847,927.20","3,553,880.01","5,727,018.41","8,133,701.22","2,739,031.21","2,879,493.83","2,406,741.90","3,678,634.81"
