科目,2009-12-31,2010-12-31,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31
应付职工薪酬,"4,701,338.16","4,820,226.60","4,943,085.55","2,809,562.00","3,596,710.30","2,803,560.37","7,440,432.30","3,713,241.88","4,131,436.92","3,346,701.82","10,509,380.74","5,227,187.68","4,752,041.97","5,059,706.77","12,226,482.68","5,919,738.86","6,315,019.85","5,616,892.94","21,864,112.49","8,837,824.91","11,161,777.42","11,946,750.06","34,578,854.73","16,487,948.81","20,982,593.28","19,206,841.54","55,224,198.67","25,913,783.39","30,795,668.41","27,424,307.96","60,343,908.61","33,545,400.12"
应收关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应交税费,"1,291,189.11","2,402,580.86","3,189,956.23","2,042,433.64","2,239,666.62","3,581,667.86","7,508,205.51","1,588,558.98","-2,391,524.58","-2,498,993.50","3,955,168.93","1,852,420.46","2,333,136.60","7,176,341.57","14,888,678.83","12,002,577.94","10,211,479.39","8,589,480.58","15,332,047.77","18,322,769.10","9,755,427.82","5,587,727.18","13,568,326.34","14,401,769.89","8,893,900.84","2,237,505.67","40,120,803.60","30,286,562.21","35,376,040.27","34,328,757.66","63,564,624.99","45,298,645.52"
应收利息,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付利息,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应收股利,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付股利,"10,000,000.00",,,,,"7,070,000.00",,,,,,,,,,,,"181,035.20","126,724.65","126,724.65","126,724.65","298,172.33","298,172.33","185,351.75","185,351.75","371,380.56","20,193.35","20,193.35","260,032.98",,"260,032.98","260,032.98"
存货,"1,797,755.35","3,857,549.95","19,092,283.06","16,601,826.55","39,855,865.45","35,325,879.95","32,166,662.20","69,643,226.17","60,396,829.58","61,688,452.24","40,407,539.99","44,086,913.98","43,349,658.53","36,500,037.09","37,437,936.39","39,859,829.37","52,097,021.43","51,823,525.40","62,051,601.78","99,278,016.59","97,547,575.30","111,262,011.14","94,850,999.08","103,277,754.26","99,785,897.31","124,511,500.35","176,997,233.69","208,573,294.39","180,851,838.84","183,808,083.83","168,834,572.65","162,213,351.24"
其他应付款,"801,272.37","677,015.27","792,765.91","1,100,731.21","25,570,499.69","12,988,447.04","8,863,786.00","9,877,024.85","11,461,360.28","14,538,144.02","9,244,575.10","10,463,275.40","10,582,391.68","9,742,532.94","12,727,575.79","32,773,185.14","23,377,978.06","147,654,056.70","28,995,040.71","30,497,452.94","31,923,241.17","27,369,428.43","19,880,124.48","254,702,411.63","222,196,159.60","352,202,448.50","58,784,455.22","62,489,628.58","13,129,154.32","15,175,990.58","17,212,623.91","12,450,894.63"
其中:消耗性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动负债,,,,,,,,,,,,,,,"9,005,683.44","9,005,683.44","17,971,904.34","17,971,904.34","17,971,904.34","17,971,904.34","17,018,972.34","17,018,972.34","28,985,073.78","27,399,920.39","19,168,530.33","12,240,709.43",,,"21,092,800.00","21,092,800.00","28,123,700.00","28,123,700.00"
其他流动资产,,,,,,,,,,,"5,034,020.57","5,037,733.84","5,060,673.75","1,726,028.19","3,970,791.18","3,679,648.02","3,549,801.42","3,551,081.51","2,797,478.75",,,"41,503,193.46",,,,,"5,966,527.31","2,196,527.31","6,140,000.00","11,650,000.00","118,043,990.29","84,100,000.00"
其他流动负债,,,,,,,,,,,,,,,,,,"6,398,632.41","8,199,188.63","8,373,659.85","7,836,946.63","7,751,058.23","7,749,945.38","7,436,599.99","7,686,358.68","7,646,474.41","5,169,662.59","5,618,521.91","5,235,202.58","5,143,229.59","4,636,460.99","5,056,058.04"
流动资产合计,"71,337,930.69","117,582,884.77","102,605,497.68","91,552,278.08","380,491,381.67","348,699,902.65","412,159,249.45","440,231,221.51","415,625,073.14","427,750,684.55","420,636,704.46","364,028,357.14","390,390,522.08","443,333,676.04","404,147,503.75","413,312,795.67","394,926,527.29","574,973,283.06","560,109,237.52","577,946,745.23","583,430,636.70","564,136,015.45","669,562,563.14","560,019,197.17","726,774,154.35","790,543,465.16","934,024,930.53","877,027,955.23","1,055,547,640.42","1,078,024,547.58","1,187,785,809.62","1,397,802,472.04"
流动负债合计,"32,500,797.60","18,517,226.37","32,530,752.80","23,102,040.46","81,538,548.98","60,643,988.92","100,132,545.34","118,759,504.22","98,681,388.92","118,066,820.30","96,795,776.64","76,093,214.06","60,665,477.08","63,548,611.85","108,404,527.77","129,525,079.52","142,015,077.95","265,890,592.23","213,411,597.12","214,844,228.79","217,483,306.94","222,284,953.11","271,697,082.56","632,087,998.01","654,609,992.09","908,953,278.54","787,180,888.47","751,047,819.99","841,622,901.23","825,255,157.59","712,866,587.60","679,998,182.20"
可供出售金融资产,,,,,,,,,,,,,,,,,"48,981,350.00","48,981,350.00","98,981,350.00","98,981,350.00","126,981,350.00","126,981,350.00","126,981,350.00","169,341,350.00","169,341,350.00","189,341,350.00","179,341,350.00","208,512,645.22","216,508,437.97","224,463,937.97","184,380,389.74",
长期借款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"50,000,000.00","47,500,000.00"
持有至到期投资,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付债券,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期应收款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期应付款,,,,,,,,,,,,,,,,"180,833.52",,,,,,,,,,,"178,744,000.00","178,744,000.00","178,744,000.00","178,744,000.00","154,492,271.46","156,929,530.06"
长期股权投资,,,,,,"5,000,000.00","4,557,748.49","4,557,748.49","4,199,519.09","4,199,519.09","3,721,710.42","3,721,710.42","3,275,392.03","8,135,879.96","33,614,177.52","33,614,177.52","27,247,918.40","57,247,918.40","8,073,701.22","8,823,701.22","9,573,701.22","8,665,137.32","8,654,195.21","8,654,195.21","8,654,195.21","8,654,195.21","17,962,308.16","17,962,308.16","17,962,308.16","17,962,308.16","22,998,517.23","22,998,517.20"
专项应付款,,,,"19,634,999.96",,,,,,,,,,,,,,,,,,,,,,,,,,,,
投资性房地产,"586,171.61","574,594.42","563,017.24","560,122.96","557,228.68","554,334.37","551,440.06","548,545.75","545,651.44","542,757.13","539,862.82","536,968.51","534,074.23","531,179.97","528,285.72","525,391.47","30,003,068.17","29,858,792.29","40,004,871.01","39,860,595.13","39,593,270.94","68,874,973.43","68,524,514.54","68,174,055.65","67,823,596.76","67,473,137.87","75,725,047.86","75,374,662.74","75,979,348.23","75,581,066.40","75,182,784.57","74,784,502.74"
预计负债,,,,,,,,,,,,,,,,,,"200,020,000.00","200,020,000.00","200,020,000.00","200,020,000.00","200,020,000.00","200,020,000.00","200,020,000.00","200,020,000.00","200,020,000.00",,,,,,
固定资产,"13,037,818.90","13,411,263.23","88,584,290.37","90,770,062.90","101,546,536.02","110,408,543.95","108,724,281.55","106,220,470.38","104,826,823.07","116,002,128.31","113,659,140.66","113,530,368.28","116,899,249.57","114,211,935.84","153,513,674.29","152,457,206.43","124,629,272.16","156,473,465.36","147,136,237.91","143,900,981.42","146,829,005.78","115,103,876.56","177,091,520.33","175,011,836.30","171,640,281.10","171,746,059.58","178,980,308.68","176,533,353.94","175,473,667.93","173,430,164.71","173,735,098.23","174,964,212.02"
递延所得税负债,,,,,,,,,,,,,,,,,,"1,525,167.75","1,435,452.00","1,345,736.25","1,256,020.50","1,166,304.75","1,076,589.01","1,046,683.76","897,157.51","807,441.76","2,416,138.51","2,213,195.26","2,010,252.00","1,807,308.75","1,604,365.51","1,401,422.25"
在建工程,,,,"441,919.17",,,,,,,,"41,480,920.00",,,,,,,,,,"65,369,259.96",,,"6,033,370.03","14,574,658.70",,,,,,
其他非流动负债,"3,700,000.00","12,859,999.96","21,769,999.96",,"18,249,999.96","21,215,000.00","28,880,000.00","33,675,000.00","32,290,000.00","32,515,000.00","33,135,000.00","35,555,000.00","37,895,000.00","46,895,000.00","21,013,261.36","21,004,261.36","29,979,482.26","29,979,482.26","20,973,798.82","20,973,798.82","19,996,242.82","19,996,242.82",,"636,666.67",,,,,"35,154,600.00","35,154,600.00",,
工程物资,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非流动负债合计,"3,700,000.00","12,859,999.96","21,769,999.96","19,634,999.96","18,249,999.96","21,215,000.00","28,880,000.00","33,675,000.00","32,290,000.00","32,515,000.00","33,135,000.00","35,555,000.00","37,895,000.00","46,895,000.00","68,764,261.36","68,516,094.88","75,572,482.26","275,388,650.01","268,429,250.82","266,275,535.07","266,109,263.32","263,834,547.57","243,563,589.01","241,985,350.43","239,640,824.18","237,456,108.43","216,573,805.18","213,875,861.93","261,562,518.67","257,529,575.45","245,400,303.68","242,622,952.34"
固定资产清理,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
负债合计,"36,200,797.60","31,377,226.33","54,300,752.76","42,737,040.42","99,788,548.94","81,858,988.92","129,012,545.34","152,434,504.22","130,971,388.92","150,581,820.30","129,930,776.64","111,648,214.06","98,560,477.08","110,443,611.85","177,168,789.13","198,041,174.40","217,587,560.21","541,279,242.24","481,840,847.94","481,119,763.86","483,592,570.26","486,119,500.68","515,260,671.57","874,073,348.44","894,250,816.27","1,146,409,386.97","1,003,754,693.65","964,923,681.92","1,103,185,419.90","1,082,784,733.04","958,266,891.28","922,621,134.54"
生产性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
实收资本(或股本),"10,000,000.00","53,000,000.00","53,000,000.00","53,000,000.00","70,700,000.00","70,700,000.00","70,700,000.00","70,700,000.00","70,700,000.00","70,700,000.00","70,700,000.00","70,700,000.00","113,120,000.00","116,411,549.00","116,411,549.00","116,411,549.00","233,526,883.00","298,958,771.00","298,958,771.00","298,958,771.00","448,331,331.00","448,331,331.00","448,331,331.00","448,009,392.00","448,009,392.00","448,009,392.00","447,930,709.00","447,930,709.00","680,036,042.00","680,036,042.00","680,036,042.00","680,913,987.00"
油气资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
资本公积,,"19,066,977.92","19,066,977.92","19,066,977.92","232,446,964.92","232,446,964.92","232,446,964.92","232,446,964.92","232,446,964.92","228,052,665.20","228,052,665.20","228,052,665.20","185,632,665.20","213,269,070.35","215,996,061.00","215,996,061.00","121,518,860.80","637,936,950.29","644,695,158.29","646,501,233.29","497,004,260.29","503,720,505.86","505,526,580.86","504,849,966.47","505,436,566.47","337,148,588.99","337,041,373.09","337,041,373.09","161,183,440.09","171,729,640.09","180,154,396.11","188,413,925.43"
无形资产,"366,666.67","1,393,333.26","1,208,637.48","1,280,802.91","1,178,402.24","1,188,979.97","1,498,649.38","1,664,437.47","2,269,811.37","2,122,004.81","1,930,424.55","1,702,352.34","1,522,823.82","1,343,295.30","1,218,111.55","1,070,848.01","1,066,451.10","12,131,682.10","11,782,765.10","11,064,085.67","10,321,107.58","9,553,962.19","10,282,661.47","9,936,580.46","9,014,492.19","8,017,891.33","19,370,955.34","17,666,069.22","18,582,959.06","17,099,524.41","16,532,317.68","15,035,591.91"
盈余公积,"6,081,803.34","2,991,230.90","6,855,096.08","6,855,096.08","8,178,303.80","8,178,303.80","10,727,840.82","10,727,840.82","10,727,840.82","10,727,840.82","13,371,398.16","13,371,398.16","13,371,398.16","13,371,398.16","16,469,696.40","16,469,696.40","17,961,605.87","17,961,605.87","21,383,182.47","21,383,182.47","21,383,182.47","21,383,182.47","35,406,978.45","35,406,978.45","35,406,978.45","35,406,978.45","42,340,443.15","42,340,443.15","42,340,443.15","42,340,443.15","49,104,343.92","49,104,343.92"
开发支出,,,,,,,,,,,,,,"1,011,405.02","517,631.72","1,533,312.75","1,136,677.55","1,769,683.37","1,028,860.64","1,422,570.15","1,688,345.19","1,688,345.19",,,,,,,,,,
减:库存股,,,,,,,,,,,,,,,"30,018,944.80","30,018,944.80","47,951,386.60","47,951,386.60","38,945,703.16","38,945,703.16","37,015,215.16","37,015,215.16","28,985,073.78","127,379,493.39","19,168,530.33","12,240,709.43",,,"56,247,400.00","56,247,400.00","56,247,400.00","58,684,658.60"
商誉,,,,,"2,201,008.87","2,183,748.33","2,759,611.73","2,759,611.73","2,759,611.73","2,759,611.73",,,,,,"15,412,646.59","15,412,646.59","707,683,066.90","707,679,949.75","707,679,949.75","707,679,949.75","707,679,949.75","707,679,949.75","1,060,974,012.37","1,060,974,012.37","1,060,974,012.37","848,763,184.87","848,763,184.87","848,763,184.87","848,763,184.87","674,691,462.57","674,691,462.57"
未分配利润,"33,906,573.00","28,888,428.80","63,590,682.63","66,451,587.11","75,499,552.12","76,339,956.56","91,654,998.25","94,534,364.24","91,658,148.22","100,192,480.88","106,375,415.48","109,786,857.38","111,481,786.46","124,768,067.45","137,563,341.60","141,616,925.57","143,236,082.10","158,549,330.90","191,618,291.60","200,729,780.68","229,697,505.60","251,316,945.96","276,680,377.96","287,291,550.02","322,611,230.05","339,443,566.62","396,598,647.02","408,139,807.53","457,869,614.84","493,646,348.91","515,563,600.35","570,644,383.21"
长期待摊费用,,,,,"209,601.91","143,413.54","77,225.17","43,851.40","26,884.93","9,918.46",,,,,,,,,,,,,"3,085,754.16","3,324,269.11","2,936,736.64","3,951,291.10","3,995,241.76","8,564,836.88","10,198,548.12","9,671,567.55","12,321,741.71","14,458,925.43"
少数股东权益,"35,773.57",,,,"3,076,305.12","2,371,513.95","1,202,262.66","598,618.69","-313,582.16","-930,797.17","-1,571,270.01","-2,187,315.55","-2,418,587.81","-2,570,647.32","-5,485,463.15","-6,024,438.50","-7,220,564.20","-7,940,098.15","-14,170,717.93","-9,484,192.51","-6,313,410.24","5,765,629.00","34,499,141.39","48,416,141.45","51,878,122.92","36,331,244.91","61,143,104.77","60,674,645.07","61,294,178.27","61,352,137.94","58,213,377.04","59,185,697.76"
递延所得税资产,"896,359.64","2,361,788.27","3,852,066.62","3,505,515.51","3,505,515.51","3,716,805.34","5,416,406.16","5,416,406.16","5,937,385.95","5,937,385.95","6,371,142.56","6,371,142.56","7,125,677.36","7,125,677.36","8,989,704.63","8,989,704.63","9,679,189.92","9,675,174.07","10,582,857.06","10,582,857.06","10,582,857.06","11,569,009.96","14,677,748.85","15,052,637.17","15,052,637.18","15,052,637.19","30,645,643.48","30,645,643.50","30,645,643.49","30,645,643.48","37,463,129.35","37,463,129.35"
外币报表折算价差,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
其他非流动资产,,,,,,,,,,,,,,,"25,575,940.00","25,575,940.00","25,575,940.00",,,,,,"179,750.00","179,750.00","179,750.00","179,750.00",,,,,,
非正常经营项目收益调整,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非流动资产合计,"14,887,016.82","17,740,979.18","94,208,011.71","96,558,423.45","109,198,293.23","123,195,825.50","123,585,362.54","121,211,071.38","120,565,687.58","131,573,325.48","126,222,281.01","167,343,462.11","129,357,217.01","132,359,373.45","223,957,525.43","239,179,227.40","283,732,513.89","1,023,821,132.49","1,025,270,592.69","1,022,316,090.40","1,053,249,587.52","1,115,485,864.36","1,117,157,444.31","1,510,648,686.27","1,511,650,421.48","1,539,964,983.35","1,354,784,040.15","1,384,022,704.53","1,394,114,097.83","1,397,617,397.55","1,197,305,441.08","1,014,396,341.22"
所有者权益(或股东权益)合计,"50,024,149.91","103,946,637.62","142,512,756.63","145,373,661.11","389,901,125.96","390,036,739.23","406,732,066.65","409,007,788.67","405,219,371.80","408,742,189.73","416,928,208.83","419,723,605.19","421,187,262.01","465,249,437.64","450,936,240.05","454,450,848.67","461,071,480.97","1,057,515,173.31","1,103,538,982.27","1,119,143,071.77","1,153,087,653.96","1,193,502,379.13","1,271,459,335.88","1,196,594,535.00","1,344,173,759.56","1,184,099,061.54","1,285,054,277.03","1,296,126,977.84","1,346,476,318.35","1,392,857,212.09","1,426,824,359.42","1,489,577,678.72"
资产总计,"86,224,947.51","135,323,863.95","196,813,509.39","188,110,701.53","489,689,674.90","471,895,728.15","535,744,611.99","561,442,292.89","536,190,760.72","559,324,010.03","546,858,985.47","531,371,819.25","519,747,739.09","575,693,049.49","628,105,029.18","652,492,023.07","678,659,041.18","1,598,794,415.55","1,585,379,830.21","1,600,262,835.63","1,636,680,224.22","1,679,621,879.81","1,786,720,007.45","2,070,667,883.44","2,238,424,575.83","2,330,508,448.51","2,288,808,970.68","2,261,050,659.76","2,449,661,738.25","2,475,641,945.13","2,385,091,250.70","2,412,198,813.26"
负债和所有者(或股东权益)合计,"86,224,947.51","135,323,863.95","196,813,509.39","188,110,701.53","489,689,674.90","471,895,728.15","535,744,611.99","561,442,292.89","536,190,760.72","559,324,010.03","546,858,985.47","531,371,819.25","519,747,739.09","575,693,049.49","628,105,029.18","652,492,023.07","678,659,041.18","1,598,794,415.55","1,585,379,830.21","1,600,262,835.63","1,636,680,224.22","1,679,621,879.81","1,786,720,007.45","2,070,667,883.44","2,238,424,575.83","2,330,508,448.51","2,288,808,970.68","2,261,050,659.76","2,449,661,738.25","2,475,641,945.13","2,385,091,250.70","2,412,198,813.26"
