科目,2007-03-31,2007-06-30,2007-09-30,2007-12-31,2008-03-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30
货币资金,"82,475,670.85","78,811,363.55","72,120,820.97","99,492,994.58","133,668,973.43","112,701,514.70","127,705,686.47","140,978,960.85","101,464,652.59","106,278,022.51","139,250,742.06","182,041,427.88","205,478,217.32","178,713,701.73","159,266,440.09","178,060,638.03","178,579,923.77","140,221,525.76","127,506,473.00","169,317,767.38","105,759,978.40","160,755,534.64","97,441,466.07","185,268,009.58","143,681,799.04","115,748,412.80","94,874,041.66","182,791,297.97","127,598,260.31","101,929,399.95","94,676,934.37","145,694,614.66","90,354,379.42","89,304,078.18","1,241,649,839.26","792,094,109.18","1,264,490,301.82","1,241,167,492.86","1,251,605,440.72","1,210,024,355.42","2,938,872,933.02","2,308,291,484.92","2,154,146,187.67","1,837,955,343.80","1,647,354,455.03","2,730,926,146.71"
短期借款,"227,610,621.54","227,610,621.54","227,702,979.62","252,960,923.86","259,989,018.86","251,989,018.86","339,989,018.86","358,061,618.86","358,061,618.86","369,989,018.86","369,989,018.86","371,658,982.64","381,658,982.64","379,989,018.86","414,989,018.86","425,639,446.21","425,639,446.21","450,889,018.86","467,989,018.86","510,189,018.86","501,689,018.86","527,989,018.86","492,989,018.86","604,807,315.87","646,453,134.83","655,454,837.82","666,454,837.82","712,224,537.82","751,356,073.09","791,565,884.69","816,173,697.51","794,686,573.10","835,093,825.28","847,710,622.31","90,000,000.00","90,000,000.00","90,000,000.00","130,000,000.00","130,000,000.00","355,000,000.00","355,000,000.00","355,000,000.00","355,000,000.00","280,000,000.00","275,000,000.00","452,600,000.00"
交易性金融资产,"4,250.00",,"36,990.00",,,"1,014,000.00","29,210.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
交易性金融负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应收票据,"9,681,258.00","6,723,209.30","7,584,850.73","28,051,124.70","17,904,818.62","12,177,132.45","14,283,909.36","23,430,259.11","14,225,800.25","13,148,635.19","13,204,180.61","32,313,812.25","14,745,066.20","10,134,586.80","11,710,986.25","19,956,018.82","15,510,280.08","27,529,524.27","20,563,300.51","34,032,627.57","24,662,112.30","17,501,710.27","17,531,184.77","94,346,231.63","96,197,823.63","80,411,251.64","86,341,773.22","84,983,115.49","65,579,982.55","84,769,500.02","75,653,063.58","22,991,358.59","24,595,631.37","23,692,050.24","400,000.00","250,000.00",,,,"550,000.00","550,000.00","120,000.00",,,,
应付票据,,,,,,,,,,,,,,"1,000,000.00","5,000,000.00","1,442,630.10","1,944,250.00","2,622,714.88","1,129,357.93","7,886,516.45","11,412,752.11","7,907,071.24","2,490,371.24","5,894,797.11","22,111,482.31","25,879,593.11","17,761,344.60","15,146,548.54","16,127,922.53","6,822,865.24","13,014,407.00","27,096,096.14","27,047,636.44","24,569,893.81",,,,,,,,,,,,
应收账款,"277,487,456.82","306,844,156.15","357,971,334.93","297,901,372.02","347,825,235.80","365,680,808.49","365,138,356.33","350,456,288.42","364,978,390.78","414,117,741.29","440,630,496.40","435,934,262.01","465,632,594.50","483,057,321.71","521,771,840.35","453,899,372.04","511,303,827.84","535,801,932.31","573,512,182.80","494,708,042.61","528,561,276.49","532,026,001.57","541,846,014.79","513,058,256.98","536,026,465.36","571,075,941.32","583,682,146.02","504,872,355.64","569,093,941.95","579,373,834.54","619,850,743.79","496,129,838.66","541,388,725.89","595,631,166.12","118,014,903.01","109,290,092.65","94,551,214.35","97,156,671.60","43,381,820.30","164,658,057.18","228,682,804.10","220,074,483.80","136,984,677.40","272,862,877.58","351,261,845.33","359,712,261.57"
应付账款,"202,003,281.61","231,033,267.28","225,099,432.21","222,692,006.54","229,829,144.83","242,318,078.81","265,547,296.95","256,028,705.64","262,988,949.03","311,883,557.31","310,055,284.04","300,698,697.02","309,815,051.69","319,180,536.05","343,325,314.52","298,104,606.57","362,685,155.61","364,445,543.91","389,002,169.75","340,564,435.45","379,350,349.57","356,230,414.07","335,103,137.00","383,316,841.00","367,634,110.59","411,602,132.92","405,583,585.32","378,259,598.35","434,010,375.90","465,387,722.69","444,739,760.41","321,541,462.04","361,611,622.91","425,122,499.47","445,239,238.56","891,374,987.81","742,808,854.03","908,688,734.18","888,558,574.09","1,434,842,843.94","1,178,116,916.98","1,077,068,008.86","1,076,733,581.47","1,522,586,573.38","1,061,136,641.81","1,036,953,336.68"
预付款项,"62,473,745.42","65,625,791.92","62,232,807.72","59,701,760.63","73,666,443.01","78,251,271.66","96,066,973.66","66,122,624.95","58,963,772.09","90,647,677.94","85,671,435.22","73,233,778.49","86,777,817.01","97,440,697.55","96,162,389.39","69,820,701.88","63,914,950.61","74,149,811.73","84,126,517.06","99,893,497.41","83,910,688.57","93,688,407.21","72,504,890.72","71,386,097.19","67,681,826.30","111,331,051.07","89,092,212.93","75,287,169.44","96,784,661.77","95,650,309.56","81,671,840.60","59,481,230.54","61,610,033.95","56,456,586.30","38,326,128.89","4,101,035.30","4,732,264.35","7,907,685.47","31,997,544.30","134,411,969.75","159,016,218.05","375,536,624.54","543,827,601.61","25,856,947.90","138,274,837.89","80,756,754.87"
预收款项,"94,750,118.09","97,591,417.05","100,078,648.46","69,557,056.56","61,781,247.22","69,822,113.78","73,976,397.87","86,822,265.29","57,792,793.32","89,516,255.97","97,811,043.41","72,908,394.70","71,695,463.39","82,795,298.17","88,976,873.80","94,453,048.19","85,507,450.65","82,278,869.49","105,092,910.11","99,306,336.93","53,806,716.42","79,005,983.61","89,056,899.86","95,275,425.54","87,526,515.85","109,022,276.36","102,581,951.32","88,648,504.17","80,340,361.15","68,325,524.07","80,844,057.97","95,606,923.45","61,545,941.14","55,611,801.56","54,061,795.58","171,268,547.76","255,772,547.62","280,986,439.34","202,131,098.33","467,733,929.37","924,722,681.11","788,239,684.60","740,673,388.06","697,225,516.53","839,361,748.29","711,550,629.34"
