科目,2007-12-31,2008-12-31,2009-12-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31
应付职工薪酬,"2,955,905.32","1,412,074.00","2,921,046.80","3,887,360.80","6,167,360.80","4,554,821.80","4,150,000.00","7,160,000.00","7,980,000.00","4,080,000.00","4,765,000.00","5,030,000.00","6,730,000.00","3,977,603.92","5,138,977.43","6,353,080.33","6,984,001.35","5,005,066.57","6,756,552.05","8,702,433.59","9,125,854.40","7,758,219.03","8,329,919.34","8,457,866.75","8,635,695.37","12,482,865.78","7,941,430.43","11,675,276.93","9,757,879.76","22,551,338.62","20,007,033.60","19,911,899.22","19,087,258.59","22,091,135.39","20,131,792.28"
应收关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应交税费,"2,720,323.29","2,931,468.42","1,679,247.73","-1,479,127.07","-2,944,898.65","-3,707,736.80","-1,714,187.81","888,542.38","3,913,783.21","-1,091,248.10","562,792.31","-488,421.56","336,272.09","2,476,604.26","2,714,442.71","1,770,586.02","3,614,193.50","2,927,755.68","1,156,710.69","1,141,409.48","1,721,637.38","163,819.80","8,958,565.27","12,510,290.72","5,960,094.88","35,302,273.42","10,121,273.89","13,847,062.66","20,465,351.03","4,053,146.21","16,007,812.54","18,080,868.53","20,712,917.23","28,680,088.33","26,946,192.48"
应收利息,,,,,,"823,244.44","2,945,888.89","4,011,292.70","6,577,637.03","3,087,494.03","6,148,122.86","4,955,117.18","7,718,716.88","3,167,977.88","5,561,396.28","4,772,446.49","6,787,356.72","3,486,832.38","4,936,523.34","4,326,175.41","6,547,743.19","1,998,710.27","2,608,510.41","2,802,786.35","4,322,411.02","1,495,262.01","1,510,843.26","1,007,603.95","893,417.99","700,782.13","1,172,811.79","1,022,206.64","1,456,546.89","1,067,686.50","571,725.90"
应付利息,"174,722.50","84,661.02","180,411.28","174,713.75","167,338.75",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应收股利,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,231,250.00","1,231,250.00"
应付股利,,,,,,,,,,,,,,,,"14,080,000.00",,,,,,,,,,,,,,,,,,,
存货,"63,646,906.46","78,830,816.17","81,906,518.67","84,900,964.75","56,976,958.45","63,421,190.90","84,401,616.79","84,466,155.07","48,825,167.47","66,570,682.39","67,832,910.21","73,280,922.04","62,962,461.08","60,943,181.77","74,130,651.94","72,514,011.03","68,522,604.69","65,189,232.53","84,225,812.98","75,144,016.17","68,376,837.44","80,108,715.82","103,350,778.85","124,042,880.87","71,306,897.70","205,485,997.71","212,378,973.97","273,124,188.81","267,929,378.06","296,282,328.51","233,886,524.73","194,201,067.86","105,923,991.23","225,978,386.84","391,661,917.95"
其他应付款,"5,147,310.00","800,000.00","2,314,257.45","3,163,082.98","2,678,238.72","10,672,881.83","2,087,903.57","1,537,260.00","1,536,156.00","1,348,548.00","1,282,525.00","831,989.70","774,576.92","1,582,004.26","1,650,333.31","1,088,260.85","1,799,931.21","1,643,085.06","11,578,375.65","12,738,221.49","50,692,118.69","31,639,881.49","120,935,856.54","78,716,086.63","79,220,744.09","70,118,292.62","65,400,760.62","46,297,660.15","39,360,914.56","90,947,402.73","32,723,374.91","5,409,200.14","5,557,491.60","67,358,004.51","66,054,493.38"
其中:消耗性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
其他流动资产,,,,,,,,,,,,,,"2,137,904.63","1,410,047.58","4,146,022.87","5,399,906.71","2,189,208.05","2,473,188.80","4,427,582.03","5,847,757.85","2,597,542.43","6,709,722.28","7,003,989.69","1,821,123.49","99,307,878.83","45,891,969.88","47,383,501.12","28,993,144.61","9,975,111.10","130,013,210.42","70,916,470.26","3,786,397.53","7,152,933.64","18,874,740.27"
其他流动负债,,,,,,,,,,,,,,,,"179,731.25","1,011,299.72",,,,,,,,,,,,,"4,613,575.05",,,,"2,930,241.96","379,164.21"
流动资产合计,"108,243,903.14","151,346,029.72","193,651,343.49","217,965,180.76","235,645,585.79","726,705,744.68","729,388,066.38","727,209,665.59","756,489,908.06","745,407,186.31","740,367,734.11","750,532,801.08","772,396,660.13","755,163,972.67","715,989,730.73","740,676,799.81","735,026,488.64","718,715,105.32","684,956,635.94","666,109,345.53","694,777,010.67","637,803,220.28","823,941,810.88","773,986,803.93","791,729,969.97","1,113,877,851.72","1,099,181,689.81","1,344,742,521.40","1,440,447,928.28","1,373,151,895.31","1,223,264,433.87","1,201,588,655.94","1,272,730,513.96","1,223,954,722.72","1,318,717,892.46"
流动负债合计,"78,294,417.69","133,722,163.20","136,366,667.42","140,107,007.44","138,833,138.43","14,668,951.37","12,168,736.25","16,766,894.30","23,024,089.71","12,776,708.73","15,849,752.19","14,400,438.32","25,075,916.39","55,564,003.22","17,203,689.77","50,389,083.69","31,203,203.46","30,826,696.85","35,798,484.97","42,214,130.75","90,064,129.61","68,756,616.64","184,783,082.26","148,335,530.02","159,929,613.18","226,073,283.95","186,038,514.87","409,677,726.71","432,029,977.04","302,828,558.60","108,554,395.24","90,760,551.81","111,742,016.37","180,338,268.93","268,529,029.38"
可供出售金融资产,,,,,,,,,,,,,,,,,,,,,,,,,"38,288,328.50","58,488,328.50","60,226,841.30","96,388,752.11","108,325,131.70","112,823,194.25","112,322,687.98","132,130,377.49","109,397,710.80","236,481,307.31","208,428,200.79"
长期借款,"40,000,000.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
持有至到期投资,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付债券,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期应收款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期应付款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"141,999,292.50","141,999,292.50","141,999,292.50","141,999,292.50","87,384,180.00","87,434,180.00"
长期股权投资,,,,,,,,,,,"7,500,000.00",,,,,,,,"52,940,995.71","66,845,742.70","105,535,749.19","130,952,850.70","102,875,751.21","105,310,844.43","81,018,572.24","114,231,983.62","115,165,087.93","113,110,186.06","118,084,750.94","178,717,961.62","229,292,482.41","245,968,056.32","294,629,835.89","317,981,009.24","321,252,592.48"
专项应付款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
投资性房地产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
预计负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
固定资产,"78,221,670.05","78,695,541.98","79,643,665.97","79,395,471.75","80,782,020.36","81,039,581.60","82,042,011.13","84,129,043.00","83,808,819.14","82,369,642.48","84,092,093.10","82,442,773.21","89,377,996.40","90,818,411.42","89,056,602.44","91,798,907.82","137,229,020.85","176,152,680.20","173,917,349.04","174,589,795.76","173,273,506.74","176,756,215.78","175,304,307.32","194,962,135.06","187,703,986.94","183,060,759.43","180,834,398.90","185,653,344.59","197,129,035.17","91,801,641.40","93,485,071.83","91,013,457.85","90,380,007.89","88,593,286.81","87,473,416.89"
递延所得税负债,,,,,,,,,,,"17,943.53",,,,,,,,,,,,,"1,265,541.80","1,023,838.78","1,397,207.94","630,918.33","388,143.74","241,331.41","101,330.57","8,831.61","8,831.61","8,831.61",,
在建工程,,,,,,,"83,393.03","2,163,882.41","2,613,291.01","8,450,419.01","12,881,628.11","17,103,770.35","21,550,714.84","63,216,462.60","69,435,148.11","71,666,032.46","30,065,460.97","1,338,000.00","2,026,645.18","187,840.02",,,,,,,,"1,438,039.78","1,438,039.78","2,062,630.28",,,,,
其他非流动负债,,,,"2,000,000.00","2,000,000.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,169,619.02"
工程物资,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非流动负债合计,"40,000,000.00",,,"2,000,000.00","2,000,000.00",,,,,,"17,943.53",,,,,,,,,,,,"200,000.00","1,324,446.80","1,082,743.78","1,456,112.94","689,823.33","447,048.74","300,236.41","142,100,623.07","142,939,057.11","142,008,124.11","142,008,124.11","87,384,180.00","88,603,799.02"
固定资产清理,,,,,,,,,,,,,,,"16,728.74","7,953.74",,,,,,,,,,,,,,,,,,,
负债合计,"118,294,417.69","133,722,163.20","136,366,667.42","142,107,007.44","140,833,138.43","14,668,951.37","12,168,736.25","16,766,894.30","23,024,089.71","12,776,708.73","15,867,695.72","14,400,438.32","25,075,916.39","55,564,003.22","17,203,689.77","50,389,083.69","31,203,203.46","30,826,696.85","35,798,484.97","42,214,130.75","90,064,129.61","68,756,616.64","184,983,082.26","149,659,976.82","161,012,356.96","227,529,396.89","186,728,338.20","410,124,775.45","432,330,213.45","444,929,181.67","251,493,452.35","232,768,675.92","253,750,140.48","267,722,448.93","357,132,828.40"
生产性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
实收资本(或股本),"66,000,000.00","66,000,000.00","66,000,000.00","66,000,000.00","66,000,000.00","88,000,000.00","88,000,000.00","88,000,000.00","88,000,000.00","88,000,000.00","88,000,000.00","140,800,000.00","140,800,000.00","140,800,000.00","140,800,000.00","140,800,000.00","140,800,000.00","140,800,000.00","140,800,000.00","281,600,000.00","281,600,000.00","281,600,000.00","348,786,989.00","348,786,989.00","348,786,989.00","429,914,437.00","429,914,437.00","429,914,437.00","859,828,874.00","859,828,874.00","859,828,874.00","859,828,874.00","859,828,874.00","859,828,874.00","859,828,874.00"
油气资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
资本公积,"3,390,561.22","3,390,561.22","3,390,561.22","3,390,561.22","3,390,561.22","589,199,561.22","589,199,561.22","589,199,561.22","589,199,561.22","589,199,561.22","589,199,561.22","536,399,561.22","536,399,561.22","536,399,561.22","536,399,561.22","536,399,561.22","536,399,561.22","536,399,561.22","536,399,561.22","395,599,561.22","395,599,561.22","395,599,561.22","1,135,141,948.52","1,135,141,948.52","1,125,558,198.52","2,320,531,645.76","2,319,971,655.97","2,319,971,655.97","1,890,057,218.97","1,636,363,677.40","1,636,363,677.40","1,636,363,677.40","1,636,363,677.40","1,636,988,317.51","1,636,988,317.51"
无形资产,"19,789,626.90","19,954,993.25","19,470,170.21","19,227,758.69","19,146,954.85","18,985,347.17","19,109,048.82","19,027,425.54","18,891,286.62","18,755,339.88","18,619,393.14","18,679,782.44","18,749,720.75","18,692,994.05","18,530,284.49","18,367,574.93","18,557,258.52","18,376,001.94","18,194,745.36","18,013,488.78","18,126,975.80","17,930,206.23","36,327,646.28","32,890,167.53","30,299,194.33","28,077,050.53","25,632,307.21","23,482,940.76","21,684,708.29","3,301,486.52","2,112,721.59","1,663,948.36","1,215,175.09","766,401.76","317,628.55"
盈余公积,"2,422,736.99","5,434,791.66","9,477,021.16","9,477,021.16","9,477,021.16","14,172,323.11","14,172,323.11","14,172,323.11","14,172,323.11","18,975,045.46","18,975,045.46","18,975,045.46","18,975,045.46","23,876,822.79","23,876,822.79","23,876,822.79","23,876,822.79","28,041,157.58","28,041,157.58","28,041,157.58","28,041,157.58","32,242,315.68","32,242,315.68","32,242,315.68","32,242,315.68","32,242,315.68","32,242,315.68","32,242,315.68","32,242,315.68","35,018,167.40","35,018,167.40","35,018,167.40","35,018,167.40","47,784,436.80","47,784,436.80"
开发支出,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
减:库存股,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
商誉,,,,,,,,,,,,,,,,,,,,,,,"762,473,684.61","764,216,501.11","764,216,501.11","1,787,626,358.01","1,797,608,679.61","1,797,608,679.61","1,797,608,679.61","1,827,608,679.61","1,827,608,679.61","1,827,608,679.61","1,827,608,679.61","1,827,608,679.61","1,827,608,679.61"
未分配利润,"16,188,767.89","43,297,259.90","79,677,325.38","97,381,396.34","117,821,993.24","121,935,042.91","128,160,437.29","125,530,380.85","149,107,156.97","147,559,544.01","153,914,640.34","158,142,801.57","182,605,810.37","176,797,583.90","180,272,746.35","176,138,760.39","192,724,385.99","190,485,169.54","194,040,000.57","189,304,102.85","203,716,441.00","206,558,853.90","213,976,265.47","217,010,232.79","240,090,108.28","312,956,030.86","343,563,600.28","401,713,682.06","470,075,168.75","613,198,629.71","704,233,116.20","731,326,723.02","807,771,406.41","931,305,481.82","937,483,524.02"
长期待摊费用,,"1,753,333.33","1,600,000.00","1,266,666.70","1,100,000.05","933,333.40","766,666.75","762,941.44","1,323,624.68","1,131,638.13","2,099,460.67","1,759,968.31","3,359,501.32","6,734,542.84","6,610,489.81","6,094,602.72","5,101,001.62","3,147,596.31","4,020,200.90","3,659,704.16","4,152,562.45","3,555,524.80","3,794,775.41","3,328,413.68","7,186,280.34","20,952,447.28","19,699,866.33","18,318,776.94","17,244,164.63","15,778,564.78","14,711,838.61","14,729,497.99","13,330,105.09","57,082,436.72","54,149,630.12"
少数股东权益,,,,,,,,,,,,"2,335,296.37","2,112,307.55","1,716,686.79","1,623,378.00","1,605,874.61","1,573,488.36","1,846,787.23","1,647,356.44","1,507,383.30","5,660,893.34","5,199,261.22","6,826,190.24","8,517,066.12","9,334,947.17","9,228,765.10","10,238,414.26","9,442,210.26","31,170,506.46","12,463,923.91","12,650,843.98","17,589,463.03","16,948,421.33","18,020,792.99","17,570,381.14"
递延所得税资产,"41,283.70","94,877.70","546,395.51","500,908.26","848,153.00","311,871.76","311,871.76","376,201.50","376,201.50","396,633.61","396,633.61","534,047.55","534,047.55","528,274.34","537,213.81","598,231.22","598,231.22","669,988.65","669,988.65","844,097.75","800,056.90","942,268.60","905,649.87","957,044.15","966,407.35","17,755,878.78","17,736,978.81","19,309,612.02","20,216,972.72","6,055,517.13","6,055,517.13","5,416,279.07","5,649,117.45","6,906,867.65","13,897,435.36"
外币报表折算价差,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
其他非流动资产,,,,,,,,,,,,,,,,,,"10,000,000.00",,"8,016,321.00","8,016,321.00","22,016,321.00","16,016,321.00","16,016,321.00","16,016,321.00","8,016,321.00","8,016,321.00","5,148,497.00",,"466,512.00",,,,,
非正常经营项目收益调整,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非流动资产合计,"98,052,580.65","100,498,746.26","101,260,231.69","100,390,805.40","101,877,128.26","101,270,133.93","102,312,991.49","106,459,493.89","107,013,222.95","111,103,673.11","125,589,208.63","120,520,341.86","133,571,980.86","179,990,685.25","184,186,467.40","188,533,302.89","191,550,973.18","209,684,267.10","251,769,924.84","272,156,990.17","309,905,172.08","352,153,387.11","1,097,698,135.70","1,117,681,426.96","1,125,695,591.81","2,218,209,127.15","2,224,920,481.09","2,260,458,828.87","2,281,731,482.84","2,238,616,187.59","2,285,588,999.16","2,318,530,296.69","2,342,210,631.82","2,535,419,989.10","2,513,127,583.80"
所有者权益(或股东权益)合计,"88,002,066.10","118,122,612.78","158,544,907.76","176,248,978.72","196,689,575.62","813,306,927.24","819,532,321.62","816,902,265.18","840,479,041.30","843,734,150.69","850,089,247.02","856,652,704.62","880,892,724.60","879,590,654.70","882,972,508.36","878,821,019.01","895,374,258.36","897,572,675.57","900,928,075.81","896,052,204.95","914,618,053.14","921,199,990.75","1,736,656,864.32","1,742,008,254.07","1,756,413,204.82","3,104,557,581.98","3,137,373,832.70","3,195,076,574.82","3,289,849,197.67","3,166,838,901.23","3,257,359,980.68","3,287,350,276.71","3,361,191,005.30","3,491,652,262.89","3,474,712,647.86"
资产总计,"206,296,483.79","251,844,775.98","294,911,575.18","318,355,986.16","337,522,714.05","827,975,878.61","831,701,057.87","833,669,159.48","863,503,131.01","856,510,859.42","865,956,942.74","871,053,142.94","905,968,640.99","935,154,657.92","900,176,198.13","929,210,102.70","926,577,461.82","928,399,372.42","936,726,560.78","938,266,335.70","1,004,682,182.75","989,956,607.39","1,921,639,946.58","1,891,668,230.89","1,917,425,561.78","3,332,086,978.87","3,324,102,170.90","3,605,201,350.27","3,722,179,411.12","3,611,768,082.90","3,508,853,433.03","3,520,118,952.63","3,614,941,145.78","3,759,374,711.82","3,831,845,476.26"
负债和所有者(或股东权益)合计,"206,296,483.79","251,844,775.98","294,911,575.18","318,355,986.16","337,522,714.05","827,975,878.61","831,701,057.87","833,669,159.48","863,503,131.01","856,510,859.42","865,956,942.74","871,053,142.94","905,968,640.99","935,154,657.92","900,176,198.13","929,210,102.70","926,577,461.82","928,399,372.42","936,726,560.78","938,266,335.70","1,004,682,182.75","989,956,607.39","1,921,639,946.58","1,891,668,230.89","1,917,425,561.78","3,332,086,978.87","3,324,102,170.90","3,605,201,350.27","3,722,179,411.12","3,611,768,082.90","3,508,853,433.03","3,520,118,952.63","3,614,941,145.78","3,759,374,711.82","3,831,845,476.26"
