科目,2007-12-31,2008-12-31,2009-12-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30
盈余公积,"600,044.37","1,377,095.48","3,391,267.38","3,391,267.38","3,391,267.38","5,277,313.52","5,277,313.52","5,277,313.52","5,277,313.52","6,750,526.66","6,750,526.66","6,750,526.66","6,750,526.66","7,693,991.12","7,693,991.12","7,693,991.12","7,693,991.12","8,927,169.51","8,927,169.51","8,927,169.51","8,927,169.51","11,648,534.95","11,648,534.95","11,648,534.95","11,648,534.95","16,234,074.87","16,234,074.87","16,234,074.87","16,234,074.87","23,006,692.03","23,006,692.03","23,006,692.03","23,006,692.03"
开发支出,,,,,,,,,,,,,,,,,,,,"496,056.00","496,056.00",,,,,,,,,,,,
减:库存股,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
商誉,,,,,,,,,,,,,,,,,,,,,,"64,420,670.08","64,420,670.08","64,420,670.08","64,420,670.08","127,442,161.80","127,442,161.80","127,442,161.80","127,442,161.80","127,442,161.80","127,442,161.80","64,420,670.08","64,420,670.08"
未分配利润,"1,730,046.23","9,023,346.44","28,081,415.20","43,403,457.21","47,582,292.86","55,050,456.37","60,590,175.26","47,385,866.13","59,425,314.08","66,698,128.58","72,026,199.34","56,540,404.12","64,501,120.34","68,290,987.98","72,114,575.36","69,397,938.07","77,001,155.60","80,252,406.00","86,806,857.28","88,180,851.21","92,944,526.84","100,593,639.01","102,975,201.27","91,201,503.30","99,643,339.40","111,959,957.07","103,362,255.99","132,583,534.88","146,088,850.24","161,260,441.71","160,182,361.41","140,111,879.81","144,006,524.71"
长期待摊费用,,,,,,,,,,,,,"2,089,022.76","1,339,193.55","1,189,227.69","1,039,261.83","1,227,580.63","1,478,036.14","1,856,144.23","1,903,100.70","1,777,068.81","19,696,261.54","18,031,810.59","18,568,403.74","17,344,433.66","19,413,651.32","19,911,417.10","19,142,824.24","20,716,455.01","21,056,413.37","21,361,309.28","21,408,604.26","22,348,136.50"
少数股东权益,,,,,,,,,,,,,,,,,,,,,,"16,735,209.69","15,289,668.34","14,157,129.79","12,728,617.80","13,780,759.55","14,354,999.40","15,382,521.13","16,098,375.29","17,921,459.01","15,787,854.47","12,862,737.23","17,774,932.69"
递延所得税资产,"264,002.55","854,317.30","968,125.39","1,175,257.32","1,305,820.01","1,138,344.19","1,111,840.43","1,375,601.24","1,236,672.43","1,194,526.69","1,676,198.94","2,463,268.76","2,396,569.90","2,112,253.91","1,979,035.91","2,219,859.18","3,823,150.63","4,292,390.96","4,404,531.03","4,223,328.83","4,073,613.85","20,343,304.24","20,964,632.29","22,944,120.10","24,318,874.09","25,858,001.42","27,565,086.64","29,650,203.79","30,523,485.66","32,232,862.43","35,033,992.87","37,273,681.44","37,559,627.05"
外币报表折算价差,,,"-3,787.74","-15,070.34",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
其他非流动资产,,,,,,,,,,,,,,,,,,"26,943,114.15","20,755,312.82","20,643,131.07","22,723,131.07","34,170,782.83","42,746,298.14","61,064,204.53","102,626,677.77","9,044,893.62","9,052,461.10","8,891,943.87","8,891,943.87","3,497,223.35","2,610,973.50","71,351,276.04","8,349,216.08"
非正常经营项目收益调整,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非流动资产合计,"90,703,872.79","187,623,367.71","207,730,799.87","211,448,276.67","233,043,950.83","237,904,432.56","236,017,171.07","232,566,348.24","239,762,910.25","276,694,764.09","289,060,482.62","309,169,853.40","313,586,682.78","344,519,720.80","339,952,518.95","367,621,345.75","363,093,829.00","449,629,791.95","447,627,818.03","455,116,898.99","581,800,965.75","582,869,462.97","583,126,706.80","661,345,276.79","695,144,176.92","738,553,097.53","733,847,308.29","740,619,998.78","736,937,637.28","742,485,016.62","677,848,152.08","698,541,062.86","630,101,068.39"
所有者权益(或股东权益)合计,"54,536,669.00","95,284,385.62","114,501,260.14","129,812,019.55","134,005,925.54","143,360,135.19","634,298,350.36","621,094,041.23","633,133,489.18","641,879,516.82","647,207,587.58","631,721,792.36","639,682,508.58","644,415,840.68","648,239,428.06","645,522,790.77","653,126,008.30","657,610,437.09","664,164,888.37","665,538,882.30","670,302,557.93","684,370,074.44","679,732,341.13","666,677,836.04","669,794,655.70","691,992,469.44","687,857,529.08","717,523,130.40","734,083,171.17","756,664,056.16","757,247,148.69","733,147,292.96","741,954,133.32"
资产总计,"142,591,166.69","256,327,230.28","305,095,918.64","324,397,055.40","359,507,572.07","361,468,745.88","681,583,223.84","666,660,791.76","658,033,827.73","692,140,286.06","680,711,312.56","668,996,628.96","749,945,087.50","664,717,537.36","664,358,573.46","668,527,304.94","683,507,316.57","695,722,906.15","707,466,952.76","722,519,266.97","907,483,720.84","977,070,645.62","969,990,358.77","993,898,086.88","1,092,096,839.07","1,160,026,231.44","1,166,028,686.93","1,171,747,904.00","1,220,654,979.88","1,230,000,954.23","1,210,069,155.67","1,139,503,937.40","1,113,608,032.61"
负债和所有者(或股东权益)合计,"142,591,166.69","256,327,230.28","305,095,918.64","324,397,055.40","359,507,572.07","361,468,745.88","681,583,223.84","666,660,791.76","658,033,827.73","692,140,286.06","680,711,312.56","668,996,628.96","749,945,087.50","664,717,537.36","664,358,573.46","668,527,304.94","683,507,316.57","695,722,906.15","707,466,952.76","722,519,266.97","907,483,720.84","977,070,645.62","969,990,358.77","993,898,086.88","1,092,096,839.07","1,160,026,231.44","1,166,028,686.93","1,171,747,904.00","1,220,654,979.88","1,230,000,954.23","1,210,069,155.67","1,139,503,937.40","1,113,608,032.61"
