科目,2007年度,2008年度,2009年度,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度,2018年1-3月
一、营业收入,"92,487,713.21","164,076,644.45","201,455,463.75","67,353,551.47","95,065,192.35","182,301,159.91","37,984,009.63","81,166,249.66","113,074,905.36","196,102,510.31","50,171,442.86","95,450,103.34","154,230,547.48","302,196,863.07","24,136,705.92","161,157,065.52","289,403,448.64","536,831,459.82","91,879,454.20","239,438,516.28","482,468,185.65","737,332,003.78","161,438,324.88","362,266,347.35","616,132,072.64","1,080,593,150.56","232,294,840.39","612,011,234.24","931,156,538.44","1,307,666,649.48","266,968,366.07","830,407,867.32","1,357,314,249.58","2,237,019,731.81","802,340,137.63"
二、营业利润,"25,201,161.67","36,368,682.90","43,208,997.46","1,836,490.55","8,619,455.53","26,520,040.29","-1,799,243.42","5,907,025.86","9,800,437.63","12,210,548.56","-2,574,319.22","-19,542,263.27","-25,393,487.58","-134,160,591.17","-20,141,597.70","-7,704,983.84","6,143,822.41","44,745,589.97","10,542,451.12","19,782,956.35","39,291,668.82","72,262,045.23","21,948,720.36","43,508,138.29","62,624,847.64","135,640,627.59","64,185,002.08","134,418,527.97","184,815,144.37","282,280,701.77","58,937,523.31","198,871,781.54","305,271,885.08","448,309,675.39","132,411,402.18"
减:营业成本,"41,795,463.61","90,620,349.94","108,653,352.41","39,213,685.75","51,182,112.67","94,788,246.32","24,520,586.06","49,111,232.36","67,439,479.09","127,874,101.95","29,313,686.64","64,652,467.04","98,309,378.75","222,645,555.34","18,283,224.12","103,781,296.50","183,783,956.56","352,667,125.06","53,396,379.91","142,533,576.24","333,857,745.93","530,244,999.51","96,277,490.31","246,283,210.98","448,166,844.64","775,818,266.84","115,610,716.11","368,039,330.49","573,268,234.26","719,914,438.43","147,587,598.32","512,590,513.36","845,792,815.53","1,431,549,452.88","502,802,462.35"
加:补贴收入,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
营业税金及附加,"1,591,622.53","2,637,139.97","3,075,271.80","823,962.78","1,109,201.67","3,005,023.19","523,129.34","1,147,891.38","1,829,162.62","2,999,256.71","429,940.12","648,458.43","1,264,193.44","3,018,942.43","134,198.74","658,066.62","840,872.19","2,425,544.22","846,034.18","582,128.82","943,569.26","2,479,691.41","384,467.11","593,483.11","1,086,157.71","3,623,183.47","569,869.53","3,575,746.53","5,405,490.28","10,793,369.35","1,292,439.77","3,846,585.33","5,656,828.73","11,863,737.94","5,676,136.09"
营业外收入,"4,715,390.10","9,046,444.91","21,321,727.25","7,926,134.43","10,394,163.57","15,917,547.19","5,270,128.52","5,381,082.81","11,280,010.65","23,724,899.63","6,780,523.67","7,688,384.13","11,442,822.90","92,951,566.32","5,133,050.31","10,430,022.88","16,283,190.81","26,946,235.53","6,428,319.86","12,405,060.85","17,066,110.91","84,732,223.05","5,411,160.79","7,116,747.06","10,060,835.43","26,884,580.44","12,639,363.27","20,436,191.70","51,312,224.68","73,673,470.62","20,244,993.82","12,791,917.17","14,588,535.78","7,776,201.38","555,944.30"
销售费用,"8,596,125.61","10,437,785.98","16,562,360.06","11,051,468.12","15,145,412.55","23,389,963.34","4,926,760.64","9,341,837.35","14,256,458.11","19,203,667.61","6,938,196.30","16,230,006.91","22,679,506.61","30,048,410.75","7,898,569.05","22,120,996.47","33,052,846.86","34,641,586.22","10,620,733.66","26,618,265.53","37,824,524.06","53,386,800.50","25,805,438.03","36,775,142.56","51,333,580.69","80,599,841.31","19,166,326.40","41,885,537.42","68,198,882.62","135,003,492.46","24,908,982.60","55,051,740.32","89,302,868.65","156,819,561.77","47,882,513.35"
减:营业外支出,"8,252.11","64,273.09","6,997.25",825.27,"10,545.42","156,010.88",902.81,"2,490.23","204,630.66","347,171.47","20,700.00","145,378.18","859,100.58","1,086,024.71","6,990.40","158,948.96","199,130.06","1,041,389.46",8.62,"67,851.83","148,437.47","158,717.13","74,900.67","207,064.66","207,061.29","238,523.36","2,626.51","12,639.55","47,331.42","179,002.15","357,980.29","511,683.06","517,710.10","405,229.09","570,652.91"
管理费用,"14,379,754.05","22,453,767.81","28,647,054.39","12,288,675.69","18,750,324.90","35,795,475.62","10,103,602.97","17,958,783.63","25,203,606.05","42,433,267.01","18,669,013.31","40,245,817.28","66,166,682.63","106,230,684.97","20,174,412.19","46,584,017.76","70,673,735.72","94,533,970.94","21,490,503.07","54,746,332.56","73,515,617.86","84,113,548.96","23,792,065.63","46,208,796.78","68,580,820.29","114,326,075.26","37,412,455.35","83,584,215.81","131,805,011.15","195,948,111.54","47,721,588.58","109,984,593.44","182,741,956.05","300,040,831.34","144,568,539.93"
其中:非流动资产处置净损失,,,,,"10,545.42","156,010.88",,,,"4,914.16",,,,"73,641.74",,,,"25,511.54",,,,"39,190.08","74,900.67","79,728.02","79,728.02","79,728.15","2,626.51","2,861.55","3,159.55","34,134.93","162,954.71","143,836.73","152,156.44",,
