科目,2007-12-31,2008-12-31,2009-12-31,2010-06-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31
其他应收款,"33,898,118.92","37,436,461.59","31,164,508.69","39,174,706.28","35,939,942.43","47,360,452.14","55,187,807.15","49,233,000.66","41,370,869.68","61,761,655.66","77,193,412.52","83,348,065.74","53,603,467.08","66,282,211.25","68,395,985.08","67,916,533.69","58,156,555.40","72,074,144.69","73,881,727.87","71,418,941.12","47,974,521.14","51,791,723.62","68,152,003.48","75,108,198.64","65,844,999.44","79,210,735.22","76,061,158.12","78,383,600.84","71,442,868.29","82,080,898.57","82,284,091.79","75,288,516.71","64,486,149.43","67,302,444.12"
应付职工薪酬,"37,242,714.98","41,315,559.14","44,177,771.03","25,293,069.31","61,629,980.70","20,831,141.96","37,386,792.35","47,602,854.45","77,926,209.84","30,625,543.56","46,734,619.12","60,806,275.20","98,378,715.12","41,372,439.74","62,666,675.67","84,793,422.54","114,781,734.26","49,864,438.14","72,073,294.64","93,270,600.83","114,714,665.88","136,108,342.51","72,101,238.14","92,552,345.10","113,421,768.67","131,822,676.86","72,037,329.90","90,707,032.92","108,081,397.01","128,801,700.75","70,785,458.58","89,953,695.04","125,950,553.56","139,936,086.76"
应收关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应交税费,"43,453,727.64","51,207,560.31","50,116,764.39","38,828,089.95","68,549,693.19","44,986,774.24","38,731,846.93","55,613,345.48","50,107,654.76","54,145,247.83","79,080,209.73","68,171,931.41","95,103,272.64","99,156,244.35","126,415,466.10","110,161,760.70","72,460,307.38","81,458,321.24","99,752,528.10","77,692,750.33","132,640,664.33","153,301,033.17","166,246,160.28","142,639,330.79","162,362,155.42","106,662,054.75","105,306,241.40","106,429,222.44","94,142,179.91","19,966,357.93","49,977,666.74","43,627,516.02","94,211,525.36","9,951,810.09"
应收利息,,,,,,"7,893,124.70","9,491,666.67","9,886,925.71","6,905,965.34","5,338,010.94","4,767,119.82","6,132,476.86","5,899,420.98","7,688,619.61","5,314,138.91","5,865,070.44","7,380,070.36","7,367,561.99","8,300,351.01","9,228,958.17","10,158,120.87","11,164,579.58","96,423.27",,580.55,"1,970.83","3,361.10","4,766.65","6,172.20","7,547.20","8,479.14","9,884.69","11,748.57","13,123.57"
应付利息,,,"1,000,000.00",,,,,,,,,,"108,888.90","440,848.57","71,500.00","71,500.03","77,777.78","88,666.68","239,152.78","621,393.68","361,799.98","529,187.08","561,533.35","1,071,458.30","3,254,759.08","5,879,593.93","9,034,082.14","12,399,290.61","392,925.13","789,239.81","1,035,559.25","487,734.05","424,972.21","191,375.84"
应收股利,,,,,,,,,,,,,,,,,,,"47,949,532.00","33,564,672.40",,,,"24,769,929.64",,,,,,,"49,881,839.00","49,881,839.00","49,881,839.00","49,881,839.00"
应付股利,"3,575,000.00",,,,,,,,,,"7,500.00","7,500.00",,,,,,,,,,,,,,,,,,,,,,
存货,"327,685,260.86","408,466,002.52","296,187,170.51","350,096,803.65","345,630,708.51","415,570,555.97","449,643,056.11","553,234,816.07","437,892,547.21","487,659,143.59","660,161,494.55","841,808,240.12","666,968,679.51","689,401,344.29","688,226,953.19","810,355,874.59","711,769,841.82","774,772,151.26","785,877,363.95","852,212,527.51","725,046,185.91","756,065,575.30","783,819,168.03","872,756,465.67","750,704,016.95","785,614,056.35","808,581,914.56","791,213,937.69","708,410,321.93","863,914,310.44","901,459,818.18","887,756,901.57","720,641,499.99","792,226,693.29"
其他应付款,"61,226,439.75","73,696,280.34","28,034,477.67","55,272,100.15","75,860,370.34","43,586,991.46","28,654,164.57","29,627,822.03","31,461,347.17","31,561,832.05","49,759,394.36","63,370,703.65","53,173,183.71","56,515,903.24","60,233,672.48","60,015,580.78","40,271,713.81","46,790,559.48","37,331,462.28","12,992,975.58","76,233,238.70","73,179,463.70","72,102,889.76","67,635,932.82","65,591,402.17","48,684,585.09","47,616,390.88","45,541,503.83","46,185,346.20","42,201,363.39","48,899,583.16","65,050,366.13","37,488,921.78","42,972,814.88"
其中:消耗性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动负债,"10,000,000.00","29,040,000.00",,,,,,,,,,,"24,666,583.55","24,666,583.55","24,666,583.55","3,000,000.00","33,050,000.00","33,050,000.00","54,541,938.61","40,632,700.58","67,835,546.86","67,571,546.86","17,500,034.95","17,500,034.95","1,549,146.35","1,549,146.35","1,549,146.35","1,039,170.30","600,000.00","600,000.00","600,000.00","600,000.00",,
其他流动资产,,,,,,,,,,,,,,,,,,,,,,,,,"132,244.44","576,806.18","3,910,204.87","2,438,318.60","1,718,744.80","4,872,953.33","4,655,019.67","4,859,049.19","3,789,356.90","2,778,187.93"
其他流动负债,,,,,,,,,,,,,"20,771,200.43","20,771,200.44","20,771,200.43","20,771,200.43","17,714,753.27","17,714,753.27","17,714,753.27","17,714,753.27","14,468,739.28","14,468,739.28","15,977,133.16","14,468,739.28","315,711,233.30","314,240,161.92","314,956,887.21","313,596,793.59","14,523,053.59","12,789,386.42","13,718,244.41","14,827,862.77","12,751,880.79","13,130,636.13"
流动资产合计,"1,163,842,654.95","1,325,256,776.55","1,334,823,813.73","1,391,652,195.82","3,358,333,074.33","2,926,840,360.03","2,845,627,168.52","2,988,400,818.69","3,233,184,193.15","3,057,858,588.07","3,162,168,785.06","3,201,446,761.44","3,433,629,328.91","3,345,721,219.76","3,367,299,837.98","3,493,283,662.73","3,775,449,147.57","3,627,731,428.10","3,782,114,631.42","3,863,483,278.46","3,945,194,121.31","3,939,866,701.71","3,993,650,027.35","4,177,701,841.86","4,256,108,012.59","4,008,721,981.60","4,245,352,764.13","4,565,288,597.12","4,092,744,206.93","4,168,337,438.39","4,372,865,422.07","4,246,576,590.63","4,087,247,146.91","3,969,501,835.72"
流动负债合计,"849,108,563.90","991,293,738.48","877,094,498.14","989,276,983.27","1,092,275,205.16","646,849,704.74","617,596,372.95","625,578,713.77","767,472,647.41","630,643,470.64","929,245,905.19","962,709,426.97","1,257,166,845.36","1,147,334,641.44","1,192,278,611.13","1,318,685,898.18","1,433,506,698.55","1,301,767,606.49","1,461,821,252.77","1,469,025,698.81","1,512,238,407.36","1,554,424,319.12","1,760,829,880.10","1,874,222,296.39","1,822,460,682.31","1,617,143,090.32","1,903,814,755.15","2,179,090,573.79","1,617,478,296.25","1,750,290,685.19","2,008,357,553.96","1,819,783,760.04","1,509,824,550.11","1,407,805,387.01"
可供出售金融资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,000,000.00","2,000,000.00","2,000,000.00","2,000,000.00","2,000,000.00","2,000,000.00"
长期借款,"29,040,000.00",,"10,000,000.00","10,000,000.00",,,,,,,,,,,,,,,"30,000,000.00","78,000,000.00","65,085,714.29","86,728,514.29",,,,,,,,,,,,
持有至到期投资,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付债券,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期应收款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期应付款,,,,,,,,,,,"107,712,144.24","110,713,926.58","66,175,683.16","66,175,683.16","66,187,196.79","62,783,167.88","31,204,097.51","31,204,097.51","9,712,158.90","9,112,158.90","1,200,000.00","4,996,585.38","2,651,593.02","2,051,593.02","1,102,446.67","1,102,446.67","1,102,446.67","253,105.63",,,,,,
长期股权投资,,"317,932.11",,,,,,,,"19,761,190.50","19,411,204.16","19,774,486.37","51,767,867.54","50,835,075.99","62,649,646.20","83,731,258.27","105,642,968.67","113,830,428.37","69,623,731.95","70,897,653.06","85,745,616.68","88,459,309.97","85,974,057.12","71,815,719.83","165,054,513.24","206,003,628.33","200,504,426.45","219,907,961.83","239,131,872.96","265,047,159.57","214,308,116.04","230,976,115.20","207,834,643.10","211,195,785.35"
专项应付款,"3,535,402.18","3,653,066.18","3,840,479.18","4,286,157.18","4,286,157.18","4,286,157.18","4,286,157.18","4,678,354.18","4,678,354.18","4,678,354.18","4,728,354.18","4,728,354.18","50,000.00","50,000.00","50,000.00","50,000.00",,,,,,,,,,,,,,,,,,
投资性房地产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
预计负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
固定资产,"117,411,065.96","139,840,566.39","125,965,980.62","117,695,093.47","118,220,720.02","115,173,125.66","113,695,987.87","114,458,675.18","149,818,650.30","154,062,452.41","205,624,989.69","253,531,611.25","289,395,739.20","286,936,409.96","282,053,983.11","280,346,279.54","287,606,253.85","282,421,538.86","285,014,586.68","286,001,746.51","290,815,275.59","402,256,746.97","536,623,391.13","538,880,674.51","584,409,194.36","579,692,454.38","604,074,556.74","595,897,014.91","634,608,022.21","621,927,332.87","615,323,413.78","627,046,669.54","634,093,008.15","615,717,683.49"
递延所得税负债,,,,,,,,,,,"38,049,036.33","41,375,753.71","50,497,452.68","50,351,721.58","47,377,993.40","40,776,491.58","32,981,618.79","31,993,752.97","31,005,887.16","30,018,021.36","29,030,155.53","30,020,655.47","28,904,423.42","27,788,223.87","26,672,024.29","25,583,782.39","24,495,540.49","23,407,298.62","21,244,226.50","20,284,964.20","19,325,701.90","18,364,072.65","17,401,259.92","16,438,447.19"
在建工程,,,"2,732,992.14","5,171,730.67","8,721,153.94","14,032,684.73","15,969,805.59","21,554,580.05","2,547,455.09","25,976,206.85","37,341,398.92","7,672,523.38","902,546.99","2,969,721.11","2,944,735.59","13,671,222.94","38,194,360.90","65,038,861.59","90,194,216.94","123,249,339.60","217,939,879.66","133,187,150.81","58,777,284.85","63,795,322.12","44,477,137.91","54,852,892.94","18,109,505.50","24,482,353.21","11,548,235.42","15,806,676.51","14,298,508.80","18,745,627.72","8,092,287.23","8,515,104.04"
其他非流动负债,,,,,,,,,"3,333,333.33","2,916,666.66","2,499,999.99","4,663,333.32","12,224,631.89","11,685,964.79","11,018,964.37","10,357,797.28","14,405,478.19","21,852,131.77","26,431,091.68","25,337,179.58","4,836,451.18","4,836,451.18","4,836,451.18","4,836,451.18","4,836,451.18","4,836,451.18","4,836,451.18","4,836,451.18","4,836,451.18",,,,,
工程物资,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非流动负债合计,"32,575,402.18","3,653,066.18","13,840,479.18","14,286,157.18","4,286,157.18","4,286,157.18","4,286,157.18","4,678,354.18","8,011,687.51","7,595,020.84","152,989,534.74","161,481,367.79","128,947,767.73","128,263,369.53","124,634,154.56","113,967,456.74","78,591,194.49","85,049,982.25","97,149,137.74","142,467,359.84","119,477,059.96","144,680,530.71","53,565,238.73","57,506,819.24","56,865,920.05","54,202,124.89","58,408,329.73","54,891,193.56","54,110,962.55","47,031,195.81","47,549,280.25","44,625,091.88","45,019,226.33","42,317,193.92"
固定资产清理,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
负债合计,"881,683,966.08","994,946,804.66","890,934,977.32","1,003,563,140.45","1,096,561,362.34","651,135,861.92","621,882,530.13","630,257,067.95","775,484,334.92","638,238,491.48","1,082,235,439.93","1,124,190,794.76","1,386,114,613.09","1,275,598,010.97","1,316,912,765.69","1,432,653,354.92","1,512,097,893.04","1,386,817,588.74","1,558,970,390.51","1,611,493,058.65","1,631,715,467.32","1,699,104,849.83","1,814,395,118.83","1,931,729,115.63","1,879,326,602.36","1,671,345,215.21","1,962,223,084.88","2,233,981,767.35","1,671,589,258.80","1,797,321,881.00","2,055,906,834.21","1,864,408,851.92","1,554,843,776.44","1,450,122,580.93"
生产性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
实收资本(或股本),"318,734,000.00","318,734,000.00","318,734,000.00","318,734,000.00","400,734,000.00","400,734,000.00","400,734,000.00","406,664,000.00","406,664,000.00","406,664,000.00","406,664,000.00","406,664,000.00","406,595,000.00","406,595,000.00","406,595,000.00","406,595,000.00","406,595,000.00","406,595,000.00","406,595,000.00","406,586,000.00","406,586,000.00","406,586,000.00","406,586,000.00","406,586,000.00","813,172,000.00","813,172,000.00","813,172,000.00","813,172,000.00","813,172,000.00","813,172,000.00","813,172,000.00","813,172,000.00","813,172,000.00","813,172,000.00"
油气资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
资本公积,"7,233,132.15","28,818,945.19","39,017,945.19","15,557,432.15","1,696,220,383.87","1,696,220,383.87","1,696,220,383.87","1,769,539,274.50","1,777,924,665.12","1,786,618,655.75","1,796,183,746.38","1,799,873,318.25","1,757,552,297.00","1,761,198,937.94","1,764,845,578.88","1,766,171,630.12","1,792,010,186.36","1,793,336,237.61","1,794,662,288.85","1,814,631,113.85","1,814,549,663.84","1,814,549,663.84","1,814,549,663.84","1,814,549,663.84","1,407,963,663.84","1,408,088,120.55","1,408,355,683.80","1,408,507,244.30","1,408,961,925.80","1,409,416,607.30","1,415,167,961.84","1,415,622,643.34","1,416,077,324.84","1,416,532,006.34"
无形资产,"38,238,584.81","60,779,303.54","57,844,645.98","68,378,833.86","65,173,614.86","62,480,102.38","58,140,444.92","54,818,197.19","69,683,065.60","65,553,373.15","229,369,678.67","239,358,362.69","261,636,563.08","255,855,264.41","251,349,684.14","256,976,859.72","258,163,382.46","269,304,897.94","276,231,554.41","271,046,172.09","280,442,989.28","285,151,115.99","284,891,077.68","276,839,964.89","272,921,933.49","265,903,865.29","269,119,792.64","271,055,733.49","263,788,219.87","254,624,934.62","263,692,971.19","273,040,391.65","283,470,654.45","277,326,524.43"
盈余公积,"35,950,184.54","47,211,254.14","60,131,039.27","31,435,148.38","40,382,015.63","40,382,015.63","40,382,015.63","40,382,015.63","59,707,575.30","59,707,575.30","59,707,575.30","59,729,775.30","87,883,347.96","87,883,347.96","87,883,347.96","87,883,347.96","118,117,201.44","118,117,201.44","118,117,201.44","118,117,201.44","149,016,071.79","149,016,071.79","149,016,071.79","149,016,071.79","179,902,693.13","179,902,693.13","179,902,693.13","179,902,693.13","212,384,472.33","212,384,472.33","212,384,472.33","212,384,472.33","232,548,376.55","232,548,376.55"
开发支出,"7,086,079.17","10,948,007.94","5,830,831.89","10,101,586.82","5,538,558.50","7,803,244.92","10,060,045.78","12,898,427.93","11,418,485.50","20,119,496.96","23,623,175.22","34,743,488.42","25,449,002.52","24,254,143.19","31,079,190.58","31,313,001.33","36,807,958.83","22,286,108.12","20,240,103.68","23,608,798.76","13,082,074.03","15,114,092.03","16,982,809.76","21,490,045.06","21,343,349.22","27,141,750.02","24,299,612.08","31,760,360.29","36,265,245.68","43,301,437.61","42,144,606.40","29,827,776.82","38,700,300.35","42,566,681.58"
减:库存股,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
商誉,,,,,,,,,,,"66,068,444.27","79,943,026.56","129,073,223.55","129,073,223.54","129,073,223.55","129,073,223.55","129,073,223.55","129,073,223.55","129,073,223.55","129,073,223.55","117,073,223.55","117,073,223.55","117,073,223.55","117,073,223.55","97,996,502.30","97,996,502.30","97,996,502.30","87,496,502.30","87,496,502.30","87,496,502.30","87,496,502.30","87,496,502.30","84,711,788.54","84,711,788.54"
未分配利润,"108,561,529.44","152,367,928.23","216,120,113.73","243,010,596.97","350,085,637.70","366,248,035.96","324,024,746.42","362,469,642.23","467,355,061.74","476,551,422.27","436,312,163.17","490,817,633.29","632,121,264.71","646,680,257.63","634,926,936.32","709,977,891.34","870,741,924.36","879,794,249.43","858,265,959.18","931,608,940.61","1,068,808,567.10","1,078,486,435.56","1,043,708,468.35","1,114,288,792.13","1,280,391,495.53","1,290,341,325.80","1,227,059,316.80","1,300,486,037.18","1,413,738,166.76","1,394,583,940.80","1,301,691,263.06","1,411,704,783.33","1,486,841,575.89","1,468,393,006.44"
长期待摊费用,,,,,,,,,"2,693,184.97","2,071,680.75","1,450,176.52","828,672.30","3,397,888.17","8,673,152.15","8,078,263.90","7,665,127.06","2,439,313.12","1,959,082.72","2,269,407.39","2,117,909.16","1,898,930.63","2,287,878.50","2,088,357.26","3,165,469.35","2,810,014.79","3,381,403.37","3,632,288.23","3,524,240.39","5,730,557.77","7,139,537.04","10,706,741.56","12,720,697.00","14,638,254.71","15,342,695.68"
少数股东权益,"3,907,796.01","20,183,729.37","22,475,060.73","892,463.11","2,305,389.07","1,525,788.41","796,564.48","31,086,132.65","30,296,773.50","28,699,035.26","27,120,969.04","31,077,924.60",,,,,"9,800,000.00","8,782,354.67","7,656,974.31","6,474,541.43","4,697,037.02","4,732,706.43","12,856,888.73","14,456,996.93","10,974,791.63","9,364,440.02","7,940,370.17","2,246,864.26","2,644,666.78","1,985,577.86","2,701,370.34","750,310.60","4,695,933.16","2,910,702.12"
递延所得税资产,"29,492,223.33","25,120,075.06","20,214,871.88","20,193,340.42","30,301,666.96","29,916,568.07","40,546,787.85","48,267,433.92","48,087,375.97","51,076,191.37","63,166,041.31","75,054,513.79","75,014,362.80","73,637,344.39","76,635,063.80","107,220,589.20","70,926,419.66","71,101,824.24","82,969,579.27","91,615,605.26","86,827,836.75","105,013,192.92","105,862,036.03","116,609,363.22","115,558,182.32","116,780,188.33","122,154,818.59","125,540,400.57","118,450,075.65","127,664,266.37","145,566,616.58","159,013,694.17","138,301,998.55","145,427,438.67"
外币报表折算价差,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
其他非流动资产,,,,,,,,,,,,,,,,,"5,059,176.59","10,695,238.40","6,536,779.00","27,817,129.53","36,344,178.02","64,078,235.91","39,177,908.55","43,367,168.94","11,279,063.29","11,935,843.67","13,759,852.66","13,688,870.99","31,229,562.22","36,077,450.83","33,112,979.39","30,893,161.67","9,331,801.22","11,158,667.48"
非正常经营项目收益调整,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非流动资产合计,"192,227,953.27","237,005,885.04","212,589,322.51","221,540,585.24","227,955,714.28","229,405,725.76","238,413,072.01","251,997,314.27","284,248,217.43","338,620,591.99","646,055,108.76","710,906,684.76","836,637,193.85","832,234,334.74","843,863,790.87","909,997,561.61","933,913,057.63","965,711,203.79","962,153,182.87","1,025,427,577.52","1,130,170,004.19","1,212,620,946.65","1,247,450,145.93","1,253,036,951.47","1,315,849,890.92","1,363,688,528.63","1,353,651,355.19","1,373,353,437.98","1,430,248,294.08","1,461,085,297.72","1,428,650,456.04","1,471,760,636.07","1,421,174,736.30","1,413,962,369.26"
所有者权益(或股东权益)合计,"474,386,642.14","567,315,856.93","656,478,158.92","609,629,640.61","2,489,727,426.27","2,505,110,223.87","2,462,157,710.40","2,610,141,065.01","2,741,948,075.66","2,758,240,688.58","2,725,988,453.89","2,788,162,651.44","2,884,151,909.67","2,902,357,543.53","2,894,250,863.16","2,970,627,869.42","3,197,264,312.16","3,206,625,043.15","3,185,297,423.78","3,277,417,797.33","3,443,648,658.18","3,453,382,798.53","3,426,705,054.45","3,499,009,677.70","3,692,631,301.15","3,701,065,295.02","3,636,781,034.44","3,704,660,267.75","3,851,403,242.21","3,832,100,855.11","3,745,609,043.90","3,853,928,374.78","3,953,578,106.77","3,933,341,624.05"
资产总计,"1,356,070,608.22","1,562,262,661.59","1,547,413,136.24","1,613,192,781.06","3,586,288,788.61","3,156,246,085.79","3,084,040,240.53","3,240,398,132.96","3,517,432,410.58","3,396,479,180.06","3,808,223,893.82","3,912,353,446.20","4,270,266,522.76","4,177,955,554.50","4,211,163,628.85","4,403,281,224.34","4,709,362,205.20","4,593,442,631.89","4,744,267,814.29","4,888,910,855.98","5,075,364,125.50","5,152,487,648.36","5,241,100,173.28","5,430,738,793.33","5,571,957,903.51","5,372,410,510.23","5,599,004,119.32","5,938,642,035.10","5,522,992,501.01","5,629,422,736.11","5,801,515,878.11","5,718,337,226.70","5,508,421,883.21","5,383,464,204.98"
负债和所有者(或股东权益)合计,"1,356,070,608.22","1,562,262,661.59","1,547,413,136.24","1,613,192,781.06","3,586,288,788.61","3,156,246,085.79","3,084,040,240.53","3,240,398,132.96","3,517,432,410.58","3,396,479,180.06","3,808,223,893.82","3,912,353,446.20","4,270,266,522.76","4,177,955,554.50","4,211,163,628.85","4,403,281,224.34","4,709,362,205.20","4,593,442,631.89","4,744,267,814.29","4,888,910,855.98","5,075,364,125.50","5,152,487,648.36","5,241,100,173.28","5,430,738,793.33","5,571,957,903.51","5,372,410,510.23","5,599,004,119.32","5,938,642,035.10","5,522,992,501.01","5,629,422,736.11","5,801,515,878.11","5,718,337,226.70","5,508,421,883.21","5,383,464,204.98"
