科目,2007年度,2008年度,2009年度,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度,2018年1-3月
一、营业收入,"278,115,647.68","315,162,302.24","376,776,018.18","200,413,928.01","315,932,148.77","483,997,048.86","66,009,355.32","159,042,226.40","249,446,053.80","354,913,551.01","51,814,330.48","235,441,087.67","457,758,412.44","757,485,725.57","152,793,603.46","428,457,348.18","650,590,791.60","960,548,420.17","161,689,208.19","369,404,550.85","612,345,274.02","979,431,431.85","323,178,979.98","731,154,041.52","1,155,321,817.04","1,813,112,569.90","344,969,638.96","765,428,008.94","1,191,870,563.04","1,978,711,114.25","509,500,696.94","1,142,777,053.23","1,894,940,020.23","2,905,602,991.20","708,877,796.60"
二、营业利润,"70,775,817.39","64,067,676.97","84,652,593.99","43,129,798.09","70,172,202.74","110,217,102.62","7,455,418.93","27,077,127.71","39,062,574.04","25,356,031.73","-16,268,499.54","-22,369,958.96","-17,897,930.15","-7,280,690.90","-28,625,545.45","2,361,785.09","22,486,540.20","41,160,645.28","-5,083,186.85","-7,117,977.64","12,481,003.33","23,251,530.71","-14,586,448.88","-3,793,448.07","2,092,355.82","54,406,446.12","-37,401,566.40","-39,103,286.56","-28,744,157.43","-447,696,141.77","-24,070,552.39","-42,697,999.11","-3,310,336.72","65,159,962.32","-777,471.34"
减:营业成本,"138,180,419.16","148,140,750.46","156,575,826.30","84,559,892.84","134,292,034.99","206,683,871.87","27,654,911.47","66,926,968.09","105,628,802.07","155,190,211.20","24,796,145.94","119,372,190.29","229,819,178.02","382,533,183.16","82,185,508.52","212,137,082.19","315,751,479.16","472,543,856.68","74,480,838.09","174,038,019.19","295,778,189.24","485,605,018.92","190,814,620.70","426,194,073.57","670,735,503.36","1,056,148,165.98","223,875,072.98","469,202,866.61","720,991,143.52","1,234,557,134.97","360,695,062.46","816,003,509.03","1,344,761,816.31","2,045,726,516.82","530,978,563.72"
加:补贴收入,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
营业税金及附加,"158,387.90","286,459.61","566,394.25","296,399.70","508,655.32","1,473,767.83","221,087.46","726,187.63","1,398,890.89","1,842,866.42","193,571.99","6,015,921.10","13,920,492.88","23,812,157.66","5,551,359.69","14,391,828.88","21,217,665.66","29,536,861.54","5,967,713.06","13,648,594.53","22,009,165.44","31,534,528.55","5,447,019.22","12,769,141.74","20,406,446.64","30,193,068.66","5,627,576.33","13,396,319.36","20,805,372.26","30,121,693.55","6,183,123.65","12,270,427.79","20,047,724.60","29,399,969.20","6,266,935.88"
营业外收入,"599,095.17","2,377,960.98","3,828,266.17","5,155,502.79","8,570,966.35","10,156,646.46","4,987,606.82","8,932,616.17","11,005,143.20","15,439,939.65","6,880.00","7,819,670.47","7,933,371.99","14,628,374.59","4,718,989.32","4,856,332.58","9,908,162.12","12,367,615.56","2,195,082.59","4,880,643.05","6,331,269.34","14,399,837.42","2,952,160.72","4,573,163.18","6,089,951.60","14,518,581.25","1,076,761.73","3,589,064.21","6,932,287.52","19,426,754.49","1,362,547.57","64,040,251.07","69,204,743.92","61,659,559.50","1,794,488.22"
销售费用,"10,024,235.90","40,063,284.56","61,640,591.07","34,724,600.78","52,698,459.23","77,592,219.56","19,316,054.94","46,656,877.23","72,053,688.20","105,080,268.80","22,812,835.88","66,440,589.60","113,679,847.77","174,310,894.55","47,652,948.52","98,612,951.66","149,355,599.02","213,832,306.64","51,353,256.00","106,217,661.12","158,338,774.09","239,771,689.57","72,371,756.76","147,374,455.45","217,751,247.58","317,733,750.08","73,825,144.12","151,268,625.23","225,627,775.60","319,696,384.07","82,808,600.22","164,734,883.60","243,599,087.35","330,649,010.46","77,094,375.72"
减:营业外支出,"304,671.70","626,619.11","732,532.07","30,000.00","41,098.89","41,098.89",,,"30,000.00","84,477.29","5,179.79","6,768.22","88,014.52","126,814.29","1,256.57","143,334.18","146,826.52","214,348.42","23,038.50","38,504.50","139,788.06","186,351.30","186,666.91","299,584.43","374,239.35","172,046.35","7,102.49","99,816.43","127,642.45","224,528.99","24,046.29","25,671.09","105,987.14","129,631.57","11,865.01"
管理费用,"53,854,400.88","60,201,041.97","70,083,065.87","35,432,402.97","55,474,181.63","83,884,148.87","20,895,464.06","37,058,292.97","61,762,839.54","101,431,380.18","32,040,505.49","84,051,030.04","148,555,513.92","213,974,166.87","53,150,966.20","104,791,549.27","152,996,785.26","217,115,137.68","55,203,541.62","117,632,867.58","174,876,068.13","257,158,222.18","70,798,148.78","147,232,990.69","234,081,093.69","329,860,044.41","79,426,875.51","162,207,708.99","248,839,611.23","359,799,847.11","90,126,626.58","181,185,990.24","271,921,043.80","374,595,405.70","86,739,740.06"
其中:非流动资产处置净损失,"231,312.97","176,127.30","722,532.07",,,,,,,"49,592.05",,"3,890.06","17,492.71","38,140.91",849.57,"10,644.43","13,886.41","122,926.42","23,038.50","36,564.56","97,317.30","124,215.92",,"20,678.23","9,209.60","15,357.83",,"88,165.25","93,531.96","117,180.89","5,160.81","8,656.66","10,158.14",,
