科目,2007年1-3月,2007年1-6月,2007年1-9月,2007年度,2008年1-3月,2008年1-6月,2008年1-9月,2008年度,2009年1-3月,2009年1-6月,2009年1-9月,2009年度,2010年1-3月,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度,2018年1-3月
一、营业收入,"166,702,384.13","335,743,525.55","524,451,705.97","876,477,345.13","403,247,621.12","844,742,139.96","1,140,887,545.76","1,652,686,635.13","491,305,842.93","879,705,323.43","1,455,990,081.97","1,987,218,586.11","581,155,589.97","973,596,357.47","1,577,911,248.09","2,197,756,556.14","749,533,198.69","1,194,050,834.01","2,099,896,495.28","2,920,584,529.89","946,055,056.86","1,486,201,780.64","2,513,731,824.41","3,476,991,141.82","950,422,640.10","1,422,695,954.39","2,309,831,361.86","2,773,490,671.66","653,203,498.64","1,023,407,000.09","1,730,952,778.27","2,391,034,758.56","638,000,368.30","1,130,030,715.41","1,767,277,179.99","2,486,469,112.85","708,521,893.12","1,144,075,680.27","1,790,020,505.52","2,639,603,026.79","806,914,013.84","1,282,011,063.30","2,055,149,948.87","3,084,894,272.85","919,064,780.72"
二、营业利润,"31,809,844.12","46,260,145.23","65,196,493.17","122,373,323.53","71,765,811.09","116,101,952.41","140,509,318.07","205,852,514.69","87,607,774.61","120,362,090.33","182,540,291.11","258,081,378.73","120,519,193.97","169,330,454.13","235,507,977.35","347,339,282.36","148,155,518.91","217,967,239.41","358,647,949.84","484,452,062.25","230,891,642.64","325,459,995.75","539,803,658.87","754,432,788.51","245,722,236.20","322,017,702.30","479,429,714.16","464,168,579.91","115,045,920.48","166,977,052.35","253,406,857.65","283,624,028.75","80,910,728.73","129,859,807.88","209,678,654.70","213,371,622.42","86,541,147.31","123,192,876.09","194,612,741.84","301,968,735.75","89,905,947.42","160,057,184.56","261,296,486.79","394,165,294.55","111,657,762.56"
减:营业成本,"105,402,099.59","219,455,838.91","342,715,794.24","566,067,709.48","253,400,139.58","558,615,275.15","739,463,838.32","1,091,627,702.46","310,037,814.74","542,195,051.39","888,609,972.83","1,225,131,999.73","343,649,208.66","571,313,325.61","931,614,950.29","1,283,578,453.94","444,977,118.46","715,865,764.53","1,239,827,667.89","1,717,508,774.96","532,103,489.58","840,494,697.87","1,414,706,463.99","1,895,824,619.32","507,575,012.79","755,068,605.52","1,242,358,042.81","1,469,546,363.81","344,797,011.97","562,557,322.33","941,974,855.77","1,321,269,744.06","370,615,975.06","677,449,400.89","1,037,065,148.00","1,421,091,689.59","445,336,845.64","696,226,037.47","1,065,848,510.32","1,479,897,014.26","531,125,083.79","817,750,861.14","1,269,121,317.16","1,830,486,815.76","604,455,916.98"
加:补贴收入,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
营业税金及附加,"1,222,016.58","2,207,313.12","2,648,867.77","3,250,741.43","1,731,997.54","6,153,081.55","7,802,505.09","9,358,038.19","3,478,109.10","7,124,784.62","10,766,461.32","17,542,322.31","7,691,259.48","11,534,821.34","19,326,044.83","21,534,811.91","7,493,592.19","11,269,226.47","21,305,100.68","24,945,888.25","6,609,427.73","14,376,307.11","18,998,892.43","31,218,864.75","6,324,191.29","13,682,034.16","18,519,449.74","26,214,656.24","4,159,479.44","10,187,317.80","16,866,955.00","25,184,807.72","3,877,034.93","11,129,376.90","16,982,096.74","24,917,619.24","3,675,728.31","7,885,410.19","13,249,629.91","25,245,666.73","5,888,474.36","13,986,964.04","20,510,733.60","32,612,486.20","7,426,034.27"
营业外收入,"253,554.04","1,254,438.73","1,656,924.27","3,148,615.23",905.10,"683,015.09","1,139,874.23","2,107,128.09","1,542,390.70","8,377,524.21","8,605,124.30","6,369,677.07","3,896,712.43","4,521,020.46","6,684,328.41","7,612,968.87","857,844.77","3,608,870.77","5,111,189.21","11,740,640.92","942,640.96","3,404,944.15","4,847,760.26","8,134,611.72","2,315,573.23","4,237,790.38","5,658,451.27","8,865,438.75","25,565,339.97","28,429,428.61","48,143,182.07","72,198,756.00","18,400,622.56","22,203,662.93","33,535,301.32","47,693,703.75","7,193,667.53","15,970,478.32","33,435,204.97","60,659,395.38","4,469,753.58","5,382,883.69","5,931,608.05","13,478,115.10","769,137.96"
销售费用,"15,490,924.25","40,774,629.98","72,712,741.48","126,799,355.87","57,759,691.81","117,499,631.47","187,685,212.74","242,302,295.05","60,589,317.53","150,420,072.16","236,570,283.11","302,579,749.51","59,633,043.33","137,746,459.27","214,008,451.34","322,921,784.80","76,604,621.97","157,115,036.37","256,262,757.61","390,467,483.77","96,265,119.03","198,619,665.71","309,202,026.48","456,437,614.56","101,071,866.68","201,777,269.95","312,285,414.01","436,385,076.02","90,650,737.91","194,859,095.22","304,922,331.47","451,171,923.37","84,131,054.04","203,709,108.62","310,109,720.94","488,393,715.79","104,244,390.43","196,679,461.02","294,736,594.81","467,034,987.34","92,061,157.03","195,427,015.13","304,475,094.77","459,780,944.14","118,818,037.40"
减:营业外支出,"169,868.90","180,405.19","1,987,234.33","2,159,541.26","1,142,713.00","5,401,345.82","5,415,301.91","5,487,308.65","53,946.01","2,803,468.63","3,144,747.84","5,074,174.31","76,637.79","2,300,778.61","4,084,853.04","15,702,045.48","117,174.66","1,591,569.98","7,767,444.88","7,979,411.00","51,337.04","742,303.75","7,927,418.11","9,537,485.52","466,893.54","779,422.21","1,140,887.27","1,750,914.11","3,289,316.91","4,023,316.78","6,294,613.19","7,010,631.21","893,450.23","1,091,718.05","1,241,903.76","3,272,448.08","251,128.56","359,430.68","1,976,770.80","3,517,178.07","370,384.16","7,054,358.59","8,701,555.33","9,654,461.94","197,165.26"
管理费用,"10,443,642.16","25,446,757.88","39,135,523.55","55,085,642.58","19,226,341.57","44,129,366.08","70,632,908.61","104,193,331.90","28,194,189.06","58,890,676.36","101,955,445.25","146,011,942.33","28,913,675.21","66,150,654.55","117,812,488.90","157,296,585.84","46,739,458.43","101,013,245.79","156,381,127.25","219,649,793.54","50,643,181.86","105,113,444.25","168,606,695.25","242,534,920.42","54,408,096.39","112,792,776.45","178,481,608.03","240,657,519.15","52,195,281.40","108,065,433.19","166,443,235.95","240,037,233.33","56,847,390.51","129,283,279.58","187,763,948.70","246,814,784.71","54,126,317.47","118,431,672.84","164,354,499.53","228,718,152.93","56,655,598.80","123,764,230.97","183,274,491.34","250,687,369.12","64,659,804.41"
其中:非流动资产处置净损失,"158,851.18",,,"338,090.95","5,000.00","42,842.23","104,255.52","135,693.81",,"724,026.49","947,003.09","2,553,323.17","9,839.14","48,540.80","137,121.82","153,090.43","22,731.19","36,107.46","1,166,305.83","1,218,803.74","4,001.22","25,477.76","332,731.72","819,198.45","12,215.10","15,184.84","89,719.74","38,724.51","36,649.95","63,385.61","246,873.41","301,253.51","8,086.81","138,343.98","158,617.78","461,764.87","6,954.39","54,567.99","79,427.80","510,364.10","160,655.58","385,090.35","448,464.54",,
