科目,2007年度,2008年度,2009年1-6月,2009年1-9月,2009年度,2010年1-3月,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度,2018年1-3月,2018年1-6月,2018年1-9月,2018年度,2019年1-3月
销售商品、提供劳务收到的现金,"518,573,814.61","487,095,267.69","279,910,150.16","506,903,442.33","746,560,672.10","253,713,489.26","529,676,252.59","809,125,330.08","1,222,712,849.32","320,003,491.35","713,750,985.05","1,087,250,943.32","1,495,570,964.92","300,046,045.55","646,776,139.15","1,099,592,660.77","1,697,517,882.84","515,173,826.25","1,073,808,675.73","1,745,682,724.44","2,518,823,550.96","639,750,960.02","1,342,740,041.08","2,099,491,241.64","2,996,935,272.15","775,602,439.94","1,740,048,006.58","2,926,255,522.29","4,414,588,390.23","1,247,155,115.31","2,635,897,524.27","4,376,414,400.94","6,209,153,762.92","1,582,167,148.27","3,484,007,268.37","5,402,139,684.71","7,984,815,580.04","1,608,993,388.70","3,746,921,531.25","5,612,000,759.46","7,800,533,593.85","1,698,008,576.38"
取得子公司及其他营业单位支付的现金净额,"15,439,308.80",,,,,,,,"11,850,473.16","19,819,536.37","24,861,630.17","24,861,630.17","26,968,725.18","-18,689,464.21","-18,689,464.21","1,438,835.06","1,438,835.06",,,,"37,639,454.07",,,,,"1,488,721.07","1,488,721.07","20,634,927.43","20,634,927.43",,,,,,"-17,064,831.84","-17,064,831.84",,,"-289,023.96","9,010,976.04","9,010,976.04",
收到的税费返还,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
支付其他与投资活动有关的现金,"1,000,000.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"9,151,444.80",,"500,000.00","500,000.00","500,000.00",,,,"1,324,952.91",
收到其他与经营活动有关的现金,"45,252,928.19","6,768,832.91","4,617,298.20","90,920,652.43","9,070,650.42","20,008,827.80","26,451,416.83","43,083,690.88","38,049,481.83","7,206,725.85","19,446,511.73","35,436,493.23","47,720,888.23","33,737,846.92","78,891,117.68","598,182,533.61","1,076,159,172.21","416,459,613.99","773,821,989.50","1,191,609,051.95","1,228,886,719.38","188,643,804.49","312,048,241.09","576,080,352.88","984,761,263.48","586,716,902.70","1,296,009,709.29","2,252,150,954.79","3,306,293,881.12","1,446,503,038.89","2,615,095,784.76","3,964,730,813.02","5,625,005,752.22","1,755,918,812.33","4,971,750,331.06","8,133,555,967.08","9,045,571,060.41","1,422,483,122.58","3,228,689,464.83","5,027,173,747.53","5,895,210,324.45","1,241,917,131.47"
投资活动现金流出小计,"126,827,270.00","20,519,669.14","5,756,370.75","8,768,520.98","45,532,051.18","2,147,851.00","92,315,593.70","182,230,202.93","213,125,983.29","26,211,067.45","45,336,344.78","53,907,917.70","79,330,869.53","10,531,783.34","70,712,432.51","51,740,698.57","66,107,480.74","8,726,427.02","38,825,805.82","80,516,865.33","167,844,048.60","7,479,177.41","19,295,389.80","94,624,072.12","101,454,286.85","77,881,815.43","46,039,526.93","84,808,242.94","229,871,709.65","42,849,501.67","137,499,559.39","194,584,292.24","543,989,654.25","84,996,161.56","344,975,757.78","549,677,225.25","926,364,382.37","107,247,178.66","269,747,610.33","391,026,829.26","621,443,980.57","52,259,706.80"
经营活动现金流入小计,"563,826,742.80","493,864,100.60","284,527,448.36","597,824,094.76","755,631,322.52","273,722,317.06","556,127,669.42","852,209,020.96","1,260,762,331.15","327,210,217.20","733,197,496.78","1,122,687,436.55","1,543,291,853.15","333,783,892.47","725,667,256.83","1,697,775,194.38","2,773,677,055.05","931,633,440.24","1,847,630,665.23","2,937,291,776.39","3,747,710,270.34","828,394,764.51","1,654,788,282.17","2,675,571,594.52","3,981,696,535.63","1,362,319,342.64","3,036,057,715.87","5,178,406,477.08","7,720,882,271.35","2,693,658,154.20","5,250,993,309.03","8,341,145,213.96","11,834,159,515.14","3,338,085,960.60","8,455,757,599.43","13,535,695,651.79","17,030,386,640.45","3,031,476,511.28","6,975,610,996.08","10,639,174,506.99","13,695,743,918.30","2,939,925,707.85"
投资活动产生的现金流量净额,"-119,417,571.00","-20,519,669.14","-5,712,080.75","-8,718,195.98","-45,248,666.18","-2,126,311.00","-92,205,053.70","-182,082,262.93","-212,936,524.80","-25,240,357.45","-43,719,155.29","-52,286,740.97","-77,506,591.64","-10,492,310.22","-69,144,849.19","-49,984,904.80","-64,110,030.83","-8,575,367.42","-34,750,513.08","-75,540,263.61","-162,499,668.72","-7,335,345.02","-17,014,148.84","-92,340,181.16","-97,366,454.30","-47,128,976.75","-21,824,960.61","-60,291,490.26","-205,241,524.29","-42,387,484.95","-122,242,236.90","-119,347,248.38","-434,240,203.64","-71,112,777.19","-226,179,347.11","-324,591,919.40","-663,057,345.34","-100,540,128.66","-241,556,629.01","-352,783,306.46","-572,148,437.61","-15,098,251.15"
购买商品、接受劳务支付的现金,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"165,364,561.34","60,861,130.27","92,582,493.09","139,222,837.99","253,790,675.57","67,837,102.37"
吸收投资收到的现金,"26,490,701.40",,,"609,237,440.00","609,237,440.00",,,,,"9,410,000.00","9,410,000.00","9,410,000.00","9,410,000.00",,,,,,,,,,,"714,429.00","6,115,242.60","500,000.00","1,123,467,656.04","1,123,467,656.04","1,122,967,656.04","400,000.00","96,922,847.40","98,550,198.85","99,050,198.85","3,400,000.00","7,200,000.00","12,816,395.25","14,552,645.25","2,015,000.00","5,333,955.00","10,553,955.00","10,953,955.00","2,505,000.00"
