科目,2007-12-31,2008-12-31,2009-12-31,2010-03-31,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30
应付股利,,,,,,,,,,,"10,800,000.00",,,,,,,,,,,,,,,,,,,,,,
存货,"15,481,901.46","14,598,688.50","10,297,429.88","17,096,382.78","25,238,288.40","19,632,165.26","26,209,919.19","26,148,872.20","29,983,887.41","49,778,986.16","46,554,605.15","69,612,476.55","75,523,564.88","97,804,345.22","109,735,511.48","102,699,538.01","120,936,533.77","87,337,249.63","112,226,763.57","128,208,472.75","129,971,696.37","130,193,319.20","77,083,227.41","126,481,553.56","128,168,115.79","127,917,707.24","116,096,664.58","134,808,421.90","122,148,232.27","124,388,518.51","163,599,411.26","149,947,944.69","126,434,780.38"
其他应付款,"29,862,265.04","21,298,741.30","1,117,846.50","8,811,018.99","4,100,598.20","1,419,866.50","1,904,786.10","1,427,573.50","1,732,628.50","1,818,587.70","2,075,299.48","2,658,124.10","12,646,623.94","51,718,766.83","19,906,961.49","6,410,808.35","65,364,199.63","48,432,636.95","90,619,714.71","46,778,007.60","16,799,884.23","33,035,274.30","96,280,544.75","61,035,989.44","39,833,654.07","37,783,589.66","56,434,380.39","99,951,531.57","186,173,266.31","71,123,249.34","51,575,790.57","32,271,268.05","38,307,443.09"
其中:消耗性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动负债,,,,,,,,,,,,,,,,,,,,,,,,,,,"129,347,010.66",,,,,,
其他流动资产,,,,,,,,,,,,,,,,,,,,,,"14,099,852.47","11,236,818.86",,"7,804,377.10","395,989.14",,,,,,,
其他流动负债,,,,,,,,,,,,,,,,,,"285,033.02",,,,,,,,,,,,,,,
流动资产合计,"102,117,095.54","102,321,206.33","113,006,040.14","135,208,127.31","423,804,999.15","394,446,777.74","396,416,248.50","361,641,116.33","343,238,033.43","311,851,610.67","263,939,400.29","298,698,753.08","295,371,784.52","386,980,041.54","492,197,022.59","497,573,322.90","597,719,082.70","555,900,435.53","680,097,283.01","668,995,348.71","656,709,927.18","663,228,603.58","842,919,966.76","754,871,657.37","715,454,364.25","699,631,658.69","742,712,563.66","830,274,430.66","858,580,738.52","866,684,537.00","825,312,165.90","851,841,591.59","932,999,216.48"
流动负债合计,"66,675,747.65","52,348,862.17","24,814,341.66","38,434,630.21","34,116,229.39","26,606,861.59","25,660,092.25","19,502,864.19","42,241,784.09","88,286,776.26","97,893,623.40","197,624,811.67","231,444,435.80","374,141,256.96","491,305,682.31","518,813,483.51","624,417,021.20","600,089,329.59","715,358,406.42","554,412,267.67","542,022,399.59","577,729,290.39","747,970,278.91","680,621,395.80","639,106,117.96","603,443,119.41","750,913,984.42","795,668,104.70","755,576,712.15","495,433,425.65","421,909,783.31","450,501,874.66","441,765,767.25"
可供出售金融资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期借款,"15,000,000.00","15,000,000.00","50,000,000.00","50,000,000.00","50,000,000.00","34,000,000.00","34,000,000.00","34,000,000.00","34,000,000.00","34,000,000.00","34,000,000.00","22,000,000.00","22,000,000.00",,,,,,,,,,,,,,,,,,,,
持有至到期投资,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付债券,,,,,,,,,,,,,,,,,,,,"146,769,166.66","150,817,916.65","154,884,854.67","158,933,604.66","119,437,354.65","122,743,604.64","126,040,760.67",,,,"201,475,235.84","204,978,773.57","208,482,311.30","211,985,849.03"
长期应收款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期应付款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"52,266,670.67","46,666,670.07","41,066,669.56","98,704,169.09"
长期股权投资,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"22,162,693.50","22,162,693.50"
专项应付款,,,,,,,,,,,,,"100,000.00",,,,,,,,,,,,,,,,,,,,
投资性房地产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
预计负债,"8,890,000.00","8,890,000.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
固定资产,"35,036,319.73","38,731,533.23","61,552,105.37","61,555,677.18","65,576,787.10","64,427,044.38","64,696,098.90","64,495,207.50","64,641,339.21","71,371,681.82","78,528,385.90","89,118,495.03","120,700,629.78","277,321,684.52","272,114,717.82","280,627,656.39","272,002,295.37","393,319,238.94","381,292,504.84","412,205,075.68","408,408,525.13","426,600,494.77","420,357,562.60","437,198,223.93","438,677,722.49","436,863,287.04","430,197,885.03","419,094,960.75","410,515,200.22","434,703,078.67","430,615,876.43","421,606,921.76","418,789,343.60"
递延所得税负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
在建工程,"186,665.33","6,927,035.21","3,651,865.85","4,866,587.22","655,873.80","1,270,690.00","5,419,577.88","40,163,904.76","69,812,519.45","144,592,621.80","183,681,114.62","220,789,348.68","219,013,972.94","93,383,315.97","109,187,042.15","125,726,082.65","147,018,644.45","34,261,233.32","39,924,889.12","14,589,133.86","19,182,490.87","30,854,830.41","40,899,160.09","21,782,990.20","13,798,254.65","12,456,661.97","15,900,660.76","18,143,292.60","19,369,626.17","13,139,443.19","26,565,966.12","40,744,400.10","73,270,771.97"
其他非流动负债,"3,832,532.54","12,261,722.62","14,580,579.36","16,628,876.88","19,348,096.96","17,390,519.41","19,831,816.88","19,436,114.36","18,810,411.83","17,954,709.30","17,329,006.77","16,703,304.24","16,077,601.71","15,451,899.18","22,355,415.04","20,860,045.83","24,917,708.06","16,820,089.02","14,889,586.65","14,203,767.69","12,968,904.08","14,651,274.44",,,,,,,,,,,
工程物资,,,,,,,,"7,320.00","3,160,199.23",,"1,654,169.53","1,290,119.51","1,183,433.15","1,491,816.02","1,453,566.21","1,440,124.62","1,308,699.58",,,,,,,,,,,,,,,,
非流动负债合计,"27,722,532.54","36,151,722.62","64,580,579.36","66,628,876.88","69,348,096.96","51,390,519.41","53,831,816.88","53,436,114.36","52,810,411.83","51,954,709.30","51,329,006.77","38,703,304.24","38,177,601.71","15,451,899.18","22,355,415.04","20,860,045.83","24,917,708.06","16,820,089.02","14,889,586.65","160,972,934.35","163,786,820.73","169,536,129.11","172,848,519.11","132,615,909.11","135,185,799.11","138,761,735.93","11,958,513.08","11,196,050.90","10,763,274.14","263,732,196.60","261,487,749.28","258,627,135.37","322,437,920.70"
固定资产清理,,,,,,,,"21,194.33",,,"174,652.39","174,652.39",,,,,,,,,"407,442.60",,,,,,,,,,,,
负债合计,"94,398,280.19","88,500,584.79","89,394,921.02","105,063,507.09","103,464,326.35","77,997,381.00","79,491,909.13","72,938,978.55","95,052,195.92","140,241,485.56","149,222,630.17","236,328,115.91","269,622,037.51","389,593,156.14","513,661,097.35","539,673,529.34","649,334,729.26","616,909,418.61","730,247,993.07","715,385,202.02","705,809,220.32","747,265,419.50","920,818,798.02","813,237,304.91","774,291,917.07","742,204,855.34","762,872,497.50","806,864,155.60","766,339,986.29","759,165,622.25","683,397,532.59","709,129,010.03","764,203,687.95"
生产性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
实收资本(或股本),"8,000,000.00","8,000,000.00","45,000,000.00","45,000,000.00","60,000,000.00","60,000,000.00","108,000,000.00","108,000,000.00","108,000,000.00","108,000,000.00","108,000,000.00","108,000,000.00","108,000,000.00","108,000,000.00","108,000,000.00","140,400,000.00","140,400,000.00","140,400,000.00","140,400,000.00","280,800,000.00","280,800,000.00","280,800,000.00","280,800,000.00","280,800,000.00","280,800,000.00","280,800,000.00","280,800,000.00","289,220,000.00","289,220,000.00","289,220,000.00","289,220,000.00","289,220,000.00","289,220,000.00"
油气资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
资本公积,"4,650,000.00","4,650,000.00","38,698,607.05","38,698,607.05","317,221,038.91","317,221,038.91","269,221,038.91","269,221,038.91","269,221,038.91","269,221,038.91","269,221,038.91","269,221,038.91","269,221,038.91","270,032,438.91","270,032,438.91","237,632,438.91","237,632,438.91","237,632,438.91","237,632,438.91","97,232,438.91","97,232,438.91","96,421,038.91","96,421,038.91","96,421,038.91","96,421,038.91","96,421,038.91","96,421,038.91","136,416,038.91","141,292,738.91","144,218,738.91","147,144,638.91","148,870,188.91","149,995,563.91"
无形资产,"7,405,545.01","7,258,511.92","7,088,038.84","7,052,670.57","24,385,611.53","35,283,181.33","35,087,119.67","34,874,024.67","45,137,423.64","44,976,477.33","44,751,482.83","55,329,629.20","65,395,987.00","65,042,281.61","77,881,130.54","78,875,248.83","79,912,053.53","82,962,262.52","83,345,570.71","81,977,546.11","83,810,854.30","81,909,901.29","81,311,507.73","80,793,114.17","80,244,720.61","79,783,412.82","79,185,019.26","78,586,625.70","77,988,232.14","77,665,277.13","77,135,743.20","76,606,209.27","76,076,675.34"
盈余公积,"5,439,747.65","7,195,427.11","1,406,782.40","1,406,782.40","1,406,782.40","4,309,309.27","4,309,309.27","4,309,309.27","4,309,309.27","5,878,874.15","5,878,874.15","5,878,874.15","5,878,874.15","7,089,029.46","7,089,029.46","7,089,029.46","7,089,029.46","9,104,822.34","9,104,822.34","9,104,822.34","9,104,822.34","11,471,065.00","11,471,065.00","11,471,065.00","11,471,065.00","12,578,806.13","12,578,806.13","12,578,806.13","12,578,806.13","22,714,274.11","22,714,274.11","22,714,274.11","22,714,274.11"
开发支出,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
减:库存股,,,,,,,,,,,,,,,,,,,,,,,,,,,,"48,415,000.00","48,415,000.00","48,415,000.00","48,415,000.00","29,049,000.00","29,049,000.00"
商誉,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
未分配利润,"34,244,251.16","50,045,366.33","12,611,782.76","20,619,618.70","35,024,440.82","38,527,297.95","43,210,846.75","49,441,687.08","52,107,600.94","52,409,443.86","43,328,014.03","49,051,134.93","51,981,151.97","52,131,627.49","56,603,767.41","62,007,629.95","66,029,602.94","65,952,757.80","71,068,994.71","78,032,725.24","79,191,171.66","82,126,980.91","87,331,897.71","100,815,147.63","101,972,414.37","109,100,183.02","125,287,587.57","157,840,891.77","217,683,632.56","244,511,078.10","278,681,809.49","296,470,574.02","343,522,031.32"
长期待摊费用,,,,,,,,,,,,,,,,,,,,,,"577,777.78","511,111.12","444,444.46","1,408,888.92","2,244,444.45","2,081,111.13","2,004,861.14","1,952,777.81","2,049,444.47","1,621,528.30","1,193,611.63","765,694.96"
少数股东权益,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
递延所得税资产,"2,190,098.45","3,516,204.28","2,340,075.42","2,663,225.03","3,058,349.71","2,829,094.10","2,826,711.27","2,783,559.32","2,827,961.54","2,961,293.93","2,961,293.93","2,961,293.93","2,961,293.93","2,627,112.34","2,520,691.34","2,520,691.34","2,499,500.55","3,618,413.15","3,618,413.15","2,779,185.11","3,618,413.15","4,170,819.48","4,170,819.48","3,343,989.01","4,170,819.48","4,380,194.98","4,218,314.60","4,380,194.98","4,763,832.53","4,251,239.27","4,434,364.98","4,843,429.82","4,978,575.09"
外币报表折算价差,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
其他非流动资产,,,,,,,,,,,,,,,,,,,,,,"10,742,077.01","6,672,671.86","4,550,647.64","11,350,426.34","5,896,587.97","3,962,142.82","2,273,293.51","5,979,514.48","13,481,279.51","7,782,048.90","19,109,601.69","12,395,527.67"
非正常经营项目收益调整,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非流动资产合计,"44,818,628.52","56,433,284.64","74,632,085.48","76,138,160.00","93,676,622.14","103,810,009.81","108,029,507.72","142,345,210.58","185,579,443.07","263,902,074.88","311,751,099.20","369,663,538.74","409,255,316.80","439,866,210.46","463,157,148.06","489,189,803.83","502,741,193.48","514,161,147.93","508,181,377.82","511,550,940.76","515,427,726.05","554,855,900.74","553,922,832.88","548,113,409.41","549,650,832.49","541,624,589.23","535,545,133.60","524,483,228.68","520,569,183.35","545,289,762.24","548,155,527.93","586,266,867.77","608,439,282.13"
所有者权益(或股东权益)合计,"52,537,443.87","70,253,906.18","98,243,204.60","106,282,780.22","414,017,294.94","420,259,406.55","424,953,847.09","431,047,348.36","433,765,280.58","435,512,199.99","426,467,869.32","432,034,175.91","435,005,063.81","437,253,095.86","441,693,073.30","447,089,597.39","451,125,546.92","453,152,164.85","458,030,667.76","465,161,087.45","466,328,432.91","470,819,084.82","476,024,001.62","489,747,761.87","490,813,279.67","499,051,392.58","515,385,199.76","547,893,503.74","612,809,935.58","652,808,676.99","690,070,161.24","728,979,449.33","777,234,810.66"
资产总计,"146,935,724.06","158,754,490.97","187,638,125.62","211,346,287.31","517,481,621.29","498,256,787.55","504,445,756.22","503,986,326.91","528,817,476.50","575,753,685.55","575,690,499.49","668,362,291.82","704,627,101.32","826,846,252.00","955,354,170.65","986,763,126.73","1,100,460,276.18","1,070,061,583.46","1,188,278,660.83","1,180,546,289.47","1,172,137,653.23","1,218,084,504.32","1,396,842,799.64","1,302,985,066.78","1,265,105,196.74","1,241,256,247.92","1,278,257,697.26","1,354,757,659.34","1,379,149,921.87","1,411,974,299.24","1,373,467,693.83","1,438,108,459.36","1,541,438,498.61"
负债和所有者(或股东权益)合计,"146,935,724.06","158,754,490.97","187,638,125.62","211,346,287.31","517,481,621.29","498,256,787.55","504,445,756.22","503,986,326.91","528,817,476.50","575,753,685.55","575,690,499.49","668,362,291.82","704,627,101.32","826,846,252.00","955,354,170.65","986,763,126.73","1,100,460,276.18","1,070,061,583.46","1,188,278,660.83","1,180,546,289.47","1,172,137,653.23","1,218,084,504.32","1,396,842,799.64","1,302,985,066.78","1,265,105,196.74","1,241,256,247.92","1,278,257,697.26","1,354,757,659.34","1,379,149,921.87","1,411,974,299.24","1,373,467,693.83","1,438,108,459.36","1,541,438,498.61"
