科目,2007-06-30,2007-12-31,2008-06-30,2008-12-31,2009-06-30,2009-12-31,2010-06-30,2010-12-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30
其他应收款,"7,623,663.44","6,658,686.47","11,538,468.94","22,036,989.07","24,049,314.04","35,837,238.46","36,150,671.87","42,951,454.69","43,245,831.21","46,042,822.68","43,234,956.27","52,494,349.25","57,111,288.34","57,371,663.44","65,209,592.40","76,229,082.14","60,598,835.96","69,490,635.52","61,643,135.33","71,280,759.17","86,560,561.52","84,822,053.49","106,201,330.92","118,282,583.51","162,436,926.49","152,374,358.55","158,307,994.00","171,375,679.26","176,245,076.66","201,922,568.98","166,061,026.50","170,959,971.27","196,966,471.37","227,111,102.96","201,252,525.56","219,749,603.02","225,208,511.80"
应付职工薪酬,"1,577,307.82","268,596.36","426,909.62","549,898.02","651,657.12","671,836.72","1,423,046.30","755,621.33","813,034.71","678,792.05","856,006.89","877,825.99","947,106.81","-256,108.46","1,100,158.09","1,637,605.16","2,019,194.01","2,548,320.27","1,571,808.02","1,785,180.96","2,361,063.12","3,140,543.46","2,068,718.97","4,362,556.65","4,147,188.31","2,316,259.74","4,646,711.35","5,228,735.55","5,097,372.93","4,554,118.17","6,365,380.02","6,174,898.78","6,353,630.51","8,148,617.16","12,259,723.89","8,252,448.09","7,714,521.58"
应收关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应交税费,"1,712,370.62","4,916,965.02","7,957,347.31","8,712,213.77","1,552,714.48","5,995,340.23","6,136,614.02","3,430,769.36","3,682,279.41","10,341,259.30","4,025,971.65","-88,156.23","1,660,475.73","9,354,786.12","15,258,419.05","10,127,939.75","7,728,995.93","4,188,405.86","13,323,465.63","-691,798.19","19,620,714.93","20,579,575.33","39,403,795.90","2,460,033.60","19,512,547.45","29,930,501.40","66,895,428.03","9,059,583.03","36,164,902.55","21,450,981.98","65,686,062.88","14,109,443.64","39,499,092.72","116,672,823.66","101,036,061.23","21,621,977.18","24,834,121.18"
应收利息,,,,,,,,,,,"458,301.37","3,502,438.36","5,307,945.20","7,803,287.66","2,453,824.65","4,211,690.74","4,801,816.87","5,823,694.54","107,673.42","155,350.14","5,808.60","81,035.95","142,353.62","287,778.08","119,095.89","270,547.95",,,,,"890,600.00",,,"907,680.67","958,108.00","149,222.00","1,178,310.00"
应付利息,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"23,558.62","251,461.25","47,208.33","215,416.67"
应收股利,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付股利,,,"2,807,324.93",,,,,,,,,"44,930,379.00",,,,,,,,,,,,,,,,,,,,,"1,236,534.00","10,555,600.00",,,
存货,"68,043,731.28","91,184,031.61","107,631,673.90","84,124,208.77","77,416,640.26","85,101,860.92","52,680,966.84","47,762,265.24","52,562,833.93","61,477,696.20","92,140,993.39","95,007,700.04","95,171,865.36","110,084,349.14","134,936,213.23","165,071,573.39","181,759,708.51","200,627,744.72","200,184,598.58","274,936,950.73","314,795,042.60","379,134,998.44","369,852,107.36","453,431,500.49","458,744,206.24","497,064,455.42","407,476,347.24","494,637,878.63","497,039,934.09","575,875,705.16","434,889,268.04","536,750,790.23","513,101,214.14","623,852,892.44","516,011,282.35","606,152,476.89","652,793,382.95"
其他应付款,"251,496.23","1,241,691.97","753,583.02","1,365,605.38","1,444,118.92","1,203,483.45","1,258,159.14","1,245,598.16","805,000.91","2,186,649.63","2,833,939.62","1,954,611.14","1,979,164.72","3,162,141.20","2,677,144.58","2,514,525.36","2,735,449.78","3,801,991.88","3,729,285.68","3,666,340.70","6,844,111.50","5,902,287.48","5,412,464.40","59,131,995.82","118,595,043.67","108,399,660.91","171,106,048.53","88,815,012.84","132,458,498.72","131,482,543.49","145,476,057.73","292,688,083.28","323,944,975.86","327,658,624.09","329,661,688.03","329,958,038.11","200,219,869.26"
其中:消耗性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
其他流动资产,,,"184,800.00","84,000.00","493,474.33","3,908,357.77","4,687,532.85","5,777,486.23","6,245,639.75","7,363,245.54","174,628.15","1,523,064.79","3,957,141.58","2,509,825.21","2,305,114.26","1,820,442.11","2,298,096.75","971,010.64","617,478.81","4,157,689.57","4,671,911.20","1,190,393.54","6,345,534.57","4,781,881.52","13,726,671.37","6,439,641.46","6,299,451.79","8,983,910.82","11,187,543.01","7,875,007.32","4,224,189.78","12,444,843.78","4,362,871.63","6,565,164.83","2,295,370.86","15,755,015.52","7,219,060.28"
其他流动负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"476,160,000.00",,,
流动资产合计,"221,594,965.34","262,554,017.36","258,374,329.56","279,631,585.63","242,351,103.34","375,202,259.77","314,757,460.00","364,375,046.43","344,945,018.68","343,984,615.61","886,853,245.07","810,652,343.52","782,215,506.26","791,534,788.49","929,790,923.11","901,160,352.51","851,816,168.32","879,317,083.47","1,021,330,916.07","974,142,979.44","1,071,672,275.11","1,141,018,732.31","1,354,004,299.86","1,339,521,726.95","1,310,847,404.41","1,406,363,140.78","1,747,008,830.00","1,529,552,062.63","1,564,372,991.86","1,617,148,495.88","1,901,556,261.17","1,893,643,411.84","1,935,409,944.71","2,304,929,543.01","2,689,968,808.20","2,439,740,528.53","2,457,218,874.81"
流动负债合计,"171,432,441.73","207,574,481.25","197,715,978.20","195,760,257.84","139,322,087.00","246,171,778.29","154,781,158.61","175,236,616.07","126,986,770.17","111,992,860.28","118,529,249.07","160,248,118.40","105,373,673.69","110,305,951.90","227,017,083.14","201,837,371.44","159,281,208.68","158,817,203.94","276,399,289.52","240,500,578.70","343,646,882.58","412,951,550.97","620,635,116.47","611,687,050.78","633,035,531.68","682,729,857.00","983,274,204.27","788,598,357.54","776,328,911.52","770,671,578.81","947,080,751.57","904,656,725.32","898,737,306.21","1,564,729,790.18","1,319,131,170.90","1,033,397,784.00","903,679,291.58"
可供出售金融资产,,,,,,,,,,,,,,,,,,,,,,,,,"50,000.00","50,000.00",,,,,,,"5,000,000.00","5,000,000.00","34,000,000.00","34,000,000.00","106,000,000.00"
长期借款,"12,950,000.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
持有至到期投资,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付债券,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期应收款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期应付款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"27,000,000.00","27,000,000.00","27,000,000.00","27,000,000.00"
长期股权投资,,,,,,,,,,,,,,,,,,,,,,,"30,025,518.99","30,025,518.99","29,956,625.42","30,236,353.26","31,409,407.42","30,515,358.86","33,238,599.75","33,857,281.62","37,149,103.35","35,950,239.21","39,128,989.46","70,762,003.15","44,153,586.61","43,033,225.57",
专项应付款,"390,000.00","690,000.00","970,000.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
投资性房地产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
预计负债,,,,,,,,,,,,,,,,,,,,,,,,,,,"965,400.00","965,400.00","965,400.00","965,400.00",,,,,,,
固定资产,"44,977,438.46","45,264,463.86","44,638,780.87","43,887,388.74","43,370,277.47","42,559,624.28","42,864,093.33","42,584,036.92","43,508,825.40","43,581,109.78","44,585,755.92","45,530,609.30","47,967,428.43","48,937,701.14","51,158,468.52","50,727,220.66","52,701,301.50","55,116,171.75","55,518,815.28","57,128,157.40","58,723,749.89","61,349,038.33","62,080,833.18","63,590,526.47","63,713,630.55","71,456,840.13","73,929,343.38","75,370,620.81","214,447,076.62","219,695,050.01","219,621,714.95","217,836,768.66","219,508,399.54","258,145,158.05","259,383,902.21","255,421,851.31","255,264,585.67"
递延所得税负债,"751,177.69","1,585,469.46","1,948,944.81","1,076,208.16","936,994.83","713,047.88","342,672.10",,,,,,"30,042.21","30,042.21","20,913.67","19,622.77","18,331.87","17,040.97","15,750.06","14,459.16","13,168.26","11,877.36",,,,,"1,315,119.92","1,240,679.18","1,166,238.42","1,091,797.67","1,017,356.92","814,558.50","750,251.25","4,882,462.33","4,603,808.86","4,325,155.38","4,046,501.91"
在建工程,"155,000.00","1,607,324.80",,,"761,572.02",,"105,429.00",,,,,"183,310.00",,"4,034,838.94",,"265,317.95","849,654.30","3,300,064.30","11,503,795.34","11,739,140.66","29,180,082.05","40,280,898.73","68,978,222.89","75,762,321.81","85,681,828.35","108,527,111.74","115,769,950.70","124,193,538.88","741,554.00","2,123,354.14",,,"372,557.17","2,309,323.36","932,397.50","3,180,388.18",
其他非流动负债,,,,"2,110,000.00","2,110,000.00","2,540,000.00","2,700,000.00","1,900,000.00","1,900,000.00","1,900,000.00","3,900,000.00","4,060,000.00","4,060,000.00","4,060,000.00","3,660,000.00","3,660,000.00","10,160,000.00","12,160,000.00","13,400,000.00","13,400,000.00","13,400,000.00","13,400,000.00",,,"127,880,000.00","127,880,000.00","127,880,000.00","127,880,000.00","63,940,000.00","63,940,000.00","63,940,000.00","63,940,000.00",,,,,
工程物资,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非流动负债合计,"14,091,177.69","2,275,469.46","2,918,944.81","3,186,208.16","3,046,994.83","3,253,047.88","3,042,672.10","1,900,000.00","1,900,000.00","1,900,000.00","3,900,000.00","4,060,000.00","4,090,042.21","4,090,042.21","3,680,913.67","3,679,622.77","10,178,331.87","12,177,040.97","13,415,750.06","13,414,459.16","13,413,168.26","13,411,877.36","14,815,141.15","14,815,141.15","142,845,141.15","151,558,973.79","141,443,876.03","141,439,435.29","82,424,994.53","82,350,553.78","81,496,970.19","81,144,171.77","17,139,864.52","44,297,175.60","41,671,159.19","41,392,505.71","42,139,852.24"
固定资产清理,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
负债合计,"185,523,619.42","209,849,950.71","200,634,923.01","198,946,466.00","142,369,081.83","249,424,826.17","157,823,830.71","177,136,616.07","128,886,770.17","113,892,860.28","122,429,249.07","164,308,118.40","109,463,715.90","114,395,994.11","230,697,996.81","205,516,994.21","169,459,540.55","170,994,244.91","289,815,039.58","253,915,037.86","357,060,050.84","426,363,428.33","635,450,257.62","626,502,191.93","775,880,672.83","834,288,830.79","1,124,718,080.30","930,037,792.83","858,753,906.05","853,022,132.59","1,028,577,721.76","985,800,897.09","915,877,170.73","1,609,026,965.78","1,360,802,330.09","1,074,790,289.71","945,819,143.82"
生产性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
实收资本(或股本),"40,000,000.00","40,000,000.00","52,000,000.00","52,000,000.00","55,500,000.00","55,500,000.00","55,500,000.00","55,500,000.00","55,500,000.00","55,500,000.00","74,000,000.00","148,000,000.00","148,000,000.00","148,000,000.00","148,000,000.00","148,000,000.00","148,000,000.00","148,522,200.00","148,708,500.00","148,807,300.00","149,022,000.00","149,022,000.00","149,954,550.00","151,995,841.00","310,439,233.00","311,287,357.00","320,680,060.00","642,222,018.00","642,874,770.00","643,032,681.00","644,482,388.00","666,069,288.00","668,518,123.00","729,669,260.00","760,681,176.00","760,736,907.00","757,596,674.00"
油气资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
资本公积,"1,000,925.05","1,000,925.05","1,000,925.05","1,000,925.05","4,644,397.15","4,644,397.15","4,644,397.15","4,644,397.15","4,644,397.15","4,644,397.15","500,956,241.75","426,956,241.75","426,956,241.75","427,195,091.75","427,774,946.08","428,454,800.41","429,134,654.74","438,133,243.75","442,483,878.03","444,961,308.24","450,037,433.34","451,217,754.11","473,386,657.49","545,068,040.42","481,375,052.24","493,604,240.73","590,953,539.72","278,353,178.33","282,534,259.44","287,614,363.16","279,084,161.19","480,381,514.12","496,666,483.42","1,457,132,705.62","1,910,555,620.24","1,915,791,225.47","1,911,574,002.03"
无形资产,"3,000,000.00","2,540,431.36","5,017,664.86","16,582,896.88","24,491,547.25","21,286,149.66","18,252,371.08","14,865,448.37","10,889,141.54","9,762,576.74","8,192,694.50","7,158,887.10","6,861,798.34","6,776,781.86","5,916,943.98","5,848,332.44","19,544,140.62","30,060,530.23","27,545,079.74","27,285,766.02","57,638,447.44","141,094,244.07","141,849,819.39","140,023,991.29","131,104,710.91","198,447,143.81","247,140,891.79","258,899,766.54","239,386,718.11","219,226,657.33","207,229,035.63","192,621,663.95","174,952,975.41","219,206,013.24","204,322,955.08","261,328,631.59","246,524,819.46"
盈余公积,"5,784,060.78","8,856,891.88","8,856,891.88","11,913,744.10","11,913,744.10","16,448,398.32","16,448,398.32","23,435,122.71","23,435,122.71","23,435,122.71","30,992,352.59","30,992,352.59","30,992,352.59","30,992,352.59","35,936,476.62","35,936,476.62","35,936,476.62","35,936,476.62","37,280,137.26","37,280,137.26","37,280,137.26","37,280,137.26","37,280,137.26","37,280,137.26","37,280,137.26","37,280,137.26","38,363,851.74","38,363,851.74","38,363,851.74","38,363,851.74","42,888,821.70","42,888,821.70","42,888,821.70","42,888,821.70","47,257,827.66","47,257,827.66","47,257,827.66"
开发支出,"4,720,423.12","10,495,350.27","16,039,176.42","4,939,630.28","1,925,369.36","7,171,708.49","14,087,813.85","21,115,610.10","28,687,811.01","33,847,692.41","42,403,160.10","55,706,643.82","70,713,128.02","84,634,175.73","99,289,334.02","112,827,949.59","123,389,039.58","125,108,768.78","144,047,552.10","164,808,366.26","153,946,738.69","91,571,241.19","95,430,151.62","108,534,344.18","126,272,189.01","79,503,828.32","35,032,859.25","43,002,478.52","68,082,470.26","92,683,124.53","98,031,826.79","121,984,784.23","140,847,809.74","157,581,201.65","183,148,776.90","148,229,886.90","190,133,358.29"
减:库存股,,,,,,,,,,,,,,,,,,,,,,,,,,,"79,703,665.20","79,703,665.20","55,840,284.85","54,428,117.96","54,428,117.96","270,944,724.96","246,795,737.19","246,559,639.38","245,922,733.22","245,922,733.22","160,542,974.13"
商誉,,,,,,,,,,,,,,,,,,,,,,,,"76,536,461.01","369,975,426.25","369,975,426.25","361,888,404.67","361,888,404.67","361,888,404.67","361,888,404.67","361,888,404.67","361,888,404.67","361,888,404.67","1,661,066,055.81","1,661,066,055.81","1,661,066,055.81","1,661,066,055.81"
未分配利润,"41,863,636.23","57,986,961.80","58,060,723.57","75,668,535.27","101,409,422.39","123,613,868.77","158,737,290.31","187,275,310.46","222,682,469.44","241,127,173.39","260,890,528.77","157,585,509.00","192,762,310.51","215,406,863.12","244,245,882.00","254,145,359.20","266,988,173.16","294,060,453.44","333,512,382.66","346,800,766.16","372,660,997.05","405,423,631.84","458,586,631.58","477,926,935.19","531,137,716.01","580,333,342.46","650,964,558.68","647,453,480.15","743,876,525.35","797,612,662.79","886,077,370.45","924,130,100.70","1,010,285,195.81","1,079,803,780.09","1,230,662,871.24","1,281,376,770.66","1,407,803,164.59"
长期待摊费用,,"902,544.09","2,882,415.16","3,587,131.79","3,309,587.18","4,227,964.86","4,025,737.97","5,955,858.43","6,474,888.07","6,569,910.64","7,135,285.15","6,634,376.47","6,441,533.13","6,578,038.99","10,798,652.07","10,102,565.45","9,414,979.01","8,667,662.71","9,635,620.78","11,547,386.95","14,494,087.73","11,732,119.82","12,264,600.72","10,924,998.35","9,585,395.96","8,312,460.25","7,280,905.35","6,189,650.57","4,538,026.57","6,750,425.03","8,661,272.31","9,337,298.01","9,691,945.46","8,562,529.38","12,009,560.97","11,024,303.77","11,947,931.44"
少数股东权益,"795,794.30","6,032,924.73","7,072,907.37","9,763,554.63","1,430,157.19","2,163,798.88","2,207,201.46","2,568,383.76","2,366,145.84","2,438,146.32","3,316,204.35","3,061,646.72","14,251,521.10","13,952,568.12","16,389,288.98","16,088,443.09","16,207,060.98","23,226,202.89","26,046,045.84","24,599,590.70","31,233,569.40","31,064,048.89","34,156,215.50","38,208,018.48","36,276,648.79","49,582,841.25","31,297,665.06","29,645,308.34","31,549,446.93","46,741,680.01","50,186,030.75","49,414,092.56","45,056,718.60","59,851,736.66","67,007,767.76","73,097,096.85","70,813,615.26"
递延所得税资产,"520,208.86","363,522.43","674,004.01","664,591.73","1,057,346.04","1,347,582.23","1,268,212.72","1,663,829.90","3,009,220.61","3,291,794.67","3,414,435.79","5,037,698.25","8,226,747.67","7,446,544.54","6,090,268.79","7,210,334.93","8,010,622.72","9,302,540.37","8,264,204.06","9,712,343.49","11,638,806.98","13,324,725.98","24,181,002.80","32,061,275.23","45,202,249.27","33,504,444.95","57,813,497.74","56,760,082.71","55,416,632.82","58,586,460.12","42,730,757.02","44,477,418.64","45,695,749.91","44,251,802.82","42,058,816.49","50,102,512.47","52,165,827.75"
外币报表折算价差,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
其他非流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非正常经营项目收益调整,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非流动资产合计,"53,373,070.44","61,173,636.81","69,252,041.32","69,661,639.42","74,915,699.32","76,593,029.52","80,603,657.95","86,184,783.72","92,569,886.63","97,053,084.24","105,731,331.46","120,251,524.94","140,210,635.59","158,408,081.20","173,253,667.38","186,981,721.02","213,909,737.73","231,555,738.14","256,515,067.30","282,221,160.78","325,621,912.78","359,352,268.12","434,810,149.59","537,459,437.33","861,542,055.72","900,013,608.71","930,265,260.30","956,819,901.56","977,739,482.80","994,810,757.45","975,312,114.72","984,096,577.37","997,086,831.36","2,426,884,087.46","2,441,076,051.57","2,467,386,855.60","2,523,102,578.42"
所有者权益(或股东权益)合计,"89,444,416.36","113,877,703.46","126,991,447.87","150,346,759.05","174,897,720.83","202,370,463.12","237,537,287.24","273,423,214.08","308,628,135.14","327,144,839.57","870,155,327.46","766,595,750.06","812,962,425.95","835,546,875.58","872,346,593.68","882,625,079.32","896,266,365.50","939,878,576.70","988,030,943.79","1,002,449,102.36","1,040,234,137.05","1,074,007,572.10","1,153,364,191.83","1,250,478,972.35","1,396,508,787.30","1,472,087,918.70","1,552,556,010.00","1,556,334,171.36","1,683,358,568.61","1,758,937,120.74","1,848,290,654.13","1,891,939,092.12","2,016,619,605.34","3,122,786,664.69","3,770,242,529.68","3,832,337,094.42","4,034,502,309.41"
资产总计,"274,968,035.78","323,727,654.17","327,626,370.88","349,293,225.05","317,266,802.66","451,795,289.29","395,361,117.95","450,559,830.15","437,514,905.31","441,037,699.85","992,584,576.53","930,903,868.46","922,426,141.85","949,942,869.69","1,103,044,590.49","1,088,142,073.53","1,065,725,906.05","1,110,872,821.61","1,277,845,983.37","1,256,364,140.22","1,397,294,187.89","1,500,371,000.43","1,788,814,449.45","1,876,981,164.28","2,172,389,460.13","2,306,376,749.49","2,677,274,090.30","2,486,371,964.19","2,542,112,474.66","2,611,959,253.33","2,876,868,375.89","2,877,739,989.21","2,932,496,776.07","4,731,813,630.47","5,131,044,859.77","4,907,127,384.13","4,980,321,453.23"
负债和所有者(或股东权益)合计,"274,968,035.78","323,727,654.17","327,626,370.88","349,293,225.05","317,266,802.66","451,795,289.29","395,361,117.95","450,559,830.15","437,514,905.31","441,037,699.85","992,584,576.53","930,903,868.46","922,426,141.85","949,942,869.69","1,103,044,590.49","1,088,142,073.53","1,065,725,906.05","1,110,872,821.61","1,277,845,983.37","1,256,364,140.22","1,397,294,187.89","1,500,371,000.43","1,788,814,449.45","1,876,981,164.28","2,172,389,460.13","2,306,376,749.49","2,677,274,090.30","2,486,371,964.19","2,542,112,474.66","2,611,959,253.33","2,876,868,375.89","2,877,739,989.21","2,932,496,776.07","4,731,813,630.47","5,131,044,859.77","4,907,127,384.13","4,980,321,453.23"
