科目,2007年度,2008年度,2009年度,2010年1-3月,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度,2018年1-3月,2018年1-6月
支付给职工以及为职工支付的现金,"30,174,052.63","55,272,576.33","47,214,919.50","11,693,560.56","28,067,681.27","43,288,180.55","60,339,969.38","16,921,060.31","39,339,364.74","63,631,322.97","86,759,708.37","23,291,401.68","46,834,835.89","70,741,758.73","95,738,410.70","23,796,826.83","49,564,031.68","74,929,986.65","105,483,219.86","29,020,192.64","56,040,586.53","85,257,964.48","115,423,803.05","28,591,330.84","58,973,536.02","82,825,079.89","189,215,776.05","91,684,259.08","151,853,832.91","208,340,387.97","298,258,421.42","80,156,739.24","159,576,181.23","236,105,145.26","314,495,473.15","102,743,866.98","196,487,286.85"
取得借款收到的现金,"78,034,000.00","130,820,000.00","209,600,000.00","71,100,000.00","96,100,000.00","96,100,000.00","164,791,061.96","10,000,000.00","10,000,000.00","126,961,370.44","210,000,000.00","10,000,000.00","105,000,000.00","125,000,000.00","292,837,366.94","65,482,396.40","85,000,000.00","157,920,000.00","520,513,496.50","52,100,000.00","152,100,000.00","232,100,000.00","667,070,574.44","153,673,840.00","280,159,590.00","412,173,840.00","583,000,000.00","223,000,000.00","321,000,000.00","401,000,000.00","501,362,500.00","40,000,000.00","104,000,000.00","179,000,000.00","516,600,000.00","143,300,000.00","630,700,000.00"
支付的各项税费,"16,071,517.72","42,056,922.11","23,895,095.90","4,205,776.06","19,383,918.17","28,447,679.27","40,424,096.46","10,594,692.69","19,607,411.04","31,805,866.53","42,489,205.14","8,238,548.54","29,995,629.74","36,753,981.54","45,584,474.18","4,297,892.53","12,249,280.30","18,993,825.81","20,326,792.35","2,920,541.18","6,840,914.03","8,974,610.81","21,320,275.07","12,286,452.58","24,824,574.17","40,964,690.14","396,643,247.89","193,866,525.22","349,128,848.85","506,469,440.12","604,138,463.75","186,355,766.64","349,034,539.49","471,970,831.29","611,759,809.66","134,546,109.92","338,347,047.49"
收到其他与筹资活动有关的现金,,,,,"10,439,000.00","10,439,000.00",,,,,,,,,,,,,"10,500,000.00",,,,,,,,"1,072,484,716.12","44,799,549.89","110,292,819.00","224,956,714.05","169,861,039.97",,,,"247,887,759.38","881,970,978.45","2,052,354,088.31"
支付其他与经营活动有关的现金,"14,404,077.11","23,582,803.35","22,504,138.56","15,892,658.29","12,771,835.27","41,696,126.31","30,838,529.51","8,268,513.78","16,009,807.38","31,823,137.02","35,584,508.38","9,602,153.34","14,200,002.01","45,326,791.76","46,941,364.96","14,182,275.31","21,877,399.83","56,579,876.87","53,108,783.31","8,246,055.87","23,136,260.19","45,862,374.84","50,811,139.31","9,158,695.70","33,500,616.78","44,989,802.96","288,594,258.32","121,977,922.52","372,846,812.49","625,975,758.18","189,594,711.09","228,268,734.92","360,403,047.78","483,070,326.91","779,563,652.43","287,779,123.81","470,285,059.04"
筹资活动现金流入小计,"88,234,000.00","130,820,000.00","209,600,000.00","71,100,000.00","630,242,400.00","630,242,400.00","698,933,461.96","10,000,000.00","10,000,000.00","126,961,370.44","210,000,000.00","10,000,000.00","105,000,000.00","125,000,000.00","292,837,366.94","65,482,396.40","85,000,000.00","157,920,000.00","531,013,496.50","52,100,000.00","152,100,000.00","232,100,000.00","667,070,574.44","153,673,840.00","280,159,590.00","412,173,840.00","2,896,614,716.12","4,632,999,549.61","4,800,492,818.72","7,983,156,713.77","9,024,723,539.69","40,000,000.00","104,000,000.00","179,000,000.00","764,487,759.38","1,025,270,978.45","3,590,254,088.31"
经营活动现金流出小计,"475,199,520.74","772,529,383.89","729,707,970.97","223,122,905.52","405,759,358.05","562,451,523.47","541,435,494.45","136,693,312.04","268,143,715.16","431,194,525.41","642,307,525.17","181,619,946.49","342,042,338.05","517,372,331.88","1,010,286,478.97","133,121,536.18","290,840,970.97","481,248,576.45","997,000,231.05","134,253,708.52","297,118,028.34","479,046,275.41","1,034,078,669.28","176,125,936.02","380,259,424.01","485,813,015.25","1,512,753,612.31","706,696,099.57","1,695,275,331.16","2,426,441,630.66","2,349,631,483.68","933,113,101.20","1,638,960,232.94","3,121,007,126.71","5,047,082,037.00","1,810,931,889.47","4,096,715,090.22"
偿还债务支付的现金,"65,491,400.00","91,320,000.00","166,500,000.00","49,600,000.00","167,100,000.00","241,700,000.00","241,700,000.00",,,"40,000,000.00","148,691,061.96","10,000,000.00","45,000,000.00","95,000,000.00","160,000,000.00","49,475,486.94","78,000,000.00","111,420,000.00","474,800,717.44","54,500,000.00","119,500,000.00","206,600,000.00","534,645,288.81","86,132,993.33","178,135,021.63","304,706,833.33","103,000,000.00","505,000,000.00","590,038,660.56","1,278,038,660.56","1,402,000,000.00","25,000,000.00","90,000,000.00","145,000,000.00","217,488,369.84","2,051,500,000.00","2,616,500,000.00"
经营活动产生的现金流量净额,"60,854,613.64","37,227,879.34","-6,782,965.87","-8,475,189.56","-12,839,468.02","-27,008,429.68","-62,693,107.90","-15,137,498.20","-18,748,959.70","-35,426,430.83","34,880,444.42","29,525,413.02","14,925,215.63","48,088,897.31","15,476,358.83","31,626,575.40","24,401,782.05","-2,725,360.30","102,001,318.78","10,233,563.88","21,008,465.42","-27,289,774.70","-94,341,737.30","-32,789,739.98","-47,763,946.09","-19,832,289.84","685,418,937.46","347,327,329.82","484,828,359.18","1,030,187,336.95","1,512,820,872.05","168,483,888.96","576,269,194.10","701,387,229.49","35,624,513.14","765,766,988.38","49,263,097.47"
分配股利、利润或偿还利息支付的现金,"23,742,343.92","20,183,399.56","8,752,514.51","1,297,299.12","6,342,924.82","7,062,153.07","7,374,120.43","44,100.00","9,525,381.11","13,027,248.33","15,113,420.58","2,916,699.26","18,791,217.96","23,711,308.15","25,989,509.98","4,084,033.21","19,515,210.25","23,391,848.71","29,425,373.15","4,788,504.10","16,191,587.10","21,366,004.48","29,520,834.20","6,782,674.38","31,309,619.43","39,970,789.29","733,518,459.70","13,835,491.67","131,443,731.04","153,682,101.48","179,135,127.37","175,835,888.28","176,408,521.34","427,610,184.63","511,903,830.26","143,939,274.58","166,805,545.73"
收回投资收到的现金,"651,835.83",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3,480,000.00",,,"45,333,500.00","23,000,000.00",,
支付其他与筹资活动有关的现金,,,,,"4,364,000.00","11,724,752.62","11,510,175.19",,,,,,"32,800.00","65,600.00",,,"150,930.00","445,867.93","10,500,000.00",,,,,,,,"444,021,687.09","887,598.74","141,153,261.43","132,070,738.41","245,533,776.10","20,871,374.16","450,797,069.28","417,595,682.18","104,960,007.99","26,084,431.47","61,916,043.58"
取得投资收益收到的现金,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,228,954.80","11,545.03","13,539.61","361,827.38","29,966,305.39","24,086,153.32","52,783,384.63","66,348,186.79","82,155,260.86","26,798,652.42","35,975,312.97"
筹资活动现金流出小计,"89,233,743.92","111,503,399.56","175,252,514.51","50,897,299.12","177,806,924.82","260,486,905.69","260,584,295.62","44,100.00","9,525,381.11","53,027,248.33","163,804,482.54","12,916,699.26","63,824,017.96","118,776,908.15","185,989,509.98","53,559,520.15","97,666,140.25","135,257,716.64","514,726,090.59","59,288,504.10","135,691,587.10","227,966,004.48","564,166,123.01","92,915,667.71","209,444,641.06","344,677,622.62","1,280,540,146.79","519,723,090.41","862,635,653.03","1,563,791,500.45","1,826,668,903.47","221,707,262.44","717,205,590.62","990,205,866.81","834,352,208.09","2,221,523,706.05","2,845,221,589.31"
处置固定资产、无形资产和其他长期资产收回的现金净额,"472,528.44","180,333.50",,,"77,942.32","77,942.32",,,"39,480.00","39,480.00","40,000.00","59,700.00","221,700.00","5,339,877.85","15,861,480.05","50,000.00","1,240,000.00","4,740,000.00","9,087,888.44",,"53,466.00","1,426,732.80","1,798,590.82","7,270,008.00","13,128,633.01","18,868,741.91","244,635.70",,"121,013.71","361,548.70","18,964,131.67","46,577.67","80,500.00","40,280.00","2,383,521.66","11,120.00","-135,627.00"
筹资活动产生的现金流量净额,"-999,743.92","19,316,600.44","34,347,485.49","20,202,700.88","452,435,475.18","369,755,494.31","438,349,166.34","9,955,900.00","474,618.89","73,934,122.11","46,195,517.46","-2,916,699.26","41,175,982.04","6,223,091.85","106,847,856.96","11,922,876.25","-12,666,140.25","22,662,283.36","16,287,405.91","-7,188,504.10","16,408,412.90","4,133,995.52","102,904,451.43","60,758,172.29","70,714,948.94","67,496,217.38","1,616,074,569.33","4,113,276,459.20","3,937,857,165.69","6,419,365,213.32","7,198,054,636.22","-181,707,262.44","-613,205,590.62","-811,205,866.81","-69,864,448.71","-1,196,252,727.60","745,032,499.00"
处置子公司及其他营业单位收到的现金净额,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"7,649,865.72",,
四、汇率变动对现金的影响,"-303,653.57","-314,432.82",-571.54,"-1,234.18","56,502.98","-73,874.32","-42,628.47","-2,278.83","-79,043.64","-64,153.03","-83,630.27","-13,614.68",-14.19,-25.47,"89,547.76","-9,656.28","-4,320.38",-878.07,"-474,160.91","1,585.98","3,056.00","2,122.99","289,517.43",,"353,317.62","-8,432.53","138,002.89",,"514,614.00","514,614.00","2,945,184.04","123,216.47","-2,208,900.90","-2,935,700.81","-174,989.41","-12,514.26","2,942.66"
收到其他与投资活动有关的现金,,,,,,,,,,,,,,,,,,,,,,,,,,"496,171.58","57,796,938.68","3,200,323.28","504,430,094.87","517,546,523.63","4,813,213,950.45","6,140,000,000.00","10,693,000,000.00","13,743,000,000.00","15,266,000,000.00","1,818,411,700.00","2,487,099,318.74"
四(2)、其他原因对现金的影响,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
投资活动现金流入小计,"1,124,364.27","180,333.50",,,"77,942.32","77,942.32",,,"39,480.00","39,480.00","40,000.00","59,700.00","221,700.00","5,339,877.85","15,861,480.05","50,000.00","1,240,000.00","4,740,000.00","9,087,888.44",,"53,466.00","1,426,732.80","1,798,590.82","7,270,008.00","13,128,633.01","19,364,913.49","59,270,529.18","3,211,868.31","504,564,648.19","518,269,899.71","4,865,624,387.51","6,164,132,730.99","10,745,863,884.63","13,854,721,966.79","15,381,188,648.24","1,845,221,472.42","2,522,939,004.71"
五、现金及现金等价物净增加额,"16,809,816.31","-7,219,374.29","-8,431,429.75","7,360,869.53","432,346,438.13","321,525,907.72","313,205,787.15","-24,248,007.66","-54,188,199.91","-34,558,446.16","4,751,059.61","-6,453,387.51","-52,125,922.86","-73,152,114.69","-94,750,662.61","-26,722,275.18","-120,208,911.92","-123,357,728.62","-122,332,073.40","-20,524,147.03","9,893,165.02","-58,017,699.63","-86,991,624.31","21,316,251.97","53,545.03","21,899,280.90","520,550,105.75","4,126,196,929.03","1,380,881,419.28","3,450,782,217.33","4,178,693,943.10","-191,686,815.96","-2,298,527,145.56","-3,035,420,036.79","-3,297,146,172.61","736,308,757.95","-565,612,609.35"
购建固定资产、无形资产和其他长期资产支付的现金,"43,865,764.11","63,629,754.75","35,995,377.83","4,365,407.61","7,384,014.33","21,225,224.91","62,407,642.82","19,064,130.63","35,874,295.46","73,041,464.41","76,281,272.00","33,108,186.59","108,448,806.34","132,803,956.23","233,025,906.21","47,362,144.94","110,230,307.73","125,083,848.00","226,284,600.01","23,570,792.79","27,580,235.30","31,290,776.24","92,642,446.69","13,422,188.34","14,629,408.45","23,121,127.60","1,691,274,362.36","333,518,728.30","572,151,497.78","820,531,213.64","2,123,324,911.99","185,719,389.94","2,563,245,732.77","3,126,288,965.45","3,396,720,856.57","367,132,772.10","1,441,453,943.70"
期初现金及现金等价物余额,"6,209,954.88","23,019,771.19","15,800,396.90","7,368,967.15","7,368,967.15","7,368,967.15","7,368,967.15","320,574,754.30","320,574,754.30","320,574,754.30","320,574,754.30","325,325,813.91","325,325,813.91","325,325,813.91","325,325,813.91","230,575,151.30","230,575,151.30","230,575,151.30","230,575,151.30","108,243,077.90","108,243,077.90","108,243,077.90","108,243,077.90","21,251,453.59","21,251,453.59","21,251,453.59","365,401,164.39","885,951,270.14","886,050,299.73","886,050,299.73","886,050,299.73","5,064,744,242.83","5,064,812,535.04","5,160,229,113.89","5,064,815,808.04","1,767,669,635.43","1,767,669,635.43"
投资支付的现金,,,,,,,,,,,,,,,,,,,,,,"5,000,000.00","5,000,000.00","500,000.00","21,750,000.00","22,000,000.00","3,200,000.00","3,000,000.00","78,579,320.00","78,579,320.00","11,170,000.00",,"85,000,000.00","141,098,700.00",,"5,100,000.00","4,238,189.30"
期末现金及现金等价物余额,"23,019,771.19","15,800,396.90","7,368,967.15","14,729,836.68","439,715,405.28","328,894,874.87","320,574,754.30","296,326,746.64","266,386,554.39","286,016,308.14","325,325,813.91","318,872,426.40","273,199,891.05","252,173,699.22","230,575,151.30","203,852,876.12","110,366,239.38","107,217,422.68","108,243,077.90","87,718,930.87","118,136,242.92","50,225,378.27","21,251,453.59","42,567,705.56","21,304,998.62","43,150,734.49","885,951,270.14","5,012,148,199.17","2,266,931,719.01","4,336,832,517.06","5,064,744,242.83","4,873,057,426.87","2,766,285,389.48","2,124,809,077.10","1,767,669,635.43","2,503,978,393.38","1,202,057,026.08"
