科目,2007-03-31,2007-06-30,2007-09-30,2007-12-31,2008-03-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30
货币资金,"98,728,076.88","109,285,881.49","65,571,445.84","153,129,985.51","182,849,477.69","258,410,962.66","356,323,916.77","322,073,774.68","325,410,919.14","392,494,547.57","532,614,952.79","413,779,928.37","406,159,569.25","214,425,315.07","195,633,788.90","187,134,015.42","175,144,394.68","193,880,079.07","185,613,411.99","351,695,725.80","385,672,753.78","250,610,259.65","185,194,581.55","297,026,471.12","291,529,220.80","391,465,246.86","264,586,178.96","340,838,467.18","231,684,972.88","256,431,093.59","233,790,998.80","157,324,905.31","177,492,706.23","1,206,393,638.74","187,768,437.12","761,212,303.93","294,205,199.32","153,148,804.18","143,469,660.99","408,355,617.50","369,855,369.88","191,423,041.00","76,375,531.60"
短期借款,"112,000,000.00","162,000,000.00","147,000,000.00","182,000,000.00","152,000,000.00","167,440,000.00","159,610,000.00","179,610,000.00","243,610,000.00","263,610,000.00","264,700,000.00","254,260,000.00","254,260,000.00","236,260,000.00","331,000,000.00","286,000,000.00","267,000,000.00","250,000,000.00","245,000,000.00","365,000,000.00","420,000,000.00","350,000,000.00","323,500,000.00","344,000,000.00","371,000,000.00","462,500,000.00","420,600,000.00","377,600,000.00","420,100,000.00","374,100,000.00","289,500,000.00","307,500,000.00","287,500,000.00","475,000,000.00","170,000,000.00","610,000,000.00","567,500,000.00","709,789,500.00","700,953,406.84","653,913,381.00","815,913,381.00","851,763,000.00","857,128,466.00"
交易性金融资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"195,000,000.00",,,,,,,,
交易性金融负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应收票据,,"1,366,910.03",,"6,493,812.49",,"1,151,789.08","757,460.08","3,597,146.66","1,916,711.25","15,196,562.02","4,949,939.25","1,423,475.98","5,853,890.98","42,299,597.60","44,404,765.20","51,836,029.29","35,028,991.81","16,875,757.87","10,776,130.78","40,027,608.34","68,291,040.59","81,916,157.97","32,374,812.59","49,025,586.39","22,391,158.37","114,257,897.35","137,835,889.52","72,427,013.63","176,946,301.72","194,911,541.36","120,013,997.37","107,394,255.70","63,435,377.48","8,671,411.51","24,786,927.51","5,082,479.16","23,324,669.89","12,665,294.60","13,542,149.87","51,699,883.45","27,663,445.33","42,821,507.87","67,476,838.53"
应付票据,"149,318,561.98","99,206,418.00","67,165,246.84","70,070,000.00","103,937,128.46","116,690,000.00","156,000,000.00","84,000,000.00","79,500,000.00","61,500,000.00","95,000,000.00","83,000,000.00","70,000,000.00","85,000,000.00","37,000,000.00","30,000,000.00","24,000,000.00","99,000,000.00","102,000,000.00","213,000,000.00","257,200,000.00","126,640,000.00","92,840,000.00","116,880,000.00","146,300,000.00","160,500,000.00","145,680,000.00","173,750,000.00","186,350,000.00","269,680,000.00","291,330,000.00","104,250,000.00","151,250,472.25","60,011,180.40","120,464,642.90","231,507,170.11","147,958,291.46","48,433,440.30","63,165,529.79","181,921,574.61","237,778,935.26","259,686,184.04","195,622,407.21"
应收账款,"126,616,484.97","134,341,628.50","122,902,930.79","93,479,027.10","135,205,050.04","142,882,874.71","145,005,985.56","126,554,573.19","167,954,826.75","151,087,520.67","155,990,008.22","104,012,743.43","120,437,128.49","132,763,953.56","147,389,009.61","98,327,044.08","145,145,357.91","156,365,189.25","161,140,858.25","140,576,185.24","151,778,271.18","185,062,615.80","183,485,648.21","100,735,369.52","171,286,472.16","185,856,135.64","233,853,806.39","252,870,365.07","292,192,281.42","320,603,472.99","400,102,893.70","365,560,018.44","336,349,923.78","424,775,504.82","680,840,789.51","405,269,801.96","500,097,683.05","554,172,145.08","682,691,084.15","1,145,910,636.16","1,058,036,353.16","1,058,559,463.68","1,123,461,563.17"
应付账款,"101,094,597.92","89,035,886.24","94,872,021.62","76,187,044.75","75,190,831.44","106,042,892.03","87,067,628.28","92,849,587.05","103,736,464.52","107,896,957.47","133,502,452.96","144,324,717.09","148,233,059.19","200,717,499.85","187,548,400.65","164,272,485.87","229,886,354.79","159,570,980.43","151,897,972.35","188,014,953.85","153,019,584.25","298,765,992.52","252,365,276.53","188,810,507.87","238,423,981.81","251,726,504.11","368,735,289.48","327,587,099.50","434,698,204.31","535,919,013.77","469,944,632.12","443,927,137.28","497,586,337.09","583,341,705.52","526,687,002.54","444,782,094.65","388,155,430.22","345,127,368.55","472,963,216.82","509,880,915.34","492,870,761.99","482,863,736.67","463,303,070.95"
预付款项,"46,156,474.39","41,166,670.05","43,000,352.91","39,722,251.37","57,956,563.07","51,494,393.64","44,559,631.56","41,848,254.70","54,722,255.61","53,521,929.28","72,028,272.17","65,574,933.11","68,711,880.00","186,213,213.61","179,857,577.10","163,353,282.26","220,817,661.70","228,275,237.79","252,551,189.63","223,826,578.83","223,221,103.64","217,226,711.33","221,895,528.89","78,525,504.67","105,258,342.57","135,698,761.13","145,380,000.48","110,947,863.02","201,838,681.00","188,736,344.39","119,744,479.66","70,374,239.62","84,553,714.69","48,396,454.79","194,097,881.29","34,442,412.66","33,643,018.56","40,369,509.05","53,334,298.63","42,644,649.42","44,172,139.90","37,658,913.23","31,096,146.14"
预收款项,"6,552,332.48","11,431,760.66","9,336,292.68","16,742,843.36","12,439,530.50","16,839,483.81","36,198,842.76","24,484,695.26","25,035,473.06","24,072,812.52","27,209,617.91","25,267,295.52","34,688,283.24","26,795,781.24","30,479,996.43","47,474,870.19","36,977,096.52","39,442,524.91","42,703,442.29","70,868,865.30","67,719,418.79","61,276,987.38","60,246,934.85","78,896,327.56","67,212,270.49","67,240,910.41","65,875,249.37","123,340,235.85","98,259,295.03","118,367,699.48","98,550,261.67","160,786,348.80","126,444,675.95","2,153,080.76","950,489.46","7,827,292.64","19,039,131.88","3,308,057.01","3,362,656.98","25,213,504.64","3,238,768.48","25,642,900.21","83,178,257.12"
其他应收款,"28,625,292.12","21,023,714.05","19,194,976.97","17,794,035.21","14,272,683.58","7,703,131.93","7,330,680.67","6,887,941.32","6,873,163.42","6,436,312.20","8,386,924.33","7,197,500.99","9,964,012.77","17,054,934.85","15,725,423.95","8,242,457.17","24,212,413.82","40,369,103.97","37,877,041.44","11,897,721.68","24,352,907.17","32,935,710.34","47,372,145.52","22,607,481.85","21,251,411.65","31,440,914.28","48,247,069.41","22,271,130.54","29,601,262.69","22,685,828.88","23,004,639.36","23,464,738.50","39,237,282.28","1,635,416.22","2,004,632.13","3,134,259.43","5,149,870.05","8,847,806.98","9,279,947.26","8,427,518.58","5,559,325.86","5,270,970.27","6,849,309.83"
