科目,2007-03-31,2007-06-30,2007-09-30,2007-12-31,2008-03-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31
货币资金,"167,215,727.76","148,110,096.34","110,816,207.08","69,897,181.18","111,859,476.58","121,528,842.21","123,491,861.50","94,485,309.31","202,816,893.95","251,740,877.16","237,172,333.01","244,849,162.54","299,405,924.72","295,574,356.77","421,696,446.85","576,091,792.17","302,839,038.90","310,606,855.54","240,276,659.92","280,692,747.95","319,433,305.36","470,178,412.83","230,891,242.69","291,124,007.40","202,937,365.36","123,644,484.84","156,021,470.07","93,379,386.74","67,761,702.37","90,314,273.71","550,985,382.85","1,013,181,179.81","847,509,550.84","569,946,411.28","245,111,747.25","506,452,019.28","525,529,583.11","658,009,779.21","399,532,898.79","618,398,930.10","360,953,070.12","341,538,350.30","632,247,141.83","1,432,185,339.75"
短期借款,"50,000,000.00",,"170,000,000.00","321,000,000.00","218,000,000.00","218,000,000.00","148,000,000.00","198,935,322.94","378,000,000.00","378,000,000.00","388,000,000.00","606,144,139.88","620,603,823.65","735,000,000.00","890,887,283.24","951,000,000.00","823,000,000.00","995,677,185.69","884,000,000.00","881,000,000.00","918,000,000.00","908,000,000.00","713,500,000.00","545,500,000.00","520,500,000.00","455,000,000.00","519,626,870.00","368,321,220.00","373,180,750.00","328,180,750.00","1,170,855,087.25","1,194,548,624.70","1,045,801,390.39","1,057,199,398.64","821,791,282.76","987,087,752.42","1,242,485,044.83","1,418,476,158.59","1,160,606,978.84","903,599,504.59","1,127,800,122.28","1,552,283,869.53","178,592,179.49","138,765,461.36"
交易性金融资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"10,039,969.48",,,,
交易性金融负债,,,,,,,,"304,621.80",,,,,,,,,,,,,,,,,,,,,,,,"1,994,405.04","-324,459.60","-1,111,582.00",,,,,,"6,459,472.68","6,920,432.23","8,632,892.67","16,484,024.86",
应收票据,"1,756,000.00","13,666,179.99","5,810,232.00","102,200,000.00","1,622,000.00","9,140,473.70","9,927,594.00","19,521,254.75","12,467,390.07","5,648,748.81","4,156,449.66","7,150,000.00","12,584,602.12","7,736,592.45","10,351,122.68","6,330,000.00","3,780,000.00","10,992,984.81","80,294,869.10","11,852,640.00","7,645,721.20","6,955,428.04","35,087,469.24","11,301,910.16","15,662,631.45","15,533,469.14","14,054,031.00","17,574,350.00","5,650,000.00","2,178,398.11","126,048,353.99","202,274,859.49","249,595,753.25","373,991,090.31","237,054,139.81","397,933,696.46","296,547,724.49","565,053,680.15","501,484,966.81","427,143,148.98","568,056,779.48","695,670,711.51","790,419,514.09","847,490,602.18"
应付票据,"144,450,000.00","130,000,000.00","221,550,000.00","184,000,000.00","200,000,000.00","250,000,000.00","253,000,000.00","152,800,000.00","152,801,552.00","172,801,552.00","184,000,000.00","34,000,000.00","100,000,000.00","44,000,000.00","26,000,000.00","28,000,000.00","23,575,000.00","45,575,000.00","36,000,000.00","556,000.00","17,156,000.00","22,156,000.00","21,000,000.00","100,000.00","100,000.00",,,,,,,"19,570,000.00","19,570,000.00",,,"15,033,563.78","15,033,563.78",,,,,,,
应收账款,"27,886,661.48","24,412,566.30","26,679,424.71","30,537,104.12","24,842,674.26","50,298,805.99","47,214,247.56","19,106,841.27","26,613,097.07","30,169,638.49","28,087,664.22","25,827,895.15","22,217,152.37","22,921,194.05","18,165,615.98","16,782,510.05","22,194,753.34","24,697,319.59","8,795,968.77","11,745,568.47","7,538,489.96","8,110,678.73","3,935,602.10","17,318,984.88","10,375,867.19","10,340,486.28","18,127,877.02","31,906,263.05","10,881,032.70","17,174,543.99","195,909,246.88","248,931,538.88","325,533,825.19","290,825,605.19","582,703,896.37","510,677,159.67","663,518,033.93","362,996,796.59","414,705,309.86","385,435,708.97","526,037,264.64","483,681,526.88","464,858,466.07","470,887,280.24"
应付账款,"46,180,626.59","73,172,767.54","97,891,626.93","96,650,788.81","181,265,949.28","146,035,957.57","215,778,983.81","198,297,127.24","111,658,888.70","121,130,039.57","102,755,408.09","122,484,204.65","164,993,893.16","127,210,041.96","63,033,464.73","89,399,445.44","150,232,052.67","137,594,416.19","138,096,528.04","65,067,743.96","80,068,197.59","79,075,892.07","115,209,803.14","76,321,549.51","38,493,859.96","39,955,204.36","72,601,156.85","86,438,658.43","97,202,246.07","72,342,196.44","426,248,972.08","435,043,262.23","531,772,357.57","653,611,383.12","519,402,643.93","549,297,193.92","708,400,669.29","834,816,534.57","1,032,566,129.74","1,205,141,266.22","1,148,119,469.82","1,003,560,435.36","1,027,581,314.77","1,184,714,632.93"
预付款项,"44,849,042.02","417,947.62","1,235,699.66","1,728,137.50","38,700,824.75","6,146,072.47","13,679,088.77","872,783.15","2,020,463.15","23,511,267.38","27,798,883.06","33,714,762.25","74,578,591.26","85,993,142.65","68,600,855.92","162,440,445.29","94,675,771.93","96,669,521.16","130,713,187.97","28,083,858.96","13,108,011.52","18,262,795.78","87,617,065.48","46,211,728.57","60,490,134.24","24,010,952.94","24,196,759.65","19,101,710.82","15,841,603.32","36,789,796.68","88,472,448.67","40,157,703.92","177,919,878.80","162,976,009.19","150,315,915.52","91,064,017.94","112,561,041.16","64,999,556.43","66,116,753.99","35,100,346.76","150,178,667.29","97,013,160.21","116,631,689.16","24,245,931.86"
预收款项,"15,278,849.81","13,871,721.89","85,325,129.48","34,894,957.82","26,767,557.49","38,919,872.02","12,393,251.32","15,537,212.56","14,121,565.36","12,458,595.93","13,302,315.94","21,128,945.55","25,434,443.92","76,271,437.22","81,669,274.62","224,005,690.09","21,606,167.19","25,361,996.23","59,753,219.20","27,830,324.55","30,954,504.69","42,791,761.94","49,155,652.76","25,551,420.83","21,897,637.75","21,671,189.69","30,211,159.14","21,924,845.25","17,824,917.63","16,888,155.53","35,832,956.73","7,485,198.38","22,185,895.34","13,686,532.59","3,487,276.23","59,402,668.62","31,248,563.43","23,681,671.85","27,397,714.19","15,328,183.18","27,039,633.46","16,794,367.93","18,631,382.43","24,027,230.25"
其他应收款,"2,494,033.07","1,183,223.39","5,547,042.78","1,124,509.06","366,094.14","1,286,717.53","18,363,132.67","3,568,200.00","5,846,062.63","3,581,489.65","4,467,791.96","20,931,377.62","16,771,828.95","20,601,575.23","14,280,968.32","4,291,992.77","21,698,931.63","231,880.67","15,846,816.40","817,092.48","817,781.66","1,965,550.00","826,123.14","714,657.16","508,481.08","654,326.00","4,546,768.53","6,284,438.86","8,062,403.58","9,857,749.92","2,557,478.92","70,495.19","9,080,207.71","30,993,673.39","3,003,383.38","149,541.06","9,081,365.23","41,377,369.32","90,374,574.61","590,976.56","7,380,655.85","20,188,877.48","14,953,705.80","8,037,687.89"
应付职工薪酬,"33,639,778.65","38,538,641.59","71,093,023.02","39,617,475.74","16,921,522.05","18,707,302.75","14,459,621.97","24,869,065.42","17,792,671.19","15,350,040.33","13,627,880.20","34,858,145.01","30,743,610.45","44,102,962.77","51,019,913.71","47,763,948.85","54,928,751.16","59,262,961.90","34,074,308.05","46,266,534.85","40,840,827.82","39,727,606.45","39,528,542.84","43,531,360.62","34,535,589.76","42,757,856.82","38,202,818.08","41,162,685.10","29,372,619.40","34,927,396.38","7,495,708.45","7,950,705.34","4,320,007.18","8,303,684.24","11,431,775.96","11,483,171.93","3,425,844.82","9,743,058.37","15,693,674.98","23,686,020.62","10,546,767.46","18,877,050.54","25,761,703.66","32,943,554.59"
应收关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应交税费,"2,127,185.17","4,156,902.08","13,844,892.06","23,211,829.07","18,412,215.25","12,803,842.60","22,912,389.11","34,438,370.22","18,277,072.47","15,360,023.54","9,879,521.93","15,386,544.69","20,567,780.17","4,510,954.46","16,319,743.14","49,604,761.23","25,367,180.24","-1,239,252.33","13,116,864.40","15,939,148.68","8,064,202.11","26,254,988.66","13,906,350.77","33,479,479.60","30,018,134.11","6,881,027.90","8,454,307.02","13,686,423.06","15,357,995.84","22,348,684.60","37,817,901.48","33,004,562.75","16,995,437.47","74,249,766.16","35,765,511.97","68,663,442.72","22,317,256.98","72,472,674.68","57,888,007.12","40,346,469.12","75,610,038.06","54,427,198.81","68,427,012.32","153,549,297.40"
应收利息,"495,149.22","1,055,808.45",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"797,261.11","1,290,994.44","1,652,777.77",,,,
应付利息,,,,,,,,,,,,"1,529,333.75","1,096,919.15","2,009,608.18","1,463,671.75","843,048.79","805,541.77","748,469.09","930,525.00","2,316,202.87","1,918,615.77","867,306.93","1,096,263.05","638,154.60","397,386.55","453,618.66","632,017.93","723,240.82","587,913.34","246,166.67","2,073,539.53","3,190,853.23","3,295,320.56","5,669,467.06","2,882,789.42","2,805,094.04","3,494,015.53","5,739,421.34","9,240,245.37","13,186,857.90","16,217,940.43","4,931,240.17","6,564,373.38","10,092,048.80"
应收股利,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,500,000.00","1,500,000.00","800,000.00","800,000.00","1,500,000.00","2,400,000.00","2,400,000.00","1,650,000.00","750,000.00",,,,"750,000.00"
应付股利,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3,263.63",,,,,,,,,,
存货,"104,327,204.25","100,316,074.87","341,411,631.63","362,182,571.28","372,925,874.11","433,497,267.52","409,714,451.68","326,100,320.35","311,787,170.03","279,743,499.86","310,736,012.93","358,515,467.60","411,730,371.00","490,930,776.38","521,316,630.37","617,918,782.18","669,639,539.49","700,776,974.76","496,027,657.46","394,536,185.66","419,786,721.59","319,601,359.73","232,675,222.00","191,439,970.00","214,044,348.99","266,971,097.10","344,600,705.67","255,697,784.39","318,579,307.75","282,369,602.10","255,657,147.97","207,376,029.94","211,434,026.92","418,827,702.07","278,066,893.03","225,652,788.49","238,690,809.52","422,220,483.89","362,402,598.77","333,774,427.41","514,857,669.18","333,926,832.93","332,924,264.64","313,507,742.63"
其他应付款,"6,332,073.57","3,214,550.66","6,469,611.72","11,261,691.81","14,530,012.17","14,452,205.85","14,108,283.92","10,006,776.11","11,479,938.59","14,592,033.50","15,493,054.12","22,810,988.10","2,401,771.98","70,506,907.86","66,155,118.94","16,016,258.34","29,935,838.29","17,154,737.35","25,915,060.07","69,777,502.53","70,994,737.69","80,415,593.97","74,513,328.28","70,663,766.31","69,260,501.25","73,751,581.76","69,477,401.55","64,481,914.48","60,325,854.43","66,982,324.81","15,678,191.93","26,657,795.78","22,691,286.30","376,040,766.03","375,926,998.34","372,616,115.18","266,026,292.51","264,671,945.21","291,649,528.52","284,404,260.14","152,101,617.12","154,519,200.02","261,329,166.44","285,573,299.25"
其中:消耗性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
