科目,2007-06-30,2007-09-30,2007-12-31,2008-03-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31
货币资金,"69,673,688.89","234,796,826.50","271,195,888.53","224,171,945.07","189,409,047.81","169,335,086.96","222,923,237.15","143,677,975.56","160,427,228.37","155,140,569.30","159,087,899.11","150,925,160.31","130,941,066.55","146,311,774.41","238,292,143.88","142,540,969.58","776,459,731.03","545,883,208.44","507,932,859.74","447,756,154.19","416,905,783.50","322,498,521.49","484,407,726.01","239,490,503.88","272,327,624.14","181,409,095.06","200,226,285.12","171,721,318.48","188,329,722.54","179,437,367.29","211,597,007.46","174,152,077.13","219,448,609.18","213,942,602.96","249,366,713.10","197,678,147.47","108,861,295.15","325,141,737.19","257,144,283.24","203,126,927.14","197,062,039.73","166,943,769.34","277,242,923.29","262,417,903.38"
短期借款,,,,,"45,000,000.00","17,000,000.00","55,000,000.00","15,000,000.00","60,000,000.00","70,200,000.00","40,000,000.00","40,000,000.00","26,700,000.00","41,700,000.00","77,000,000.00","48,000,000.00","45,000,000.00","80,000.00",,,"92,000,000.00","132,000,000.00","259,000,000.00","60,000,000.00","135,000,000.00","83,000,000.00","48,000,000.00","48,000,000.00","8,000,000.00","60,000,000.00","53,000,000.00","23,000,000.00","68,000,000.00","94,447,030.95","82,868,526.80","61,938,210.00","77,988,440.00","292,027,500.00","297,708,882.39","297,603,231.49","295,060,452.81","331,990,177.10","331,679,243.73","398,343,311.85"
交易性金融资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
交易性金融负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应收票据,"600,000.00","500,000.00","600,000.00","1,319,000.00","391,200.00","480,000.00","930,000.00","380,000.00","465,910.00","2,158,603.94","538,000.00","6,023,368.73","3,587,073.30","7,459,585.74","7,297,517.87","2,581,559.52","2,910,225.00","1,250,000.00","1,010,150.00","1,689,600.00","2,676,000.00","420,000.00","8,297,940.00","3,194,320.00","3,244,994.00","2,868,500.00","6,393,382.60","4,755,605.00","2,867,500.00","4,806,424.00","11,709,671.80","10,019,498.21","3,839,687.88","11,297,572.00","5,862,000.00","4,299,097.00","3,572,000.00","2,116,000.00","9,114,181.45","4,329,650.00","5,982,355.57","3,423,893.00","6,373,879.27","1,564,049.50"
应付票据,,,,,,,,,,,,"3,234,577.60","3,234,577.60",,"160,000.00","160,000.00",,,"1,584,472.98","2,202,072.98","4,446,121.78","4,645,967.43","1,230,499.65",,"5,538,574.29","7,087,960.95","3,773,008.88","3,623,826.72","5,885,021.08","13,497,651.40","18,102,183.76","13,290,310.88","16,367,593.40","27,445,528.02","20,721,143.03","19,284,683.05","17,825,606.85","23,559,588.02","28,292,188.44","21,498,294.13","16,393,564.83","15,427,366.85","17,159,472.66","16,403,102.12"
应收账款,"59,933,526.92","64,414,473.11","71,547,930.08","74,652,582.53","90,131,061.00","100,986,133.72","114,855,595.12","142,231,173.06","163,351,203.56","148,984,612.13","173,809,466.95","151,033,033.71","173,796,882.11","153,309,618.26","194,029,377.68","219,091,233.87","251,741,797.14","299,975,885.00","245,096,255.83","248,736,129.41","315,531,663.87","384,746,938.65","278,912,400.07","333,222,323.91","332,318,145.93","326,655,545.61","300,403,110.57","310,730,517.54","326,543,177.33","381,546,231.53","358,698,522.72","271,411,046.12","256,824,987.59","266,117,103.43","278,027,722.11","289,192,201.33","286,240,978.84","282,593,912.91","241,611,535.98","236,875,780.74","248,619,940.16","232,519,013.14","202,967,852.80","200,915,581.72"
应付账款,"18,992,453.70","16,462,344.55","25,261,518.24","9,986,112.98","8,474,873.74","14,842,361.12","22,729,564.10","26,132,562.59","36,192,586.36","31,271,132.77","41,690,119.15","36,840,553.09","40,145,972.92","37,416,735.91","54,921,593.30","49,096,815.65","74,416,334.68","70,400,135.64","34,963,856.71","32,744,911.88","40,271,450.19","63,075,340.25","51,706,643.70","56,746,132.97","57,290,099.69","55,407,636.95","44,548,044.30","39,941,043.36","55,845,283.02","57,005,827.17","58,878,980.89","53,492,662.44","42,288,609.80","54,045,741.99","59,464,199.10","63,626,416.89","64,887,764.25","60,990,292.70","65,695,258.18","51,252,442.00","70,894,115.35","66,807,039.15","103,760,079.51","86,727,048.60"
预付款项,"2,540,322.59","10,492,390.99","35,622,412.66","24,783,237.64","28,602,374.15","19,592,263.45","25,945,182.37","28,238,194.26","9,286,089.04","6,963,506.26","8,673,028.25","13,033,383.22","16,136,968.44","13,906,549.84","8,230,311.16","26,150,836.19","18,750,040.03","40,198,689.12","12,662,728.43","21,536,537.67","46,811,652.64","74,909,313.40","28,890,992.34","47,542,709.45","40,333,157.98","32,920,656.33","9,815,526.01","14,215,980.05","21,434,059.29","20,195,119.05","20,748,765.04","17,642,634.07","17,884,828.55","11,825,535.07","13,426,698.31","32,746,643.54","37,894,876.54","35,244,320.68","13,597,881.85","16,816,701.24","21,455,821.49","34,886,165.00","20,535,460.54","41,870,155.07"
预收款项,"1,563,590.75","2,413,613.45","1,537,660.61","2,062,714.55","4,472,345.07","2,398,931.72","2,235,858.09","3,602,470.07","4,308,981.32","6,888,466.96","4,061,209.45","4,257,639.44","2,921,983.95","3,034,298.09","2,711,131.48","3,095,835.10","3,335,707.88","4,117,686.71","3,194,699.96","3,127,022.63","3,611,038.41","5,300,998.57","12,454,315.17","15,392,284.12","9,044,680.95","12,339,191.09","15,062,820.00","19,745,261.19","16,101,422.98","24,705,659.06","26,691,471.57","26,624,847.52","24,835,785.93","26,848,747.58","28,147,987.35","26,240,169.97","22,857,566.22","23,171,057.80","18,610,023.81","25,402,500.24","33,608,632.43","27,603,173.06","16,395,162.70","13,064,258.01"
