科目,2007年1-3月,2007年1-6月,2007年1-9月,2007年度,2008年1-3月,2008年1-6月,2008年1-9月,2008年度,2009年1-3月,2009年1-6月,2009年1-9月,2009年度,2010年1-3月,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月
销售商品、提供劳务收到的现金,"391,171,219.98","763,643,498.25","1,072,151,202.77","1,188,979,604.71","404,141,132.57","649,707,633.13","937,527,907.57","1,003,047,373.47","197,147,146.24","378,495,781.75","514,979,384.43","622,418,822.39","192,263,649.07","462,845,779.82","777,674,358.97","918,408,741.65","389,233,298.41","827,379,711.17","1,217,821,637.91","1,361,712,445.69","292,311,700.49","494,989,150.07","798,625,189.70","1,286,960,393.48","241,177,075.87","547,749,196.94","824,085,993.94","1,301,808,329.03","440,412,699.47","860,846,050.65","1,291,637,131.69","1,675,970,180.52","625,323,299.39","1,321,516,198.36","1,966,388,991.93","2,501,489,067.46","501,824,323.13","884,705,031.67","1,269,724,679.83","2,981,268,078.13","1,119,423,684.51","1,991,895,184.32","2,837,575,036.78"
取得子公司及其他营业单位支付的现金净额,,,"59,850,000.00","30,350,000.00",,"24,044,727.17","24,044,727.17",,,,,"-8,817,015.98",,,,,,,,,,,"2,838,040.66","-661,959.34",,,"29,972,414.02","43,322,174.63",,,,,,,,"32,879,457.45",,,,,,,
收到的税费返还,"423,532.00","689,414.00","3,018,288.37","2,002,875.73","2,356,064.59","2,488,681.59","2,756,066.59","2,780,734.89","160,993.98","4,531.98","311,639.98","4,531.98","120,500.00",,"395,501.00",,"3,193,410.09","3,193,410.09","3,193,410.09","3,193,410.09",,,,,"1,755,975.50","3,397,119.36","5,660,838.31","5,688,800.95",,,"23,708.95","4,515,771.64","14,485,876.45","17,301,658.39","42,669,851.65","32,605,645.28","8,816,711.75","10,455,369.56","19,060,289.14","34,596,607.29",,"23,941,843.47","40,188,796.63"
支付其他与投资活动有关的现金,"20,581.72","20,581.72","8,165,194.43","8,222,281.37",,,,,,,"36,459,883.88",,,,,,,,,"50,000,000.00","10,070,716.10","10,070,716.10","10,070,716.10",,"7,010,000.00","23,510,000.00","10,680,000.00","409,990,000.00","113,500,000.00","205,300,000.00","369,700,000.00","480,772,249.17","30,000,000.00","31,000,000.00","33,000,000.00","116,000,000.00","30,000,000.00","110,000,000.00","210,000,000.00","310,000,000.00","170,000,000.00","620,000,000.00","1,227,000,000.00"
收到其他与经营活动有关的现金,"52,978,789.51","48,754,460.07","95,497,494.15","57,169,724.14","18,603,847.21","39,668,494.66","84,914,919.25","41,376,939.06","18,547,457.19","34,022,909.70","96,886,062.98","106,445,045.25","3,319,322.76","4,469,220.89","13,968,227.51","46,832,219.68","7,043,738.47","58,351,974.21","53,522,842.72","70,099,760.76","30,465,741.60","94,497,945.04","536,977,983.61","109,864,406.74","22,723,571.02","13,762,765.22","32,055,717.30","32,042,447.54","88,159,518.66","217,878,409.57","105,674,155.46","128,339,252.63","44,997,515.44","106,071,101.95","92,495,307.50","110,717,850.48","24,170,130.26","38,937,402.50","59,077,093.39","120,197,938.58","23,323,594.36","84,197,038.42","109,527,846.03"
投资活动现金流出小计,"221,889,760.30","718,419,832.15","948,275,005.06","135,423,324.87","56,418,861.10","136,878,901.57","176,040,157.90","161,863,056.04","35,404,812.09","39,470,155.13","106,279,749.65","104,976,644.22","18,317,051.06","24,191,525.51","25,988,515.32","35,308,017.75","4,091,877.90","34,164,740.64","46,468,397.56","104,640,559.48","43,179,239.79","49,687,288.27","50,455,280.34","55,738,910.55","8,370,580.16","28,213,646.05","47,682,015.97","466,404,610.80","118,480,060.08","307,869,502.64","387,909,715.37","616,057,476.82","39,674,051.48","46,880,766.05","60,695,970.43","191,663,677.57","32,220,913.77","114,448,391.03","219,688,636.40","626,371,738.12","171,130,430.22","621,818,619.94","1,229,655,390.61"
经营活动现金流入小计,"444,573,541.49","813,087,372.32","1,170,666,985.29","1,248,152,204.58","425,101,044.37","691,864,809.38","1,025,198,893.41","1,047,205,047.42","215,855,597.41","412,523,223.43","612,177,087.39","728,868,399.62","195,703,471.83","467,315,000.71","792,038,087.48","965,240,961.33","399,470,446.97","888,925,095.47","1,274,537,890.72","1,435,005,616.54","322,777,442.09","589,487,095.11","1,335,603,173.31","1,396,824,800.22","265,656,622.39","564,909,081.52","861,802,549.55","1,339,539,577.52","528,572,218.13","1,078,724,460.22","1,397,334,996.10","1,808,825,204.79","684,806,691.28","1,444,888,958.70","2,101,554,151.08","2,644,812,563.22","534,811,165.14","934,097,803.73","1,347,862,062.36","3,136,062,624.00","1,142,747,278.87","2,100,034,066.21","2,987,291,679.44"
投资活动产生的现金流量净额,"-72,021,827.23","-103,593,238.69","-22,878,286.53","-62,528,971.43","-30,291,737.96","-73,955,858.41","-92,820,247.31","-57,426,229.90","-34,301,749.55","56,868,621.93","150,991,212.41","126,529,484.93","-18,088,692.35","-23,963,166.80","-25,521,559.89","28,993,223.72","20,840,411.25","-9,194,892.77","139,925,628.68","81,536,646.09","-27,942,717.13","5,940,935.82","4,307,703.37","5,195,049.24","-6,182,015.26","-24,508,481.15","-43,797,751.07","-122,291,235.82","51,458,837.76","-39,490,184.40","42,358,972.59","45,566,084.96","-13,265,103.87","-12,735,452.08","111,307,262.03","62,126,146.36","15,234,656.10","47,358,868.73","77,216,739.13","-188,966,741.99","-545,086.10","4,569,815.28","18,626,016.14"
购买商品、接受劳务支付的现金,"354,959,353.91","677,014,441.80","951,008,089.25","1,025,744,194.38","365,780,349.54","594,410,693.98","840,135,676.94","867,497,385.39","166,465,219.91","285,645,347.41","407,244,924.40","702,082,531.76","175,915,123.45","423,212,489.11","763,580,491.42","956,136,473.01","248,079,351.82","585,489,297.29","942,288,123.88","858,602,582.84","290,756,766.26","429,985,082.40","905,191,564.19","1,379,852,360.36","264,976,892.53","499,925,062.05","834,970,463.99","1,142,634,762.70","311,157,339.63","696,635,074.04","1,095,750,558.09","1,510,657,809.72","485,901,550.23","1,122,282,506.65","1,832,371,159.35","2,359,773,890.04","474,099,031.79","905,423,642.14","1,344,628,631.85","2,925,080,714.26","1,105,696,317.99","1,799,586,221.95","2,229,275,842.79"
吸收投资收到的现金,,"2,439,942.80","2,439,942.80","9,139,942.80",,,,,"184,000,000.00","184,000,000.00","184,000,000.00","175,750,000.00",,,,,,,,"79,050,000.00",,,,"280,000.00",,,,,,,,,,,,"45,500,000.00",,,,,,,
