科目,2007-03-31,2007-06-30,2007-09-30,2007-12-31,2008-03-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31
货币资金,"316,892,951.49","498,884,343.89","351,527,910.74","420,033,663.50","420,986,981.21","647,862,643.82","673,237,444.64","655,324,827.54","861,803,532.81","705,086,608.79","743,871,792.47","552,212,511.08","1,154,531,506.87","1,007,905,835.02","1,328,330,123.52","903,290,957.78","1,059,713,096.50","1,679,720,030.71","1,687,466,853.33","1,116,106,583.77","1,304,517,990.19","2,618,578,059.11","2,201,821,593.99","1,878,385,820.46","2,248,068,230.89","3,907,318,014.06","2,435,693,809.75","2,787,571,025.93","3,476,608,950.05","4,020,897,048.96","3,122,847,537.79","4,632,247,308.97","4,895,097,235.17","5,260,312,786.35","3,141,146,989.74","4,728,123,356.75","3,313,760,656.55","4,011,355,082.87","3,887,455,074.58","4,843,838,867.80","4,975,086,636.69","5,066,716,163.91","3,951,480,730.33","4,357,863,687.92","4,312,288,570.24"
短期借款,"837,320,000.00","909,320,000.00","896,320,000.00","877,400,000.00","987,400,000.00","1,149,400,000.00","1,157,700,000.00","996,950,000.00","1,213,950,000.00","1,212,000,000.00","1,271,000,000.00","1,128,000,000.00","1,549,000,000.00","1,595,000,000.00","1,703,800,000.00","1,512,000,000.00","2,123,000,000.00","2,105,000,000.00","2,216,000,000.00","2,116,000,000.00","2,397,000,000.00","2,483,000,000.00","2,614,000,000.00","2,649,000,000.00","3,241,000,000.00","3,030,000,000.00","3,293,000,000.00","2,779,000,000.00","3,348,000,000.00","2,722,000,000.00","3,304,388,706.43","2,939,308,321.31","3,661,935,816.25","2,995,134,083.11","2,790,410,496.66","2,833,305,129.76","3,716,444,797.54","3,207,526,744.30","4,753,933,687.21","4,810,887,728.32","4,711,964,968.66","4,535,890,462.06","4,570,514,980.00","3,921,863,310.00","4,583,020,000.00"
交易性金融资产,"29,634,734.87","25,537,323.61","30,989,643.41","28,192,572.02","21,008,437.95","14,401,011.13","14,776,263.13","10,969,449.77","13,706,695.60","14,467,400.30","14,928,468.70","15,905,551.89","22,134,166.33","16,770,655.90","28,615,458.71","79,041,259.23","73,733,135.87","59,465,415.34","49,504,783.60","40,433,417.83","37,020,702.81","46,533,940.38","45,281,671.59","44,340,767.35","56,381,947.22","47,721,247.49","45,152,479.94","48,268,231.26","53,395,007.22","47,353,046.16","67,151,455.86","80,651,825.10","97,139,429.63","120,537,565.13","104,699,197.22","111,593,522.27","86,233,667.33","77,273,618.93","89,208,584.15","97,946,184.91","92,123,525.84","83,283,070.77","85,684,473.81","79,511,876.75","109,515,446.59"
交易性金融负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,512,317,113.30","1,369,252,355.98","1,090,698,636.78","1,812,361,872.97","1,374,801,600.44","1,583,292,293.09"
应收票据,"30,000,000.00","30,000,000.00","30,000,000.00","20,000,000.00","30,000,000.00","30,000,000.00","20,000,000.00","15,000,000.00","15,000,000.00","15,000,000.00","5,000,000.00","5,000,000.00","5,000,000.00",,"306,100.00",,,,,,,,,"180,000.00",,,"318,450.00","1,000,000.00","2,154,747.00","359,700.00","309,650.00","122,182.00",,,,,,,,,,,,,
应付票据,"4,104,077.62","24,304,259.90","4,948,192.44","25,080,486.42","25,317,513.02","25,861,497.28","23,338,562.59","25,472,589.01","12,702,379.52","22,280,855.20","20,910,538.67","5,133,471.75","5,172,427.11","6,875,004.35","16,291,010.65","10,056,867.41","7,466,883.84","7,033,934.41","4,913,510.00","4,897,453.73","6,777,060.25","5,455,666.52","4,212,661.77","3,993,929.77","1,261,268.00",,,,,,,,,,,,,,,,,,,,
应收账款,"250,968,615.90","259,289,690.73","408,680,995.91","111,085,725.37","333,211,907.72","306,036,273.90","441,279,303.84","213,593,139.91","303,196,122.35","323,808,738.31","802,007,132.78","112,276,411.57","564,616,258.10","552,183,057.99","763,561,493.21","210,031,067.95","591,682,987.20","761,829,748.80","1,170,747,521.86","295,398,094.47","574,926,965.52","649,743,998.63","1,417,921,980.01","260,376,185.18","518,117,847.02","605,039,356.10","1,619,904,640.52","170,468,801.38","414,582,797.64","349,367,582.75","1,703,995,206.65","266,608,959.77","575,791,021.26","515,753,537.96","2,052,044,556.02","456,271,721.95","668,844,051.46","550,157,171.96","2,623,827,105.42","462,644,114.32","748,172,854.57","686,003,356.87","2,922,181,636.12","682,824,432.66","857,836,207.52"
应付账款,"113,879,059.55","199,838,890.65","275,135,141.35","310,248,491.37","456,135,935.59","220,430,301.98","391,138,130.53","506,140,193.62","627,866,666.32","412,058,161.90","751,182,188.61","629,864,252.36","721,715,617.10","607,634,232.21","696,860,925.86","732,450,286.13","632,697,189.33","986,563,742.34","1,310,495,300.63","1,536,523,734.57","1,767,897,213.13","1,174,153,393.95","1,665,485,207.28","1,481,491,572.73","449,954,704.54","1,247,616,041.99","848,435,740.84","1,687,043,288.18","2,480,180,769.85","1,553,488,142.27","1,487,864,341.28","2,013,101,597.72","2,893,915,868.90","2,515,942,496.19","2,097,687,428.48","1,830,085,131.15","2,109,730,112.48","1,282,177,264.81","1,433,064,511.65","504,782,793.59","655,448,517.04","696,983,811.77","473,901,517.16","642,648,626.35","752,266,005.45"
预付款项,"33,181,570.34","29,380,270.56","32,091,901.95","43,026,085.87","73,616,075.94","82,369,707.22","76,296,152.76","64,126,214.31","69,367,125.92","31,050,233.27","46,203,013.06","80,909,499.23","123,839,835.74","92,858,825.58","138,808,587.72","124,917,793.27","446,074,697.01","389,207,581.68","300,321,795.67","239,987,806.53","295,223,933.09","315,551,790.72","311,148,048.49","98,249,634.46","145,180,841.91","135,182,995.92","188,540,164.12","92,987,677.58","100,436,365.96","105,110,154.84","175,029,395.58","92,478,900.35","161,979,321.77","179,165,260.28","271,369,256.36","58,487,486.22","80,212,559.60","89,557,846.98","97,348,716.58","51,726,370.75","78,798,684.41","95,428,145.06","132,897,173.71","33,954,783.98","84,257,960.41"
预收款项,"68,282,075.80","51,508,809.10","68,844,632.10","132,338,837.04","25,711,339.94","75,791,599.91","99,376,246.89","310,595,108.12","144,908,651.46","114,070,303.24","189,233,052.31","490,730,431.22","289,862,748.13","312,400,236.45","297,917,541.32","899,247,725.54","338,524,404.76","359,219,365.34","530,738,943.96","631,458,240.77","527,783,378.08","541,965,304.18","432,356,133.94","1,018,900,022.24","336,088,866.71","294,703,692.88","502,942,231.66","608,713,985.54","423,100,393.97","330,769,706.52","349,009,781.34","1,311,111,965.05","266,345,310.56","247,382,156.70","270,275,563.21","778,285,112.74","203,184,675.26","137,093,593.77","284,061,811.26","634,627,721.51","254,697,146.33","299,625,342.02","216,054,663.49","398,499,157.57","230,347,352.91"
