科目,2008-12-31,2009-12-31,2010-12-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31
流动负债合计,"74,420,517.68","108,382,510.97","191,784,721.19","303,539,348.65","299,543,445.84","296,470,862.85","222,676,629.05","223,691,479.90","161,104,245.18","187,134,690.61","188,675,255.39","210,883,224.19","237,291,337.97","275,087,064.71","265,529,286.27","261,222,608.94","687,407,761.83","577,423,648.62","1,360,143,687.22","1,430,541,106.67","1,521,887,568.97","1,712,035,895.62","1,904,109,442.55","1,841,711,662.10","2,250,734,682.26","2,665,162,006.59","2,607,098,911.40","2,498,985,611.25","2,454,848,726.85","2,342,087,102.01","2,276,767,072.41"
可供出售金融资产,,,,,,,,,,,,,,,,,,,,,,,,,,"120,000,000.00","120,000,000.00","120,000,000.00","120,000,000.00","120,000,000.00","120,000,000.00"
长期借款,,,,,,,,,,,,,,,,,,,,,,"40,890,504.32","61,688,457.42","95,758,188.90","93,244,534.71","93,742,648.68","100,119,048.80","62,264,563.76","71,800,691.79","48,332,854.60","47,860,998.51"
持有至到期投资,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付债券,,,,,,,,,,,,,,,,,,,,,,,,,,,"496,157,591.07","496,465,154.34","492,048,765.15","497,062,618.89","498,733,627.10"
长期应收款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期应付款,,,,,,,,,,,,,,,,,,,,,,,,"26,900,000.00","23,291,872.55","19,935,920.64","16,150,316.43","12,345,586.96","8,829,905.81","5,153,422.92","17,326,407.56"
长期股权投资,"700,000.00","2,300,000.00",,,,,,,,,,,,,,,,"187,749.04","168,052.11","168,052.11","168,052.11","138,853.81","45,638,853.81","97,565.09","99,213.92","100,041.85","103,087.67","128,556.87","128,556.88","218,957.09","215,350.00"
专项应付款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"284,200.00"
投资性房地产,,,,,,,,,,,,,,,,,,,,,,,,,,"5,205,971.00","5,181,370.40","5,109,622.28","5,061,447.92","5,013,273.56","4,965,243.23"
预计负债,,,,,,,,,,,,,,,,,,,"13,853,334.82",,,,,,,,,,,"24,100,000.00","24,100,000.00"
固定资产,"10,288,520.93","8,633,032.15","33,079,969.18","38,357,096.96","38,491,121.70","62,379,407.11","65,536,532.98","133,648,189.61","132,230,990.21","130,925,345.98","133,033,820.29","131,640,376.40","130,056,766.85","176,519,041.60","174,100,100.58","174,205,880.72","184,430,852.71","187,835,368.63","230,297,412.75","230,157,533.18","227,903,727.45","252,937,591.20","251,537,578.47","285,509,731.14","284,765,388.98","326,639,026.88","323,561,887.47","472,632,446.04","499,688,304.84","505,934,261.77","511,808,601.62"
递延所得税负债,,,,,,,,,,,,,,,,,"1,453,142.40","1,692,487.57","2,374,626.60","2,103,518.65","2,079,289.50","1,406,463.42","1,375,766.50","7,178,737.71","7,097,893.03","7,054,174.33","6,931,171.93","6,808,169.52","6,685,166.93","6,520,263.18","5,104,833.49"
在建工程,"48,720.00",,,"17,902,898.37","27,164,716.75","27,420,718.54","44,030,611.85","3,309,874.08","5,543,994.74","8,580,110.13","9,005,110.13","11,613,153.80","15,757,587.90","14,162,050.17","15,270,890.48","14,649,010.47","42,065,980.19","39,664,254.42","44,992,282.42","45,305,636.39","51,112,378.93","62,252,414.81","64,185,901.96","92,127,386.11","95,582,531.52","93,478,791.19","135,653,726.28","47,646,221.75","17,279,752.31","10,111,747.88","10,111,747.88"
其他非流动负债,,,"1,200,000.00","1,450,000.00","1,450,000.00","28,350,000.00","28,350,000.00","28,105,000.33","25,432,500.32","24,210,000.00","23,537,499.99","22,865,000.00","22,192,499.99","24,019,999.98","23,347,500.00","22,674,999.98","42,650,993.11","19,829,999.98","18,157,499.97",,,,,,,,,,,,
工程物资,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非流动负债合计,,,"1,200,000.00","1,450,000.00","1,450,000.00","28,350,000.00","28,350,000.00","28,105,000.33","25,432,500.32","24,210,000.00","23,537,499.99","22,865,000.00","22,192,499.99","24,019,999.98","23,347,500.00","22,674,999.98","44,104,135.51","21,522,487.55","34,385,461.39","20,371,378.61","20,675,439.45","60,209,703.72","80,294,610.89","161,694,729.10","154,171,846.91","137,126,683.63","635,069,719.20","592,912,716.54","593,711,422.63","593,907,303.53","605,181,661.59"
固定资产清理,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
负债合计,"74,420,517.68","108,382,510.97","192,984,721.19","304,989,348.65","300,993,445.84","324,820,862.85","251,026,629.05","251,796,480.23","186,536,745.50","211,344,690.61","212,212,755.38","233,748,224.19","259,483,837.96","299,107,064.69","288,876,786.27","283,897,608.92","731,511,897.34","598,946,136.17","1,394,529,148.61","1,450,912,485.28","1,542,563,008.42","1,772,245,599.34","1,984,404,053.44","2,003,406,391.20","2,404,906,529.17","2,802,288,690.22","3,242,168,630.60","3,091,898,327.79","3,048,560,149.48","2,935,994,405.54","2,881,948,734.00"
生产性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
实收资本(或股本),"10,000,000.00","10,000,000.00","65,000,000.00","65,000,000.00","65,000,000.00","86,700,000.00","86,700,000.00","86,700,000.00","173,400,000.00","173,400,000.00","173,400,000.00","173,400,000.00","173,400,000.00","173,400,000.00","173,400,000.00","173,400,000.00","272,521,706.00","272,521,706.00","545,043,412.00","545,043,412.00","545,043,412.00","545,043,412.00","545,043,412.00","545,043,412.00","545,043,412.00","545,043,412.00","545,043,412.00","545,043,412.00","545,043,412.00","545,043,412.00","545,043,412.00"
油气资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
资本公积,"420,000.00","10,350,000.00","79,731,132.50","79,731,132.50","79,731,132.50","374,740,622.50","374,740,622.50","374,740,622.50","288,040,622.50","280,144,771.60","280,144,771.60","280,144,771.60","280,144,771.60","280,144,771.60","280,144,771.60","280,144,771.60","963,757,307.70","963,729,501.54","691,207,795.54","691,207,795.54","691,207,795.54","691,207,795.54","691,207,795.54","691,212,235.15","691,212,235.15","691,212,235.15","691,212,235.15","691,212,235.15","691,212,235.16","691,212,235.15","688,382,115.09"
无形资产,"1,561,236.70","9,867,557.54","9,669,501.88","43,558,971.15","43,462,470.56","43,387,853.06","44,198,060.27","50,156,695.77","49,833,008.01","49,671,357.29","49,337,698.01","48,999,765.23","48,742,721.33","48,403,709.38","48,069,943.63","47,777,915.87","103,479,651.89","103,261,079.40","111,790,606.02","114,260,860.54","113,959,497.28","104,810,347.35","105,674,260.90","155,705,244.25","156,835,464.48","154,691,150.77","153,188,531.61","153,851,256.09","152,833,794.99","152,989,537.97","150,818,850.16"
盈余公积,"577,121.88","2,102,925.47","1,757,034.20","1,757,034.20","1,757,034.20","5,645,389.69","6,444,580.59","5,645,389.69","5,645,389.69","8,218,668.83","8,218,668.83","8,218,668.83","8,218,668.83","9,736,736.53","9,736,736.53","9,736,736.53","9,736,736.53","10,623,742.78","10,623,742.78","10,623,742.78","10,623,742.78","12,856,868.90","12,856,868.90","12,856,868.90","12,856,868.90","12,957,394.02","12,957,394.02","12,957,394.02","12,957,394.02","12,957,394.02","12,957,394.02"
开发支出,,,,,,,,,,,,,,,,,,,,,"3,470,150.96",,,,,,,,"16,047,724.67",,
减:库存股,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
商誉,,,,,,,,,,,,,,,,,"526,298,151.15","526,298,151.15","746,982,832.02","746,982,832.02","746,982,832.02","843,715,526.18","843,715,526.18","881,540,704.98","881,540,704.98","887,722,292.78","887,722,292.78","887,722,292.78","887,722,292.78","887,722,292.78","887,722,292.78"
未分配利润,"5,117,594.44","18,666,242.81","17,546,766.30","34,585,821.78","55,372,175.49","60,480,217.71","64,490,768.00","77,850,357.11","62,978,795.67","71,811,541.83","75,466,046.69","80,125,908.78","85,325,253.11","84,015,621.40","87,839,783.23","88,984,043.94","106,940,337.25","130,524,693.37","173,379,401.43","190,952,445.71","213,029,086.25","228,952,222.48","265,631,598.23","291,351,118.63","305,223,669.05","345,322,432.80","383,789,827.34","398,648,976.23","396,901,204.89","394,328,082.93","409,971,967.01"
长期待摊费用,,,,,,,,,,,,,,"85,642.67","82,074.23","64,232.00","6,460,018.62","6,561,930.04","6,692,987.40","6,469,475.50","6,716,613.41","6,252,767.21","6,481,361.51","7,115,616.72","7,050,622.26","8,549,756.12","8,378,359.83","7,637,934.43","7,937,516.20","8,026,981.55","7,342,361.72"
少数股东权益,,,"3,999,262.12","4,671,690.81","5,008,187.58","5,997,977.25","6,185,349.51","6,441,979.82",,,,,,,,,,"1,102,160.55","924,414.74","999,459.07","793,529.59","835,932.34","3,971,446.89","5,792,719.10","12,765,382.65","14,842,055.16","14,602,942.47","15,103,856.53","14,191,742.13","19,123,181.49","17,209,551.05"
递延所得税资产,"114,264.09","415,673.85","592,873.02","1,788,815.27","980,767.18","1,525,161.07","1,664,510.41","2,005,662.79","2,173,098.86","2,330,564.38","2,334,250.24","2,482,396.17","2,529,339.61","3,782,663.51","3,775,034.17","3,804,012.28","4,762,063.72","8,001,267.64","13,522,488.69","12,329,377.43","13,220,465.27","16,078,698.41","10,675,539.73","26,119,940.07","16,914,822.15","21,984,526.04","22,087,249.76","22,171,756.45","20,455,276.88","22,751,656.72","8,653,265.33"
外币报表折算价差,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
其他非流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,"2,650,000.00",,"28,780,000.00","126,340.00","6,000.00","6,000.00"
非正常经营项目收益调整,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非流动资产合计,"12,712,741.72","21,216,263.54","43,342,344.08","101,607,781.75","110,099,076.19","134,713,139.78","155,429,715.51","189,120,422.25","189,781,091.82","191,507,377.78","193,710,878.67","194,735,691.60","197,086,415.69","242,953,107.33","241,298,043.09","240,501,051.34","867,496,718.28","871,809,800.32","1,154,446,661.41","1,155,673,767.17","1,163,533,717.43","1,286,186,198.97","1,327,909,022.56","1,448,216,188.36","1,442,788,748.29","1,621,021,556.63","1,655,876,505.80","1,745,680,086.69","1,727,281,007.47","1,712,774,709.32","1,701,643,712.72"
所有者权益(或股东权益)合计,"16,114,716.32","41,119,168.28","168,034,195.12","185,745,679.29","206,868,529.77","533,564,207.15","538,561,320.60","551,378,349.12","530,064,807.86","533,574,982.26","537,229,487.12","541,889,349.21","547,088,693.54","547,297,129.53","551,121,291.36","552,265,552.07","1,352,956,087.48","1,378,000,512.86","1,420,097,619.56","1,438,896,865.52","1,450,454,228.82","1,477,186,848.15","1,525,423,934.31","1,543,991,283.41","1,565,091,577.01","1,575,356,033.26","1,615,630,027.65","1,635,759,844.23","1,638,376,757.57","1,641,150,658.55","1,651,718,141.68"
资产总计,"90,535,234.00","149,501,679.25","361,018,916.31","490,735,027.94","507,861,975.61","858,385,070.00","789,587,949.65","803,174,829.35","716,601,553.36","744,919,672.87","749,442,242.50","775,637,573.40","806,572,531.50","846,404,194.22","839,998,077.63","836,163,160.99","2,084,467,984.82","1,976,946,649.03","2,814,626,768.17","2,889,809,350.80","2,993,017,237.24","3,249,432,447.49","3,509,827,987.75","3,547,397,674.61","3,969,998,106.18","4,377,644,723.48","4,857,798,658.25","4,727,658,172.02","4,686,936,907.05","4,577,145,064.09","4,533,666,875.68"
负债和所有者(或股东权益)合计,"90,535,234.00","149,501,679.25","361,018,916.31","490,735,027.94","507,861,975.61","858,385,070.00","789,587,949.65","803,174,829.35","716,601,553.36","744,919,672.87","749,442,242.50","775,637,573.40","806,572,531.50","846,404,194.22","839,998,077.63","836,163,160.99","2,084,467,984.82","1,976,946,649.03","2,814,626,768.17","2,889,809,350.80","2,993,017,237.24","3,249,432,447.49","3,509,827,987.75","3,547,397,674.61","3,969,998,106.18","4,377,644,723.48","4,857,798,658.25","4,727,658,172.02","4,686,936,907.05","4,577,145,064.09","4,533,666,875.68"
