科目,2007-03-31,2007-06-30,2007-09-30,2007-12-31,2008-03-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30
其他应收款,"34,305,360.76","46,177,001.73","154,176,029.70","43,379,667.30","83,642,975.04","70,653,787.13","115,435,436.88","32,193,593.58","136,145,413.18","46,090,806.45","53,501,553.37","16,119,335.49","49,340,783.39","63,379,917.93","71,242,364.17","35,613,163.06","68,878,398.00","222,020,352.05","165,226,590.42","137,419,777.62","211,424,163.20","212,378,969.63","203,060,320.36","141,117,454.94","169,990,105.71","140,529,035.39","166,542,050.68","121,569,109.68","186,892,664.67","182,199,627.33","214,489,673.82","650,747,253.99","571,292,619.38","1,079,396,550.43","1,143,883,258.97","1,593,789,043.72","1,586,919,899.64","309,527,215.51","302,299,226.01"
应付职工薪酬,"220,340,468.71","241,513,584.89","216,283,025.54","267,447,537.01","269,272,690.07","322,035,634.59","340,050,320.39","255,830,499.20","303,775,393.03","327,831,423.82","341,723,351.76","211,949,983.93","247,604,224.76","281,074,474.16","323,815,914.04","221,124,076.33","255,301,082.27","235,045,078.86","134,341,451.48","476,222,758.26","487,779,070.79","481,456,329.37","475,353,173.09","73,524,738.99","165,269,606.23","142,818,158.05","140,708,377.62","48,009,514.36","95,800,019.00","33,842,976.91","49,541,432.27","166,107,162.79","212,096,105.98","235,022,292.69","180,983,160.70","195,584,655.25","129,406,582.62","170,032,011.48","207,720,415.37"
应收关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应交税费,"726,779,411.88","1,068,853,286.61","944,236,756.10","671,080,106.82","-23,378,161.44","584,092,298.20","641,910,594.47","-1,492,483,040.01","-1,839,512,550.01","-1,198,972,023.32","-669,320,808.56","-2,330,834,706.79","-904,598,242.35","-680,700,959.89","-485,274,516.37","-171,727,249.06","103,609,845.09","-611,136,309.39","-547,891,093.47","-1,373,615,922.80","-1,709,853,477.02","-1,472,033,774.71","-1,669,164,854.59","-634,905,626.40","-1,070,104,293.83","-1,305,251,672.15","-1,130,623,143.43","-1,244,090,110.44","-1,150,235,729.00","-1,234,909,742.43","-1,199,794,833.66","-470,838,370.62","-201,604,219.57","-238,833,894.17","-853,259,984.78","-192,683,973.75","-201,732,216.13","-229,206,025.83","-103,664,173.82"
应收利息,"1,369,863.00","1,868,493.13","2,473,205.48","1,113,424.66","1,746,684.94","2,379,945.21","555,616.44","1,290,958.90","2,017,123.29","2,718,068.49","548,657.53","876,712.33","1,369,863.01","1,868,493.14",,,,,,,,,,,,,,,,,,"258,418.83",,,"295,368.40","153,339.80","629,945.44","121,416.33","5,687,778.80"
应付利息,"46,741,360.32","35,421,997.53","101,690,959.44","92,541,997.50","125,625,520.30","49,089,360.92","178,257,398.68","102,325,003.98","148,216,651.80","50,482,845.78","180,484,350.80","93,135,875.35","102,145,101.34","48,667,494.18","117,824,824.37","90,028,099.45","59,287,990.55","41,575,410.38","92,361,748.06","93,634,388.91","60,536,890.48","38,646,140.00","91,794,634.15","298,403,126.65","20,421,276.22","132,648,552.71","201,085,983.56","328,144,566.69","32,979,498.39","90,310,899.55","143,398,459.94","373,579,018.00","75,403,194.16","62,811,424.33","50,384,256.83","215,343,969.83","299,160,442.02","71,545,629.43","106,740,109.10"
应收股利,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"68,760,000.00",,,,"72,198,000.00",,,
应付股利,,"2,275,589,309.79",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,123,496.56","2,123,496.56","2,123,496.56","13,041,165.59","6,757,554.52","6,757,554.52","6,757,554.52","6,757,554.52"
存货,"5,259,747,204.82","6,365,552,869.08","6,416,055,800.93","8,442,414,017.93","11,114,639,908.65","12,876,803,579.12","13,979,239,421.97","9,341,539,782.76","11,233,161,792.65","8,501,590,345.55","8,963,764,636.97","7,225,842,031.05","8,495,351,716.02","9,879,686,808.33","10,535,552,268.87","11,670,626,111.73","11,299,558,051.48","15,421,585,819.62","14,502,390,617.37","16,575,297,038.83","18,240,653,937.96","17,495,672,918.59","18,540,056,651.16","12,572,393,635.19","11,890,564,366.03","12,296,102,427.75","12,739,507,994.05","11,989,709,769.79","12,217,999,416.88","12,347,080,923.15","12,359,988,185.18","11,496,361,150.12","11,486,124,119.54","11,973,316,224.70","12,534,976,952.46","11,050,881,990.58","12,462,605,696.22","12,696,861,712.24","12,585,364,938.10"
其他应付款,"127,340,794.86","129,658,161.53","138,199,242.45","290,771,897.87","240,215,308.97","235,777,474.50","248,723,246.80","248,042,727.42","201,885,820.05","193,826,369.68","206,587,163.05","209,737,184.11","217,468,931.78","232,507,952.15","292,825,929.72","248,443,019.28","269,895,013.48","1,447,880,835.67","1,644,133,200.65","1,335,205,434.71","1,226,997,423.28","1,357,645,393.30","1,769,073,799.90","1,713,843,621.10","1,763,141,783.91","1,974,356,246.59","1,762,197,014.66","1,647,195,341.52","1,790,220,661.07","1,972,971,290.83","1,834,701,405.85","529,468,241.03","549,811,525.57","590,081,936.19","530,273,564.55","629,066,351.96","668,147,246.69","595,011,608.38","684,137,370.19"
其中:消耗性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动资产,,,,,,,,,,,"50,000,000.00","50,000,000.00","50,000,000.00","50,000,000.00",,,,,,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动负债,"381,097,789.08","160,871,958.78","165,647,357.02","1,616,185,410.79","949,498,542.07","1,067,096,599.21","411,646,247.28","669,771,315.00","509,347,758.33","2,433,624,007.24","3,980,987,067.55","4,602,262,441.39","4,394,644,315.79","2,628,554,552.90","1,206,093,913.29","2,199,922,944.06","1,795,022,206.36","9,528,042,770.14","8,654,404,470.73","8,678,028,089.56","917,871,362.73","580,397,929.80","959,397,619.49","904,032,181.94","932,717,253.17","1,238,580,344.19","781,749,123.90","624,672,031.31","580,520,031.31","7,287,027,211.99","7,254,589,136.85","7,417,576,048.30","207,985,135.77","184,223,535.04","24,704,229.12","468,734,451.70","468,482,807.59","175,751,581.26","50,932,547.56"
其他流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"221,586,442.14","230,316,491.82","138,153,024.58","119,095,580.48","1,446,596,514.76","1,165,401,919.90","1,083,966,297.27","886,282,036.40"
其他流动负债,"2,953,724.28","1,969,149.52","984,574.76","4,260,292,059.58","4,259,307,484.82","4,258,322,910.06","4,257,338,335.30","69,040,405.24","68,055,830.48","7,661,646.27","6,677,071.51","15,323,292.55","12,477,044.17","9,630,795.79","6,677,071.51","15,323,292.55","11,492,469.41","7,661,646.27","3,830,823.13","15,323,292.55","12,477,044.18","7,661,646.29","2,846,248.40","15,323,292.55","11,492,469.41","7,661,646.27","3,830,823.13","15,323,292.54","11,492,469.40","7,661,646.26","3,830,823.12","21,170,011.94","19,349,879.11","17,529,746.28","80,792,460.41","96,107,769.48","88,914,269.44","83,401,026.31","81,580,893.48"
流动资产合计,"18,547,489,274.73","17,274,586,940.39","16,031,353,246.28","14,639,238,774.85","20,633,791,212.94","17,710,101,044.62","17,653,787,907.49","13,340,684,957.89","14,723,254,057.78","10,863,480,802.47","13,926,558,770.68","11,844,282,083.17","12,868,348,427.33","13,301,830,886.19","14,477,007,602.49","16,970,854,265.76","18,524,682,549.11","23,802,312,330.25","23,207,926,797.83","24,551,261,639.53","30,862,073,851.75","30,271,996,250.31","33,879,169,226.81","26,064,034,871.58","24,253,953,155.59","25,601,903,967.35","25,563,565,576.89","23,236,695,702.15","25,805,849,632.45","27,253,007,489.49","29,392,074,858.65","35,702,661,165.16","39,399,466,099.28","39,811,237,945.38","42,427,329,202.49","36,854,065,438.70","40,069,436,717.54","38,901,223,138.51","39,139,803,247.42"
流动负债合计,"9,314,588,636.16","13,845,227,001.78","13,268,327,475.94","24,691,254,137.68","27,367,476,509.33","26,632,085,589.67","25,524,768,871.82","29,089,452,843.24","26,596,813,003.73","29,989,783,885.89","34,982,813,101.52","35,173,826,176.73","35,632,777,471.12","35,625,769,885.78","35,727,711,400.73","39,267,217,631.05","39,386,381,933.34","54,840,070,293.02","54,046,262,571.00","56,824,620,867.13","55,659,206,738.40","55,754,942,890.14","58,846,367,564.59","53,328,290,659.74","50,895,449,666.35","51,825,703,238.85","51,025,769,903.65","49,528,627,439.17","51,177,003,692.98","59,602,559,506.71","60,255,982,271.62","56,091,789,186.14","57,679,987,729.00","57,456,762,684.97","55,031,723,016.18","52,790,936,196.74","54,656,104,054.95","54,751,479,567.81","53,967,749,020.60"
可供出售金融资产,,,,"965,086,742.15","458,235,914.86","522,450,710.13","506,007,880.92","294,196,850.17","522,308,432.97","338,745,325.70","166,295,916.68",,,,,,,,,,,,,,,,,,,,"76,480,965.52","521,982,782.75","167,433,655.97","166,809,662.16","172,213,972.20","166,823,963.36","166,158,357.23","140,372,449.26","141,124,021.85"
长期借款,"8,791,042,410.18","5,822,624,611.70","6,363,672,664.50","7,188,434,857.94","8,147,355,420.24","8,395,880,245.97","9,315,713,468.71","9,379,846,409.36","9,448,830,497.62","7,396,608,368.96","4,910,732,012.74","3,588,407,091.79","3,413,573,271.51","3,233,182,233.91","3,298,002,737.00","1,395,808,592.73","1,260,144,270.07","2,446,309,404.88","2,475,039,171.78","1,978,107,905.76","1,950,595,297.37","1,940,408,602.93","1,597,594,056.72","1,379,522,804.29","1,308,810,870.31","920,506,637.17","809,626,397.06","727,679,267.32","682,679,267.32","710,457,292.32","1,524,986,942.32","3,265,762,575.65","4,342,332,575.65","4,274,112,390.85","3,178,808,958.00","2,443,208,230.46","2,055,018,310.94","2,008,581,628.26","2,015,881,978.36"
持有至到期投资,"50,000,000.00","50,000,000.00","50,000,000.00","50,000,000.00","50,000,000.00","50,000,000.00","50,000,000.00","50,000,000.00","50,000,000.00","50,000,000.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付债券,"7,500,000,000.00","6,717,693,427.00","6,756,378,179.00","6,795,415,271.00","6,831,416,355.00","6,873,078,234.00","6,914,569,342.00","6,956,446,748.00","6,990,298,516.00","7,033,423,573.00","7,076,407,560.00","7,119,791,745.00","7,154,969,072.00","7,199,610,613.00","7,244,141,868.00","7,289,087,726.00","7,325,638,905.00",,,,"7,200,000,000.00","7,200,000,000.00","7,200,000,000.00","7,168,114,123.56","7,171,564,573.49","7,175,127,449.12","7,178,690,324.75","7,182,253,200.38","7,185,909,413.23",,,,,,"6,956,366,666.66","6,959,977,251.28","6,963,765,876.91","6,967,554,502.54","6,971,518,464.37"
长期应收款,,,,,,,,,,,,,,,,,,,,"450,000.00","450,000.00","610,000.00","930,000.00","1,250,000.00","1,330,000.00","1,570,000.00","1,570,000.00","2,210,000.00","2,290,000.00","2,690,000.00","3,010,000.00","4,312,613.52","6,956,265.81",,,"43,987,582.56","44,454,014.85","44,941,653.88","45,434,656.92"
长期应付款,,,,,,,,,,,,,,,,,,"38,730,600.00","39,570,300.00","40,410,000.00","20,210,000.00","20,210,000.00","20,210,000.00","20,210,000.00",,,,"42,921,367.21","42,921,367.21","20,425,813.53","16,875,467.26","188,369.02",,,,"3,545,469,397.54","4,428,956,964.72","4,544,517,277.98","4,524,079,192.83"
长期股权投资,"467,098,348.52","467,098,348.52","467,098,348.52","427,133,348.52","427,133,348.52","427,133,348.52","2,888,098,503.86","3,364,011,812.16","3,349,234,976.57","3,424,371,298.89","3,418,513,800.84","3,497,963,479.63","3,511,186,582.82","3,493,805,671.48","3,529,936,924.77","3,631,777,639.93","3,693,767,839.89","3,793,945,215.37","3,814,686,525.84","3,738,498,489.11","3,749,921,554.39","3,750,070,759.77","3,721,432,214.51","4,826,827,110.52","4,894,185,614.81","4,882,327,630.43","4,858,192,942.20","5,272,389,005.47","5,294,510,588.02","5,296,815,762.33","5,248,497,100.84","5,301,536,479.03","5,721,620,956.70","5,689,293,983.83","5,793,014,336.34","5,629,399,725.43","5,629,229,894.51","5,420,295,984.06","5,451,489,073.56"
专项应付款,,,,,,,,,,,,,,,,,,,,,,,"9,000,000.00",,,,,,,,,,,,,,,,
投资性房地产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
预计负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6,029,424.09","5,747,012.81","5,595,329.97","6,150,213.64","13,143,314.07","13,006,502.66","10,932,461.43","11,109,368.20"
固定资产,"21,049,712,647.25","20,383,624,905.94","19,794,082,978.14","30,739,681,729.62","29,839,582,652.23","35,237,058,799.75","32,562,643,677.01","36,004,415,478.90","35,081,092,169.42","34,231,847,983.59","33,305,746,411.47","44,260,157,595.60","43,096,675,696.39","45,088,485,747.04","44,483,019,525.64","50,733,973,167.10","49,432,819,601.88","62,324,612,811.07","61,159,560,078.90","60,711,123,197.84","59,092,940,001.42","58,347,333,431.63","58,010,504,475.46","58,967,736,723.25","57,714,214,457.73","56,715,182,437.86","56,198,524,701.99","58,891,687,251.01","57,640,569,228.93","59,412,426,523.30","58,399,358,524.13","47,465,690,820.66","46,438,682,150.08","45,708,512,490.14","44,815,040,359.30","44,461,361,385.61","43,366,849,626.29","46,726,433,213.55","45,869,891,827.84"
递延所得税负债,,"201,794,391.00","189,028,422.00","404,917,867.54","269,204,889.71","274,843,119.53","260,359,635.23","61,049,212.54","118,077,108.24","77,477,601.53","37,905,183.51",,,,,,,,,,,,,,,,,,,,,"59,728,977.40","52,645,554.15","54,181,867.26","55,063,823.46","56,166,781.45","53,562,294.81","45,558,551.59","45,693,300.36"
在建工程,"8,819,450,942.51","11,878,712,593.23","15,269,433,911.50","17,926,200,295.90","18,532,684,642.20","15,465,285,533.93","17,661,333,806.81","19,736,095,784.93","17,463,007,786.69","22,008,248,187.24","22,948,254,663.86","13,492,939,217.87","14,133,580,570.81","11,402,613,778.68","11,313,176,926.25","4,708,231,559.04","4,974,742,317.96","4,348,339,148.93","5,828,660,036.71","6,371,138,947.03","7,762,808,480.17","8,876,400,033.33","8,588,787,447.17","7,471,321,980.26","8,106,862,355.98","8,426,928,585.28","8,317,216,796.23","5,712,937,242.83","6,229,025,502.37","4,319,670,939.42","5,048,065,261.11","5,118,638,722.14","5,449,142,898.12","5,028,769,774.00","5,252,856,181.91","4,929,700,982.68","5,281,733,198.27","3,765,904,956.10","3,774,011,355.05"
其他非流动负债,"43,321,289.46","43,321,289.46","43,321,289.46","42,341,538.42","54,262,667.31","54,247,649.31","54,232,631.31","112,460,319.46","112,445,301.46","112,430,283.46","112,415,265.46","87,826,954.91","87,811,936.91","87,796,918.91","87,781,900.91","72,443,590.36","72,428,572.36","81,909,221.03","82,894,203.03","67,320,392.48","67,305,374.48","67,290,356.48","75,505,338.48","75,051,361.26","75,186,343.26","73,626,331.26","72,543,173.26","66,484,746.37","65,695,996.37","75,119,996.37","62,118,996.37",,,,,"2,124,645.89","2,271,761.90","2,666,710.48","2,666,710.48"
工程物资,,,,,,,,,,,,,,,,,,"28,067,225.51","56,033,219.87","103,666,145.28","124,358,990.29","120,773,557.77","128,054,339.08","119,361,947.68","138,982,320.18","141,080,863.05","133,461,055.62","98,911,037.97","144,371,947.20","155,345,858.51","107,375,564.99",,,,,"22,760.69","22,760.69","16,654,286.34","16,654,286.34"
非流动负债合计,"16,334,363,699.64","12,785,433,719.16","13,352,400,554.96","14,431,109,534.90","15,302,239,332.26","15,598,049,248.81","16,544,875,077.25","16,509,802,689.36","16,669,651,423.32","14,619,939,826.95","12,137,460,021.71","10,796,025,791.70","10,656,354,280.42","10,520,589,765.82","10,629,926,505.91","8,757,339,909.09","8,658,211,747.43","2,566,949,225.91","2,597,503,674.81","2,085,838,298.24","9,238,110,671.85","9,227,908,959.41","8,902,309,395.20","8,642,898,289.11","8,555,561,787.06","8,169,260,417.55","8,060,859,895.07","8,019,338,581.28","7,977,206,044.13","806,003,102.22","1,603,981,405.95","3,392,597,196.59","4,460,477,993.04","4,396,980,149.78","10,258,461,402.19","13,070,978,131.96","13,561,090,390.21","13,637,388,608.80","13,627,868,575.12"
固定资产清理,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
负债合计,"25,648,952,335.80","26,630,660,720.94","26,620,728,030.90","39,122,363,672.58","42,669,715,841.59","42,230,134,838.48","42,069,643,949.07","45,599,255,532.60","43,266,464,427.05","44,609,723,712.84","47,120,273,123.23","45,969,851,968.43","46,289,131,751.54","46,146,359,651.60","46,357,637,906.64","48,024,557,540.14","48,044,593,680.77","57,407,019,518.93","56,643,766,245.81","58,910,459,165.37","64,897,317,410.25","64,982,851,849.55","67,748,676,959.79","61,971,188,948.85","59,451,011,453.41","59,994,963,656.40","59,086,629,798.72","57,547,966,020.45","59,154,209,737.11","60,408,562,608.93","61,859,963,677.57","59,484,386,382.73","62,140,465,722.04","61,853,742,834.75","65,290,184,418.37","65,861,914,328.70","68,217,194,445.16","68,388,868,176.61","67,595,617,595.72"
生产性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
实收资本(或股本),"7,838,000,000.00","7,838,000,000.00","7,838,000,000.00","7,838,000,000.00","7,838,000,000.00","7,838,000,000.00","7,838,000,000.00","7,838,000,000.00","7,838,000,000.00","7,838,152,333.00","7,838,152,333.00","7,838,152,333.00","7,838,152,333.00","7,838,152,333.00","7,838,152,333.00","7,838,152,333.00","7,838,152,333.00","10,093,779,823.00","10,093,779,823.00","10,093,779,823.00","10,093,779,823.00","10,093,779,823.00","10,093,779,823.00","10,093,779,823.00","10,093,779,823.00","10,093,779,823.00","10,093,779,823.00","10,093,779,823.00","10,093,779,823.00","10,093,779,823.00","10,093,779,823.00","10,093,779,823.00","10,093,779,823.00","10,093,779,823.00","10,093,779,823.00","10,093,779,823.00","10,093,779,823.00","10,093,779,823.00","10,093,779,823.00"
油气资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
资本公积,"5,775,163,785.61","6,235,396,327.61","6,248,162,296.61","5,252,386,053.11","4,872,247,932.65","4,920,409,029.10","4,908,076,907.19","5,295,863,739.66","5,466,947,426.76","5,346,455,923.77","5,227,738,669.69","5,114,023,119.17","5,114,023,119.17","5,114,023,119.17","5,114,023,119.17","5,116,853,206.86","5,116,853,206.86","10,142,313,810.69","10,140,356,510.69","10,140,356,510.69","10,140,334,125.92","10,140,334,125.92","10,140,334,125.92","10,140,356,510.69","10,140,356,510.69","10,140,356,510.69","10,140,363,393.14","10,140,933,393.14","10,140,933,393.14","10,140,933,393.14","10,140,933,393.14","9,929,483,959.09","10,014,285,279.64","9,929,483,959.09","9,929,483,959.09","9,929,483,959.09","9,929,483,959.09","9,929,483,959.09","9,929,483,959.09"
无形资产,,,,"26,435,223.53","26,300,966.66","26,166,709.79","47,609,922.92","47,331,816.25","47,089,672.03","46,847,527.81","46,605,383.59","46,363,239.37","46,121,095.15","45,878,950.93","45,636,806.71","45,394,662.49","45,152,518.27","420,605,607.15","418,852,485.15","416,780,543.15","414,556,421.15","412,330,270.08","410,105,387.19","869,552,126.74","864,833,763.37","870,812,843.00","865,451,897.74","1,060,078,668.58","1,054,314,884.59","1,048,551,100.60","1,005,854,282.49","931,120,410.29","918,084,188.65","909,435,592.85","906,010,964.14","858,507,000.88","856,230,802.79","830,852,276.77","831,083,303.40"
盈余公积,"2,914,574,893.98","2,914,574,893.98","2,914,574,893.98","3,732,463,408.86","3,732,463,408.86","3,732,463,408.86","3,732,463,408.86","4,123,081,632.14","4,132,883,669.04","4,113,172,916.46","4,113,172,916.46","4,234,019,929.24","4,234,019,929.24","4,234,019,929.24","4,234,019,929.24","4,388,243,383.50","4,388,243,383.50","4,589,997,520.38","4,589,997,520.38","4,673,341,378.95","4,673,341,378.95","4,673,341,378.95","4,673,341,378.95","4,719,608,201.03","4,719,608,201.03","4,719,608,201.03","4,719,608,201.03","4,743,862,865.10","4,743,862,865.10","4,743,862,865.10","4,743,862,865.10","4,751,386,446.28","4,549,632,309.40","4,751,386,446.28","4,751,386,446.28","4,751,386,446.28","4,751,386,446.28","4,751,386,446.28","4,751,386,446.28"
开发支出,,,,,,,,,,,,,,,,,,,,,,,,"83,435,646.20","83,435,646.20","83,435,646.20","83,435,646.20","61,751,770.68","61,751,770.68","61,751,770.68","61,751,770.68","40,663,674.60","40,663,674.60","40,663,674.60",,,,,
减:库存股,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
商誉,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"498,713,179.09","461,171,924.59","448,172,447.52","476,983,533.43","472,929,849.01","477,324,479.49","492,824,314.98","492,824,314.98"
