科目,2007-03-31,2007-06-30,2007-09-30,2007-12-31,2008-03-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31
货币资金,"602,365,962.77","1,074,318,951.05","709,406,876.51","724,850,409.54","923,024,361.05","778,215,159.17","692,967,758.00","703,768,223.85","1,554,650,878.83","4,266,207,024.46","6,257,032,804.17","3,293,853,377.63","2,312,080,452.21","3,411,556,148.11","3,886,106,075.01","3,781,967,926.38","4,117,115,589.56","4,750,800,018.65","4,303,084,641.20","3,183,978,258.75","2,740,926,012.65","3,986,383,950.26","4,741,016,801.80","4,832,372,645.14","5,881,922,293.86","7,192,266,713.76","7,910,030,735.89","6,368,204,090.04","7,360,565,761.79","7,186,948,115.29","6,980,077,040.82","7,986,114,397.96","9,171,493,464.68","10,304,620,667.75","11,724,889,492.31","12,456,030,352.45","15,156,503,625.56","15,478,329,176.47","18,294,621,771.79","16,032,431,339.07","15,769,980,675.48","13,872,330,899.39","13,326,734,014.79","11,060,298,712.35","11,445,762,943.65"
短期借款,"305,500,000.00","9,000,000.00","9,000,000.00","7,000,000.00","65,060,644.89","73,603,968.57","26,206,490.23","448,106,342.15","415,570,391.47","244,594,157.82","257,676,920.00","50,000,000.00","50,000,000.00","50,000,000.00",,"100,000,000.00","374,796,179.21","553,288,414.79","535,551,138.85","417,637,523.89","514,161,273.58","411,254,966.88","65,892,648.13","137,084,450.00","372,646,707.02","625,419,875.00","384,345,000.00",,"825,503,065.20","1,143,343,657.20","1,145,320,000.00","415,000,000.00","431,422,000.00","882,910,800.00","564,036,475.71","767,639,459.75","2,091,851,915.78","3,369,608,951.72","3,250,038,567.18","1,664,053,545.82","3,120,351,006.02","3,458,584,353.64","3,538,005,653.13","2,950,146,961.23","4,927,954,870.07"
交易性金融资产,,,,,,,,,,,,,,,"312,028,496.25","321,875,378.88","137,508,231.54",,,,,,,,,"70,488,909.92","161,150,531.58","139,426,380.81","159,782,074.29","179,524,541.22","159,555,975.73","52,971,523.78","20,898,035.00","28,373,481.73","55,192,652.19","30,498,980.80","25,921,231.17","25,304,789.98","24,170,875.08","28,078,741.03","20,672,545.46","297,910.84",,,
交易性金融负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应收票据,"231,095,886.30","162,589,142.60","274,230,434.25","109,582,871.10","356,641,440.75","276,246,411.52","300,802,030.98","218,662,126.23","640,458,156.72","1,056,722,446.89","772,330,778.82","217,368,898.28","916,097,864.73","1,933,885,868.86","2,342,407,389.43","1,324,887,324.61","2,512,350,074.62","1,163,285,358.25","2,087,867,090.83","1,392,110,276.46","2,051,195,139.08","1,497,139,862.89","1,967,996,260.90","2,226,566,696.76","2,364,003,424.98","3,654,047,693.98","4,237,061,684.71","2,532,354,688.45","3,379,471,603.71","2,396,958,710.52","2,457,869,867.99","2,572,836,448.93","2,510,088,492.89","3,121,434,860.81","2,664,452,647.73","2,511,783,728.03","3,780,999,332.44","2,228,407,071.66","2,805,720,130.85","1,665,526,818.87","2,633,519,904.88","2,462,831,430.38","2,319,924,896.58","958,988,783.89","2,045,223,408.06"
应付票据,"726,064,000.00","743,764,000.00","531,654,000.00","534,185,000.00","867,485,000.00","833,424,000.00","907,950,000.00","1,144,275,039.93","1,597,865,039.93","4,995,680,000.00","6,306,891,340.00","2,781,459,340.00","2,283,454,352.00","4,164,035,961.00","4,424,067,413.00","3,881,649,739.50","4,129,594,646.50","4,920,942,611.00","4,934,421,000.00","2,947,538,430.00","2,201,156,150.00","4,252,363,317.26","5,289,522,337.26","4,999,804,292.14","4,799,488,696.03","7,756,732,243.89","9,432,883,917.28","7,042,243,481.22","6,753,249,175.14","6,935,803,998.62","6,042,270,750.90","6,567,077,103.88","7,521,682,742.99","11,465,935,277.28","12,187,544,912.93","11,148,236,202.79","13,110,383,252.80","14,365,413,473.07","13,165,108,318.95","12,083,693,897.54","11,745,484,792.43","11,153,771,166.43","9,627,707,140.35","7,676,621,412.19","6,495,739,206.03"
应收账款,"810,585,753.20","509,825,556.34","794,408,412.31","307,074,486.65","743,955,746.78","679,413,427.83","753,150,435.29","411,143,085.68","701,708,722.18","619,701,099.92","845,594,496.62","305,215,963.93","875,607,628.30","624,796,658.41","963,217,145.31","305,311,794.02","1,069,054,987.70","756,962,008.76","1,139,471,336.64","277,295,854.94","793,954,278.10","896,327,431.98","1,063,311,130.22","311,576,369.64","914,828,103.65","901,528,377.69","1,026,680,683.70","446,145,733.90","1,121,614,553.69","1,537,071,394.07","1,357,801,046.21","527,731,957.32","1,638,881,831.15","2,640,533,874.59","3,148,395,209.63","1,956,180,247.06","3,234,563,018.57","3,421,224,404.88","4,643,298,510.55","3,366,371,401.07","4,463,709,496.23","3,468,975,208.37","3,299,321,203.29","3,110,140,134.91","5,175,268,634.21"
应付账款,"1,711,050,216.29","1,430,279,160.58","1,851,543,632.73","1,702,936,178.25","2,350,362,956.62","2,232,911,748.48","2,211,596,090.82","1,936,819,043.55","3,224,846,118.66","2,747,074,979.31","3,189,937,106.54","2,356,657,119.33","3,404,526,258.87","2,488,032,010.30","3,638,487,003.44","2,932,272,134.25","5,065,189,572.00","2,355,039,845.29","3,408,838,126.86","2,575,217,510.48","4,588,056,192.33","3,121,407,092.04","3,835,220,038.75","3,815,985,497.01","6,113,285,843.25","4,885,644,460.19","5,097,785,087.84","4,143,740,424.24","6,538,446,893.08","5,855,065,589.88","6,063,578,993.78","5,890,391,968.96","8,791,647,930.13","8,943,280,254.81","8,904,282,518.05","9,110,274,019.07","12,275,351,910.72","9,406,987,219.71","11,274,275,901.53","11,047,687,632.91","12,285,507,568.57","9,892,425,701.08","9,867,511,224.56","9,144,073,209.26","13,087,366,071.82"
预付款项,"360,252,269.57","360,573,764.81","309,122,087.90","342,849,280.37","591,855,844.97","403,904,685.80","227,462,321.54","186,069,190.95","512,513,247.99","358,741,412.74","370,869,812.11","297,519,618.84","796,626,609.82","451,550,658.60","371,991,577.02","541,857,143.32","773,222,015.52","384,610,893.47","311,813,182.75","252,668,774.06","394,573,466.07","363,500,432.03","330,012,745.29","361,203,460.37","442,560,727.33","316,256,209.52","323,089,512.65","464,645,132.99","397,657,936.14","398,460,887.96","504,089,106.87","581,515,821.72","588,238,860.27","496,877,447.79","571,019,850.04","479,471,577.75","632,149,215.36","510,894,117.83","775,823,685.54","378,403,076.47","609,371,863.69","643,418,373.21","648,817,158.39","465,521,554.19","448,150,716.73"
预收款项,"376,544,770.45","453,935,328.03","415,799,101.23","372,347,954.27","420,101,911.07","345,539,707.41","279,622,802.23","233,482,465.55","326,746,657.23","302,201,299.51","406,373,406.29","1,000,990,766.12","772,762,767.82","500,509,533.48","632,777,728.91","1,283,440,685.28","900,506,886.94","953,059,273.74","627,381,466.43","685,803,792.24","634,830,932.47","556,716,982.75","595,828,571.01","807,342,569.97","956,630,430.30","507,631,494.80","590,481,429.94","974,966,576.45","888,731,088.98","686,378,471.31","855,545,447.83","2,091,605,315.91","1,354,894,734.97","815,255,498.38","1,057,261,307.04","1,157,639,059.30","1,324,379,800.19","965,165,280.88","1,012,283,882.19","1,250,929,997.31","872,518,759.60","687,349,302.36","791,393,985.16","644,612,722.57","536,708,238.95"
