科目,2007-12-31,2008-12-31,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30
其他应收款,"3,944,671.77","1,962,234.85","3,986,657.79","5,303,657.09","8,617,056.74","7,293,276.70","7,236,621.84","29,695,504.17","13,152,089.70","11,835,468.56","8,416,649.87","14,219,679.14","14,766,868.00","21,971,618.62","14,276,510.33","23,728,813.03","23,773,523.60","25,231,258.26","12,945,262.80","18,903,173.06","21,711,677.88","21,463,320.86","13,665,544.81","15,631,306.29","17,361,535.95","46,125,624.16","61,873,555.32","64,979,914.21","69,178,809.56","183,942,487.16","186,454,371.41","194,801,660.65","43,083,575.86","71,896,153.55"
应付职工薪酬,"1,376,133.80","1,707,591.02","2,182,764.83","1,075,563.97","1,067,435.03","1,416,669.37","2,946,852.62","1,115,533.53","1,968,636.83","2,432,317.10","4,856,158.57","3,439,424.42","3,669,679.74","3,551,704.40","5,949,201.05","3,248,547.68","3,638,843.86","3,847,027.64","6,923,562.25","4,440,658.43","3,994,550.92","3,682,128.17","7,082,966.79","3,739,943.98","3,767,620.84","3,889,728.56","14,884,850.43","10,560,510.10","8,796,203.33","5,915,082.29","14,461,228.47","6,432,136.20","7,141,803.95","7,443,876.51"
应收关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应交税费,"4,209,557.41","3,413,880.29","3,975,705.15","1,222,317.95","2,538,649.01","8,741,520.87","13,606,498.03","9,731,540.66","5,570,657.86","11,197,573.05","6,751,570.12","3,845,468.59","2,134,880.05","95,274.54","800,647.07","-2,031,968.69","1,097,621.68","427,591.99","3,931,423.00","221,971.47","428,836.33","6,097,064.97","6,033,599.95","4,508,332.25","10,669,413.37","6,946,821.28","75,575,383.54","80,786,851.54","68,231,553.72","-4,679,689.98","31,385,872.11","20,456,407.56","11,428,004.86","14,141,545.79"
应收利息,,,,,,,,,,,,,,"661,089.00",,"682,144.18",,"636,667.92",,,,,,"354,421.47",,,,,,,,,,
应付利息,,,,,,,,,,,,,,,,,,,,,,,"2,000.00",,,,"961,673.13","783,250.71","771,357.29",,"401,121.19","26,583.33",,"2,790,000.00"
应收股利,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付股利,,,,,,,,,,,,,"20,020,000.00","116,331.60","116,331.60","116,331.60","15,490,000.00","266,741.50","117,049.99","117,049.99","117,049.99","117,049.99",,,,,,,,,,,,
存货,"16,568,798.72","25,034,731.48","32,481,123.69","40,637,034.74","43,945,467.51","39,879,098.12","86,405,820.55","83,732,391.33","87,121,327.04","71,406,573.49","92,264,504.98","109,201,662.02","120,865,363.06","140,261,152.59","145,329,136.77","162,234,954.24","197,228,585.21","201,402,328.30","178,027,251.91","201,540,447.33","220,034,661.01","206,422,774.21","183,276,028.45","179,624,051.69","167,337,275.80","178,679,906.51","493,168,924.48","456,732,678.78","412,708,912.81","182,209,922.20","173,339,619.52","176,765,673.78","193,914,739.83","210,785,083.66"
其他应付款,"1,522,357.68","1,808,120.36","361,671.55","629,702.58","513,255.07","391,561.89","4,872,214.17","5,918,834.87","6,375,099.50","4,511,371.41","3,249,911.95","2,149,515.26","2,176,392.00","8,956,236.51","5,367,365.89","5,868,552.01","5,442,167.22","4,433,611.20","8,069,568.48","7,463,753.27","7,310,129.58","15,144,099.48","7,359,960.08","4,991,032.70","4,229,164.35","4,887,314.42","198,724,064.13","170,838,326.84","200,483,545.09","46,503,496.84","16,167,027.39","7,968,778.00","5,765,669.27","2,662,061.53"
其中:消耗性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动资产,,,,,,,,,,,,,,,,"6,000.02",,,,,,,,,,,,"53,095.28",,"16,476.20",,,,
一年内到期的非流动负债,,,,,,,"8,000,000.00","8,000,000.00","8,000,000.00",,"150,000.00","150,000.00","150,000.00","150,000.00","723,864.60","723,864.60",,"961,364.60","890,197.13","942,697.13","165,000.00",,"1,347,697.13","1,347,697.13","835,197.13","623,576.92","12,649,442.81","8,335,748.83","24,246,856.05","1,228,402.86","12,732,662.97","12,759,167.02","23,542,535.41","31,598,616.02"
其他流动资产,,,,,,,,,"8,000,000.00",,,,,,,,"4,000.02",,,,,,"785,511.00",,,"280,017.08","609,055.97","480,759.84","1,330,841.40","1,506,727.77","26,776,000.20","25,003,736.73","24,897,024.97","24,574,717.69"
其他流动负债,,,,,,,,,,,,,"227,770.66","221,248.17",,,"253,028.21","469,649.17",,,"226,110.91","265,611.66",,"136,562.62","418,055.90","243,248.61",,"1,274,913.01","838,208.99","1,220,554.63",,,,
流动资产合计,"114,964,335.92","124,104,448.47","194,027,122.66","627,780,763.31","618,495,787.43","598,755,973.03","783,551,637.16","763,901,097.91","730,155,331.79","712,683,803.95","699,690,273.02","681,414,856.75","710,701,439.43","659,827,265.80","674,296,622.92","684,500,702.41","686,825,893.69","757,944,754.29","748,110,381.71","757,755,238.45","747,602,967.48","777,774,240.88","739,613,992.70","730,235,429.34","706,645,799.29","860,586,643.89","1,968,024,190.94","1,992,269,843.09","2,036,646,762.55","1,052,979,816.01","1,233,592,803.07","1,209,769,332.08","1,463,386,681.77","1,440,271,899.95"
流动负债合计,"59,062,667.19","53,036,575.16","83,440,764.58","61,927,409.03","46,486,922.17","58,411,539.48","159,442,265.16","121,554,401.20","129,141,583.86","125,067,164.53","127,802,558.81","104,060,610.47","144,845,059.31","136,074,707.62","144,591,305.63","154,065,487.71","167,176,464.05","230,424,093.10","217,497,246.87","220,664,556.33","195,016,393.13","229,311,441.97","194,243,769.56","176,111,527.03","162,162,684.73","384,745,589.32","1,410,969,413.36","1,453,769,350.91","1,536,511,925.51","670,460,806.33","795,058,495.41","797,858,845.84","828,182,320.14","803,519,656.54"
可供出售金融资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期借款,,,,,,,,,,,,,,,,,,,,,,,,,,,"24,684,000.00","24,684,000.00","11,570,000.00",,,,"40,000,000.00","59,728,311.75"
持有至到期投资,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付债券,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"178,200,000.00","178,340,543.55"
长期应收款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,871,428.72","2,989,588.77","5,839,588.77","5,839,588.77"
长期应付款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"41,880,107.23","39,009,760.45","85,336,039.21","72,204,883.30"
长期股权投资,,,,,,"43,000,000.00",,,,,,,,,,,,,,,,,,,"6,000,000.00",,,,,,,"27,088,526.94","26,901,616.79","27,453,713.28"
专项应付款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
投资性房地产,,,,,,,,,,,,,,,"7,847,078.69","7,759,975.34","7,672,871.99","7,585,768.64","20,355,799.69","21,420,948.36","19,806,941.38","21,821,461.99","19,241,992.81","19,005,454.27","19,128,538.47","24,153,725.27","19,320,868.94","19,015,253.75","18,709,638.56","18,404,023.37","18,098,408.18","17,792,793.01","17,487,177.83","17,181,562.64"
预计负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
固定资产,"33,277,280.00","37,683,668.97","35,590,214.80","35,073,194.70","34,507,282.93","47,090,493.16","59,359,485.39","58,452,669.00","58,993,974.83","60,048,459.47","78,621,633.38","78,900,183.41","82,517,280.69","89,734,980.24","151,344,696.99","151,009,368.40","152,337,918.29","151,432,502.28","140,864,083.29","138,083,566.19","137,522,148.72","134,336,830.02","197,589,910.11","194,488,138.62","193,844,859.95","187,232,848.97","208,820,080.46","202,813,402.87","255,509,717.71","335,429,329.02","371,032,851.17","381,128,108.65","401,269,360.68","415,924,858.34"
递延所得税负债,,,,,,,,,,,,,,,,,,,,,,,,,,,"6,896,595.98","6,723,696.57","6,542,752.49","358,657.65","348,601.83","338,546.01","328,490.18","318,434.36"
在建工程,,"10,000.00","5,361,067.24","7,994,047.44","8,097,436.11",,"399,301.77","190,071.00","35,053,828.00","64,045,502.00","31,424,905.60","34,698,595.42","42,000,095.90","83,111,820.31","29,993,061.51","34,357,490.01","40,977,046.21","46,863,914.01","53,115,501.29","55,151,350.08","55,482,811.25","58,184,687.02","1,810,577.32","1,241,176.86","1,477,465.49","1,095,678.49","95,085,884.90","141,137,539.35","128,069,353.02","17,423,981.94",,"390,000.00","366,848.72","6,535,032.40"
其他非流动负债,,,,,,,,,,,,,,,"7,789,967.97","7,789,967.97","8,151,900.34","7,359,569.63","8,523,438.46","8,248,389.22","8,803,537.11","8,605,987.87",,,,,,,,,,,,
工程物资,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非流动负债合计,,,,,,,,,,,,,,,"7,789,967.97","7,789,967.97","8,151,900.34","7,359,569.63","8,523,438.46","8,248,389.22","8,803,537.11","8,605,987.87","10,423,241.50","10,175,692.27","10,423,143.04","12,105,783.28","63,194,627.89","64,853,561.81","46,935,649.86","10,019,039.17","51,623,826.04","48,524,332.44","312,798,377.62","319,283,843.40"
固定资产清理,,,,,,,,,,,,,,,,,,,,,"68,918.17","25,597.27",,,,,,,,,,,,
负债合计,"59,062,667.19","53,036,575.16","83,440,764.58","61,927,409.03","46,486,922.17","58,411,539.48","159,442,265.16","121,554,401.20","129,141,583.86","125,067,164.53","127,802,558.81","104,060,610.47","144,845,059.31","136,074,707.62","152,381,273.60","161,855,455.68","175,328,364.39","237,783,662.73","226,020,685.33","228,912,945.55","203,819,930.24","237,917,429.84","204,667,011.06","186,287,219.30","172,585,827.77","396,851,372.60","1,474,164,041.25","1,518,622,912.72","1,583,447,575.37","680,479,845.50","846,682,321.45","846,383,178.28","1,140,980,697.76","1,122,803,499.94"
生产性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"143,800.00","143,800.00"
实收资本(或股本),"57,000,000.00","57,000,000.00","57,000,000.00","77,000,000.00","77,000,000.00","77,000,000.00","77,000,000.00","77,000,000.00","154,000,000.00","154,000,000.00","154,000,000.00","154,000,000.00","154,900,000.00","154,900,000.00","154,900,000.00","154,900,000.00","154,510,000.00","154,510,000.00","154,510,000.00","154,510,000.00","154,207,000.00","154,207,000.00","154,207,000.00","154,207,000.00","154,000,000.00","154,000,000.00","154,000,000.00","154,000,000.00","154,000,000.00","154,000,000.00","154,000,000.00","154,000,000.00","308,000,000.00","308,000,000.00"
油气资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
资本公积,"7,423,197.77","6,042,619.51","6,042,619.51","438,934,619.51","438,934,619.51","438,934,619.51","441,500,393.24","441,500,393.24","364,500,393.24","364,500,393.24","364,500,393.24","364,500,393.24","368,046,393.24","368,046,393.24","369,445,333.92","369,445,333.92","369,426,345.89","369,426,345.89","367,973,416.94","367,973,416.94","367,267,471.50","366,779,596.94","361,325,750.01","361,325,750.01","360,510,169.95","360,510,169.95","360,771,396.22","360,771,396.22","360,771,396.22","360,937,057.57","378,499,729.55","389,382,646.22","232,933,846.23","240,828,894.98"
无形资产,"5,917,164.40","6,001,203.55","6,191,325.79","6,112,378.39","6,420,670.34","6,461,366.72","15,661,352.06","15,687,486.64","15,620,016.90","13,519,054.55","58,574,258.80","58,169,323.66","57,879,103.60","57,556,365.95","55,410,606.08","54,982,739.54","55,012,708.77","54,593,834.92","54,049,296.17","53,324,047.13","53,210,523.73","52,302,489.94","44,932,384.46","44,503,777.51","43,677,180.26","43,273,130.24","100,432,214.29","98,799,927.08","97,220,777.48","40,091,268.15","39,825,555.60","39,537,915.67","39,713,932.64","39,351,550.22"
盈余公积,"1,725,981.57","4,214,802.32","7,697,870.48","7,697,870.48","7,697,870.48","7,697,870.48","11,588,587.07","11,588,587.07","11,588,587.07","11,588,587.07","15,925,309.23","15,925,309.23","15,925,309.23","15,925,309.23","19,960,728.92","19,960,728.92","19,960,728.92","19,960,728.92","22,286,963.57","22,286,963.57","22,286,963.57","22,286,963.57","23,522,485.12","23,522,485.12","23,522,485.12","24,034,693.49","24,371,315.74","24,371,315.74","24,371,315.74","24,371,315.74","24,678,434.43","24,678,434.43","24,678,434.43","24,678,434.43"
开发支出,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,783,006.39","4,523,959.64"
减:库存股,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
商誉,,,,,,,"4,450,112.88","4,450,112.88","4,450,112.88","4,450,112.88","4,450,112.88","4,450,112.88","4,450,112.88","4,450,112.88","4,450,112.88","4,450,112.88","4,450,112.88","4,450,112.88","4,450,112.88","4,450,112.88","4,450,112.88","7,159,522.38","4,450,112.88","4,450,112.88","4,450,112.88","94,957,205.26","119,436,826.89","119,436,826.89","119,436,826.89","90,210,413.26","90,210,413.26","90,210,413.26","90,210,413.26","90,210,413.26"
未分配利润,"16,361,849.66","41,511,898.51","78,911,548.71","83,426,090.58","88,873,695.85","104,526,431.98","123,657,957.35","136,917,805.98","128,490,170.99","144,346,421.88","155,124,229.97","159,483,628.53","155,291,208.93","165,956,070.27","173,067,540.97","178,600,830.10","179,215,189.75","190,723,561.75","195,241,405.38","201,015,382.48","212,750,447.20","222,721,189.69","224,483,156.75","229,672,856.23","226,372,274.49","231,065,130.17","228,590,557.71","240,581,849.73","257,892,003.56","286,782,136.40","306,719,217.61","310,715,757.26","300,728,981.94","302,597,884.12"
长期待摊费用,,,,,,,,,,,,,,,"465,116.67","441,466.68","417,816.69","394,166.70","370,516.71","346,866.72","338,983.39","299,566.74","275,916.75","264,153.59","720,519.28","655,744.88","856,874.42","745,547.51","538,553.91","425,630.88","485,500.24","394,594.04","312,290.29","660,483.31"
少数股东权益,"13,037,170.47","6,606,728.89","8,904,193.08","8,923,984.57","9,451,164.02","10,065,777.18","53,515,910.19","56,882,004.16","59,160,941.82","59,201,387.11","58,610,115.50","63,320,453.55","62,239,551.07","59,886,999.39","62,678,319.90","61,662,704.42","60,714,511.82","63,924,704.37","66,624,090.33","66,921,361.80","68,826,473.39","58,376,557.86","58,333,592.12","58,204,088.48","58,064,340.20","57,951,758.78","308,109,047.07","313,492,118.11","312,825,055.39","68,072,347.11","69,021,705.02","70,044,799.97","71,601,351.45","79,689,809.52"
递延所得税资产,"452,086.34","613,303.40","827,265.87","949,590.33","923,095.22","1,328,405.72","3,283,223.75","2,761,754.22","2,608,412.58","3,957,020.98","3,201,423.07","3,657,322.90","3,699,489.28","6,108,934.57","8,625,901.57","8,923,197.78","11,460,772.25","13,063,949.94","11,340,869.81","11,087,940.53","10,674,878.90","10,384,341.66","10,850,916.03","11,257,964.07","11,337,429.91","12,458,147.99","30,256,225.15","29,848,059.98","29,402,524.16","11,928,179.66","14,931,088.34","17,460,128.11","21,724,469.28","23,163,423.81"
外币报表折算价差,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
其他非流动资产,,,,,,,,,,,,,,,,,,,,,,,"7,773,192.00","7,773,192.00","7,773,192.00",,"7,773,192.00","7,773,192.00","7,773,192.00","7,773,192.00","8,906,211.78","8,739,861.78","8,906,211.78","7,773,192.00"
非正常经营项目收益调整,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非流动资产合计,"39,646,530.74","44,308,175.92","47,969,873.70","50,129,210.86","49,948,484.60","97,880,265.60","83,153,475.85","81,542,093.74","116,726,345.19","146,020,149.88","176,272,333.73","179,875,538.27","190,546,082.35","240,962,213.95","258,136,574.39","261,924,350.63","272,329,247.08","278,384,249.37","284,546,179.84","283,864,831.89","281,555,318.42","284,514,497.02","286,925,002.36","282,983,969.80","288,409,298.24","363,826,481.10","581,982,167.05","619,569,749.43","656,660,583.73","521,686,018.28","546,361,457.29","585,731,930.23","615,658,716.43","638,761,577.67"
所有者权益(或股东权益)合计,"95,548,199.47","115,376,049.23","158,556,231.78","615,982,565.14","621,957,349.86","638,224,699.15","707,262,847.85","723,888,790.45","717,740,093.12","733,636,789.30","748,160,047.94","757,229,784.55","756,402,462.47","764,714,772.13","780,051,923.71","784,569,597.36","783,826,776.38","798,545,340.93","806,635,876.22","812,707,124.79","825,338,355.66","824,371,308.06","821,871,984.00","826,932,179.84","822,469,269.76","827,561,752.39","1,075,842,316.74","1,093,216,679.80","1,109,859,770.91","894,185,988.79","933,271,938.91","949,118,084.03","938,064,700.44","956,229,977.68"
资产总计,"154,610,866.66","168,412,624.39","241,996,996.36","677,909,974.17","668,444,272.03","696,636,238.63","866,705,113.01","845,443,191.65","846,881,676.98","858,703,953.83","875,962,606.75","861,290,395.02","901,247,521.78","900,789,479.75","932,433,197.31","946,425,053.04","959,155,140.77","1,036,329,003.66","1,032,656,561.55","1,041,620,070.34","1,029,158,285.90","1,062,288,737.90","1,026,538,995.06","1,013,219,399.14","995,055,097.53","1,224,413,124.99","2,550,006,357.99","2,611,839,592.52","2,693,307,346.28","1,574,665,834.29","1,779,954,260.36","1,795,501,262.31","2,079,045,398.20","2,079,033,477.62"
负债和所有者(或股东权益)合计,"154,610,866.66","168,412,624.39","241,996,996.36","677,909,974.17","668,444,272.03","696,636,238.63","866,705,113.01","845,443,191.65","846,881,676.98","858,703,953.83","875,962,606.75","861,290,395.02","901,247,521.78","900,789,479.75","932,433,197.31","946,425,053.04","959,155,140.77","1,036,329,003.66","1,032,656,561.55","1,041,620,070.34","1,029,158,285.90","1,062,288,737.90","1,026,538,995.06","1,013,219,399.14","995,055,097.53","1,224,413,124.99","2,550,006,357.99","2,611,839,592.52","2,693,307,346.28","1,574,665,834.29","1,779,954,260.36","1,795,501,262.31","2,079,045,398.20","2,079,033,477.62"
