科目,2007-03-31,2007-06-30,2007-09-30,2007-12-31,2008-03-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31
货币资金,"79,343,137.76","196,913,768.74","162,725,799.33","672,881,828.62","479,614,425.49","406,638,286.78","333,409,196.07","313,216,345.49","327,905,498.25","238,888,683.64","246,554,202.58","245,199,825.41","191,255,982.64","288,335,733.42","1,158,724,408.62","842,202,052.45","658,679,567.51","693,518,118.45","401,987,340.70","351,215,992.79","595,129,326.15","3,204,614,077.83","1,743,516,388.97","3,237,793,736.17","1,095,727,021.71","1,024,203,368.92","533,591,738.01","324,192,510.43","409,980,359.05","1,305,026,194.37","481,418,505.13","514,647,948.79","270,696,140.08","616,455,677.22","535,897,813.63","196,608,222.58","397,714,431.14","241,202,041.23","387,668,632.76","198,140,093.73","321,738,630.52","188,510,072.40","295,233,785.80","539,315,431.06","145,848,253.94"
短期借款,"443,000,000.00","446,000,000.00","352,000,000.00","338,000,000.00","208,000,000.00","145,000,000.00","165,000,000.00","195,000,000.00","187,000,000.00","150,000,000.00","130,000,000.00","110,000,000.00","140,000,000.00","170,000,000.00","170,000,000.00","120,000,000.00","120,000,000.00","439,200,000.00","430,000,000.00","550,000,000.00","699,000,000.00","938,500,000.00","1,099,000,000.00","1,195,000,000.00","760,000,000.00","820,000,000.00","620,000,000.00","1,112,400,000.00","1,500,515,200.00","1,454,400,000.00","825,400,000.00","595,500,000.00","726,700,000.00","1,319,000,000.00","1,211,000,000.00","1,188,000,000.00","1,457,000,000.00","1,499,000,000.00","1,477,000,000.00","1,206,000,000.00","1,179,000,000.00","1,196,000,000.00","991,000,000.00","1,628,000,000.00","1,262,000,000.00"
交易性金融资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
交易性金融负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"996,666,666.66","1,011,666,666.66",,,,,,,,,,,,,,
应收票据,"1,000,000.00","1,500,000.00","2,400,000.00","4,892,000.00","5,910,000.00","22,273,200.00","13,386,982.49","12,841,982.49","3,038,036.58","11,872,039.80","47,893,337.04","66,037,640.44","31,505,692.80","23,938,868.50","75,289,979.71","44,547,074.10","51,389,226.70","63,265,921.25","46,375,738.00","86,730,088.00","34,507,000.00","144,932,319.93","134,055,064.36","165,792,645.06","72,328,756.19","86,698,629.05","123,414,240.87","221,963,409.12","102,613,043.26","87,895,670.98","144,847,152.22","107,247,748.20","41,657,393.13","118,486,008.78","86,624,680.50","125,527,216.13","47,360,151.76","98,111,913.29","85,621,507.80","168,522,266.65","76,282,399.42","117,024,621.01","173,786,733.15","194,505,445.42","118,293,038.81"
应付票据,"48,666,374.23","99,697,790.81","118,381,629.76","37,354,612.89","47,938,774.34","60,028,267.47","20,937,150.00","14,604,720.00","9,354,570.00","15,355,000.00","13,355,000.00","13,050,000.00","11,050,000.00","16,500,000.00","22,169,000.00","39,496,690.00","33,456,546.70","3,729,630.00","620,000.00",,"880,000.00","6,980,000.00","643,000.00","32,213,000.00","42,916,971.00","83,549,771.00","122,125,300.00","104,000,000.00","147,313,577.84","146,919,542.80","204,000,000.00","247,500,000.00","105,500,000.00","156,000,000.00","163,433,276.10","75,883,276.10","29,202,818.99","30,052,818.99","30,052,818.99","35,700,000.00","85,700,000.00","77,400,000.00","34,756,385.89","16,312,279.33","12,616,933.43"
应收账款,"126,016,771.09","147,665,907.62","142,544,905.00","77,024,377.16","107,255,325.72","121,190,427.94","147,048,648.91","64,055,742.63","93,429,990.94","159,824,472.76","175,887,440.75","74,729,311.67","114,393,208.29","172,274,290.86","139,801,282.11","75,560,883.37","107,372,354.10","130,902,864.14","177,175,431.52","111,367,552.46","125,064,635.22","305,254,099.78","387,220,033.76","164,487,898.06","181,747,674.35","396,726,341.89","563,624,482.28","501,829,565.70","489,489,249.10","755,338,877.84","902,020,844.80","532,544,197.93","500,231,577.65","639,541,337.40","756,654,449.01","470,990,015.31","461,528,112.88","556,088,033.99","586,278,598.00","325,538,555.16","335,099,233.82","393,313,329.08","475,823,783.60","242,306,802.14","225,438,700.68"
应付账款,"108,489,650.64","113,105,750.83","96,137,833.91","116,324,706.03","140,267,165.17","175,471,858.52","194,670,068.42","224,289,737.41","242,765,539.79","253,383,323.01","257,768,536.17","390,540,446.95","478,148,864.30","359,559,098.73","392,899,931.42","413,906,877.28","385,812,281.73","409,807,648.62","761,704,418.97","669,923,160.11","891,596,733.83","404,150,126.18","767,089,689.26","971,710,350.19","803,697,292.77","933,579,526.42","953,515,049.41","1,513,638,732.97","1,483,082,778.00","1,472,343,128.37","1,463,619,925.36","1,133,390,231.46","1,071,951,622.75","1,001,427,876.77","1,010,011,277.91","926,734,900.27","858,668,375.47","947,824,946.13","844,816,108.63","763,801,803.68","772,419,248.06","819,954,540.20","718,394,828.06","699,744,893.29","663,225,370.77"
预付款项,"77,553,543.82","133,825,922.42","199,049,895.67","52,697,608.65","139,297,675.90","232,583,177.06","250,550,152.10","132,455,256.15","247,627,227.79","184,045,712.54","389,334,808.87","120,570,467.22","373,904,081.56","171,633,401.28","234,187,785.58","324,771,953.24","540,414,919.31","545,136,180.38","773,567,871.92","396,709,146.88","724,074,956.94","393,692,635.85","625,801,589.24","172,751,283.86","481,809,617.55","521,149,885.08","534,929,425.95","167,950,656.35","175,879,006.88","195,865,950.57","189,691,896.01","158,752,297.78","165,434,002.86","183,510,452.87","187,828,110.83","119,521,290.03","129,198,744.47","147,341,703.98","126,034,001.06","33,129,232.59","36,808,396.80","54,807,996.98","62,754,242.92","41,799,062.04","101,413,252.59"
预收款项,"31,430,740.46","34,923,976.69","47,459,611.33","16,685,688.81","60,566,541.32","69,491,855.92","34,001,665.31","25,632,945.52","38,478,473.05","47,052,948.26","50,583,258.81","30,897,746.05","73,998,466.35","53,774,593.00","72,956,440.48","35,083,416.75","342,133,113.39","273,187,497.45","153,621,595.29","94,725,339.25","171,526,867.95","130,578,699.30","120,299,120.08","39,043,016.73","96,563,706.27","46,110,099.44","44,177,703.01","52,387,756.64","120,742,938.23","96,613,490.31","111,590,580.38","81,971,983.90","92,773,555.74","84,947,698.65","72,041,487.89","47,052,903.85","66,483,388.17","83,824,895.09","63,195,315.61","50,466,207.75","69,409,765.25","111,109,060.08","88,619,968.35","327,381,677.50","389,368,520.09"
其他应收款,"29,061,341.81","35,040,541.60","43,468,223.62","21,359,958.92","35,277,731.56","48,662,400.79","52,246,462.59","27,119,032.85","47,979,202.75","25,888,909.52","38,568,887.33","7,117,667.42","13,244,310.17","16,302,292.46","29,868,902.29","10,301,627.29","21,562,970.10","38,734,968.29","41,349,208.61","19,018,444.24","43,962,127.48","43,380,288.07","43,365,592.20","27,649,207.56","16,258,618.38","44,443,247.83","65,181,953.74","86,578,061.26","65,064,609.32","17,824,243.85","116,358,131.90","133,860,660.58","128,419,325.83","96,122,818.23","94,303,623.62","113,979,863.48","129,838,831.92","132,677,065.30","134,751,089.21","122,431,799.89","72,684,668.28","157,863,577.75","156,000,269.58","276,677,807.86","189,563,590.85"
应付职工薪酬,"7,048,433.14","7,472,976.95","8,245,223.98","13,607,861.08","13,916,513.76","20,220,043.97","22,377,272.78","26,164,671.19","20,084,915.93","13,523,982.62","30,410,758.07","36,692,590.66","34,985,026.58","32,639,884.98","40,122,667.60","47,795,039.38","37,844,209.22","36,475,882.93","30,840,818.82","22,646,205.56","15,023,291.30","25,303,898.40","21,774,920.01","9,185,538.41","19,463,365.18","18,377,607.00","25,260,515.04","28,188,562.37","40,341,711.49","51,443,763.44","48,928,723.29","24,696,988.09","28,731,731.50","47,263,275.57","55,495,816.76","30,027,607.82","30,912,556.14","42,065,288.07","49,532,965.04","30,672,794.19","34,346,534.51","40,599,421.73","41,956,215.12","48,113,093.16","49,312,713.95"
应收关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
