科目,2007年1-3月,2007年1-6月,2007年1-9月,2007年度,2008年1-3月,2008年1-6月,2008年1-9月,2008年度,2009年1-3月,2009年1-6月,2009年1-9月,2009年度,2010年1-3月,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度,2018年1-3月
销售商品、提供劳务收到的现金,"3,433,604,226.42","7,145,320,085.22","11,703,566,116.23","16,889,018,723.75","4,995,760,030.44","8,706,576,421.67","13,814,872,227.46","19,303,497,101.50","4,233,656,770.98","7,657,554,829.75","11,838,376,930.56","16,721,647,165.75","4,812,591,464.20","9,034,993,376.04","14,074,094,320.91","19,255,678,887.15","4,654,131,322.78","9,586,437,385.40","15,629,190,817.07","20,527,807,108.10","5,498,855,160.22","13,312,188,371.48","20,369,129,876.90","27,199,469,075.37","5,856,150,681.20","13,546,843,464.89","20,931,979,671.99","28,279,370,860.66","6,203,191,602.25","13,525,195,498.36","21,345,231,950.21","28,636,548,113.50","7,089,238,579.84","14,362,922,997.16","22,172,517,345.68","28,729,800,870.12","6,503,939,342.64","13,361,942,182.00","20,743,360,842.92","28,142,651,801.32","7,596,042,533.18","15,367,323,137.76","27,903,381,360.64","36,116,105,306.93","7,288,315,249.83"
取得子公司及其他营业单位支付的现金净额,,,,,,,,"2,008,673.22",,,,,,,,,,,,,,,,,,,,,,,,"44,488,358.01","116,570,647.51","116,570,647.51","2,060,338,508.51","668,333,291.29",,,,,"4,335,153.62","4,335,153.62","4,335,153.62","4,335,153.62","6,375,219,932.76"
收到的税费返还,"5,709,582.00","19,537,945.11","24,362,711.49","27,942,347.36","4,626,491.00","20,655,567.05","24,165,785.28",,,"69,745,390.12","69,904,390.12",,,"18,917,632.99","26,813,232.70","25,510,940.38",,,"737,407.42","143,253.52","34,395,299.79","137,749,060.41","271,835,573.11","438,314,387.45","30,716,414.73","238,796,387.78","345,860,414.08","443,233,083.98","148,746,337.41","238,554,846.72","438,753,555.13","553,321,799.97","120,056,513.22","284,950,148.48","406,336,527.81","569,354,467.03","25,550,404.29","90,313,072.85","99,047,588.97","129,841,536.68","11,916,742.57","19,645,501.12","28,731,084.81","38,068,422.31","9,676,663.10"
支付其他与投资活动有关的现金,"8,202,149.14",,,,"19,334,235.54","16,832,777.55","16,832,777.55","10,111,672.87",,,,,"6,253,642.50","4,555,996.84","7,533,840.66","4,123,493.57","506,773.41",,"1,487.20",,"7,505,344.00",,,,"136,113,279.19","232,071,152.49","232,071,152.49","263,737,844.79","15,021,092.84","1,499,725.08","1,467,321.23","1,683,504.56",,,,"6,136,817.62",,,,"31,333,729.50",,,,"13,045,395.20",
收到其他与经营活动有关的现金,"3,035,669,786.01","778,820,765.75","3,467,771,322.43","2,863,324,677.42","2,483,799,929.21","2,544,830,713.30","6,420,222,110.91","3,699,949,906.04","941,468,607.76","1,040,322,446.95","1,608,161,205.12","2,657,296,042.18","1,334,444,810.13","1,656,705,736.12","3,261,594,221.10","4,184,732,433.99","987,893,037.64","2,201,263,686.12","3,252,499,253.00","3,976,595,956.14","1,195,796,139.76","2,970,175,585.30","4,539,262,874.75","4,439,053,034.86","795,528,918.27","3,315,818,888.84","4,885,114,212.16","5,901,661,641.96","1,076,241,630.85","2,860,280,311.52","3,290,630,157.38","5,288,873,102.55","558,780,313.08","1,539,253,363.87","2,443,249,343.96","3,534,618,267.96","374,523,220.83","1,477,082,189.87","2,134,964,550.60","3,113,584,291.68","973,986,644.96","1,996,079,195.56","2,851,091,119.63","3,987,797,726.15","930,523,624.32"
投资活动现金流出小计,"931,529,689.25","2,410,381,100.63","2,985,449,729.22","3,317,196,937.05","671,342,632.48","1,889,882,353.41","2,746,947,932.76","3,866,183,444.24","547,566,860.05","1,239,264,140.38","1,972,267,363.01","2,617,088,925.99","708,192,521.52","1,519,300,395.01","2,361,005,594.07","4,746,988,812.85","479,554,103.48","813,699,167.91","1,426,342,585.81","2,278,580,389.84","523,221,608.88","1,831,987,749.85","4,560,954,400.46","4,497,315,579.97","539,613,581.38","3,850,699,180.27","4,379,604,435.26","10,120,562,487.78","937,930,497.21","2,061,674,239.87","2,383,171,855.24","3,926,844,197.88","547,938,438.38","1,172,093,453.01","3,556,921,837.32","2,684,822,029.08","592,955,699.13","1,296,745,463.70","15,334,969,086.13","16,404,799,407.07","1,188,713,473.14","1,454,754,139.23","2,080,774,419.44","3,132,516,224.16","6,808,050,384.96"
经营活动现金流入小计,"6,474,983,594.43","7,943,678,796.08","15,195,700,150.15","19,780,285,748.53","7,484,186,450.65","11,272,062,702.02","20,259,260,123.65","23,003,447,007.54","5,175,125,378.74","8,767,622,666.82","13,516,442,525.80","19,378,943,207.93","6,147,036,274.33","10,710,616,745.15","17,362,501,774.71","23,465,922,261.52","5,642,024,360.42","11,787,701,071.52","18,882,427,477.49","24,504,546,317.76","6,729,046,599.77","16,420,113,017.19","25,180,228,324.76","32,076,836,497.68","6,682,396,014.20","17,101,458,741.51","26,162,954,298.23","34,624,265,586.60","7,428,179,570.51","16,624,030,656.60","25,074,615,662.72","34,478,743,016.02","7,768,075,406.14","16,187,126,509.51","25,022,103,217.45","32,833,773,605.11","6,904,012,967.76","14,929,337,444.72","22,977,372,982.49","31,386,077,629.68","8,581,945,920.71","17,383,047,834.44","30,783,203,565.08","40,141,971,455.39","8,228,515,537.25"
投资活动产生的现金流量净额,"-211,346,604.48","-1,253,321,047.80","-1,533,719,737.64","-1,915,133,200.98","-646,960,221.39","-804,486,398.94","-1,553,933,578.68","-2,572,527,852.74","229,345,109.04","-296,512,723.42","-1,010,338,901.55","-1,092,706,018.60","-679,097,451.75","-1,300,655,475.14","-2,064,443,705.87","-4,073,491,970.03","120,773,330.17","-55,822,681.38","-604,984,098.62","-1,381,283,281.00","-479,249,188.84","-1,725,507,160.07","-3,881,299,126.26","-4,230,395,425.10","-514,830,758.99","-3,750,782,426.00","-2,194,296,201.71","-7,912,556,013.82","-915,431,947.63","-1,998,590,722.94","-2,022,436,972.08","-1,886,779,132.87","-520,661,992.46","-906,436,536.37","-2,961,430,532.28","-1,291,868,314.40","-454,045,473.95","-1,059,982,847.85","-14,472,243,653.05","-14,398,758,509.47","966,111,217.89","2,006,595,931.44","2,003,624,688.25","1,815,169,010.45","-6,345,536,079.99"
购买商品、接受劳务支付的现金,"1,235,516,233.30","2,375,553,645.71","4,347,570,910.24","6,015,867,652.50","2,426,134,414.16","2,822,295,038.81","4,765,160,536.01","6,637,548,287.58","1,666,744,412.46","2,371,678,764.01","3,540,538,237.94","6,535,154,932.60","2,101,119,090.83","3,449,208,881.85","5,794,172,562.06","6,579,570,251.07","1,737,383,184.40","3,402,490,507.07","5,750,565,762.17","7,128,632,417.51","2,267,792,707.06","6,938,554,336.49","10,889,778,616.36","14,645,840,486.66","2,826,409,397.97","6,583,011,585.14","9,920,680,118.92","13,796,136,046.32","2,755,813,909.05","6,252,153,603.95","9,992,022,899.18","12,307,805,123.05","3,226,394,543.60","5,958,826,642.16","9,621,251,851.47","11,671,558,923.80","2,885,582,091.66","5,899,181,726.59","10,093,573,260.39","15,983,420,136.76","3,758,669,081.64","7,332,653,531.42","12,234,304,733.97","16,899,700,504.01","3,544,056,292.76"
吸收投资收到的现金,,"1,575,000.00","1,575,000.00","386,031,609.97",,"2,388,750,000.00","2,388,750,000.00","19,036,529.40","35,882,664.56","80,882,664.56","80,882,664.56","124,382,664.56",,"10,500,000.00","10,500,000.00","13,500,000.00",,"60,000,000.00","91,500,000.00","91,500,000.00",,"23,800,000.00","59,500,000.00","59,500,000.00","5,000,000.00","5,000,000.00","5,000,000.00","15,000,000.00",,,,,,"1,722,309,100.00","1,724,309,100.00","1,726,809,100.00",,,,,,,,,"161,000,000.00"
