科目,2007年1-3月,2007年1-6月,2007年1-9月,2007年度,2008年1-3月,2008年1-6月,2008年1-9月,2008年度,2009年1-3月,2009年1-6月,2009年1-9月,2009年度,2010年1-3月,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度,2018年1-3月,2018年1-6月
一、营业收入,"28,666,074.06","74,364,912.89","111,135,080.80","151,588,510.77","33,969,267.46","79,256,725.27","118,768,457.75","159,856,088.97","37,458,838.00","83,089,595.60","125,296,621.84","168,163,754.99","40,098,740.30","84,745,410.02","126,694,907.72","169,587,054.02","40,588,707.86","85,506,224.30","129,262,399.46","181,471,111.79","41,812,902.25","69,184,054.99","99,915,988.43","127,647,611.13","30,078,165.54","65,295,075.88","103,467,599.96","147,781,836.93","46,386,738.11","92,427,565.79","154,146,955.96","208,414,737.57","43,456,535.11","91,300,091.48","142,827,563.04","197,558,721.28","129,003,563.15","320,373,648.87","522,850,323.74","850,083,371.07","197,130,208.73","557,821,003.38","912,145,794.50","1,521,410,294.36","360,211,471.99","860,709,536.28"
二、营业利润,"2,322,906.54","8,125,832.61","11,515,880.97","12,377,470.11","3,684,622.45","12,466,221.99","17,856,077.67","14,775,728.05","3,487,789.04","12,394,695.78","18,795,221.50","20,578,234.97","4,497,420.05","10,990,506.72","16,896,321.97","7,106,178.10","12,102,212.56","16,068,393.06","20,164,580.00","11,486,202.14","6,846,038.04","11,471,073.37","3,356,270.10","6,858,220.15","6,983,186.19","1,368,160.73","1,032,741.90","3,248,157.69","19,918,028.88","11,370,309.51","8,360,818.77","16,018,959.62","17,293,283.44","6,009,644.76","3,409,718.12","4,807,985.83","55,887,857.50","99,052,602.33","146,332,808.67","233,758,617.05","65,320,584.73","142,624,815.68","201,725,997.64","299,691,226.34","67,347,487.96","160,136,759.40"
减:营业成本,"13,145,110.00","34,962,254.37","49,913,909.35","67,128,115.54","14,680,049.46","33,732,724.70","48,560,100.93","64,339,882.91","15,868,760.43","33,886,540.85","48,972,056.07","65,560,933.50","14,157,576.60","31,307,623.67","47,662,577.72","65,848,183.65","17,522,913.49","36,810,762.89","53,373,166.44","76,350,960.74","17,788,088.01","29,849,430.43","45,017,038.23","57,302,041.65","15,651,354.86","32,751,860.09","51,336,914.80","72,234,314.64","18,567,385.35","36,407,835.18","57,285,869.15","79,376,141.09","19,365,806.07","43,738,662.93","69,401,686.74","96,447,543.01","44,513,593.18","104,228,874.72","166,441,252.44","265,730,774.99","56,207,362.30","146,235,363.65","203,121,646.43","324,066,256.60","71,942,461.40","157,358,468.30"
加:补贴收入,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
营业税金及附加,"325,628.63","909,785.86","1,405,940.43","1,857,119.13","435,788.55","975,863.54","1,486,980.32","1,989,881.03","486,113.91","1,068,381.91","1,606,323.70","1,967,063.29","555,974.13","1,123,181.24","1,680,927.27","2,183,051.58","450,101.62","1,025,858.52","1,616,724.13","2,331,965.32","626,246.59","973,031.14","1,380,180.02","1,614,030.08","358,132.25","838,381.84","1,426,150.24","1,689,729.64","352,897.78","690,035.65","1,462,802.11","1,831,697.94","431,242.62","865,026.02","1,481,079.36","1,914,540.11","2,035,028.57","4,794,103.90","7,221,458.80","17,765,764.05","4,015,809.83","11,205,243.37","18,028,902.19","30,424,863.43","4,438,081.34","10,180,204.08"
营业外收入,"9,364.04","3,448,965.77","4,664,928.97","7,449,619.35","772,996.69","1,682,693.17","1,995,747.23","3,120,688.61","734,976.75","751,512.24","922,371.62","8,746,832.51","38,595.74","1,696,186.93","1,705,686.03","4,729,737.29","22,584.40","22,577.19","313,101.10","5,414,070.73","106,384.82","478,440.82","498,861.82","2,027,217.22","2,517,553.00","2,827,106.57","2,926,653.52","5,142,061.52","21,483.44","3,427,213.98","3,455,639.28","1,096,796.62","607,013.95","2,374,302.46","4,204,522.17","2,273,662.42","1,747,756.28","6,707,246.56","9,946,769.55","16,719,701.07","2,905,566.60","340,228.67","1,174,054.21","1,176,785.50","263,705.00","575,309.47"
销售费用,"7,549,737.18","15,699,079.86","26,543,292.52","36,096,320.07","6,804,535.96","14,775,120.74","26,466,733.82","42,133,095.38","9,233,132.86","16,456,763.44","28,868,961.19","53,218,856.16","11,687,570.69","20,683,238.35","32,802,710.24","53,927,562.87","12,063,931.66","22,070,533.09","35,248,030.56","57,166,142.66","11,048,832.90","22,788,523.01","36,790,508.44","33,879,117.10","14,865,388.73","25,015,079.32","43,294,941.55","48,437,795.24","15,571,951.78","35,512,997.01","62,099,140.80","69,766,354.47","18,080,985.80","30,190,647.82","46,393,577.32","63,737,416.55","28,097,578.23","83,504,923.54","139,821,193.49","215,849,613.23","59,260,320.23","198,947,080.51","387,877,268.64","702,622,583.02","181,770,373.99","460,825,710.64"
减:营业外支出,"34,710.01","196,708.55","217,713.54","294,603.63","530,323.67","1,081,080.58","1,189,963.75","1,299,502.07","24,357.00","94,820.20","248,856.85","271,114.88","117,912.40","246,002.11","661,558.00","777,973.21","18,912.00","1,499,385.99","1,456,613.51","492,530.02","16,490.12","448,471.87","814,019.69","3,807,998.38","22,899.60","475,320.57","546,490.53","3,189,250.61","34,826.00","6,221,100.31","6,241,390.55","8,391,210.78","7,218.55","492,453.22","975,096.88","1,349,088.65","900,031.74","1,213,831.35","2,257,253.78","2,697,597.61","73,770.87","226,915.03","969,956.65","946,967.58","239,599.01","524,453.37"
管理费用,"5,313,285.08","13,221,641.01","20,015,115.93","30,888,830.11","8,350,657.46","16,188,375.65","23,276,104.27","30,620,652.75","8,338,020.32","14,622,245.76","21,640,899.73","33,807,184.90","9,175,284.77","16,070,686.00","23,814,931.80","33,776,798.88","9,036,515.80","16,527,328.26","24,456,047.83","41,769,721.23","9,880,753.45","17,228,231.21","26,268,955.81","39,897,679.64","10,537,280.69","19,629,380.39","28,394,559.11","41,605,876.41","12,628,463.69","24,398,769.28","39,408,087.57","52,051,349.31","11,758,663.86","29,504,439.45","42,409,865.57","50,377,998.24","22,517,149.39","44,319,862.08","76,120,069.60","130,169,205.60","28,784,220.61","70,133,032.17","110,840,317.48","167,325,348.64","28,474,317.26","74,815,308.26"
其中:非流动资产处置净损失,,,,"22,079.70",,,,,,,,,,,,"285,030.20",,,,,,,,,,,,,,,,"2,358.24",,,,"272,042.24",,,,"1,132,521.24",,,,,,
