科目,2007年度,2008年度,2009年1-6月,2009年1-9月,2009年度,2010年1-3月,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度,2018年1-3月
支付给职工以及为职工支付的现金,"8,691,873.21","10,728,319.18","7,245,611.04","10,067,630.31","13,937,056.41","3,632,288.14","9,714,064.58","16,394,355.85","26,172,828.75","8,394,994.05","20,176,884.43","31,296,836.60","40,457,190.65","13,199,044.92","30,422,413.68","46,174,790.35","58,356,391.08","16,769,337.48","36,525,353.56","51,498,167.30","73,699,757.16","16,609,682.97","37,312,326.20","57,849,720.25","82,473,723.25","20,578,133.50","43,292,305.04","67,547,042.03","96,175,386.40","25,242,604.38","58,642,567.77","83,426,980.40","103,106,443.80","27,618,170.22","59,617,841.93","94,028,205.24","134,225,402.31","40,704,166.10"
取得借款收到的现金,"57,900,000.00","88,900,000.00","58,000,000.00","106,000,000.00","118,000,000.00",,"103,000,000.00","145,000,234.40","345,000,000.00","20,000,000.00","74,000,000.00","209,000,000.00","372,950,000.00","20,000,000.00","100,000,000.00","375,000,000.00","440,000,000.00","100,000,000.00","230,000,000.00","591,000,000.00","641,000,000.00","50,000,000.00","299,000,000.00","559,913,200.00","789,913,200.00","85,000,000.00","309,000,000.00","488,662,720.00","738,662,720.00","80,000,000.00","280,000,000.00","280,000,000.00","583,955,500.00","174,270,000.00","244,610,500.00","414,270,000.00","667,127,000.00","539,701,902.73"
支付的各项税费,"1,634,028.33","3,086,794.00","1,562,810.34","2,925,109.45","5,643,864.03","4,536,213.61","7,774,802.84","8,659,546.27","12,264,539.27","4,047,975.17","11,608,144.52","14,125,969.86","19,448,931.74","3,935,332.46","16,509,003.91","24,683,359.02","33,927,305.96","4,988,791.34","15,499,220.34","23,055,685.76","34,117,207.83","7,242,863.58","19,402,018.53","29,836,054.68","38,738,136.06","6,548,359.42","23,166,804.29","36,110,108.28","65,644,773.64","19,771,723.40","43,935,483.14","53,599,275.04","67,254,845.98","17,862,285.96","35,091,079.43","57,849,006.87","77,127,044.13","60,770,363.82"
收到其他与筹资活动有关的现金,,,,"1,898,574.58",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"25,000,000.00",,,,"18,270,000.00",
支付其他与经营活动有关的现金,"18,118,830.52","24,660,990.86","15,480,733.20","261,305,477.10","8,431,128.20","60,112,791.36","23,898,622.02","210,225,735.32","39,070,985.05","26,131,062.99","26,415,649.09","103,318,371.01","29,800,774.80","32,147,917.01","36,257,700.70","34,470,631.43","64,103,458.23","58,012,938.60","57,143,504.23","57,520,014.34","59,938,022.43","55,351,691.08","51,575,816.15","81,205,134.23","90,772,017.54","68,576,116.47","83,931,498.41","131,566,142.80","126,848,285.78","27,850,162.67","123,480,324.96","168,726,813.41","145,514,817.10","24,403,159.78","115,057,590.17","139,143,947.93","235,848,750.10","136,007,821.35"
筹资活动现金流入小计,"57,900,000.00","110,780,000.00","58,000,000.00","121,998,574.58","351,000,000.00",,"103,000,000.00","145,000,234.40","345,000,000.00","20,000,000.00","74,000,000.00","209,000,000.00","372,950,000.00","20,000,000.00","100,000,000.00","375,000,000.00","440,000,000.00","100,000,000.00","230,000,000.00","591,000,000.00","641,900,000.00","50,000,000.00","299,000,000.00","559,913,200.00","789,913,200.00","85,000,000.00","310,938,000.00","490,600,720.00","740,600,720.00","105,000,000.00","1,011,399,996.97","1,011,399,996.97","1,360,555,496.97","174,270,000.00","244,610,500.00","417,375,500.00","690,975,430.00","539,701,902.73"
经营活动现金流出小计,"214,898,848.15","246,931,062.18","98,445,534.38","385,560,284.45","292,425,764.67","103,337,519.04","153,850,915.13","404,482,568.63","435,270,034.63","100,616,246.02","229,057,030.99","475,135,072.40","499,594,243.43","144,606,388.94","287,610,759.79","487,534,009.32","608,710,736.55","178,611,950.04","310,895,148.94","478,125,562.88","592,706,298.53","179,629,312.98","388,691,661.00","630,521,724.69","730,970,337.26","244,722,945.02","474,086,059.02","742,908,996.59","1,012,675,279.34","265,473,617.49","577,258,298.09","823,730,512.91","1,116,524,803.97","332,231,190.98","542,106,696.33","858,559,707.12","1,418,905,678.54","504,682,280.04"
偿还债务支付的现金,"20,000,000.00","94,311,225.29","30,863,824.94","77,189,050.00","85,082,308.15","17,022,000.00","63,030,260.00","103,030,260.00","225,380,935.34","30,004,954.40","103,289,235.66","153,403,695.66","173,454,912.24","20,003,366.67","78,348,544.43","225,391,635.55","390,393,899.07",,"167,717,739.36","437,367,547.51","527,433,215.64","110,943,983.33","228,381,201.37","524,381,201.37","744,355,194.80",,"209,305,323.12","384,422,323.12","758,165,112.00","72,000,000.00","232,449,618.31","402,574,840.53","632,468,256.31","115,000,000.00","292,289,053.95","292,359,053.95","507,658,345.28","179,410,000.00"
经营活动产生的现金流量净额,"10,849,933.81","600,758.66","-29,090,217.41","-26,002,292.12","-31,470,167.96","-23,883,156.34","-45,730,578.13","-18,484,448.22","-55,848,891.11","-38,082,411.50","-48,983,271.72","-72,969,067.64","-48,394,684.56","-67,985,818.98","-47,231,173.44","-83,486,799.88","-47,976,419.51","-97,039,119.21","-101,278,256.03","-103,621,003.95","31,762,797.75","-72,666,852.67","-118,993,814.94","-115,801,117.30","13,188,933.06","-128,350,362.78","-12,317,196.43","-24,379,978.76","188,389,228.26","-96,874,760.01","-176,463,964.76","-179,416,381.85","-107,251,418.16","-146,185,174.21","-115,722,339.35","-219,257,944.66","-14,076,376.13","-202,127,762.46"
分配股利、利润或偿还利息支付的现金,"4,727,794.30","7,925,340.75","3,705,112.79","3,053,365.92","12,564,096.25","997,513.00","1,794,254.10","5,050,174.87","8,109,341.78","2,467,930.57","10,846,982.67","13,686,516.97","31,459,704.93","5,949,588.84","14,859,895.35","22,625,603.47","34,061,916.26","8,305,096.87","16,971,941.66","19,090,922.22","40,131,975.39","4,276,858.32","25,857,559.87","37,468,772.53","51,268,695.90","18,289,735.38","59,757,391.75","69,978,076.01","56,493,791.95","8,810,029.56","17,394,909.65","24,449,860.89","33,206,723.80","7,152,786.63","31,016,956.58","46,259,665.42","63,310,233.94","11,172,365.30"
收回投资收到的现金,,,,,,,"546,837.82",,"546,837.82",,,,,,,,,,,,,,,,,,,,,,,,"5,000,000.00",,,,"2,000.00",
支付其他与筹资活动有关的现金,,,,"579,286.20","8,490,049.12",,,,,,,,"2,838,790.15",,,,"750,000.00",,,,,,,,"2,086,439.33",,,,,,"803,000.00","803,000.00","13,803,000.00",,,,"10,865,416.41",
取得投资收益收到的现金,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,187,178.08",,,,"666,614.36",
筹资活动现金流出小计,"24,727,794.30","102,236,566.04","34,568,937.73","80,821,702.12","106,136,453.52","18,019,513.00","64,824,514.10","108,080,434.87","233,490,277.12","32,472,884.97","114,136,218.33","167,090,212.63","207,753,407.32","25,952,955.51","93,208,439.78","248,017,239.02","425,205,815.33","8,305,096.87","184,689,681.02","456,458,469.73","567,565,191.03","115,220,841.65","254,238,761.24","561,849,973.90","797,710,330.03","18,289,735.38","269,062,714.87","454,400,399.13","814,658,903.95","80,810,029.56","250,647,527.96","427,827,701.42","679,477,980.11","122,152,786.63","323,306,010.53","338,618,719.37","581,833,995.63","190,582,365.30"
处置固定资产、无形资产和其他长期资产收回的现金净额,,"1,774,000.00",,,,"546,837.82",,"546,837.82",,,,"9,662.00","9,662.00",,,,,,,,"5,860.00",,,,"48,937.11","85,980.00","75,980.00","75,980.00","75,980.00",,"2,500.00","2,500.00","2,500.00",,"28,463.00",,"28,463.00",
筹资活动产生的现金流量净额,"33,172,205.70","8,543,433.96","23,431,062.27","41,176,872.46","244,863,546.48","-18,019,513.00","38,175,485.90","36,919,799.53","111,509,722.88","-12,472,884.97","-40,136,218.33","41,909,787.37","165,196,592.68","-5,952,955.51","6,791,560.22","126,982,760.98","14,794,184.67","91,694,903.13","45,310,318.98","134,541,530.27","74,334,808.97","-65,220,841.65","44,761,238.76","-1,936,773.90","-7,797,130.03","66,710,264.62","41,875,285.13","36,200,320.87","-74,058,183.95","24,189,970.44","760,752,469.01","583,572,295.55","681,077,516.86","52,117,213.37","-78,695,510.53","78,756,780.63","109,141,434.37","349,119,537.43"
处置子公司及其他营业单位收到的现金净额,,"5,936,541.58",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
四、汇率变动对现金的影响,,,,,,,,,,,,,,,,,"-12,262.32",,,,"-62,650.66",,-0.38,-0.38,"51,205.20",,,,"-260,616.38",,,,"132,757.08","64,876.36","-39,812.40",,"-372,729.50",922.16
收到其他与投资活动有关的现金,,,,"499,637.79",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"180,000,000.00",,,"100,000,000.00","130,000,584.57",
四(2)、其他原因对现金的影响,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
投资活动现金流入小计,,"7,710,541.58",,"499,637.79",,"546,837.82","546,837.82","546,837.82","546,837.82",,,"9,662.00","9,662.00",,,,,,,,"5,860.00",,,,"48,937.11","85,980.00","75,980.00","75,980.00","75,980.00",,"2,500.00","2,500.00","187,189,678.08",,"28,463.00","100,000,000.00","130,697,661.93",
五、现金及现金等价物净增加额,"31,489,628.22","11,069,626.31","-17,958,592.02","-12,949,692.12","197,943,950.92","-77,034,526.52","-89,112,408.74","-89,476,714.73","-57,719,580.24","-109,318,165.51","-165,395,364.87","-133,221,133.67","-2,031,047.30","-93,454,135.70","-67,388,022.25","8,400,496.23","-79,676,403.13","-23,571,201.51","-68,277,724.02","-13,768,610.65","59,033,969.14","-142,601,942.94","-84,675,540.83","-131,668,526.66","-21,215,505.30","-68,541,308.54","18,504,620.82","-4,114,639.59","83,608,411.39","-88,265,357.67","558,009,094.07","342,786,243.05","360,894,078.21","-142,502,550.81","-290,623,147.36","-175,436,677.24","-159,207,535.01","125,073,951.86"
购建固定资产、无形资产和其他长期资产支付的现金,"12,532,511.29","4,011,107.89","12,299,436.88","13,664,568.75","15,449,427.60","35,678,695.00","82,104,154.33","108,458,903.86","113,927,249.83","58,762,869.04","76,275,874.82","102,171,515.40","118,842,617.42","19,515,361.21","26,948,409.03","35,095,464.87","41,481,905.97","18,226,985.43","12,309,786.97","13,924,636.97","16,951,637.65","4,714,248.62","10,442,964.27","13,930,635.08","25,707,450.64","6,987,190.38","11,129,447.88","16,010,961.70","30,537,996.54","15,580,568.10","26,281,910.18","59,622,170.65","78,204,455.65","48,563,419.53","96,193,948.08","134,935,513.21","203,942,325.68","21,915,548.27"
期初现金及现金等价物余额,"7,156,395.20","38,646,023.42","49,715,649.73",,"49,715,649.73","247,659,600.65","247,659,600.65","247,659,600.65","247,659,600.65","192,258,736.87","190,770,891.41","190,770,891.41","189,940,020.41","187,908,973.11","187,908,973.11","187,908,973.11","187,908,973.11","108,232,569.98","108,232,569.98","108,232,569.98","108,232,569.98","84,661,368.47","167,266,539.12","167,266,539.12","165,228,319.56","144,012,814.26","144,012,814.26","144,012,814.26","144,012,814.26","227,621,425.65","230,486,856.03","227,621,225.65","227,621,225.65","588,515,303.86","588,515,303.86","596,361,769.70","588,515,303.86","446,012,753.05"
投资支付的现金,,,,"14,000,000.00",,,,,,,,,,,,,"5,000,000.00",,,"30,764,500.00",,,,,,,,,,,,"1,750,000.00","42,050,000.00",,,,"64,865,200.00",
期末现金及现金等价物余额,"38,646,023.42","49,715,649.73","31,757,057.71",,"247,659,600.65","170,625,074.13","158,547,191.91","158,182,885.92","189,940,020.41","82,940,571.36","25,375,526.54","57,549,757.74","187,908,973.11","94,454,837.41","120,520,950.86","196,309,469.34","108,232,569.98","84,661,368.47","39,954,845.96","94,463,959.33","167,266,539.12","-57,940,574.47","82,590,998.29","35,598,012.46","144,012,814.26","75,471,505.72","162,517,435.08","139,898,174.67","227,621,225.65","139,356,067.98","788,495,950.10","570,407,468.70","588,515,303.86","446,012,753.05","297,892,156.50","420,925,092.46","429,307,768.85","571,086,704.91"
